N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+85,0.24198179,1,0.1209909,-128.85885369,0.0004502075,11.403,6.904,6.904,0.024071646854281425
2mer-0+14,-0.4666102,2,-0.4666102,-129.32546389,0.0004402456,10.31,6.956,6.956,0.0233955979347229
2mer-0+63,0.16426355,1,0.08213178,-129.24333212,0.0003686256,11.838,7.38,7.38,-0.00045914435759186745
2mer-0+93,0.97575664,1,0.48787832,-128.75545379,0.0003654064,12.075,7.402,7.402,0.014791340567171574
2mer-0+18,0.51988292,2,0.51988292,-128.23557088,0.0003645532,11.113,7.408,7.408,0.005127097479999065
2mer-0+31,-1.0431887,2,-1.0431887,-129.27875958,0.0003594366,10.36,7.443,7.443,0.008309547789394855
2mer-0+30,-0.81960989,2,-0.81960989,-130.09836947,0.0003442723,11.938,7.55,7.55,0.005474116187542677
2mer-0+27,0.57819537,2,0.57819537,-129.5201741,0.0003206251,11.226,7.732,7.732,0.0021390854381024837
2mer-0+49,0.90377024,2,0.90377024,-128.61640386,0.0003019625,12.376,7.888,7.888,-0.00019343748863320798
2mer-0+46,-0.46684628,2,-0.46684628,-129.08325014,0.0002950753,12.376,7.949,7.949,0.0021835637744516134
2mer-0+19,0.17699869,2,0.17699869,-128.90625145,0.0002829319,11.201,8.061,8.061,0
2mer-0+107,-0.51694976,1,-0.25847488,-129.16472634,0.0002685375,11.874,8.202,8.202,0
2mer-0+58,-1.18906688,1,-0.59453344,-129.75925978,0.0002630299,11.538,8.259,8.259,0
2mer-0+52,0.2086587,1,0.10432935,-129.65493043,0.000256142,10.649,8.332,8.332,0
2mer-0+35,0.50227033,2,0.50227033,-129.1526601,0.0002492265,12.176,8.409,8.409,0
2mer-0+103,0.75977655,2,0.75977655,-128.39288355,0.0002410629,13.398,8.503,8.503,0
2mer-0+60,0.25869935,2,0.25869935,-128.13418419,0.0002350973,12.905,8.574,8.574,0
2mer-0+106,0.38244643,2,0.38244643,-127.75173776,0.0002302499,12.963,8.634,8.634,0
2mer-0+53,0.90570576,2,0.90570576,-126.846032,0.0002296657,12.905,8.641,8.641,0
2mer-0+67,-1.41762899,1,-0.70881449,-127.55484649,0.0002083474,9.806,8.926,8.926,0
2mer-0+64,-0.37022534,2,-0.37022534,-127.92507183,0.0002068907,12.042,8.947,8.947,0
2mer-0+29,0.18505791,2,0.18505791,-127.74001392,0.0001919294,11.326,9.174,9.174,0
2mer-0+38,0.91150222,2,0.91150222,-126.8285117,0.0001843593,9.987,9.298,9.298,0
2mer-0+122,0.75088672,1,0.37544336,-126.45306834,0.0001776089,13.722,9.414,9.414,0
2mer-0+36,-1.1224913,1,-0.56124565,-127.01431399,0.0001616585,10.086,9.714,9.714,0
2mer-0+86,0.03545836,1,0.01772918,-126.99658481,0.000158173,13.229,9.785,9.785,0
2mer-0+79,-0.36648811,2,-0.36648811,-127.36307291,0.0001563952,11.855,9.822,9.822,0
2mer-0+123,0.68323816,2,0.68323816,-126.67983476,0.0001556618,14.754,9.837,9.837,0
2mer-0+57,0.49672546,2,0.49672546,-126.1831093,0.0001502477,10.966,9.954,9.954,0
2mer-0+40,-0.15223637,2,-0.15223637,-126.33534567,0.0001489035,12.416,9.984,9.984,0
2mer-0+68,-0.44849593,2,-0.44849593,-126.7838416,0.000145127,14.167,10.07,10.07,0
2mer-0+114,-0.09057077,1,-0.04528538,-126.82912698,0.0001410797,13.997,10.165,10.165,0
2mer-0+126,-0.03026669,2,-0.03026669,-126.85939367,0.0001407121,13.539,10.174,10.174,0
2mer-0+97,-0.028009,2,-0.028009,-126.88740267,0.000134414,14.374,10.33,10.33,0
2mer-0+54,0.32031935,2,0.32031935,-126.56708333,0.0001339613,13.054,10.342,10.342,0
2mer-0+69,0.33103176,2,0.33103176,-126.23605157,0.0001229298,14.132,10.643,10.643,0
2mer-0+143,-0.48254834,1,-0.24127417,-126.47732574,0.0001223816,13.367,10.658,10.658,0
2mer-0+70,0.52350869,2,0.52350869,-125.95381705,0.0001219956,14.374,10.67,10.67,0
2mer-0+91,-0.21992312,2,-0.21992312,-126.17374017,0.0001159638,14.686,10.852,10.852,0
2mer-0+92,0.53898986,1,0.26949493,-125.90424524,0.0001144806,15.887,10.898,10.898,0
2mer-0+72,-0.24050687,2,-0.24050687,-126.14475211,0.000113838,13.448,10.919,10.919,0
2mer-0+94,-0.5695383,1,-0.28476915,-126.42952126,0.0001132367,13.573,10.938,10.938,0
2mer-0+89,0.36421381,1,0.1821069,-126.24741435,0.0001105952,15.813,11.024,11.024,0
2mer-0+61,0.27973465,1,0.13986732,-126.10754703,0.0001053053,14.535,11.206,11.206,0
2mer-0+130,0.16104521,2,0.16104521,-125.94650182,0.0001014088,16.255,11.348,11.348,0
2mer-0+125,0.24839629,2,0.24839629,-125.69810553,9.677189e-05,16.108,11.526,11.526,0
2mer-0+73,0.31391176,1,0.15695588,-125.54114965,9.436146e-05,15.222,11.623,11.623,0
2mer-0+84,-0.57921576,2,-0.57921576,-126.12036541,9.093465e-05,16.255,11.768,11.768,0
2mer-0+80,-0.38939977,2,-0.38939977,-126.50976518,9.071878e-05,15.835,11.777,11.777,0
2mer-0+77,-0.41286519,2,-0.41286519,-126.92263038,8.887389e-05,16.108,11.858,11.858,0
2mer-0+118,0.06564224,1,0.03282112,-126.88980926,8.848847e-05,13.997,11.875,11.875,0
2mer-0+119,0.42818584,1,0.21409292,-126.67571634,8.690425e-05,16.777,11.947,11.947,0
2mer-0+65,0.14779782,1,0.07389891,-126.60181743,8.686978e-05,14.75,11.948,11.948,0
2mer-0+137,-0.3910268,1,-0.1955134,-126.79733083,8.542835e-05,16.473,12.015,12.015,0
2mer-0+171,0.28234823,2,0.28234823,-126.5149826,8.508465e-05,16.534,12.031,12.031,0
2mer-0+181,0.16924824,2,0.16924824,-126.34573436,8.397931e-05,16.805,12.084,12.084,0
2mer-0+66,0.33221367,2,0.33221367,-126.01352069,8.343763e-05,13.303,12.11,12.11,0
2mer-0+178,0.43596415,2,0.43596415,-125.57755653,8.232855e-05,16.81,12.164,12.164,0
2mer-0+184,0.40837766,1,0.20418883,-125.37336771,8.132371e-05,16.047,12.214,12.214,0
2mer-0+145,-0.41344855,1,-0.20672427,-125.58009198,8.114703e-05,16.945,12.223,12.223,0
2mer-0+131,-0.58599271,1,-0.29299635,-125.87308833,8.076356e-05,12.671,12.242,12.242,0
2mer-0+224,0.27738373,1,0.13869186,-125.73439647,8.004956e-05,16.988,12.279,12.279,0
2mer-0+111,0.05965722,1,0.02982861,-125.70456786,7.984174e-05,16.566,12.289,12.289,0
2mer-0+158,0.08360963,2,0.08360963,-125.62095823,7.953645e-05,17.196,12.305,12.305,0
2mer-0+88,-0.24217384,2,-0.24217384,-125.86313207,7.903051e-05,15.821,12.331,12.331,0
2mer-0+109,-0.40886286,2,-0.40886286,-126.27199493,7.902718e-05,16.67,12.331,12.331,0
2mer-0+142,-0.13022134,2,-0.13022134,-126.40221627,7.499018e-05,15.305,12.549,12.549,0
2mer-0+81,0.42625183,2,0.42625183,-125.97596444,7.462805e-05,13.071,12.569,12.569,0
2mer-0+180,-0.16134254,2,-0.16134254,-126.13730698,7.377246e-05,15.01,12.617,12.617,0
2mer-0+227,0.13886481,1,0.0694324,-126.06787457,7.302039e-05,16.776,12.661,12.661,0
2mer-0+75,-0.20979778,2,-0.20979778,-126.27767235,7.246894e-05,14.476,12.693,12.693,0
2mer-0+113,-0.52143546,2,-0.52143546,-126.79910781,7.116264e-05,17.196,12.77,12.77,0
2mer-0+162,-0.28397493,1,-0.14198747,-126.94109528,7.101748e-05,16.802,12.778,12.778,0
2mer-0+146,0.26228712,2,0.26228712,-126.67880816,7.077975e-05,16.776,12.793,12.793,0
2mer-0+156,-0.03651776,2,-0.03651776,-126.71532592,6.888398e-05,16.535,12.909,12.909,0
2mer-0+249,0.30666363,1,0.15333182,-126.56199411,6.807697e-05,17.957,12.96,12.96,0
2mer-0+104,-0.15458933,2,-0.15458933,-126.71658344,6.717128e-05,16.776,13.018,13.018,0
2mer-0+87,-0.50613665,1,-0.25306833,-126.96965176,6.694806e-05,13.4,13.032,13.032,0
2mer-0+189,0.31408824,2,0.31408824,-126.65556352,6.673107e-05,17.06,13.046,13.046,0
2mer-0+121,0.25953715,1,0.12976857,-126.52579495,6.606161e-05,16.7,13.09,13.09,0
2mer-0+133,0.06704333,1,0.03352167,-126.49227328,6.600035e-05,17.14,13.094,13.094,0
2mer-0+140,-0.21741972,2,-0.21741972,-126.709693,6.539888e-05,16.9,13.134,13.134,0
2mer-0+128,0.28945606,2,0.28945606,-126.42023694,6.465443e-05,16.535,13.185,13.185,0
2mer-0+217,0.0787601,2,0.0787601,-126.34147684,6.45559e-05,17.838,13.191,13.191,0
2mer-0+164,0.00375145,1,0.00187572,-126.33960112,6.356865e-05,16.46,13.259,13.259,0
2mer-0+165,-0.13722676,2,-0.13722676,-126.47682788,6.278578e-05,15.078,13.314,13.314,0
2mer-0+108,0.16928536,2,0.16928536,-126.30754253,6.236166e-05,15.541,13.344,13.344,0
2mer-0+124,0.2131532,2,0.2131532,-126.09438932,6.197421e-05,14.621,13.372,13.372,0
2mer-0+194,-0.0888952,1,-0.0444476,-126.13883692,6.192152e-05,16.686,13.376,13.376,0
2mer-0+183,-0.33862474,1,-0.16931237,-126.30814929,6.077453e-05,18.155,13.459,13.459,0
2mer-0+141,0.18565917,2,0.18565917,-126.12249012,6.008327e-05,16.671,13.511,13.511,0
2mer-0+220,-0.30797087,1,-0.15398543,-126.27647556,5.912328e-05,15.59,13.584,13.584,0
2mer-0+139,-0.01590492,1,-0.00795246,-126.28442802,5.90532e-05,17.322,13.589,13.589,0
2mer-0+155,0.10323463,1,0.05161732,-126.2328107,5.889631e-05,17.727,13.601,13.601,0
2mer-0+101,0.00613054,1,0.00306527,-126.22974543,5.809851e-05,15.829,13.663,13.663,0
2mer-0+115,-0.07278758,2,-0.07278758,-126.30253301,5.628426e-05,16.631,13.808,13.808,0
2mer-0+147,-0.32589281,2,-0.32589281,-126.62842582,5.563637e-05,18.215,13.862,13.862,0
2mer-0+172,0.24677844,1,0.12338922,-126.5050366,5.50938e-05,18.364,13.907,13.907,0
2mer-0+154,-0.25209914,1,-0.12604957,-126.63108617,5.489176e-05,16.188,13.924,13.924,0
2mer-0+116,-0.23616292,2,-0.23616292,-126.86724909,5.446561e-05,17.927,13.96,13.96,0
2mer-0+269,-0.01024075,1,-0.00512038,-126.87236946,5.378171e-05,17.349,14.019,14.019,0
2mer-0+173,-0.10139697,2,-0.10139697,-126.97376644,5.276449e-05,17.461,14.109,14.109,0
2mer-0+218,0.04888312,2,0.04888312,-126.92488332,5.208902e-05,18.812,14.169,14.169,0
2mer-0+185,-0.28691331,2,-0.28691331,-127.21179663,5.201166e-05,18.622,14.176,14.176,0
2mer-0+117,-0.156652,2,-0.156652,-127.36844863,5.145851e-05,17.915,14.227,14.227,0
2mer-0+206,-0.18108007,1,-0.09054004,-127.45898867,5.094044e-05,17.888,14.275,14.275,0
2mer-0+151,-0.10663026,1,-0.05331513,-127.5123038,4.967216e-05,18.043,14.396,14.396,0
2mer-0+198,-0.2270739,2,-0.2270739,-127.7393777,4.890631e-05,18.8,14.47,14.47,0
2mer-0+157,-0.07344365,2,-0.07344365,-127.81282135,4.877545e-05,16.765,14.483,14.483,0
2mer-0+134,-0.25161543,2,-0.25161543,-128.06443678,4.827108e-05,18.67,14.534,14.534,0
2mer-0+311,0.24534843,1,0.12267422,-127.94176256,4.804894e-05,19.572,14.556,14.556,0
2mer-0+168,-0.35967352,2,-0.35967352,-128.30143609,4.769983e-05,18.812,14.591,14.591,0
2mer-0+353,0.41980405,1,0.20990203,-128.09153406,4.725678e-05,19.264,14.637,14.637,0
2mer-0+195,-0.28524469,2,-0.28524469,-128.37677875,4.563774e-05,19.154,14.808,14.808,0
2mer-0+231,0.25572901,2,0.25572901,-128.12104974,4.538005e-05,18.315,14.836,14.836,0
2mer-0+199,0.21086101,2,0.21086101,-127.91018873,4.504918e-05,18.17,14.872,14.872,0
2mer-0+359,0.31435939,1,0.1571797,-127.75300903,4.42713e-05,19.077,14.959,14.959,0
2mer-0+176,-0.08504004,1,-0.04252002,-127.79552905,4.403027e-05,18.25,14.986,14.986,0
2mer-0+144,0.01157908,2,0.01157908,-127.78394998,4.389481e-05,18.17,15.001,15.001,0
2mer-0+203,0.08944088,1,0.04472044,-127.73922954,4.383817e-05,19.01,15.008,15.008,0
2mer-0+265,0.25042893,2,0.25042893,-127.4888006,4.364838e-05,19.345,15.03,15.03,0
2mer-0+289,0.0392815,2,0.0392815,-127.4495191,4.283925e-05,19.511,15.124,15.124,0
2mer-0+369,0.42125427,1,0.21062714,-127.23889196,4.208918e-05,20.124,15.213,15.213,0
2mer-0+276,0.20739177,1,0.10369588,-127.13519608,4.166287e-05,18.8,15.265,15.265,0
2mer-0+188,0.18071661,1,0.0903583,-127.04483777,4.131038e-05,18.782,15.308,15.308,0
2mer-0+132,0.2640976,2,0.2640976,-126.78074017,4.107806e-05,15.887,15.337,15.337,0
2mer-0+136,-0.06140857,2,-0.06140857,-126.84214875,4.071441e-05,18.634,15.382,15.382,0
2mer-0+241,-0.15365024,2,-0.15365024,-126.99579898,4.054438e-05,19.667,15.404,15.404,0
2mer-0+272,-0.14814454,2,-0.14814454,-127.14394352,4.017568e-05,17.146,15.451,15.451,0
2mer-0+222,0.01526393,1,0.00763197,-127.13631155,4.002299e-05,17.468,15.47,15.47,0
2mer-0+246,-0.23664137,1,-0.11832068,-127.25463224,3.994673e-05,19.97,15.48,15.48,0
2mer-0+240,-0.27819737,1,-0.13909868,-127.39373092,3.942008e-05,15.864,15.549,15.549,0
2mer-0+150,-0.16066566,2,-0.16066566,-127.55439658,3.765798e-05,17.079,15.788,15.788,0
2mer-0+207,0.03359345,2,0.03359345,-127.52080313,3.707024e-05,20.732,15.871,15.871,0
2mer-0+167,0.20261415,2,0.20261415,-127.31818899,3.700056e-05,16.392,15.881,15.881,0
2mer-0+259,-0.01314526,2,-0.01314526,-127.33133424,3.675978e-05,19.156,15.915,15.915,0
2mer-0+191,-0.21171093,2,-0.21171093,-127.54304518,3.654531e-05,20.061,15.946,15.946,0
2mer-0+169,0.02718576,2,0.02718576,-127.51585942,3.629005e-05,18.155,15.984,15.984,0
2mer-0+152,-0.07251329,1,-0.03625665,-127.55211607,3.590173e-05,17.615,16.041,16.041,0
2mer-0+343,-0.08915578,1,-0.04457789,-127.59669396,3.566154e-05,18.636,16.077,16.077,0
2mer-0+211,0.17143932,2,0.17143932,-127.42525463,3.56475e-05,19.156,16.079,16.079,0
2mer-0+226,-0.22404255,2,-0.22404255,-127.64929718,3.556126e-05,20.307,16.092,16.092,0
2mer-0+210,-0.01404821,2,-0.01404821,-127.66334539,3.537554e-05,20.78,16.12,16.12,0
2mer-0+381,0.16524633,1,0.08262316,-127.58072222,3.53529e-05,19.583,16.124,16.124,0
2mer-0+266,-0.05594306,2,-0.05594306,-127.63666528,3.512606e-05,18.713,16.158,16.158,0
2mer-0+233,-0.22612056,2,-0.22612056,-127.86278584,3.448784e-05,20.339,16.257,16.257,0
2mer-0+296,-0.11520668,1,-0.05760334,-127.92038918,3.4185e-05,19.605,16.305,16.305,0
2mer-0+175,-0.25248398,1,-0.12624199,-128.04663117,3.388198e-05,16.855,16.354,16.354,0
2mer-0+258,-0.10481118,2,-0.10481118,-128.15144235,3.333642e-05,19.931,16.442,16.442,0
2mer-0+237,0.05516741,2,0.05516741,-128.09627494,3.328702e-05,21.321,16.45,16.45,0
2mer-0+268,0.12801979,1,0.06400989,-128.03226504,3.325238e-05,20.487,16.456,16.456,0
2mer-0+197,-0.14174221,2,-0.14174221,-128.17400725,3.312488e-05,20.527,16.477,16.477,0
2mer-0+440,0.34271466,1,0.17135733,-128.00264992,3.243257e-05,21.577,16.594,16.594,0
2mer-0+190,0.09619192,2,0.09619192,-127.90645801,3.233478e-05,18.421,16.61,16.61,0
2mer-0+204,0.19849705,1,0.09924852,-127.80720948,3.228874e-05,20.859,16.618,16.618,0
2mer-0+342,-0.1892488,1,-0.0946244,-127.90183388,3.223037e-05,18.281,16.628,16.628,0
2mer-0+321,0.03481603,2,0.03481603,-127.86701785,3.216793e-05,20.947,16.639,16.639,0
2mer-0+257,0.10110251,2,0.10110251,-127.76591534,3.187607e-05,19.566,16.69,16.69,0
2mer-0+214,-0.16631832,2,-0.16631832,-127.93223367,3.153418e-05,21.076,16.75,16.75,0
2mer-0+327,-0.06303416,1,-0.03151708,-127.96375075,3.142253e-05,19.689,16.77,16.77,0
2mer-0+284,-0.00713125,1,-0.00356562,-127.96731637,3.132784e-05,19.839,16.786,16.786,0
2mer-0+390,0.16596172,1,0.08298086,-127.88433551,3.120657e-05,21.688,16.808,16.808,0
2mer-0+290,-0.06496207,2,-0.06496207,-127.94929758,3.083355e-05,18.463,16.876,16.876,0
2mer-0+239,0.10814975,2,0.10814975,-127.84114782,3.075663e-05,18.276,16.89,16.89,0
2mer-0+262,-0.22054348,2,-0.22054348,-128.06169131,3.048942e-05,20.947,16.939,16.939,0
2mer-0+209,0.14504055,1,0.07252028,-127.98917103,3.039084e-05,21.009,16.957,16.957,0
2mer-0+201,-0.08825922,2,-0.08825922,-128.07743025,3.013612e-05,20.621,17.005,17.005,0
2mer-0+263,-0.12317208,1,-0.06158604,-128.13901629,3.004085e-05,19.147,17.023,17.023,0
2mer-0+230,-0.1383159,1,-0.06915795,-128.20817424,2.99805e-05,20.084,17.034,17.034,0
2mer-0+202,0.11950936,2,0.11950936,-128.08866488,2.995536e-05,20.31,17.039,17.039,0
2mer-0+312,0.1777444,2,0.1777444,-127.91092048,2.981844e-05,20.163,17.065,17.065,0
2mer-0+235,-0.10731273,1,-0.05365636,-127.96457684,2.981782e-05,19.819,17.065,17.065,0
2mer-0+319,-0.09882945,2,-0.09882945,-128.06340629,2.979757e-05,21.14,17.069,17.069,0
2mer-0+229,0.20921598,1,0.10460799,-127.9587983,2.977381e-05,21.343,17.074,17.074,0
2mer-0+292,0.06050758,1,0.03025379,-127.92854451,2.966743e-05,20.863,17.094,17.094,0
2mer-0+363,-0.1475632,2,-0.1475632,-128.07610771,2.935493e-05,21.78,17.154,17.154,0
2mer-0+245,-0.0596433,2,-0.0596433,-128.13575101,2.931194e-05,21.459,17.163,17.163,0
2mer-0+367,-0.12256488,2,-0.12256488,-128.25831589,2.909242e-05,22.042,17.206,17.206,0
2mer-0+196,0.00291434,2,0.00291434,-128.25540155,2.887314e-05,20.006,17.249,17.249,0
2mer-0+223,0.1410443,2,0.1410443,-128.11435725,2.88717e-05,20.704,17.25,17.25,0
2mer-0+282,0.17026286,2,0.17026286,-127.94409438,2.795395e-05,22.03,17.436,17.436,0
2mer-0+281,0.14957007,2,0.14957007,-127.79452432,2.776176e-05,20.139,17.476,17.476,0
2mer-0+304,-0.04944496,2,-0.04944496,-127.84396928,2.753821e-05,20.514,17.524,17.524,0
2mer-0+225,0.07201313,2,0.07201313,-127.77195616,2.750308e-05,20.139,17.531,17.531,0
2mer-0+337,-0.05923391,2,-0.05923391,-127.83119007,2.739234e-05,22.055,17.555,17.555,0
2mer-0+305,0.14809767,2,0.14809767,-127.6830924,2.738903e-05,22.235,17.555,17.555,0
2mer-0+215,0.07751604,2,0.07751604,-127.60557636,2.717212e-05,20.569,17.602,17.602,0
2mer-0+391,0.02352813,2,0.02352813,-127.58204823,2.712928e-05,21.677,17.611,17.611,0
2mer-0+431,-0.12909299,1,-0.0645465,-127.64659472,2.699046e-05,22.636,17.641,17.641,0
2mer-0+434,-0.14284149,1,-0.07142074,-127.71801547,2.653121e-05,22.478,17.743,17.743,0
2mer-0+336,-0.01799238,2,-0.01799238,-127.73600785,2.644102e-05,22.045,17.763,17.763,0
2mer-0+303,0.05071438,2,0.05071438,-127.68529347,2.637026e-05,22.496,17.779,17.779,0
2mer-0+432,-0.11858177,1,-0.05929088,-127.74458435,2.636288e-05,22.359,17.78,17.78,0
2mer-0+270,-0.15734357,2,-0.15734357,-127.90192792,2.633869e-05,22.221,17.786,17.786,0
2mer-0+472,0.04819957,1,0.02409979,-127.87782814,2.601804e-05,20.732,17.858,17.858,0
2mer-0+385,-0.14683917,2,-0.14683917,-128.0246673,2.598109e-05,22.128,17.867,17.867,0
2mer-0+429,-0.12736536,1,-0.06368268,-128.08834998,2.580002e-05,22.307,17.909,17.909,0
2mer-0+299,0.16058642,2,0.16058642,-127.92776356,2.568288e-05,22.428,17.936,17.936,0
2mer-0+486,0.1836668,2,0.1836668,-127.74409676,2.565449e-05,22.608,17.942,17.942,0
2mer-0+306,0.11570172,1,0.05785086,-127.6862459,2.540587e-05,21.293,18.001,18.001,0
2mer-0+280,-0.1554354,2,-0.1554354,-127.8416813,2.540189e-05,21.978,18.002,18.002,0
2mer-0+283,-0.02849121,2,-0.02849121,-127.87017251,2.539584e-05,20.2,18.003,18.003,0
2mer-0+402,-0.08349602,2,-0.08349602,-127.95366853,2.534692e-05,22.892,18.015,18.015,0
2mer-0+355,-0.15405703,1,-0.07702852,-128.03069704,2.531131e-05,22.243,18.023,18.023,0
2mer-0+248,0.07396812,1,0.03698406,-127.99371298,2.521621e-05,21.78,18.046,18.046,0
2mer-0+366,-0.08098779,2,-0.08098779,-128.07470078,2.499831e-05,22.662,18.098,18.098,0
2mer-0+378,0.1424494,2,0.1424494,-127.93225137,2.478534e-05,22.194,18.15,18.15,0
2mer-0+320,-0.15381645,2,-0.15381645,-128.08606783,2.474231e-05,22.072,18.16,18.16,0
2mer-0+273,0.13707197,2,0.13707197,-127.94899586,2.455292e-05,21.714,18.207,18.207,0
2mer-0+243,-0.02927134,2,-0.02927134,-127.97826719,2.432534e-05,21.35,18.263,18.263,0
2mer-0+287,0.18227849,1,0.09113924,-127.88712795,2.432369e-05,22.421,18.264,18.264,0
2mer-0+467,-0.10259507,1,-0.05129754,-127.93842548,2.423757e-05,23.373,18.285,18.285,0
2mer-0+513,0.20105739,2,0.20105739,-127.73736809,2.418765e-05,23.252,18.298,18.298,0
2mer-0+517,-0.06346553,1,-0.03173277,-127.76910086,2.41265e-05,22.779,18.313,18.313,0
2mer-0+499,0.13623115,2,0.13623115,-127.63286971,2.408542e-05,22.544,18.324,18.324,0
2mer-0+350,0.10687887,2,0.10687887,-127.52599084,2.405509e-05,23.025,18.332,18.332,0
2mer-0+474,-0.09898286,1,-0.04949143,-127.57548227,2.381755e-05,23.0,18.392,18.392,0
2mer-0+526,-0.03400567,1,-0.01700284,-127.59248511,2.337849e-05,23.123,18.507,18.507,0
2mer-0+410,0.10613671,1,0.05306835,-127.53941676,2.332763e-05,21.82,18.52,18.52,0
2mer-0+394,-0.10737321,2,-0.10737321,-127.64678997,2.324168e-05,19.734,18.543,18.543,0
2mer-0+473,-0.13832732,1,-0.06916366,-127.71595363,2.31146e-05,22.909,18.577,18.577,0
2mer-0+444,-0.10512187,1,-0.05256093,-127.76851456,2.310621e-05,20.501,18.579,18.579,0
2mer-0+544,0.2450395,1,0.12251975,-127.64599481,2.30259e-05,23.513,18.601,18.601,0
2mer-0+242,0.17799203,2,0.17799203,-127.46800278,2.293052e-05,18.829,18.626,18.626,0
2mer-0+261,0.06015404,2,0.06015404,-127.40784874,2.292517e-05,20.232,18.628,18.628,0
2mer-0+365,0.02318634,2,0.02318634,-127.3846624,2.267147e-05,22.633,18.697,18.697,0
2mer-0+403,-0.0753573,1,-0.03767865,-127.42234105,2.24508e-05,21.806,18.758,18.758,0
2mer-0+463,-0.11770471,1,-0.05885235,-127.48119341,2.243635e-05,22.847,18.762,18.762,0
2mer-0+356,-0.14473421,2,-0.14473421,-127.62592761,2.239264e-05,22.797,18.774,18.774,0
2mer-0+250,-0.09215973,1,-0.04607986,-127.67200747,2.218573e-05,19.918,18.833,18.833,0
2mer-0+540,-0.08142117,1,-0.04071059,-127.71271806,2.215567e-05,23.018,18.841,18.841,0
2mer-0+315,-0.07969841,2,-0.07969841,-127.79241647,2.206272e-05,22.713,18.868,18.868,0
2mer-0+260,0.03234237,2,0.03234237,-127.7600741,2.205648e-05,21.457,18.869,18.869,0
2mer-0+377,-0.1484884,1,-0.0742442,-127.8343183,2.204947e-05,19.222,18.871,18.871,0
2mer-0+267,-0.10676788,2,-0.10676788,-127.94108618,2.132782e-05,20.014,19.082,19.082,0
2mer-0+372,-0.00057916,1,-0.00028958,-127.94137576,2.130618e-05,21.002,19.088,19.088,0
2mer-0+347,0.12844756,2,0.12844756,-127.81292819,2.115616e-05,23.396,19.133,19.133,0
