N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+18,-1.62261819,2,-1.62261819,-62.30996463,0.001192246,7.197,4.991,4.991,0.215836152434349,-1.62261819,-1.406782037565651,-4.86785457,-58.547524050498865,-62.30996465
2mer-0+19,0.37797123,2,0.37797123,-61.9319934,0.0008603999,7.072,5.564,5.564,0.0895530506968498,0.37797123,0.4675242806968498,1.13391369,-58.079999769802015,-61.93199342
2mer-0+32,-0.23174622,2,-0.23174622,-62.16373962,0.0007874066,8.811,5.731,5.731,0.1179547607898712,-0.23174622,-0.1137914592101288,-0.69523866,-58.19379122901214,-62.163739639999996
2mer-0+34,-0.37633749,2,-0.37633749,-62.54007711,0.0007829436,9.215,5.741,5.741,0.103787824511528,-0.37633749,-0.272549665488472,-1.12901247,-58.46634089450061,-62.54007712999999
2mer-0+11,-0.14707654,2,-0.14707654,-62.68715365,0.00077209,8.192,5.768,5.768,0.0676190331578254,-0.14707654,-0.0794575068421746,-0.44122962,-58.545798401342786,-62.687153669999994
2mer-0+15,-0.30036404,2,-0.30036404,-62.98751769,0.0006868144,7.947,5.998,5.998,0.1261983513832092,-0.30036404,-0.1741656886167908,-0.9010921199999999,-58.719964089959575,-62.98751770999999
2mer-0+26,-0.76488736,2,-0.76488736,-63.75240505,0.0006577275,7.197,6.085,6.085,0.0791116803884506,-0.76488736,-0.6857756796115494,-2.29466208,-59.40573976957113,-63.752405069999995
2mer-0+33,0.08874488,2,0.08874488,-63.66366018,0.0005820969,9.82,6.338,6.338,0.0418899878859519,0.08874488,0.1306348678859519,0.26623463999999997,-59.275104901685175,-63.663660189999995
2mer-0+24,0.12426789,2,0.12426789,-63.53939229,0.0005552637,9.906,6.438,6.438,0.0183935295790433,0.12426789,0.1426614195790433,0.37280367000000003,-59.13244348210613,-63.539392299999996
2mer-0+22,0.06743582,2,0.06743582,-63.47195647,0.0004895839,8.18,6.714,6.714,0.02767875790596,0.06743582,0.09511457790596,0.20230746,-59.03732890420017,-63.471956479999996
2mer-0+28,-0.06432639,2,-0.06432639,-63.53628286,0.0004846912,10.01,6.737,6.737,0.0089950812980532,-0.06432639,-0.055331308701946795,-0.19297916999999998,-59.09266021290212,-63.536282869999994
2mer-0+53,-0.32382906,2,-0.32382906,-63.86011192,0.0004665812,9.607,6.823,6.823,0.0169440824538469,-0.32382906,-0.3068849775461531,-0.97148718,-59.39954519044827,-63.860111929999995
2mer-0+25,0.01724066,2,0.01724066,-63.84287126,0.0004629912,9.801,6.84,6.84,0.0172124821692705,0.01724066,0.034453142169270506,0.05172198,-59.365092048279,-63.842871269999996
2mer-0+20,-0.24465413,2,-0.24465413,-64.0875254,0.0004515621,8.811,6.898,6.898,0.0281536728143692,-0.24465413,-0.2165004571856308,-0.73396239,-59.581592505464634,-64.08752539999999
2mer-0+48,-0.3214843,2,-0.3214843,-64.4090097,0.0004411524,9.215,6.951,6.951,0.0417024418711662,-0.3214843,-0.2797818581288338,-0.9644529,-59.86137436359347,-64.40900969999998
2mer-0+47,-0.23100924,2,-0.23100924,-64.64001894,0.0004060822,10.88,7.146,7.146,0.0095973843708634,-0.23100924,-0.2214118556291366,-0.69302772,-60.082786219222605,-64.64001893999999
2mer-0+76,0.83050688,2,0.83050688,-63.80951206,0.0003871767,9.686,7.26,7.26,0.0267024505883455,0.83050688,0.8572093305883455,2.49152064,-59.22557688863426,-63.80951205999999
2mer-0+35,-0.14921517,2,-0.14921517,-63.95872723,0.0003828304,9.607,7.288,7.288,0.000179655777174,-0.14921517,-0.14903551422282602,-0.44764551,-59.37461240285708,-63.95872722999999
2mer-0+68,-0.18226797,2,-0.18226797,-64.1409952,0.0003487152,10.35,7.518,7.518,0.0002030987525358,-0.18226797,-0.1820648712474642,-0.54680391,-59.556677274104544,-64.14099519999999
2mer-0+72,0.08970142,2,0.08970142,-64.05129378,0.0003128455,9.793,7.795,7.795,0.0323832519352436,0.08970142,0.12208467193524361,0.26910426,-59.4345926021693,-64.05129378
2mer-0+30,-0.19240016,2,-0.19240016,-64.24369394,0.0002931252,9.82,7.966,7.966,0.0107192154973745,-0.19240016,-0.18168094450262548,-0.5772004799999999,-59.61627354667193,-64.24369394
2mer-0+46,0.09520243,2,0.09520243,-64.14849151,0.0002803385,11.453,8.086,8.086,0.0,0.09520243,0.09520243,0.28560729,-59.521071116671926,-64.14849151
2mer-0+42,0.07366063,2,0.07366063,-64.07483088,0.0002794918,11.561,8.094,8.094,0.0,0.07366063,0.07366063,0.22098189000000001,-59.44741048667193,-64.07483088
2mer-0+57,0.11157677,2,0.11157677,-63.96325411,0.0002606685,11.538,8.284,8.284,0.0,0.11157677,0.11157677,0.33473031000000003,-59.33583371667193,-63.963254109999994
2mer-0+65,0.18213628,2,0.18213628,-63.78111782,0.0002590461,10.01,8.301,8.301,0.0,0.18213628,0.18213628,0.54640884,-59.153697436671926,-63.78111782999999
2mer-0+37,0.07514673,2,0.07514673,-63.7059711,0.0002571049,11.453,8.322,8.322,0.0,0.07514673,0.07514673,0.22544018999999998,-59.078550706671926,-63.70597109999999
2mer-0+56,0.07111011,2,0.07111011,-63.63486099,0.0002530433,12.242,8.366,8.366,0.0,0.07111011,0.07111011,0.21333033,-59.00744059667193,-63.63486098999999
2mer-0+81,-0.14796371,2,-0.14796371,-63.78282469,0.0002489459,11.213,8.412,8.412,0.0,-0.14796371,-0.14796371,-0.44389113,-59.155404306671926,-63.78282469999999
2mer-0+52,-0.06994429,2,-0.06994429,-63.85276899,0.0002285849,11.289,8.655,8.655,0.0,-0.06994429,-0.06994429,-0.20983287,-59.22534859667193,-63.852768989999994
2mer-0+62,-0.2304124,2,-0.2304124,-64.08318139,0.0002216253,10.896,8.744,8.744,0.0,-0.2304124,-0.2304124,-0.6912372,-59.45576099667193,-64.08318139
2mer-0+121,0.53025443,2,0.53025443,-63.55292696,0.0002146055,11.19,8.839,8.839,0.0,0.53025443,0.53025443,1.5907632900000002,-58.92550656667193,-63.55292695999999
2mer-0+64,0.06787436,2,0.06787436,-63.48505261,0.0002034507,12.194,8.997,8.997,0.0,0.06787436,0.06787436,0.20362307999999998,-58.85763220667193,-63.485052599999996
2mer-0+41,-0.01674019,2,-0.01674019,-63.5017928,0.0002002481,10.743,9.045,9.045,0.0,-0.01674019,-0.01674019,-0.05022056999999999,-58.87437239667193,-63.501792789999996
2mer-0+108,-0.07183001,2,-0.07183001,-63.5736228,0.0001959375,11.849,9.111,9.111,0.0,-0.07183001,-0.07183001,-0.21549003,-58.94620240667193,-63.573622799999995
2mer-0+83,-0.00247636,2,-0.00247636,-63.57609916,0.000189435,11.849,9.214,9.214,0.0,-0.00247636,-0.00247636,-0.007429079999999999,-58.94867876667193,-63.57609916
2mer-0+69,0.05520599,2,0.05520599,-63.52089317,0.0001845576,12.831,9.294,9.294,0.0,0.05520599,0.05520599,0.16561797,-58.893472776671935,-63.52089317
2mer-0+93,-0.17042674,2,-0.17042674,-63.69131991,0.0001824619,10.88,9.33,9.33,0.0,-0.17042674,-0.17042674,-0.51128022,-59.06389951667194,-63.691319910000004
2mer-0+107,-0.12789858,2,-0.12789858,-63.81921849,0.0001684903,11.464,9.581,9.581,0.0,-0.12789858,-0.12789858,-0.38369574000000006,-59.19179809667194,-63.819218490000004
2mer-0+55,0.01196126,2,0.01196126,-63.80725723,0.0001673767,11.666,9.602,9.602,0.0,0.01196126,0.01196126,0.03588378,-59.17983683667194,-63.807257230000005
2mer-0+85,0.10468772,2,0.10468772,-63.70256951,0.0001598911,12.242,9.75,9.75,0.0,0.10468772,0.10468772,0.31406316,-59.07514911667194,-63.702569510000004
2mer-0+50,0.04214745,2,0.04214745,-63.66042206,0.000157939,12.831,9.79,9.79,0.0,0.04214745,0.04214745,0.12644235,-59.033001666671936,-63.66042206
2mer-0+113,0.07556062,2,0.07556062,-63.58486144,0.0001552511,13.322,9.846,9.846,0.0,0.07556062,0.07556062,0.22668185999999999,-58.95744104667194,-63.584861440000005
2mer-0+73,-0.17352259,2,-0.17352259,-63.75838403,0.0001546981,10.896,9.858,9.858,0.0,-0.17352259,-0.17352259,-0.52056777,-59.130963636671936,-63.75838403
2mer-0+100,-0.10974624,2,-0.10974624,-63.86813027,0.000142538,13.612,10.13,10.13,0.0,-0.10974624,-0.10974624,-0.32923872,-59.240709876671936,-63.86813027
2mer-0+120,0.08694465,2,0.08694465,-63.78118562,0.0001391773,14.01,10.211,10.211,0.0,0.08694465,0.08694465,0.26083395,-59.153765226671936,-63.78118562
2mer-0+94,0.03031695,2,0.03031695,-63.75086867,0.0001380712,14.144,10.238,10.238,0.0,0.03031695,0.03031695,0.09095085,-59.12344827667194,-63.75086867
2mer-0+133,-0.16966884,2,-0.16966884,-63.9205375,0.0001319581,12.746,10.394,10.394,0.0,-0.16966884,-0.16966884,-0.50900652,-59.29311711667194,-63.92053751
2mer-0+89,-0.16134455,2,-0.16134455,-64.08188205,0.000130864,13.31,10.423,10.423,0.0,-0.16134455,-0.16134455,-0.48403365,-59.45446166667194,-64.08188206
2mer-0+139,-0.07745831,2,-0.07745831,-64.15934036,0.0001272768,12.664,10.52,10.52,0.0,-0.07745831,-0.07745831,-0.23237493,-59.53191997667194,-64.15934037
2mer-0+71,-0.04725176,2,-0.04725176,-64.20659212,0.000126689,12.194,10.536,10.536,0.0,-0.04725176,-0.04725176,-0.14175527999999998,-59.57917173667194,-64.20659212999999
2mer-0+92,0.01328425,2,0.01328425,-64.19330787,0.0001222736,13.559,10.662,10.662,0.0,0.01328425,0.01328425,0.03985275,-59.56588748667194,-64.19330787999999
2mer-0+80,0.05217287,2,0.05217287,-64.141135,0.0001209609,12.27,10.7,10.7,0.0,0.05217287,0.05217287,0.15651861,-59.51371461667194,-64.14113500999999
2mer-0+138,0.03157956,2,0.03157956,-64.10955544,0.0001208315,13.861,10.704,10.704,0.0,0.03157956,0.03157956,0.09473867999999999,-59.48213505667194,-64.10955544999999
2mer-0+82,-0.06861656,2,-0.06861656,-64.178172,0.0001141258,13.322,10.91,10.91,0.0,-0.06861656,-0.06861656,-0.20584967999999998,-59.550751616671945,-64.17817200999998
2mer-0+123,-0.10083081,2,-0.10083081,-64.27900281,0.0001131649,13.924,10.94,10.94,0.0,-0.10083081,-0.10083081,-0.30249243000000003,-59.65158242667194,-64.27900281999999
2mer-0+86,0.03588241,2,0.03588241,-64.2431204,0.0001093107,14.062,11.067,11.067,0.0,0.03588241,0.03588241,0.10764723000000001,-59.615700016671944,-64.24312040999999
2mer-0+98,0.02305221,2,0.02305221,-64.22006819,0.0001086008,14.236,11.091,11.091,0.0,0.02305221,0.02305221,0.06915663,-59.59264780667194,-64.22006819999999
2mer-0+129,-0.07153594,2,-0.07153594,-64.29160413,0.000108078,13.867,11.109,11.109,0.0,-0.07153594,-0.07153594,-0.21460782,-59.66418374667194,-64.29160413999999
2mer-0+77,0.038246,2,0.038246,-64.25335813,0.0001069183,14.062,11.149,11.149,0.0,0.038246,0.038246,0.114738,-59.62593774667194,-64.25335813999999
2mer-0+136,-0.05496862,2,-0.05496862,-64.30832675,0.0001051607,14.766,11.211,11.211,0.0,-0.05496862,-0.05496862,-0.16490586000000002,-59.680906366671934,-64.30832675999999
2mer-0+96,-0.13344358,2,-0.13344358,-64.44177033,0.000104725,13.924,11.227,11.227,0.0,-0.13344358,-0.13344358,-0.40033074,-59.81434994667193,-64.44177033999999
2mer-0+171,0.02421492,2,0.02421492,-64.41755541,0.0001042269,13.737,11.245,11.245,0.0,0.02421492,0.02421492,0.07264476,-59.79013502667193,-64.41755541999999
2mer-0+137,-0.10005853,2,-0.10005853,-64.51761393,9.648926e-05,14.507,11.537,11.537,0.0,-0.10005853,-0.10005853,-0.30017559000000005,-59.89019355667193,-64.51761394999998
2mer-0+103,-0.02904626,2,-0.02904626,-64.54666019,9.636149e-05,13.861,11.543,11.543,0.0,-0.02904626,-0.02904626,-0.08713878,-59.91923981667193,-64.54666020999998
2mer-0+187,0.0125953,2,0.0125953,-64.53406489,9.375956e-05,13.848,11.648,11.648,0.0,0.0125953,0.0125953,0.0377859,-59.90664451667193,-64.53406490999998
2mer-0+213,0.16496798,2,0.16496798,-64.36909691,9.242289e-05,13.786,11.704,11.704,0.0,0.16496798,0.16496798,0.49490393999999993,-59.74167653667193,-64.36909692999998
2mer-0+102,-0.05735391,2,-0.05735391,-64.42645082,9.161918e-05,14.01,11.738,11.738,0.0,-0.05735391,-0.05735391,-0.17206173,-59.799030446671935,-64.42645083999999
2mer-0+127,0.01267129,2,0.01267129,-64.41377953,9.0584e-05,15.207,11.783,11.783,0.0,0.01267129,0.01267129,0.03801387,-59.786359156671935,-64.41377954999999
2mer-0+169,-0.12375425,2,-0.12375425,-64.53753378,9.055719e-05,14.071,11.784,11.784,0.0,-0.12375425,-0.12375425,-0.37126275,-59.91011340667193,-64.53753379999999
2mer-0+128,-0.00655398,2,-0.00655398,-64.54408776,8.99231e-05,15.139,11.812,11.812,0.0,-0.00655398,-0.00655398,-0.01966194,-59.91666738667193,-64.54408778
2mer-0+140,0.06883539,2,0.06883539,-64.47525237,8.935241e-05,13.559,11.837,11.837,0.0,0.06883539,0.06883539,0.20650617,-59.847831996671935,-64.47525239
2mer-0+124,0.01845521,2,0.01845521,-64.45679716,8.864198e-05,15.217,11.868,11.868,0.0,0.01845521,0.01845521,0.05536563,-59.829376786671936,-64.45679718
2mer-0+158,-0.05280613,2,-0.05280613,-64.50960329,8.846228e-05,14.766,11.876,11.876,0.0,-0.05280613,-0.05280613,-0.15841839,-59.88218291667194,-64.50960330999999
2mer-0+144,-0.10069864,2,-0.10069864,-64.61030193,8.659063e-05,15.072,11.961,11.961,0.0,-0.10069864,-0.10069864,-0.30209592,-59.982881556671934,-64.61030195
2mer-0+132,0.0218742,2,0.0218742,-64.58842773,8.620396e-05,15.205,11.979,11.979,0.0,0.0218742,0.0218742,0.0656226,-59.961007356671935,-64.58842775
2mer-0+156,-0.04967627,2,-0.04967627,-64.638104,8.594258e-05,15.859,11.991,11.991,0.0,-0.04967627,-0.04967627,-0.14902881,-60.010683626671934,-64.63810402
2mer-0+161,-0.0439377,2,-0.0439377,-64.6820417,8.500215e-05,15.072,12.035,12.035,0.0,-0.0439377,-0.0439377,-0.13181310000000002,-60.054621326671935,-64.68204172
2mer-0+165,0.05703313,2,0.05703313,-64.62500857,8.482165e-05,15.765,12.044,12.044,0.0,0.05703313,0.05703313,0.17109939000000002,-59.997588196671934,-64.62500859000001
2mer-0+101,0.03111141,2,0.03111141,-64.59389716,8.378294e-05,15.205,12.093,12.093,0.0,0.03111141,0.03111141,0.09333422999999999,-59.96647678667193,-64.59389718000001
2mer-0+167,-0.07920875,2,-0.07920875,-64.67310591,8.272976e-05,13.612,12.145,12.145,0.0,-0.07920875,-0.07920875,-0.23762624999999998,-60.04568553667193,-64.67310593000002
2mer-0+114,-0.07679486,2,-0.07679486,-64.74990076,8.170633e-05,14.507,12.195,12.195,0.0,-0.07679486,-0.07679486,-0.23038458,-60.12248039667193,-64.74990079000003
2mer-0+146,0.06976122,2,0.06976122,-64.68013954,8.134488e-05,14.144,12.213,12.213,0.0,0.06976122,0.06976122,0.20928365999999998,-60.052719176671935,-64.68013957000002
2mer-0+182,0.03403552,2,0.03403552,-64.64610402,8.054844e-05,14.899,12.253,12.253,0.0,0.03403552,0.03403552,0.10210656,-60.01868365667193,-64.64610405000002
2mer-0+104,0.02087848,2,0.02087848,-64.62522554,8.041339e-05,15.217,12.26,12.26,0.0,0.02087848,0.02087848,0.06263544,-59.99780517667193,-64.62522557000003
2mer-0+201,-0.0737282,2,-0.0737282,-64.69895374,7.928612e-05,14.967,12.318,12.318,0.0,-0.0737282,-0.0737282,-0.22118459999999998,-60.07153337667193,-64.69895377000003
2mer-0+211,0.01594527,2,0.01594527,-64.68300847,7.835795e-05,14.899,12.366,12.366,0.0,0.01594527,0.01594527,0.047835810000000006,-60.05558810667193,-64.68300850000003
2mer-0+176,-0.06660814,2,-0.06660814,-64.7496166,7.761817e-05,14.157,12.405,12.405,0.0,-0.06660814,-0.06660814,-0.19982442,-60.122196246671926,-64.74961664000003
2mer-0+111,0.02325523,2,0.02325523,-64.72636137,7.751526e-05,14.182,12.411,12.411,0.0,0.02325523,0.02325523,0.06976569,-60.09894101667193,-64.72636141000002
2mer-0+142,0.03930107,2,0.03930107,-64.68706029,7.664531e-05,15.311,12.458,12.458,0.0,0.03930107,0.03930107,0.11790321000000001,-60.05963994667193,-64.68706034000003
2mer-0+147,-0.04898359,2,-0.04898359,-64.73604389,7.337733e-05,15.072,12.64,12.64,0.0,-0.04898359,-0.04898359,-0.14695077,-60.10862353667193,-64.73604393000004
2mer-0+152,-0.07754356,2,-0.07754356,-64.81358745,7.221453e-05,14.802,12.707,12.707,0.0,-0.07754356,-0.07754356,-0.23263067999999998,-60.18616709667193,-64.81358749000003
2mer-0+203,0.01720494,2,0.01720494,-64.79638251,7.139155e-05,15.5,12.756,12.756,0.0,0.01720494,0.01720494,0.05161481999999999,-60.16896215667193,-64.79638255000003
2mer-0+149,0.01336538,2,0.01336538,-64.78301713,7.127776e-05,16.334,12.763,12.763,0.0,0.01336538,0.01336538,0.04009614,-60.15559677667193,-64.78301717000004
2mer-0+197,-0.02214499,2,-0.02214499,-64.80516212,7.042784e-05,15.623,12.814,12.814,0.0,-0.02214499,-0.02214499,-0.06643497,-60.17774176667193,-64.80516216000004
2mer-0+115,-0.07597774,2,-0.07597774,-64.88113985,6.834107e-05,15.072,12.943,12.943,0.0,-0.07597774,-0.07597774,-0.22793322,-60.25371950667193,-64.88113990000004
2mer-0+135,-0.08146083,2,-0.08146083,-64.96260068,6.717638e-05,15.623,13.018,13.018,0.0,-0.08146083,-0.08146083,-0.24438249,-60.335180336671925,-64.96260073000003
2mer-0+157,0.00758995,2,0.00758995,-64.95501073,6.648253e-05,15.5,13.063,13.063,0.0,0.00758995,0.00758995,0.02276985,-60.32759038667192,-64.95501078000004
2mer-0+163,-0.02631435,2,-0.02631435,-64.98132508,6.630833e-05,16.142,13.074,13.074,0.0,-0.02631435,-0.02631435,-0.07894305,-60.35390473667192,-64.98132513000004
2mer-0+170,0.0158078,2,0.0158078,-64.96551728,6.505928e-05,16.843,13.157,13.157,0.0,0.0158078,0.0158078,0.047423400000000004,-60.338096936671924,-64.96551733000004
2mer-0+236,0.00342344,2,0.00342344,-64.96209384,6.204517e-05,16.654,13.367,13.367,0.0,0.00342344,0.00342344,0.01027032,-60.334673496671925,-64.96209389000003
2mer-0+150,0.00828427,2,0.00828427,-64.95380957,5.977358e-05,15.445,13.534,13.534,0.0,0.00828427,0.00828427,0.02485281,-60.32638922667193,-64.95380962000003
2mer-0+226,-0.04303974,2,-0.04303974,-64.99684931,5.916298e-05,15.859,13.581,13.581,0.0,-0.04303974,-0.04303974,-0.12911922,-60.369428966671926,-64.99684936000003
2mer-0+195,-0.0634256,2,-0.0634256,-65.06027491,5.818605e-05,16.654,13.656,13.656,0.0,-0.0634256,-0.0634256,-0.1902768,-60.43285456667193,-65.06027496000003
2mer-0+306,0.16456512,2,0.16456512,-64.89570979,5.766478e-05,16.119,13.697,13.697,0.0,0.16456512,0.16456512,0.49369536,-60.26828944667193,-64.89570984000002
2mer-0+288,0.15295154,2,0.15295154,-64.74275825,5.766478e-05,16.119,13.697,13.697,0.0,0.15295154,0.15295154,0.45885462,-60.11533790667193,-64.74275830000002
2mer-0+200,-0.05328015,2,-0.05328015,-64.7960384,5.765201e-05,16.901,13.698,13.698,0.0,-0.05328015,-0.05328015,-0.15984045,-60.16861805667193,-64.79603845000003
2mer-0+286,0.01952698,2,0.01952698,-64.77651142,5.663738e-05,16.019,13.779,13.779,0.0,0.01952698,0.01952698,0.05858094,-60.14909107667193,-64.77651147000003
2mer-0+153,-0.02139435,2,-0.02139435,-64.79790577,5.657432e-05,15.765,13.785,13.785,0.0,-0.02139435,-0.02139435,-0.06418304999999999,-60.17048542667193,-64.79790582000003
2mer-0+179,-0.06633358,2,-0.06633358,-64.86423935,5.623556e-05,14.802,13.812,13.812,0.0,-0.06633358,-0.06633358,-0.19900074,-60.23681900667193,-64.86423940000003
2mer-0+155,0.00267249,2,0.00267249,-64.86156686,5.621092e-05,15.311,13.814,13.814,0.0,0.00267249,0.00267249,0.00801747,-60.23414651667193,-64.86156691000004
2mer-0+219,0.03619909,2,0.03619909,-64.82536777,5.457366e-05,17.307,13.951,13.951,0.0,0.03619909,0.03619909,0.10859727000000001,-60.19794742667193,-64.82536782000004
2mer-0+224,-0.03869037,2,-0.03869037,-64.86405814,5.427336e-05,17.844,13.977,13.977,0.0,-0.03869037,-0.03869037,-0.11607111,-60.23663779667193,-64.86405819000004
2mer-0+218,0.0292536,2,0.0292536,-64.83480454,5.400175e-05,17.784,14.0,14.0,0.0,0.0292536,0.0292536,0.0877608,-60.20738419667193,-64.83480459000003
2mer-0+223,0.00670235,2,0.00670235,-64.82810219,5.319951e-05,17.266,14.07,14.07,0.0,0.00670235,0.00670235,0.02010705,-60.200681846671934,-64.82810224000004
2mer-0+154,0.01771954,2,0.01771954,-64.81038265,5.290778e-05,17.266,14.096,14.096,0.0,0.01771954,0.01771954,0.05315862,-60.18296230667193,-64.81038270000003
2mer-0+254,-0.0608458,2,-0.0608458,-64.87122845,5.117902e-05,16.34,14.253,14.253,0.0,-0.0608458,-0.0608458,-0.1825374,-60.243808106671935,-64.87122850000003
2mer-0+233,-0.01140074,2,-0.01140074,-64.88262919,5.075385e-05,16.654,14.293,14.293,0.0,-0.01140074,-0.01140074,-0.03420222,-60.255208846671934,-64.88262924000003
2mer-0+259,-0.04660245,2,-0.04660245,-64.92923164,5.034269e-05,17.047,14.331,14.331,0.0,-0.04660245,-0.04660245,-0.13980735,-60.301811296671936,-64.92923169000002
2mer-0+265,-0.00931603,2,-0.00931603,-64.93854767,5.016805e-05,17.615,14.348,14.348,0.0,-0.00931603,-0.00931603,-0.02794809,-60.31112732667194,-64.93854772000002
2mer-0+285,-0.05249886,2,-0.05249886,-64.99104653,4.981565e-05,17.132,14.382,14.382,0.0,-0.05249886,-0.05249886,-0.15749658,-60.36362618667194,-64.99104658000002
2mer-0+284,-0.06226987,2,-0.06226987,-65.05331641,4.908731e-05,17.193,14.453,14.453,0.0,-0.06226987,-0.06226987,-0.18680961,-60.42589605667194,-65.05331645000001
2mer-0+162,-0.05947751,2,-0.05947751,-65.11279391,4.90721e-05,16.654,14.454,14.454,0.0,-0.05947751,-0.05947751,-0.17843252999999998,-60.48537356667194,-65.11279396
2mer-0+205,0.03275249,2,0.03275249,-65.08004143,4.878337e-05,17.874,14.483,14.483,0.0,0.03275249,0.03275249,0.09825747000000001,-60.45262107667194,-65.08004147000001
2mer-0+206,0.00689017,2,0.00689017,-65.07315125,4.733731e-05,17.467,14.629,14.629,0.0,0.00689017,0.00689017,0.02067051,-60.44573090667194,-65.0731513
2mer-0+199,0.02578374,2,0.02578374,-65.04736751,4.689213e-05,16.36,14.675,14.675,0.0,0.02578374,0.02578374,0.07735122,-60.41994716667194,-65.04736756000001
2mer-0+215,0.01420625,2,0.01420625,-65.03316127,4.686921e-05,17.348,14.677,14.677,0.0,0.01420625,0.01420625,0.04261875,-60.40574091667194,-65.03316131000001
2mer-0+290,0.00896156,2,0.00896156,-65.02419971,4.591074e-05,18.084,14.778,14.778,0.0,0.00896156,0.00896156,0.02688468,-60.396779356671935,-65.02419975000001
2mer-0+267,0.03251424,2,0.03251424,-64.99168547,4.563028e-05,18.283,14.809,14.809,0.0,0.03251424,0.03251424,0.09754272,-60.36426511667194,-64.99168551000001
2mer-0+228,0.00628376,2,0.00628376,-64.98540171,4.528647e-05,18.324,14.846,14.846,0.0,0.00628376,0.00628376,0.01885128,-60.357981356671935,-64.98540175000001
2mer-0+339,0.10440456,2,0.10440456,-64.88099715,4.508246e-05,17.126,14.868,14.868,0.0,0.10440456,0.10440456,0.31321368,-60.253576796671936,-64.88099719
2mer-0+320,0.0826002,2,0.0826002,-64.79839695,4.508246e-05,17.126,14.868,14.868,0.0,0.0826002,0.0826002,0.24780059999999998,-60.170976596671935,-64.79839699
2mer-0+208,0.03327818,2,0.03327818,-64.76511877,4.49235e-05,17.932,14.886,14.886,0.0,0.03327818,0.03327818,0.09983454,-60.13769841667193,-64.76511881
2mer-0+253,0.0241893,2,0.0241893,-64.74092947,4.426155e-05,18.732,14.96,14.96,0.0,0.0241893,0.0241893,0.0725679,-60.11350911667193,-64.74092951
2mer-0+260,0.03550834,2,0.03550834,-64.70542113,4.369533e-05,17.784,15.024,15.024,0.0,0.03550834,0.03550834,0.10652502,-60.07800077667193,-64.70542117
2mer-0+300,0.02909931,2,0.02909931,-64.67632182,4.36466e-05,18.544,15.03,15.03,0.0,0.02909931,0.02909931,0.08729793,-60.04890146667193,-64.67632185999999
2mer-0+204,0.01732986,2,0.01732986,-64.65899196,4.349726e-05,18.19,15.047,15.047,0.0,0.01732986,0.01732986,0.051989579999999994,-60.03157160667193,-64.65899199999998
2mer-0+282,-0.02065164,2,-0.02065164,-64.6796436,4.346848e-05,18.084,15.05,15.05,0.0,-0.02065164,-0.02065164,-0.06195492,-60.05222324667193,-64.67964363999998
