N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+122,0.0646812,2,0.0646812,-85.32811937,6.700721e-05,18.115,13.028,13.028,0.0
2mer-0+81,-0.05841809,1,-0.02920904,-85.35732841,6.690298e-05,16.122,13.035,13.035,0.0
2mer-0+76,0.05831821,2,0.05831821,-85.2990102,6.633958e-05,16.81,13.072,13.072,0.0
2mer-0+134,0.00110185,2,0.00110185,-85.29790835,6.628133e-05,15.903,13.076,13.076,0.0
2mer-0+230,0.03465387,1,0.01732693,-85.28058142,6.508332e-05,15.94,13.156,13.156,0.0
2mer-0+306,0.07016171,1,0.03508085,-85.24550056,6.494213e-05,18.302,13.165,13.165,0.0
2mer-0+152,0.04800784,1,0.02400392,-85.22149664,6.492438e-05,15.828,13.166,13.166,0.0
2mer-0+130,0.00585352,2,0.00585352,-85.21564312,6.331435e-05,18.461,13.277,13.277,0.0
2mer-0+181,0.0590436,2,0.0590436,-85.15659952,6.234997e-05,17.133,13.345,13.345,0.0
2mer-0+159,-0.04990914,2,-0.04990914,-85.20650866,6.20884e-05,17.118,13.364,13.364,0.0
2mer-0+85,0.09305358,2,0.09305358,-85.11345509,6.189537e-05,15.087,13.378,13.378,0.0
2mer-0+261,0.05854769,1,0.02927384,-85.08418124,6.083289e-05,16.991,13.455,13.455,0.0
2mer-0+249,0.02657443,1,0.01328721,-85.07089403,6.020865e-05,17.976,13.501,13.501,0.0
2mer-0+242,0.01350187,1,0.00675094,-85.06414309,6.016113e-05,18.333,13.505,13.505,0.0
2mer-0+83,-0.07523286,1,-0.03761643,-85.10175952,5.950102e-05,16.865,13.555,13.555,0.0
2mer-0+124,-0.03960151,1,-0.01980075,-85.12156028,5.892886e-05,19.209,13.599,13.599,0.0
2mer-0+129,0.25039362,1,0.12519681,-84.99636347,5.768199e-05,16.444,13.696,13.696,0.0
2mer-0+116,-0.01975151,1,-0.00987575,-85.00623922,5.744238e-05,19.608,13.715,13.715,0.0
2mer-0+92,0.00762636,2,0.00762636,-84.99861286,5.715356e-05,17.982,13.738,13.738,0.0
2mer-0+138,0.05857223,1,0.02928611,-84.96932675,5.514314e-05,16.32,13.903,13.903,0.0
2mer-0+173,0.2317204,1,0.1158602,-84.85346654,5.50432e-05,17.192,13.911,13.911,0.0
2mer-0+180,-0.0732647,1,-0.03663235,-84.89009889,5.491286e-05,17.252,13.922,13.922,0.0
2mer-0+157,-0.05162848,1,-0.02581424,-84.91591313,5.406932e-05,18.685,13.994,13.994,0.0
2mer-0+284,-0.11455792,1,-0.05727896,-84.97319209,5.406497e-05,19.22,13.995,13.995,0.0
2mer-0+136,0.02120383,2,0.02120383,-84.95198826,5.40639e-05,17.183,13.995,13.995,0.0
2mer-0+125,0.03703696,2,0.03703696,-84.9149513,5.283779e-05,19.287,14.102,14.102,0.0
2mer-0+204,0.04595807,1,0.02297904,-84.89197226,5.218749e-05,17.188,14.161,14.161,0.0
2mer-0+115,-0.04914519,1,-0.02457259,-84.91654486,5.145211e-05,16.299,14.228,14.228,0.0
2mer-0+185,-0.02808531,2,-0.02808531,-84.94463017,5.12196e-05,18.99,14.249,14.249,0.0
2mer-0+208,-0.07435672,2,-0.07435672,-85.01898689,5.015441e-05,18.463,14.349,14.349,0.0
2mer-0+160,-0.11733281,2,-0.11733281,-85.1363197,5.009504e-05,17.502,14.355,14.355,0.0
2mer-0+199,0.22171565,1,0.11085782,-85.02546188,4.874388e-05,17.371,14.486,14.486,0.0
2mer-0+314,-0.01327275,1,-0.00663638,-85.03209826,4.86523e-05,17.153,14.496,14.496,0.0
2mer-0+158,-0.00198354,1,-0.00099177,-85.03309003,4.798296e-05,19.479,14.563,14.563,0.0
2mer-0+240,0.16755051,1,0.08377526,-84.94931477,4.729141e-05,18.035,14.633,14.633,0.0
2mer-0+214,0.01633327,1,0.00816663,-84.94114814,4.705615e-05,17.639,14.658,14.658,0.0
2mer-0+357,-0.06285854,1,-0.03142927,-84.9725774,4.678655e-05,20.297,14.686,14.686,0.0
2mer-0+135,0.04853706,2,0.04853706,-84.92404035,4.673059e-05,20.023,14.692,14.692,0.0
2mer-0+118,-0.02142854,2,-0.02142854,-84.94546888,4.608725e-05,17.322,14.76,14.76,0.0
2mer-0+117,0.05524519,2,0.05524519,-84.89022369,4.598337e-05,17.073,14.771,14.771,0.0
2mer-0+140,-0.01772338,1,-0.00886169,-84.89908538,4.492071e-05,19.496,14.886,14.886,0.0
2mer-0+206,0.01996316,2,0.01996316,-84.87912222,4.455078e-05,20.794,14.927,14.927,0.0
2mer-0+245,0.01756411,2,0.01756411,-84.86155811,4.395236e-05,20.467,14.995,14.995,0.0
2mer-0+268,0.03121236,1,0.01560618,-84.84595193,4.391927e-05,19.604,14.999,14.999,0.0
2mer-0+272,-0.07419956,1,-0.03709978,-84.88305171,4.331008e-05,19.44,15.069,15.069,0.0
2mer-0+307,-0.0172119,1,-0.00860595,-84.89165766,4.303277e-05,17.203,15.101,15.101,0.0
2mer-0+145,0.07026784,2,0.07026784,-84.82138982,4.269471e-05,17.008,15.141,15.141,0.0
2mer-0+126,-0.03641108,2,-0.03641108,-84.8578009,4.262305e-05,18.55,15.149,15.149,0.0
2mer-0+223,0.00753908,1,0.00376954,-84.85403136,4.262047e-05,21.372,15.149,15.149,0.0
2mer-0+280,-0.02926923,1,-0.01463461,-84.86866597,4.222363e-05,19.31,15.197,15.197,0.0
2mer-0+347,0.06882303,1,0.03441151,-84.83425446,4.221527e-05,19.701,15.198,15.198,0.0
2mer-0+191,-0.05093815,2,-0.05093815,-84.88519261,4.131133e-05,19.081,15.308,15.308,0.0
2mer-0+402,-0.0837379,1,-0.04186895,-84.92706156,4.126719e-05,20.876,15.313,15.313,0.0
2mer-0+252,0.02813406,1,0.01406703,-84.91299453,4.11878e-05,20.544,15.323,15.323,0.0
2mer-0+216,0.03492728,2,0.03492728,-84.87806725,4.099702e-05,19.215,15.347,15.347,0.0
2mer-0+243,-0.00992403,2,-0.00992403,-84.88799128,4.052051e-05,20.899,15.407,15.407,0.0
2mer-0+155,-0.09198085,2,-0.09198085,-84.97997213,4.043707e-05,18.107,15.417,15.417,0.0
2mer-0+269,0.03910535,1,0.01955268,-84.96041945,3.959056e-05,19.444,15.526,15.526,0.0
2mer-0+294,0.04901711,1,0.02450855,-84.9359109,3.938823e-05,18.403,15.553,15.553,0.0
2mer-0+166,-0.02533921,1,-0.0126696,-84.9485805,3.932345e-05,18.718,15.561,15.561,0.0
2mer-0+260,0.01297023,1,0.00648511,-84.94209539,3.916692e-05,21.821,15.582,15.582,0.0
2mer-0+349,-0.07671878,1,-0.03835939,-84.98045478,3.915704e-05,18.125,15.583,15.583,0.0
2mer-0+234,-0.03864436,2,-0.03864436,-85.01909914,3.899192e-05,18.496,15.605,15.605,0.0
2mer-0+235,0.0380735,2,0.0380735,-84.98102564,3.887389e-05,21.128,15.621,15.621,0.0
2mer-0+186,0.0416332,2,0.0416332,-84.93939244,3.873874e-05,17.638,15.639,15.639,0.0
2mer-0+370,-0.07128479,1,-0.0356424,-84.97503484,3.828581e-05,20.618,15.701,15.701,0.0
2mer-0+256,-0.04031827,1,-0.02015914,-84.99519398,3.82566e-05,19.556,15.705,15.705,0.0
2mer-0+317,-0.03082738,1,-0.01541369,-85.01060767,3.776398e-05,17.803,15.773,15.773,0.0
2mer-0+210,0.03787165,2,0.03787165,-84.97273602,3.773741e-05,21.888,15.776,15.776,0.0
2mer-0+132,0.03551383,2,0.03551383,-84.93722219,3.737615e-05,19.523,15.827,15.827,0.0
2mer-0+146,0.05983316,2,0.05983316,-84.87738903,3.736449e-05,17.846,15.829,15.829,0.0
2mer-0+154,-0.03474373,2,-0.03474373,-84.91213276,3.732548e-05,19.799,15.834,15.834,0.0
2mer-0+228,-0.00308325,1,-0.00154162,-84.91367439,3.712254e-05,22.099,15.863,15.863,0.0
2mer-0+229,0.01076775,1,0.00538387,-84.90829051,3.669988e-05,20.732,15.924,15.924,0.0
2mer-0+176,-0.05147561,1,-0.0257378,-84.93402832,3.65934e-05,19.281,15.939,15.939,0.0
2mer-0+211,-0.03814852,2,-0.03814852,-84.97217684,3.621864e-05,19.824,15.994,15.994,0.0
2mer-0+295,-0.00654549,2,-0.00654549,-84.97872233,3.603129e-05,21.034,16.022,16.022,0.0
2mer-0+458,0.0118777,1,0.00593885,-84.97278348,3.598592e-05,20.228,16.028,16.028,0.0
2mer-0+182,-0.00053489,2,-0.00053489,-84.97331837,3.52991e-05,19.305,16.132,16.132,0.0
2mer-0+163,0.03768718,2,0.03768718,-84.9356312,3.524767e-05,21.312,16.14,16.14,0.0
2mer-0+415,-0.06842876,1,-0.03421438,-84.96984557,3.491258e-05,20.203,16.191,16.191,0.0
2mer-0+460,0.05314825,1,0.02657413,-84.94327145,3.451037e-05,20.976,16.254,16.254,0.0
2mer-0+363,-0.01433843,1,-0.00716922,-84.95044066,3.410555e-05,20.354,16.318,16.318,0.0
2mer-0+224,-0.00561728,1,-0.00280864,-84.9532493,3.390716e-05,19.607,16.349,16.349,0.0
2mer-0+267,-0.04026082,2,-0.04026082,-84.99351012,3.379753e-05,20.773,16.367,16.367,0.0
2mer-0+162,-0.03801774,1,-0.01900887,-85.01251899,3.376746e-05,19.167,16.372,16.372,0.0
2mer-0+319,-0.00257324,1,-0.00128662,-85.01380561,3.369553e-05,22.274,16.384,16.384,0.0
2mer-0+167,0.06494046,1,0.03247023,-84.98133538,3.359809e-05,18.784,16.399,16.399,0.0
2mer-0+275,-0.05447609,2,-0.05447609,-85.03581147,3.345312e-05,19.965,16.423,16.423,0.0
2mer-0+190,0.02257067,1,0.01128534,-85.02452613,3.325375e-05,19.022,16.456,16.456,0.0
2mer-0+238,-0.05788624,1,-0.02894312,-85.05346925,3.325229e-05,18.803,16.456,16.456,0.0
2mer-0+302,-0.07351611,1,-0.03675805,-85.0902273,3.321439e-05,20.417,16.462,16.462,0.0
2mer-0+352,-0.06138053,1,-0.03069027,-85.12091757,3.309911e-05,20.981,16.481,16.481,0.0
2mer-0+213,-0.00012216,1,-6.108e-05,-85.12097865,3.276561e-05,22.161,16.537,16.537,0.0
2mer-0+505,-0.04614321,1,-0.0230716,-85.14405025,3.276128e-05,22.306,16.538,16.538,0.0
2mer-0+151,-0.04448688,1,-0.02224344,-85.16629369,3.265408e-05,20.49,16.556,16.556,0.0
2mer-0+507,0.00310003,1,0.00155001,-85.16474367,3.265269e-05,21.461,16.556,16.556,0.0
2mer-0+209,-0.07237643,1,-0.03618821,-85.20093189,3.244995e-05,18.25,16.591,16.591,0.0
2mer-0+343,0.04010412,1,0.02005206,-85.18087983,3.242271e-05,18.879,16.595,16.595,0.0
2mer-0+226,-0.08358186,2,-0.08358186,-85.26446168,3.206159e-05,19.707,16.657,16.657,0.0
2mer-0+378,0.05401101,1,0.0270055,-85.23745618,3.189814e-05,20.24,16.686,16.686,0.0
2mer-0+345,-0.0441545,1,-0.02207725,-85.25953343,3.182818e-05,17.869,16.698,16.698,0.0
2mer-0+339,-0.01345655,1,-0.00672828,-85.2662617,3.177714e-05,18.504,16.707,16.707,0.0
2mer-0+247,0.00847846,1,0.00423923,-85.26202247,3.15771e-05,22.513,16.742,16.742,0.0
2mer-0+433,0.03455894,1,0.01727947,-85.24474301,3.131752e-05,21.562,16.788,16.788,0.0
2mer-0+248,0.00467726,1,0.00233863,-85.24240438,3.126788e-05,23.048,16.797,16.797,0.0
2mer-0+165,-0.02715655,1,-0.01357828,-85.25598265,3.126487e-05,20.779,16.798,16.798,0.0
2mer-0+444,-0.05871451,1,-0.02935726,-85.28533991,3.117284e-05,19.777,16.814,16.814,0.0
2mer-0+270,0.005425,2,0.005425,-85.27991491,3.094103e-05,19.594,16.856,16.856,0.0
2mer-0+221,0.01653087,2,0.01653087,-85.26338404,3.075174e-05,21.773,16.891,16.891,0.0
2mer-0+500,-0.06151928,1,-0.03075964,-85.29414368,3.069084e-05,21.317,16.902,16.902,0.0
2mer-0+494,-0.01396601,1,-0.00698301,-85.30112668,3.055466e-05,22.485,16.927,16.927,0.0
2mer-0+219,0.07661085,1,0.03830542,-85.26282126,3.052261e-05,19.486,16.933,16.933,0.0
2mer-0+300,-0.01025822,1,-0.00512911,-85.26795037,3.048348e-05,22.551,16.94,16.94,0.0
2mer-0+197,-0.07004274,2,-0.07004274,-85.33799311,3.044673e-05,20.205,16.947,16.947,0.0
2mer-0+195,-0.02580426,1,-0.01290213,-85.35089523,3.035022e-05,22.42,16.965,16.965,0.0
2mer-0+403,-0.01968184,1,-0.00984092,-85.36073615,3.00591e-05,20.32,17.019,17.019,0.0
2mer-0+187,-0.01015709,1,-0.00507855,-85.3658147,2.982704e-05,19.542,17.063,17.063,0.0
2mer-0+253,0.03981978,1,0.01990989,-85.34590481,2.949948e-05,19.871,17.126,17.126,0.0
2mer-0+524,0.03824997,1,0.01912499,-85.32677982,2.936653e-05,22.269,17.152,17.152,0.0
2mer-0+278,0.01158248,1,0.00579124,-85.32098858,2.893276e-05,23.053,17.237,17.237,0.0
2mer-0+264,-0.02806557,1,-0.01403278,-85.33502136,2.888788e-05,20.631,17.246,17.246,0.0
2mer-0+193,-0.04193085,1,-0.02096542,-85.35598679,2.888643e-05,20.777,17.247,17.247,0.0
2mer-0+179,0.01957732,2,0.01957732,-85.33640947,2.876983e-05,20.16,17.27,17.27,0.0
2mer-0+423,0.01586033,1,0.00793016,-85.3284793,2.843523e-05,21.457,17.337,17.337,0.0
2mer-0+389,0.00305203,1,0.00152601,-85.32695329,2.838839e-05,23.124,17.347,17.347,0.0
2mer-0+359,-0.02552531,2,-0.02552531,-85.3524786,2.836824e-05,22.184,17.351,17.351,0.0
2mer-0+333,-0.01879377,1,-0.00939689,-85.36187549,2.810489e-05,20.619,17.405,17.405,0.0
2mer-0+281,0.03559901,2,0.03559901,-85.32627648,2.804308e-05,22.911,17.418,17.418,0.0
2mer-0+311,-0.03917135,1,-0.01958568,-85.34586216,2.763652e-05,21.049,17.503,17.503,0.0
2mer-0+330,0.01276411,1,0.00638206,-85.3394801,2.761027e-05,20.914,17.508,17.508,0.0
2mer-0+381,0.01446312,1,0.00723156,-85.33224854,2.75304e-05,23.38,17.525,17.525,0.0
2mer-0+189,-0.02852052,1,-0.01426026,-85.3465088,2.752924e-05,20.864,17.525,17.525,0.0
2mer-0+396,-0.05067392,1,-0.02533696,-85.37184576,2.747052e-05,18.634,17.538,17.538,0.0
2mer-0+427,0.02771131,1,0.01385565,-85.3579901,2.742865e-05,20.324,17.547,17.547,0.0
