N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+162,0.07260214,6,0.21780643,-35.99383035,0.0001434837,11.472,10.108,10.108,0
2mer-0+201,-0.06455369,6,-0.19366107,-36.18749142,0.0001268389,11.971,10.532,10.532,0
2mer-0+159,-0.08100563,6,-0.2430169,-36.43050832,0.0001235423,11.472,10.625,10.625,0
2mer-0+140,-0.07592638,6,-0.22777915,-36.65828747,0.0001235423,11.472,10.625,10.625,0
2mer-0+183,-0.03921087,6,-0.1176326,-36.77592007,0.0001197594,12.111,10.736,10.736,0
2mer-0+255,0.00177658,6,0.00532975,-36.77059032,0.000114324,11.684,10.903,10.903,0
2mer-0+237,0.06976199,6,0.20928597,-36.56130435,0.0001119786,12.567,10.979,10.979,0
2mer-0+153,0.03254747,6,0.0976424,-36.46366195,0.0001073345,12.388,11.135,11.135,0
2mer-0+204,0.0186961,6,0.05608831,-36.40757363,0.0001049051,12.567,11.22,11.22,0
2mer-0+264,-0.02465405,6,-0.07396215,-36.48153578,0.0001029792,13.024,11.29,11.29,0
2mer-0+219,0.01434799,6,0.04304397,-36.43849181,0.0001017364,12.567,11.336,11.336,0
2mer-0+216,-0.00219652,6,-0.00658957,-36.44508139,9.317695e-05,13.282,11.673,11.673,0
2mer-0+252,-0.08160278,6,-0.24480833,-36.68988971,9.216023e-05,13.024,11.715,11.715,0
2mer-0+315,0.0297308,6,0.08919241,-36.6006973,9.168751e-05,12.761,11.735,11.735,0
2mer-0+291,-0.04239272,6,-0.12717816,-36.72787546,8.947805e-05,12.893,11.831,11.831,0
2mer-0+192,0.02377228,6,0.07131684,-36.65655862,8.719771e-05,13.409,11.933,11.933,0
2mer-0+231,0.03408731,6,0.10226192,-36.5542967,8.649445e-05,13.409,11.966,11.966,0
2mer-0+267,-0.0132692,6,-0.03980761,-36.5941043,8.628702e-05,13.153,11.975,11.975,0
2mer-0+222,-0.05683375,6,-0.17050125,-36.76460555,8.628702e-05,13.153,11.975,11.975,0
2mer-0+195,-0.10458673,6,-0.31376018,-37.07836574,8.550892e-05,12.567,12.012,12.012,0
2mer-0+210,0.05591522,6,0.16774565,-36.91062009,8.497992e-05,13.534,12.036,12.036,0
2mer-0+312,-0.00106224,6,-0.00318671,-36.9138068,7.988157e-05,12.761,12.287,12.287,0
2mer-0+348,0.13455207,6,0.40365621,-36.51015059,7.879305e-05,12.627,12.344,12.344,0
2mer-0+300,0.00716397,6,0.0214919,-36.48865869,7.650791e-05,14.238,12.465,12.465,0
2mer-0+282,-0.04222012,6,-0.12666037,-36.61531906,7.575374e-05,14.118,12.506,12.506,0
2mer-0+360,-0.01267764,6,-0.03803292,-36.65335198,7.170707e-05,13.876,12.737,12.737,0
2mer-0+261,-0.02065237,6,-0.06195711,-36.71530908,7.148961e-05,14.238,12.75,12.75,0
2mer-0+405,0.08042678,6,0.24128033,-36.47402875,6.938438e-05,13.63,12.878,12.878,0
2mer-0+351,0.04467712,6,0.13403136,-36.33999739,6.651479e-05,14.511,13.061,13.061,0
2mer-0+345,-0.06219127,6,-0.1865738,-36.52657119,6.64262e-05,13.876,13.066,13.066,0
2mer-0+330,-0.05892828,6,-0.17678485,-36.70335604,6.443431e-05,13.998,13.2,13.2,0
2mer-0+297,0.04182826,6,0.12548479,-36.57787124,6.269866e-05,14.474,13.32,13.32,0
2mer-0+381,-0.02612472,6,-0.07837416,-36.6562454,6.130883e-05,14.908,13.42,13.42,0
2mer-0+366,-0.0174831,6,-0.0524493,-36.7086947,5.999005e-05,15.022,13.518,13.518,0
2mer-0+402,-0.04803658,6,-0.14410974,-36.85280444,5.950084e-05,14.794,13.555,13.555,0
2mer-0+321,-0.04493837,6,-0.13481512,-36.98761956,5.818259e-05,14.511,13.656,13.656,0
2mer-0+465,-0.00736271,6,-0.02208813,-37.00970769,5.663191e-05,14.679,13.78,13.78,0
2mer-0+408,0.03285922,6,0.09857766,-36.91113003,5.589985e-05,15.392,13.84,13.84,0
2mer-0+432,0.03214401,6,0.09643203,-36.814698,5.478041e-05,15.392,13.933,13.933,0
2mer-0+336,-0.01812389,6,-0.05437167,-36.86906967,5.475864e-05,15.134,13.935,13.935,0
2mer-0+342,0.01121531,6,0.03364594,-36.83542372,5.442192e-05,15.246,13.964,13.964,0
2mer-0+495,0.03557246,6,0.10671739,-36.72870633,5.372422e-05,14.563,14.024,14.024,0
2mer-0+303,0.02728787,6,0.08186361,-36.64684272,5.338167e-05,15.357,14.054,14.054,0
2mer-0+384,-0.00213528,6,-0.00640583,-36.65324855,5.258797e-05,15.392,14.124,14.124,0
2mer-0+390,-0.00276792,6,-0.00830377,-36.66155233,5.258797e-05,15.392,14.124,14.124,0
2mer-0+450,-0.03526056,6,-0.10578168,-36.767334,5.127378e-05,15.766,14.244,14.244,0
2mer-0+525,0.00294074,6,0.00882223,-36.75851178,5.055115e-05,15.55,14.312,14.312,0
2mer-0+420,-0.00405757,6,-0.01217272,-36.77068449,4.938894e-05,15.98,14.423,14.423,0
2mer-0+504,-0.01924751,6,-0.05774254,-36.82842703,4.86748e-05,15.659,14.493,14.493,0
2mer-0+399,0.02562591,6,0.07687773,-36.75154931,4.762783e-05,16.191,14.599,14.599,0
2mer-0+429,0.01270306,6,0.03810917,-36.71344014,4.703061e-05,16.086,14.66,14.66,0
2mer-0+564,0.02207562,6,0.06622685,-36.64721329,4.699202e-05,15.44,14.664,14.664,0
2mer-0+507,-0.02675781,6,-0.08027344,-36.72748673,4.673094e-05,15.55,14.692,14.692,0
2mer-0+567,0.03452022,6,0.10356067,-36.62392606,4.624711e-05,15.44,14.743,14.743,0
2mer-0+498,0.01757277,6,0.0527183,-36.57120776,4.608165e-05,16.224,14.76,14.76,0
2mer-0+441,-0.02731567,6,-0.08194701,-36.65315477,4.550027e-05,15.874,14.823,14.823,0
2mer-0+522,-0.0065314,6,-0.01959421,-36.67274898,4.534136e-05,16.682,14.84,14.84,0
2mer-0+375,-0.06109241,6,-0.18327722,-36.8560262,4.532742e-05,15.392,14.842,14.842,0
2mer-0+468,0.01841234,6,0.05523701,-36.80078919,4.526868e-05,16.224,14.848,14.848,0
2mer-0+378,-0.00099754,6,-0.00299262,-36.80378181,4.500763e-05,16.086,14.877,14.877,0
2mer-0+393,0.02102643,6,0.06307929,-36.74070252,4.476464e-05,16.191,14.904,14.904,0
2mer-0+462,-0.01205739,6,-0.03617218,-36.7768747,4.298145e-05,16.784,15.107,15.107,0
2mer-0+459,-0.02054684,6,-0.06164053,-36.83851522,4.215726e-05,16.224,15.205,15.205,0
2mer-0+444,-0.01967206,6,-0.05901619,-36.89753142,4.145577e-05,16.224,15.29,15.29,0
2mer-0+435,-0.00092362,6,-0.00277087,-36.90030229,4.129832e-05,16.884,15.309,15.309,0
2mer-0+573,0.02478103,6,0.07434309,-36.8259592,4.01496e-05,17.016,15.454,15.454,0
2mer-0+585,-0.01082377,6,-0.03247132,-36.85843053,4.000357e-05,16.58,15.473,15.473,0
2mer-0+646,-0.00829259,6,-0.02487776,-36.88330829,3.865344e-05,17.258,15.651,15.651,0
2mer-0+570,-0.02854556,6,-0.08563667,-36.96894496,3.857879e-05,16.478,15.661,15.661,0
2mer-0+685,0.06325798,6,0.18977394,-36.77917102,3.826409e-05,16.166,15.704,15.704,0
2mer-0+486,0.03077499,6,0.09232498,-36.68684604,3.785957e-05,17.084,15.76,15.76,0
2mer-0+534,0.00411256,6,0.01233768,-36.67450837,3.759084e-05,17.016,15.797,15.797,0
2mer-0+561,0.00298889,6,0.00896668,-36.66554168,3.759084e-05,17.016,15.797,15.797,0
2mer-0+613,-0.02050228,6,-0.06150683,-36.72704851,3.746064e-05,16.374,15.815,15.815,0
2mer-0+676,-0.0059584,6,-0.01787521,-36.74492372,3.586885e-05,17.159,16.046,16.046,0
2mer-0+555,0.00453405,6,0.01360216,-36.73132157,3.520429e-05,17.647,16.146,16.146,0
2mer-0+546,0.02564814,6,0.07694442,-36.65437714,3.455271e-05,17.838,16.247,16.247,0
2mer-0+628,0.01521168,6,0.04563504,-36.6087421,3.432187e-05,17.773,16.283,16.283,0
2mer-0+528,-0.03390524,6,-0.10171573,-36.71045783,3.426063e-05,17.016,16.293,16.293,0
2mer-0+519,0.01381817,6,0.0414545,-36.66900333,3.420219e-05,17.742,16.302,16.302,0
2mer-0+616,-0.00067382,6,-0.00202146,-36.6710248,3.38023e-05,17.55,16.366,16.366,0
2mer-0+709,0.01083966,6,0.03251898,-36.63850582,3.340325e-05,17.06,16.431,16.431,0
2mer-0+673,-0.00901449,6,-0.02704346,-36.66554927,3.287493e-05,18.192,16.519,16.519,0
2mer-0+652,-0.01545511,6,-0.04636534,-36.71191461,3.254701e-05,18.192,16.574,16.574,0
2mer-0+787,0.04671512,6,0.14014535,-36.57176926,3.146151e-05,16.961,16.763,16.763,0
2mer-0+820,0.01309154,6,0.03927463,-36.53249463,3.136971e-05,17.815,16.779,16.779,0
2mer-0+667,-0.02981642,6,-0.08944925,-36.62194387,3.131482e-05,18.098,16.789,16.789,0
2mer-0+718,-0.01196668,6,-0.03590003,-36.6578439,3.131482e-05,18.098,16.789,16.789,0
2mer-0+775,-0.01521518,6,-0.04564554,-36.70348944,3.114887e-05,17.91,16.818,16.818,0
2mer-0+697,-0.01946132,6,-0.05838397,-36.7618734,3.073572e-05,18.098,16.894,16.894,0
2mer-0+631,-0.02484776,6,-0.07454329,-36.83641669,3.031571e-05,18.192,16.971,16.971,0
2mer-0+643,0.0136587,6,0.0409761,-36.79544059,3.022581e-05,18.469,16.988,16.988,0
2mer-0+751,0.01930998,6,0.05792993,-36.73751067,3.018222e-05,18.498,16.996,16.996,0
2mer-0+625,-0.00212119,6,-0.00636356,-36.74387423,2.964913e-05,18.377,17.097,17.097,0
2mer-0+856,0.02913729,6,0.08741188,-36.65646235,2.957082e-05,17.72,17.112,17.112,0
2mer-0+576,0.00653374,6,0.01960122,-36.63686114,2.951903e-05,18.469,17.122,17.122,0
2mer-0+799,-0.00278831,6,-0.00836492,-36.64522605,2.945002e-05,17.815,17.136,17.136,0
2mer-0+712,0.01963062,6,0.05889187,-36.58633418,2.938502e-05,18.498,17.148,17.148,0
2mer-0+814,-0.00993152,6,-0.02979455,-36.61612873,2.886475e-05,18.721,17.251,17.251,0
2mer-0+733,0.00501563,6,0.0150469,-36.60108183,2.840525e-05,19.08,17.343,17.343,0
2mer-0+607,0.01909118,6,0.05727353,-36.5438083,2.83753e-05,18.561,17.35,17.35,0
2mer-0+706,-0.02106446,6,-0.06319338,-36.60700167,2.837279e-05,18.901,17.35,17.35,0
2mer-0+826,-0.01670678,6,-0.05012035,-36.65712203,2.823196e-05,18.721,17.379,17.379,0
2mer-0+606,-0.04445651,2,-0.04445651,-36.70157854,2.792547e-05,17.773,17.442,17.442,0
2mer-0+892,-0.00074584,6,-0.00223753,-36.70381607,2.767617e-05,18.63,17.494,17.494,0
2mer-0+739,-0.00355623,6,-0.01066869,-36.71448476,2.752372e-05,18.991,17.527,17.527,0
2mer-0+688,-0.01518285,6,-0.04554856,-36.76003332,2.752372e-05,18.991,17.527,17.527,0
2mer-0+941,0.02718559,6,0.08155678,-36.67847654,2.719482e-05,18.447,17.597,17.597,0
2mer-0+853,0.0189667,6,0.05690009,-36.62157644,2.717149e-05,19.197,17.602,17.602,0
2mer-0+679,-0.01958898,6,-0.05876693,-36.68034337,2.712999e-05,18.498,17.611,17.611,0
2mer-0+916,-0.00355943,6,-0.01067829,-36.69102166,2.688881e-05,18.539,17.664,17.664,0
2mer-0+703,-0.01992643,6,-0.05977929,-36.75080095,2.685751e-05,18.498,17.67,17.67,0
2mer-0+847,0.01895885,6,0.05687656,-36.69392439,2.683295e-05,19.197,17.676,17.676,0
2mer-0+736,-0.0085084,6,-0.02552519,-36.71944959,2.671993e-05,18.991,17.701,17.701,0
2mer-0+790,0.01334765,6,0.04004296,-36.67940663,2.648146e-05,19.197,17.754,17.754,0
2mer-0+805,-0.0261284,6,-0.0783852,-36.75779183,2.646236e-05,18.721,17.758,17.758,0
2mer-0+658,0.01624858,6,0.04874574,-36.70904609,2.630371e-05,19.257,17.794,17.794,0
2mer-0+682,0.00498432,6,0.01495297,-36.69409312,2.595444e-05,19.169,17.873,17.873,0
2mer-0+865,0.012873,6,0.038619,-36.65547412,2.583923e-05,19.197,17.9,17.9,0
2mer-0+781,-0.02506443,6,-0.07519329,-36.73066741,2.570556e-05,18.811,17.93,17.93,0
2mer-0+772,-0.00339077,6,-0.0101723,-36.74083971,2.550908e-05,19.197,17.976,17.976,0
2mer-0+796,-0.00377349,6,-0.01132047,-36.75216018,2.520421e-05,19.197,18.049,18.049,0
2mer-0+953,0.02263808,6,0.06791423,-36.68424595,2.504633e-05,18.447,18.086,18.086,0
2mer-0+730,0.01796599,6,0.05389798,-36.63034797,2.492229e-05,19.257,18.116,18.116,0
2mer-0+895,-0.02242423,6,-0.0672727,-36.69762067,2.490609e-05,19.411,18.12,18.12,0
2mer-0+1001,0.00360625,6,0.01081875,-36.68680192,2.425712e-05,19.236,18.28,18.28,0
2mer-0+980,-0.00582125,6,-0.01746376,-36.70426567,2.387647e-05,20.162,18.377,18.377,0
2mer-0+811,0.00753331,6,0.02259994,-36.68166574,2.350833e-05,19.843,18.473,18.473,0
2mer-0+769,-0.02864898,6,-0.08594693,-36.76761266,2.327067e-05,19.197,18.535,18.535,0
2mer-0+793,-0.01346129,6,-0.04038388,-36.80799654,2.320878e-05,19.672,18.552,18.552,0
2mer-0+935,-0.01856148,6,-0.05568444,-36.86368098,2.287469e-05,20.162,18.642,18.642,0
2mer-0+760,-0.02855083,6,-0.08565249,-36.94933347,2.27366e-05,19.197,18.679,18.679,0
2mer-0+868,-0.00183434,6,-0.00550303,-36.9548365,2.237458e-05,20.413,18.779,18.779,0
2mer-0+919,0.00133945,6,0.00401835,-36.95081815,2.230142e-05,20.413,18.8,18.8,0
2mer-0+1076,-0.00422994,6,-0.01268982,-36.96350797,2.181271e-05,19.993,18.939,18.939,0
2mer-0+838,0.00350585,6,0.01051755,-36.95299042,2.180096e-05,20.496,18.943,18.943,0
2mer-0+1046,-0.01708952,6,-0.05126857,-37.00425899,2.153033e-05,19.993,19.022,19.022,0
2mer-0+1127,0.01369954,6,0.04109862,-36.96316037,2.148832e-05,19.823,19.034,19.034,0
2mer-0+1043,-0.0093942,6,-0.0281826,-36.99134297,2.144769e-05,19.993,19.046,19.046,0
2mer-0+1028,-0.00114502,6,-0.00343506,-36.99477803,2.119436e-05,20.967,19.122,19.122,0
2mer-0+850,-0.00666662,6,-0.01999987,-37.0147779,2.116438e-05,20.413,19.131,19.131,0
2mer-0+1013,-0.00448065,6,-0.01344195,-37.02821985,2.107791e-05,20.246,19.157,19.157,0
2mer-0+874,0.01867957,6,0.0560387,-36.97218115,2.103778e-05,20.661,19.169,19.169,0
2mer-0+944,-0.01596407,6,-0.04789222,-37.02007337,2.084738e-05,20.246,19.227,19.227,0
2mer-0+968,-0.00049605,6,-0.00148814,-37.02156151,2.078421e-05,20.522,19.247,19.247,0
2mer-0+959,-0.01029101,6,-0.03087304,-37.05243454,2.058432e-05,20.967,19.309,19.309,0
2mer-0+901,0.0116778,6,0.03503339,-37.01740116,2.057954e-05,20.578,19.31,19.31,0
2mer-0+1067,-0.01080003,6,-0.03240008,-37.04980123,2.050176e-05,20.805,19.335,19.335,0
2mer-0+1196,0.00390785,6,0.01172355,-37.03807768,2.040925e-05,20.559,19.364,19.364,0
2mer-0+1082,-0.00291908,6,-0.00875723,-37.04683491,2.038349e-05,19.908,19.372,19.372,0
2mer-0+1040,-0.00912428,6,-0.02737285,-37.07420775,2.015068e-05,20.886,19.446,19.446,0
2mer-0+1208,0.03416704,6,0.10250112,-36.97170663,2.008666e-05,19.737,19.467,19.467,0
2mer-0+925,-0.00590181,6,-0.01770543,-36.98941206,2.008456e-05,21.048,19.468,19.468,0
2mer-0+1145,-0.00455071,6,-0.01365212,-37.00306419,1.975293e-05,20.723,19.576,19.576,0
2mer-0+1109,0.01319407,6,0.03958221,-36.96348198,1.973598e-05,21.154,19.582,19.582,0
2mer-0+983,0.01129469,6,0.03388407,-36.9295979,1.962698e-05,21.208,19.618,19.618,0
2mer-0+1004,0.00644886,6,0.01934658,-36.91025132,1.949005e-05,21.128,19.664,19.664,0
2mer-0+1256,0.01363394,6,0.04090181,-36.86934951,1.94282e-05,20.476,19.684,19.684,0
2mer-0+1070,0.00629284,6,0.01887852,-36.850471,1.932933e-05,21.154,19.718,19.718,0
2mer-0+1073,0.00620324,6,0.01860972,-36.83186128,1.932933e-05,21.154,19.718,19.718,0
2mer-0+1229,0.00584487,6,0.01753462,-36.81432666,1.925507e-05,20.476,19.743,19.743,0
2mer-0+1160,-0.00644201,6,-0.01932602,-36.83365267,1.921323e-05,21.428,19.758,19.758,0
2mer-0+1280,0.02780827,6,0.08342481,-36.75022786,1.920891e-05,20.393,19.759,19.759,0
2mer-0+1100,0.00609326,6,0.01827978,-36.73194809,1.9137e-05,21.154,19.784,19.784,0
2mer-0+1061,0.00639851,6,0.01919552,-36.71275257,1.9137e-05,21.154,19.784,19.784,0
2mer-0+1085,-0.00539928,6,-0.01619783,-36.7289504,1.858212e-05,21.586,19.979,19.979,0
2mer-0+922,0.0076961,6,0.02308831,-36.70586209,1.857809e-05,21.208,19.98,19.98,0
2mer-0+1133,-0.01457495,6,-0.04372486,-36.74958694,1.854214e-05,20.641,19.993,19.993,0
