N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+55,0.02809536,1,0.01404768,-84.59677093,0.0002285254,14.901,8.655,8.655,0
2mer-0+42,0.15663952,2,0.15663952,-84.4401314,0.0002222488,10.812,8.736,8.736,0
2mer-0+43,-0.05204459,1,-0.02602229,-84.4661537,0.0002155564,11.745,8.826,8.826,0
2mer-0+73,0.03218602,1,0.01609301,-84.45006069,0.0002152287,15.003,8.83,8.83,0
2mer-0+34,0.16381722,2,0.16381722,-84.28624347,0.0002138866,11.266,8.849,8.849,0
2mer-0+53,1.01136829,1,0.50568415,-83.78055932,0.0002124136,11.897,8.869,8.869,0
2mer-0+111,0.022008,1,0.011004,-83.76955532,0.0002124135,12.088,8.869,8.869,0
2mer-0+50,0.08200468,2,0.08200468,-83.68755065,0.0002072287,14.961,8.942,8.942,0
2mer-0+121,0.04565079,1,0.02282539,-83.66472525,0.0002047009,12.086,8.979,8.979,0
2mer-0+32,-0.15512405,1,-0.07756202,-83.74228727,0.0002028541,11.651,9.006,9.006,0
2mer-0+95,0.16928732,1,0.08464366,-83.65764362,0.0002016545,11.551,9.024,9.024,0
2mer-0+90,-0.08358556,2,-0.08358556,-83.74122917,0.0001918892,14.023,9.175,9.175,0
2mer-0+68,-0.0656923,2,-0.0656923,-83.80692147,0.0001882448,14.554,9.233,9.233,0
2mer-0+100,-0.14658873,1,-0.07329436,-83.88021583,0.0001841105,10.72,9.302,9.302,0
2mer-0+80,0.02250825,2,0.02250825,-83.85770758,0.0001815906,12.566,9.345,9.345,0
2mer-0+153,-0.25869558,1,-0.12934779,-83.98705538,0.0001778514,13.009,9.41,9.41,0
2mer-0+33,0.08528273,2,0.08528273,-83.90177264,0.0001774831,13.89,9.416,9.416,0
2mer-0+169,0.06464591,1,0.03232296,-83.86944968,0.0001764188,15.001,9.435,9.435,0
2mer-0+36,-0.06189674,1,-0.03094837,-83.90039805,0.0001611309,14.205,9.725,9.725,0
2mer-0+74,-0.189446,2,-0.189446,-84.08984405,0.0001581614,13.475,9.785,9.785,0
2mer-0+70,0.14234735,2,0.14234735,-83.9474967,0.0001525204,15.274,9.904,9.904,0
2mer-0+107,-0.0122976,1,-0.0061488,-83.95364551,0.0001502539,15.51,9.954,9.954,0
2mer-0+120,-0.17904292,1,-0.08952146,-84.04316697,0.0001418066,11.12,10.148,10.148,0
2mer-0+63,-0.0131937,1,-0.00659685,-84.04976382,0.0001389087,16.432,10.218,10.218,0
2mer-0+106,-0.00372829,1,-0.00186415,-84.05162796,0.0001388662,12.538,10.219,10.219,0
2mer-0+101,-0.28212114,1,-0.14106057,-84.19268853,0.0001336025,13.881,10.351,10.351,0
2mer-0+172,-0.27938977,1,-0.13969489,-84.33238342,0.0001319747,15.043,10.394,10.394,0
2mer-0+39,-0.143203,1,-0.0716015,-84.40398492,0.0001261118,13.586,10.552,10.552,0
2mer-0+218,-0.18597388,1,-0.09298694,-84.49697186,0.0001244188,15.917,10.6,10.6,0
2mer-0+164,0.13863136,1,0.06931568,-84.42765618,0.0001200595,15.166,10.727,10.727,0
2mer-0+144,0.00236902,1,0.00118451,-84.42647167,0.0001198178,16.211,10.734,10.734,0
2mer-0+58,-0.16193921,2,-0.16193921,-84.58841088,0.0001173082,13.562,10.81,10.81,0
2mer-0+46,-0.04475524,2,-0.04475524,-84.63316612,0.0001162251,14.048,10.843,10.843,0
2mer-0+137,0.06986896,1,0.03493448,-84.59823164,0.0001144179,14.102,10.9,10.9,0
2mer-0+110,0.16559901,1,0.0827995,-84.51543214,0.0001137434,14.191,10.922,10.922,0
2mer-0+57,-0.04485057,2,-0.04485057,-84.56028271,0.0001129449,15.157,10.947,10.947,0
2mer-0+128,0.41909731,1,0.20954865,-84.35073406,0.0001125453,13.859,10.96,10.96,0
2mer-0+98,0.0289025,1,0.01445125,-84.33628281,0.0001102138,13.826,11.037,11.037,0
2mer-0+66,0.10185509,2,0.10185509,-84.23442772,0.0001094437,16.937,11.063,11.063,0
2mer-0+52,0.03811293,2,0.03811293,-84.19631479,0.0001092189,13.711,11.071,11.071,0
2mer-0+149,-0.09158935,1,-0.04579468,-84.24210947,0.0001071485,15.245,11.141,11.141,0
2mer-0+142,0.03432884,1,0.01716442,-84.22494505,0.0001048357,16.709,11.223,11.223,0
2mer-0+232,0.13172798,1,0.06586399,-84.15908106,0.0001010388,16.207,11.362,11.362,0
2mer-0+131,0.04293744,1,0.02146872,-84.13761234,0.0001007262,16.045,11.373,11.373,0
2mer-0+127,-0.09709426,2,-0.09709426,-84.2347066,0.0001002168,15.838,11.393,11.393,0
2mer-0+69,0.04004002,2,0.04004002,-84.19466658,9.967858e-05,15.331,11.413,11.413,0
2mer-0+75,-0.16003687,1,-0.08001844,-84.27468501,9.853447e-05,14.985,11.457,11.457,0
2mer-0+71,-0.01724196,1,-0.00862098,-84.28330599,9.810161e-05,14.083,11.474,11.474,0
2mer-0+97,0.01869891,1,0.00934945,-84.27395654,9.799222e-05,17.355,11.478,11.478,0
2mer-0+113,-0.0388768,1,-0.0194384,-84.29339494,9.75233e-05,16.411,11.496,11.496,0
2mer-0+150,-0.1117132,1,-0.0558566,-84.34925155,9.690794e-05,13.954,11.521,11.521,0
2mer-0+114,-0.06831637,2,-0.06831637,-84.41756792,9.129945e-05,15.964,11.752,11.752,0
2mer-0+94,-0.01296585,2,-0.01296585,-84.43053377,9.091905e-05,15.444,11.768,11.768,0
2mer-0+88,0.00068866,1,0.00034433,-84.43018944,9.001537e-05,17.814,11.808,11.808,0
2mer-0+96,-0.13283383,1,-0.06641692,-84.49660636,8.957491e-05,14.283,11.827,11.827,0
2mer-0+141,-0.12116586,1,-0.06058293,-84.55718929,8.826856e-05,14.855,11.885,11.885,0
2mer-0+188,-0.08745885,1,-0.04372942,-84.60091871,8.799976e-05,13.544,11.897,11.897,0
2mer-0+72,-0.19137151,2,-0.19137151,-84.79229022,8.625746e-05,15.154,11.977,11.977,0
2mer-0+64,0.13192294,1,0.06596147,-84.72632875,8.521863e-05,14.311,12.025,12.025,0
2mer-0+119,-0.04155495,2,-0.04155495,-84.7678837,8.395412e-05,15.809,12.085,12.085,0
2mer-0+178,0.09423153,1,0.04711576,-84.72076794,8.386402e-05,15.335,12.09,12.09,0
2mer-0+89,0.07073857,2,0.07073857,-84.65002936,8.11022e-05,14.654,12.225,12.225,0
2mer-0+112,-0.1802763,2,-0.1802763,-84.83030566,8.047097e-05,15.132,12.257,12.257,0
2mer-0+184,0.00920473,1,0.00460237,-84.8257033,8.00705e-05,15.819,12.278,12.278,0
2mer-0+67,-0.10838689,1,-0.05419345,-84.87989674,7.879785e-05,16.288,12.343,12.343,0
2mer-0+259,-0.03002204,1,-0.01501102,-84.89490776,7.780228e-05,16.238,12.396,12.396,0
2mer-0+84,-0.1133371,1,-0.05666855,-84.95157631,7.584557e-05,13.65,12.501,12.501,0
2mer-0+147,0.02709761,1,0.0135488,-84.93802751,7.478621e-05,18.333,12.56,12.56,0
2mer-0+201,-0.05565514,1,-0.02782757,-84.96585508,7.459264e-05,14.826,12.571,12.571,0
2mer-0+61,-0.06696791,1,-0.03348396,-84.99933904,7.318895e-05,16.891,12.651,12.651,0
2mer-0+139,0.04735754,2,0.04735754,-84.9519815,7.20329e-05,16.398,12.718,12.718,0
2mer-0+87,-0.10514012,1,-0.05257006,-85.00455156,7.009216e-05,14.159,12.834,12.834,0
2mer-0+323,-0.03925156,1,-0.01962578,-85.02417734,6.822242e-05,18.206,12.951,12.951,0
2mer-0+123,-0.04291591,1,-0.02145796,-85.04563529,6.73547e-05,14.94,13.006,13.006,0
2mer-0+122,0.06302464,2,0.06302464,-84.98261065,6.700721e-05,18.115,13.028,13.028,0
2mer-0+81,-0.05679726,1,-0.02839863,-85.01100928,6.690298e-05,16.122,13.035,13.035,0
2mer-0+76,0.05615429,2,0.05615429,-84.95485499,6.633958e-05,16.81,13.072,13.072,0
2mer-0+134,0.00129559,2,0.00129559,-84.9535594,6.628133e-05,15.903,13.076,13.076,0
2mer-0+230,0.03378861,1,0.0168943,-84.9366651,6.508332e-05,15.94,13.156,13.156,0
2mer-0+306,0.06869983,1,0.03434992,-84.90231518,6.494213e-05,18.302,13.165,13.165,0
2mer-0+152,0.04791178,1,0.02395589,-84.87835929,6.492438e-05,15.828,13.166,13.166,0
2mer-0+130,0.00542062,2,0.00542062,-84.87293867,6.331435e-05,18.461,13.277,13.277,0
2mer-0+181,0.05712288,2,0.05712288,-84.81581579,6.234997e-05,17.133,13.345,13.345,0
2mer-0+159,-0.04812724,2,-0.04812724,-84.86394304,6.20884e-05,17.118,13.364,13.364,0
2mer-0+85,0.09030546,2,0.09030546,-84.77363757,6.189537e-05,15.087,13.378,13.378,0
2mer-0+261,0.0571965,1,0.02859825,-84.74503932,6.083289e-05,16.991,13.455,13.455,0
2mer-0+249,0.02575707,1,0.01287853,-84.73216079,6.020865e-05,17.976,13.501,13.501,0
2mer-0+242,0.01318477,1,0.00659239,-84.72556841,6.016113e-05,18.333,13.505,13.505,0
2mer-0+83,-0.07304735,1,-0.03652368,-84.76209208,5.950102e-05,16.865,13.555,13.555,0
2mer-0+124,-0.0387383,1,-0.01936915,-84.78146123,5.892886e-05,19.209,13.599,13.599,0
2mer-0+129,0.24298678,1,0.12149339,-84.65996784,5.768199e-05,16.444,13.696,13.696,0
2mer-0+116,-0.01926798,1,-0.00963399,-84.66960183,5.744238e-05,19.608,13.715,13.715,0
2mer-0+92,0.00728193,2,0.00728193,-84.66231991,5.715356e-05,17.982,13.738,13.738,0
2mer-0+138,0.0572023,1,0.02860115,-84.63371876,5.514314e-05,16.32,13.903,13.903,0
2mer-0+173,0.22423392,1,0.11211696,-84.5216018,5.50432e-05,17.192,13.911,13.911,0
2mer-0+180,-0.07136514,1,-0.03568257,-84.55728437,5.491286e-05,17.252,13.922,13.922,0
2mer-0+157,-0.05072638,1,-0.02536319,-84.58264756,5.406932e-05,18.685,13.994,13.994,0
2mer-0+284,-0.11145037,1,-0.05572519,-84.63837274,5.406497e-05,19.22,13.995,13.995,0
2mer-0+136,0.02060706,2,0.02060706,-84.61776568,5.40639e-05,17.183,13.995,13.995,0
2mer-0+125,0.03581043,2,0.03581043,-84.58195525,5.283779e-05,19.287,14.102,14.102,0
2mer-0+204,0.04422313,1,0.02211157,-84.55984368,5.218749e-05,17.188,14.161,14.161,0
2mer-0+115,-0.04692676,1,-0.02346338,-84.58330707,5.145211e-05,16.299,14.228,14.228,0
2mer-0+185,-0.0273841,2,-0.0273841,-84.61069116,5.12196e-05,18.99,14.249,14.249,0
2mer-0+208,-0.07247003,2,-0.07247003,-84.6831612,5.015441e-05,18.463,14.349,14.349,0
2mer-0+160,-0.11417963,2,-0.11417963,-84.79734082,5.009504e-05,17.502,14.355,14.355,0
2mer-0+199,0.21565051,1,0.10782525,-84.68951557,4.874388e-05,17.371,14.486,14.486,0
2mer-0+314,-0.01336683,1,-0.00668342,-84.69619899,4.86523e-05,17.153,14.496,14.496,0
2mer-0+158,-0.00222361,1,-0.0011118,-84.69731079,4.798296e-05,19.479,14.563,14.563,0
2mer-0+240,0.16217534,1,0.08108767,-84.61622312,4.729141e-05,18.035,14.633,14.633,0
2mer-0+214,0.01528521,1,0.00764261,-84.60858052,4.705615e-05,17.639,14.658,14.658,0
2mer-0+357,-0.0610586,1,-0.0305293,-84.63910982,4.678655e-05,20.297,14.686,14.686,0
2mer-0+135,0.047355,2,0.047355,-84.59175482,4.673059e-05,20.023,14.692,14.692,0
2mer-0+118,-0.02085352,2,-0.02085352,-84.61260834,4.608725e-05,17.322,14.76,14.76,0
2mer-0+117,0.05355841,2,0.05355841,-84.55904993,4.598337e-05,17.073,14.771,14.771,0
2mer-0+140,-0.01749018,1,-0.00874509,-84.56779502,4.492071e-05,19.496,14.886,14.886,0
2mer-0+206,0.01946613,2,0.01946613,-84.54832889,4.455078e-05,20.794,14.927,14.927,0
2mer-0+245,0.0170793,2,0.0170793,-84.53124958,4.395236e-05,20.467,14.995,14.995,0
2mer-0+268,0.03054754,1,0.01527377,-84.51597581,4.391927e-05,19.604,14.999,14.999,0
2mer-0+272,-0.07235206,1,-0.03617603,-84.55215184,4.331008e-05,19.44,15.069,15.069,0
2mer-0+307,-0.0171506,1,-0.0085753,-84.56072714,4.303277e-05,17.203,15.101,15.101,0
2mer-0+145,0.06838225,2,0.06838225,-84.49234489,4.269471e-05,17.008,15.141,15.141,0
2mer-0+126,-0.03554157,2,-0.03554157,-84.52788646,4.262305e-05,18.55,15.149,15.149,0
2mer-0+223,0.00751752,1,0.00375876,-84.52412771,4.262047e-05,21.372,15.149,15.149,0
2mer-0+280,-0.02886471,1,-0.01443236,-84.53856006,4.222363e-05,19.31,15.197,15.197,0
2mer-0+347,0.06708261,1,0.0335413,-84.50501876,4.221527e-05,19.701,15.198,15.198,0
2mer-0+191,-0.04971455,2,-0.04971455,-84.55473331,4.131133e-05,19.081,15.308,15.308,0
2mer-0+402,-0.08148564,1,-0.04074282,-84.59547613,4.126719e-05,20.876,15.313,15.313,0
2mer-0+252,0.0274173,1,0.01370865,-84.58176747,4.11878e-05,20.544,15.323,15.323,0
2mer-0+216,0.03375239,2,0.03375239,-84.54801509,4.099702e-05,19.215,15.347,15.347,0
2mer-0+243,-0.00976205,2,-0.00976205,-84.55777713,4.052051e-05,20.899,15.407,15.407,0
2mer-0+155,-0.08964087,2,-0.08964087,-84.647418,4.043707e-05,18.107,15.417,15.417,0
2mer-0+269,0.03797648,1,0.01898824,-84.62842976,3.959056e-05,19.444,15.526,15.526,0
2mer-0+294,0.04787397,1,0.02393699,-84.60449278,3.938823e-05,18.403,15.553,15.553,0
2mer-0+166,-0.02490932,1,-0.01245466,-84.61694744,3.932345e-05,18.718,15.561,15.561,0
2mer-0+260,0.01277418,1,0.00638709,-84.61056035,3.916692e-05,21.821,15.582,15.582,0
2mer-0+349,-0.07477453,1,-0.03738726,-84.64794761,3.915704e-05,18.125,15.583,15.583,0
2mer-0+234,-0.03752182,2,-0.03752182,-84.68546943,3.899192e-05,18.496,15.605,15.605,0
2mer-0+235,0.03714076,2,0.03714076,-84.64832867,3.887389e-05,21.128,15.621,15.621,0
2mer-0+186,0.04039038,2,0.04039038,-84.60793829,3.873874e-05,17.638,15.639,15.639,0
2mer-0+370,-0.0695159,1,-0.03475795,-84.64269624,3.828581e-05,20.618,15.701,15.701,0
2mer-0+256,-0.03964937,1,-0.01982468,-84.66252092,3.82566e-05,19.556,15.705,15.705,0
2mer-0+317,-0.02962413,1,-0.01481207,-84.67733299,3.776398e-05,17.803,15.773,15.773,0
2mer-0+210,0.03700038,2,0.03700038,-84.64033261,3.773741e-05,21.888,15.776,15.776,0
2mer-0+132,0.03433568,2,0.03433568,-84.60599693,3.737615e-05,19.523,15.827,15.827,0
2mer-0+146,0.05830062,2,0.05830062,-84.54769631,3.736449e-05,17.846,15.829,15.829,0
2mer-0+154,-0.03392653,2,-0.03392653,-84.58162284,3.732548e-05,19.799,15.834,15.834,0
2mer-0+228,-0.00289332,1,-0.00144666,-84.5830695,3.712254e-05,22.099,15.863,15.863,0
2mer-0+229,0.01022877,1,0.00511438,-84.57795512,3.669988e-05,20.732,15.924,15.924,0
2mer-0+176,-0.05026077,1,-0.02513038,-84.6030855,3.65934e-05,19.281,15.939,15.939,0
2mer-0+211,-0.03735257,2,-0.03735257,-84.64043807,3.621864e-05,19.824,15.994,15.994,0
2mer-0+295,-0.00645748,2,-0.00645748,-84.64689556,3.603129e-05,21.034,16.022,16.022,0
2mer-0+458,0.01148281,1,0.00574141,-84.64115415,3.598592e-05,20.228,16.028,16.028,0
2mer-0+182,-0.00051355,2,-0.00051355,-84.6416677,3.52991e-05,19.305,16.132,16.132,0
2mer-0+163,0.03660371,2,0.03660371,-84.605064,3.524767e-05,21.312,16.14,16.14,0
2mer-0+415,-0.06668509,1,-0.03334254,-84.63840654,3.491258e-05,20.203,16.191,16.191,0
2mer-0+460,0.05191328,1,0.02595664,-84.6124499,3.451037e-05,20.976,16.254,16.254,0
2mer-0+363,-0.01417952,1,-0.00708976,-84.61953966,3.410555e-05,20.354,16.318,16.318,0
2mer-0+224,-0.00580871,1,-0.00290435,-84.62244401,3.390716e-05,19.607,16.349,16.349,0
2mer-0+267,-0.03913129,2,-0.03913129,-84.6615753,3.379753e-05,20.773,16.367,16.367,0
2mer-0+162,-0.03704904,1,-0.01852452,-84.68009982,3.376746e-05,19.167,16.372,16.372,0
2mer-0+319,-0.00251849,1,-0.00125925,-84.68135907,3.369553e-05,22.274,16.384,16.384,0
2mer-0+167,0.06328526,1,0.03164263,-84.64971643,3.359809e-05,18.784,16.399,16.399,0
2mer-0+275,-0.05282022,2,-0.05282022,-84.70253665,3.345312e-05,19.965,16.423,16.423,0
2mer-0+190,0.02206555,1,0.01103277,-84.69150388,3.325375e-05,19.022,16.456,16.456,0
2mer-0+238,-0.05655601,1,-0.028278,-84.71978188,3.325229e-05,18.803,16.456,16.456,0
2mer-0+302,-0.07150357,1,-0.03575178,-84.75553367,3.321439e-05,20.417,16.462,16.462,0
2mer-0+352,-0.0597466,1,-0.0298733,-84.78540697,3.309911e-05,20.981,16.481,16.481,0
2mer-0+213,-0.00022893,1,-0.00011446,-84.78552143,3.276561e-05,22.161,16.537,16.537,0
2mer-0+505,-0.04483068,1,-0.02241534,-84.80793677,3.276128e-05,22.306,16.538,16.538,0
2mer-0+151,-0.04341061,1,-0.0217053,-84.82964207,3.265408e-05,20.49,16.556,16.556,0
2mer-0+507,0.00307264,1,0.00153632,-84.82810575,3.265269e-05,21.461,16.556,16.556,0
2mer-0+209,-0.07026979,1,-0.0351349,-84.86324065,3.244995e-05,18.25,16.591,16.591,0
2mer-0+343,0.0395156,1,0.0197578,-84.84348285,3.242271e-05,18.879,16.595,16.595,0
2mer-0+226,-0.08143548,2,-0.08143548,-84.92491833,3.206159e-05,19.707,16.657,16.657,0
2mer-0+378,0.05268287,1,0.02634144,-84.8985769,3.189814e-05,20.24,16.686,16.686,0
2mer-0+345,-0.04267666,1,-0.02133833,-84.91991523,3.182818e-05,17.869,16.698,16.698,0
2mer-0+339,-0.01250538,1,-0.00625269,-84.92616791,3.177714e-05,18.504,16.707,16.707,0
2mer-0+247,0.00814592,1,0.00407296,-84.92209495,3.15771e-05,22.513,16.742,16.742,0
2mer-0+433,0.03367485,1,0.01683743,-84.90525753,3.131752e-05,21.562,16.788,16.788,0
2mer-0+248,0.00465325,1,0.00232663,-84.9029309,3.126788e-05,23.048,16.797,16.797,0
2mer-0+165,-0.02653881,1,-0.0132694,-84.91620031,3.126487e-05,20.779,16.798,16.798,0
2mer-0+444,-0.0574405,1,-0.02872025,-84.94492056,3.117284e-05,19.777,16.814,16.814,0
2mer-0+270,0.00514044,2,0.00514044,-84.93978012,3.094103e-05,19.594,16.856,16.856,0
2mer-0+221,0.01603907,2,0.01603907,-84.92374104,3.075174e-05,21.773,16.891,16.891,0
2mer-0+500,-0.06001706,1,-0.03000853,-84.95374957,3.069084e-05,21.317,16.902,16.902,0
2mer-0+494,-0.01345036,1,-0.00672518,-84.96047475,3.055466e-05,22.485,16.927,16.927,0
2mer-0+219,0.07452975,1,0.03726488,-84.92320987,3.052261e-05,19.486,16.933,16.933,0
2mer-0+300,-0.01004193,1,-0.00502097,-84.92823084,3.048348e-05,22.551,16.94,16.94,0
2mer-0+197,-0.06825819,2,-0.06825819,-84.99648903,3.044673e-05,20.205,16.947,16.947,0
2mer-0+195,-0.02519057,1,-0.01259529,-85.00908432,3.035022e-05,22.42,16.965,16.965,0
2mer-0+403,-0.01917122,1,-0.00958561,-85.01866993,3.00591e-05,20.32,17.019,17.019,0
2mer-0+187,-0.00949113,1,-0.00474556,-85.02341549,2.982704e-05,19.542,17.063,17.063,0
2mer-0+253,0.03907704,1,0.01953852,-85.00387698,2.949948e-05,19.871,17.126,17.126,0
2mer-0+524,0.0374081,1,0.01870405,-84.98517293,2.936653e-05,22.269,17.152,17.152,0
2mer-0+278,0.01137107,1,0.00568554,-84.97948739,2.893276e-05,23.053,17.237,17.237,0
2mer-0+264,-0.02724655,1,-0.01362328,-84.99311067,2.888788e-05,20.631,17.246,17.246,0
2mer-0+193,-0.04094837,1,-0.02047419,-85.01358485,2.888643e-05,20.777,17.247,17.247,0
2mer-0+179,0.0189564,2,0.0189564,-84.99462845,2.876983e-05,20.16,17.27,17.27,0
2mer-0+423,0.01548919,1,0.00774459,-84.98688385,2.843523e-05,21.457,17.337,17.337,0
2mer-0+389,0.0029843,1,0.00149215,-84.98539171,2.838839e-05,23.124,17.347,17.347,0
2mer-0+359,-0.02496657,2,-0.02496657,-85.01035828,2.836824e-05,22.184,17.351,17.351,0
2mer-0+333,-0.01854687,1,-0.00927344,-85.01963172,2.810489e-05,20.619,17.405,17.405,0
2mer-0+281,0.03472319,2,0.03472319,-84.98490853,2.804308e-05,22.911,17.418,17.418,0
2mer-0+311,-0.0383962,1,-0.0191981,-85.00410663,2.763652e-05,21.049,17.503,17.503,0
2mer-0+330,0.01213911,1,0.00606956,-84.99803707,2.761027e-05,20.914,17.508,17.508,0
2mer-0+381,0.01415697,1,0.00707849,-84.99095859,2.75304e-05,23.38,17.525,17.525,0
2mer-0+189,-0.02765413,1,-0.01382707,-85.00478565,2.752924e-05,20.864,17.525,17.525,0
2mer-0+396,-0.04947665,1,-0.02473832,-85.02952398,2.747052e-05,18.634,17.538,17.538,0
2mer-0+427,0.02705735,1,0.01352867,-85.0159953,2.742865e-05,20.324,17.547,17.547,0
2mer-0+250,-0.03681056,1,-0.01840528,-85.03440058,2.738819e-05,21.908,17.556,17.556,0
2mer-0+399,-0.00281993,1,-0.00140997,-85.03581055,2.720665e-05,21.573,17.594,17.594,0
2mer-0+377,0.02783723,1,0.01391862,-85.02189193,2.694559e-05,21.214,17.651,17.651,0
2mer-0+222,-0.04058865,1,-0.02029432,-85.04218626,2.682222e-05,19.067,17.678,17.678,0
2mer-0+200,0.02883013,2,0.02883013,-85.01335613,2.663228e-05,19.968,17.72,17.72,0
2mer-0+258,-0.00421918,1,-0.00210959,-85.01546572,2.65728e-05,24.125,17.733,17.733,0
2mer-0+225,-0.00930005,1,-0.00465003,-85.02011575,2.655878e-05,22.944,17.736,17.736,0
2mer-0+282,-0.01251655,1,-0.00625828,-85.02637402,2.640453e-05,23.896,17.771,17.771,0
