N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+133,-0.02506563,2,-0.02506563,-104.13634606,9.980176e-05,13.097,11.408,11.408,0.0,-0.02506563,-0.02506563,-0.07519688999999999,-83.9663444409468,-104.13634608000002
2mer-0+126,-0.02153749,2,-0.02153749,-104.15788355,9.684942e-05,14.442,11.523,11.523,0.0,-0.02153749,-0.02153749,-0.06461247,-83.9878819309468,-104.15788357000002
2mer-0+182,-0.03867904,2,-0.03867904,-104.19656259,9.586002e-05,15.689,11.563,11.563,0.0,-0.03867904,-0.03867904,-0.11603712,-84.0265609709468,-104.19656261000003
2mer-0+91,-0.01844621,4,-0.03689241,-104.23345501,9.584093e-05,12.203,11.563,11.563,0.0,-0.03689242,-0.03689242,-0.05533863,-84.0634533909468,-104.23345503000003
2mer-0+101,-0.10111285,4,-0.20222569,-104.4356807,9.531829e-05,14.893,11.584,11.584,0.0,-0.2022257,-0.2022257,-0.30333855,-84.2656790909468,-104.43568073000003
2mer-0+88,-0.02494383,4,-0.04988767,-104.48556837,9.324609e-05,13.41,11.67,11.67,0.0,-0.04988766,-0.04988766,-0.07483149,-84.3155667509468,-104.48556839000003
2mer-0+195,0.03449377,4,0.06898754,-104.41658083,8.879244e-05,16.313,11.862,11.862,0.0,0.06898754,0.06898754,0.10348130999999999,-84.2465792109468,-104.41658085000003
2mer-0+141,-0.06542596,4,-0.13085193,-104.54743275,8.792367e-05,14.006,11.901,11.901,0.0,-0.13085192,-0.13085192,-0.19627788000000002,-84.3774311309468,-104.54743277000003
2mer-0+145,0.0439231,4,0.0878462,-104.45958656,8.387973e-05,14.006,12.089,12.089,0.0,0.0878462,0.0878462,0.1317693,-84.2895849309468,-104.45958657000003
2mer-0+119,-0.08206729,2,-0.08206729,-104.54165384,8.357807e-05,15.893,12.103,12.103,0.0,-0.08206729,-0.08206729,-0.24620187,-84.3716522209468,-104.54165386000003
2mer-0+189,0.06223735,2,0.06223735,-104.47941649,8.261782e-05,16.828,12.15,12.15,0.0,0.06223735,0.06223735,0.18671205,-84.3094148709468,-104.47941651000002
2mer-0+181,-0.01109791,4,-0.02219582,-104.50161231,7.951196e-05,15.328,12.306,12.306,0.0,-0.02219582,-0.02219582,-0.03329373,-84.33161069094679,-104.50161233000001
2mer-0+107,0.03615858,2,0.03615858,-104.46545373,7.927641e-05,14.482,12.318,12.318,0.0,0.03615858,0.03615858,0.10847574000000001,-84.29545211094678,-104.46545375000001
2mer-0+198,-0.00262715,2,-0.00262715,-104.46808088,7.491218e-05,15.267,12.553,12.553,0.0,-0.00262715,-0.00262715,-0.00788145,-84.29807926094678,-104.4680809
2mer-0+237,0.02634512,2,0.02634512,-104.44173576,7.256008e-05,17.001,12.687,12.687,0.0,0.02634512,0.02634512,0.07903536,-84.27173414094678,-104.44173578
2mer-0+131,-0.01772521,4,-0.03545042,-104.47718618,7.253049e-05,15.536,12.689,12.689,0.0,-0.03545042,-0.03545042,-0.05317563,-84.30718456094678,-104.4771862
2mer-0+104,-0.00835787,2,-0.00835787,-104.48554406,7.240341e-05,13.823,12.696,12.696,0.0,-0.00835787,-0.00835787,-0.02507361,-84.31554243094678,-104.48554407
2mer-0+136,0.04925811,4,0.09851621,-104.38702784,7.105862e-05,16.126,12.776,12.776,0.0,0.09851622,0.09851622,0.14777433,-84.21702621094678,-104.38702785000001
2mer-0+187,-0.03784587,4,-0.07569174,-104.46271958,7.067718e-05,16.313,12.799,12.799,0.0,-0.07569174,-0.07569174,-0.11353760999999998,-84.29271795094678,-104.46271959
2mer-0+109,-0.01651146,4,-0.03302293,-104.49574251,7.041487e-05,15.565,12.815,12.815,0.0,-0.03302292,-0.03302292,-0.049534379999999996,-84.32574087094677,-104.49574251
2mer-0+144,-0.02052731,4,-0.04105462,-104.53679713,6.879804e-05,16.269,12.914,12.914,0.0,-0.04105462,-0.04105462,-0.06158193,-84.36679549094677,-104.53679713
2mer-0+134,0.09300353,2,0.09300353,-104.44379361,6.814678e-05,15.893,12.955,12.955,0.0,0.09300353,0.09300353,0.27901059,-84.27379196094677,-104.44379359999999
2mer-0+117,0.04011525,4,0.08023049,-104.36356311,6.786925e-05,15.714,12.973,12.973,0.0,0.0802305,0.0802305,0.12034575,-84.19356146094677,-104.3635631
2mer-0+188,-0.04441847,2,-0.04441847,-104.40798158,6.597407e-05,16.435,13.096,13.096,0.0,-0.04441847,-0.04441847,-0.13325541000000002,-84.23797993094676,-104.40798156999999
2mer-0+174,-0.07017463,4,-0.14034927,-104.54833085,6.545913e-05,16.492,13.13,13.13,0.0,-0.14034926,-0.14034926,-0.21052389,-84.37832919094676,-104.54833082999998
2mer-0+150,-0.01151777,4,-0.02303554,-104.57136638,6.450945e-05,15.536,13.195,13.195,0.0,-0.02303554,-0.02303554,-0.034553310000000004,-84.40136473094675,-104.57136636999998
2mer-0+158,-0.05639082,4,-0.11278164,-104.68414802,6.428626e-05,16.269,13.21,13.21,0.0,-0.11278164,-0.11278164,-0.16917246,-84.51414637094675,-104.68414800999997
2mer-0+236,0.05526753,2,0.05526753,-104.62888049,6.406678e-05,18.057,13.225,13.225,0.0,0.05526753,0.05526753,0.16580259,-84.45887884094675,-104.62888047999998
2mer-0+142,0.00905079,2,0.00905079,-104.61982971,6.255198e-05,15.893,13.331,13.331,0.0,0.00905079,0.00905079,0.02715237,-84.44982805094675,-104.61982968999997
2mer-0+206,0.0199696,4,0.0399392,-104.57989051,5.721176e-05,16.492,13.733,13.733,0.0,0.0399392,0.0399392,0.0599088,-84.40988885094674,-104.57989048999997
2mer-0+227,-0.01960987,2,-0.01960987,-104.59950038,5.704447e-05,15.267,13.747,13.747,0.0,-0.01960987,-0.01960987,-0.058829610000000004,-84.42949872094674,-104.59950035999996
2mer-0+157,-0.06233771,4,-0.12467541,-104.72417579,5.648845e-05,17.244,13.792,13.792,0.0,-0.12467542,-0.12467542,-0.18701313,-84.55417414094674,-104.72417577999997
2mer-0+234,0.0382641,4,0.07652821,-104.64764758,5.584274e-05,18.445,13.845,13.845,0.0,0.0765282,0.0765282,0.11479230000000001,-84.47764594094674,-104.64764757999997
2mer-0+247,-0.05732784,2,-0.05732784,-104.70497542,5.561878e-05,17.001,13.863,13.863,0.0,-0.05732784,-0.05732784,-0.17198352,-84.53497378094674,-104.70497541999997
2mer-0+212,0.0369138,2,0.0369138,-104.66806163,5.527214e-05,16.435,13.892,13.892,0.0,0.0369138,0.0369138,0.11074139999999999,-84.49805998094675,-104.66806161999997
2mer-0+207,-0.06223968,2,-0.06223968,-104.73030131,5.506201e-05,16.828,13.91,13.91,0.0,-0.06223968,-0.06223968,-0.18671904,-84.56029966094675,-104.73030129999998
2mer-0+165,-0.03402874,4,-0.06805749,-104.79835879,5.226935e-05,17.43,14.153,14.153,0.0,-0.06805748,-0.06805748,-0.10208622,-84.62835714094675,-104.79835877999997
2mer-0+164,0.02196032,2,0.02196032,-104.77639848,5.188551e-05,14.442,14.188,14.188,0.0,0.02196032,0.02196032,0.06588095999999999,-84.60639682094674,-104.77639845999997
2mer-0+160,0.00847598,4,0.01695195,-104.75944653,5.026608e-05,17.024,14.339,14.339,0.0,0.01695196,0.01695196,0.025427939999999996,-84.58944486094674,-104.75944649999997
2mer-0+265,-0.00216419,4,-0.00432838,-104.7637749,5.009559e-05,17.868,14.355,14.355,0.0,-0.00432838,-0.00432838,-0.00649257,-84.59377324094675,-104.76377487999997
2mer-0+256,-0.00404637,2,-0.00404637,-104.76782127,5.007712e-05,18.057,14.357,14.357,0.0,-0.00404637,-0.00404637,-0.012139109999999998,-84.59781961094674,-104.76782124999997
2mer-0+175,-0.02262307,4,-0.04524615,-104.81306742,4.947815e-05,17.244,14.414,14.414,0.0,-0.04524614,-0.04524614,-0.06786921,-84.64306575094675,-104.81306738999997
2mer-0+190,-0.00081276,4,-0.00162552,-104.81469294,4.89581e-05,16.44,14.465,14.465,0.0,-0.00162552,-0.00162552,-0.00243828,-84.64469127094675,-104.81469290999998
2mer-0+211,-0.00342705,2,-0.00342705,-104.81811999,4.886685e-05,17.881,14.474,14.474,0.0,-0.00342705,-0.00342705,-0.01028115,-84.64811832094675,-104.81811995999998
2mer-0+191,-0.01372882,4,-0.02745764,-104.84557764,4.86845e-05,16.44,14.492,14.492,0.0,-0.02745764,-0.02745764,-0.041186459999999994,-84.67557596094674,-104.84557759999997
2mer-0+161,0.02403283,4,0.04806567,-104.79751197,4.808843e-05,17.024,14.552,14.552,0.0,0.04806566,0.04806566,0.07209849,-84.62751030094674,-104.79751193999996
2mer-0+166,-0.01044116,2,-0.01044116,-104.80795313,4.760503e-05,15.893,14.601,14.601,0.0,-0.01044116,-0.01044116,-0.03132348,-84.63795146094674,-104.80795309999996
2mer-0+246,0.02820433,4,0.05640866,-104.75154448,4.716714e-05,16.652,14.646,14.646,0.0,0.05640866,0.05640866,0.08461299,-84.58154280094674,-104.75154443999996
2mer-0+220,0.00805089,2,0.00805089,-104.74349359,4.612018e-05,16.435,14.756,14.756,0.0,0.00805089,0.00805089,0.02415267,-84.57349191094673,-104.74349354999995
2mer-0+251,-0.0212367,2,-0.0212367,-104.76473029,4.506455e-05,18.057,14.87,14.87,0.0,-0.0212367,-0.0212367,-0.0637101,-84.59472861094673,-104.76473024999996
2mer-0+186,0.04019283,4,0.08038567,-104.68434462,4.407485e-05,17.43,14.981,14.981,0.0,0.08038566,0.08038566,0.12057849,-84.51434295094673,-104.68434458999995
2mer-0+279,-0.00494397,4,-0.00988794,-104.69423257,4.357319e-05,16.835,15.038,15.038,0.0,-0.00988794,-0.00988794,-0.01483191,-84.52423089094673,-104.69423252999995
2mer-0+305,-0.00615132,4,-0.01230263,-104.7065352,4.348188e-05,18.759,15.049,15.049,0.0,-0.01230264,-0.01230264,-0.01845396,-84.53653353094673,-104.70653516999995
2mer-0+184,-0.00350996,4,-0.00701992,-104.71355512,4.246944e-05,16.126,15.167,15.167,0.0,-0.00701992,-0.00701992,-0.01052988,-84.54355345094673,-104.71355508999996
2mer-0+269,0.01065152,4,0.02130303,-104.69225209,4.213752e-05,17.901,15.207,15.207,0.0,0.02130304,0.02130304,0.03195456,-84.52225041094673,-104.69225204999995
2mer-0+242,-0.0090637,2,-0.0090637,-104.70131578,4.186391e-05,16.435,15.24,15.24,0.0,-0.0090637,-0.0090637,-0.027191099999999996,-84.53131411094672,-104.70131574999995
2mer-0+278,0.02589463,2,0.02589463,-104.67542116,4.096588e-05,19.858,15.351,15.351,0.0,0.02589463,0.02589463,0.07768388999999999,-84.50541948094673,-104.67542111999995
2mer-0+204,-0.01469924,2,-0.01469924,-104.69012039,3.927734e-05,18.259,15.568,15.568,0.0,-0.01469924,-0.01469924,-0.04409772,-84.52011872094673,-104.69012035999995
2mer-0+267,-0.0318374,2,-0.0318374,-104.72195779,3.919458e-05,18.057,15.579,15.579,0.0,-0.0318374,-0.0318374,-0.0955122,-84.55195612094673,-104.72195775999995
2mer-0+362,0.01438501,4,0.02877003,-104.69318776,3.894774e-05,19.846,15.611,15.611,0.0,0.02877002,0.02877002,0.04315503,-84.52318610094673,-104.69318773999996
2mer-0+384,0.02788358,4,0.05576716,-104.6374206,3.893842e-05,19.883,15.613,15.613,0.0,0.05576716,0.05576716,0.08365074,-84.46741894094673,-104.63742057999995
2mer-0+290,-0.02577952,4,-0.05155905,-104.68897965,3.831724e-05,18.759,15.697,15.697,0.0,-0.05155904,-0.05155904,-0.07733856,-84.51897798094673,-104.68897961999996
2mer-0+209,-0.00995676,4,-0.01991352,-104.70889317,3.749132e-05,18.111,15.811,15.811,0.0,-0.01991352,-0.01991352,-0.02987028,-84.53889150094673,-104.70889313999996
2mer-0+303,0.01793787,4,0.03587574,-104.67301743,3.699102e-05,17.868,15.882,15.882,0.0,0.03587574,0.03587574,0.053813610000000005,-84.50301576094674,-104.67301739999996
2mer-0+258,-0.03093182,4,-0.06186365,-104.73488107,3.643837e-05,19.574,15.962,15.962,0.0,-0.06186364,-0.06186364,-0.09279546,-84.56487940094674,-104.73488103999996
2mer-0+254,-0.00935615,4,-0.01871231,-104.75359338,3.643803e-05,18.445,15.962,15.962,0.0,-0.0187123,-0.0187123,-0.02806845,-84.58359170094674,-104.75359333999997
2mer-0+231,0.01518334,4,0.03036669,-104.7232267,3.637899e-05,18.961,15.97,15.97,0.0,0.03036668,0.03036668,0.04555002,-84.55322502094674,-104.72322665999997
2mer-0+308,-0.00390496,4,-0.00780992,-104.73103662,3.618024e-05,18.407,16.0,16.0,0.0,-0.00780992,-0.00780992,-0.01171488,-84.56103494094674,-104.73103657999997
2mer-0+238,-0.02358479,4,-0.04716959,-104.7782062,3.604734e-05,19.235,16.019,16.019,0.0,-0.04716958,-0.04716958,-0.07075437000000001,-84.60820452094674,-104.77820615999997
2mer-0+239,-0.00708037,2,-0.00708037,-104.78528657,3.566461e-05,19.398,16.076,16.076,0.0,-0.00708037,-0.00708037,-0.02124111,-84.61528489094674,-104.78528652999996
2mer-0+277,-0.03213796,2,-0.03213796,-104.81742453,3.544252e-05,19.526,16.11,16.11,0.0,-0.03213796,-0.03213796,-0.09641388000000001,-84.64742285094674,-104.81742448999996
2mer-0+333,0.00169229,4,0.00338459,-104.81403994,3.50149e-05,18.407,16.175,16.175,0.0,0.00338458,0.00338458,0.00507687,-84.64403827094674,-104.81403990999996
2mer-0+334,0.01471407,2,0.01471407,-104.79932587,3.47598e-05,20.91,16.215,16.215,0.0,0.01471407,0.01471407,0.04414221,-84.62932420094674,-104.79932583999997
2mer-0+291,0.03381106,2,0.03381106,-104.76551481,3.345453e-05,19.526,16.423,16.423,0.0,0.03381106,0.03381106,0.10143317999999998,-84.59551314094674,-104.76551477999996
2mer-0+423,0.01727135,4,0.0345427,-104.73097211,3.321843e-05,20.898,16.462,16.462,0.0,0.0345427,0.0345427,0.05181405,-84.56097044094673,-104.73097207999996
2mer-0+434,0.00996022,2,0.00996022,-104.72101189,3.267101e-05,20.437,16.553,16.553,0.0,0.00996022,0.00996022,0.029880660000000003,-84.55101022094674,-104.72101185999996
2mer-0+358,0.00630671,4,0.01261342,-104.70839847,3.206683e-05,20.639,16.656,16.656,0.0,0.01261342,0.01261342,0.01892013,-84.53839680094674,-104.70839843999997
2mer-0+243,0.00324258,4,0.00648515,-104.70191331,3.170417e-05,18.961,16.72,16.72,0.0,0.00648516,0.00648516,0.00972774,-84.53191164094675,-104.70191327999997
2mer-0+321,-0.00551476,4,-0.01102951,-104.71294282,3.160133e-05,19.833,16.738,16.738,0.0,-0.01102952,-0.01102952,-0.016544279999999998,-84.54294116094674,-104.71294279999996
2mer-0+398,0.0162829,4,0.03256579,-104.68037703,3.149279e-05,20.793,16.757,16.757,0.0,0.0325658,0.0325658,0.048848699999999995,-84.51037536094674,-104.68037699999996
2mer-0+380,0.00382232,4,0.00764464,-104.67273239,3.149279e-05,20.793,16.757,16.757,0.0,0.00764464,0.00764464,0.01146696,-84.50273072094674,-104.67273235999997
2mer-0+261,-0.01704543,2,-0.01704543,-104.68977782,3.140404e-05,19.873,16.773,16.773,0.0,-0.01704543,-0.01704543,-0.05113629,-84.51977615094674,-104.68977778999997
2mer-0+275,-0.01385081,4,-0.02770163,-104.71747945,3.06253e-05,19.737,16.914,16.914,0.0,-0.02770162,-0.02770162,-0.04155243,-84.54747777094674,-104.71747940999997
2mer-0+429,0.00938562,2,0.00938562,-104.70809383,3.032919e-05,21.324,16.969,16.969,0.0,0.00938562,0.00938562,0.028156860000000002,-84.53809215094674,-104.70809378999996
2mer-0+294,0.0045449,4,0.0090898,-104.69900403,3.022472e-05,18.745,16.988,16.988,0.0,0.0090898,0.0090898,0.0136347,-84.52900235094674,-104.69900398999997
2mer-0+310,-0.00482116,4,-0.00964231,-104.70864634,2.970473e-05,17.901,17.087,17.087,0.0,-0.00964232,-0.00964232,-0.014463479999999999,-84.53864467094674,-104.70864630999996
2mer-0+302,-0.01964808,4,-0.03929616,-104.7479425,2.94084e-05,20.319,17.144,17.144,0.0,-0.03929616,-0.03929616,-0.058944239999999995,-84.57794083094674,-104.74794246999997
2mer-0+371,0.00950494,2,0.00950494,-104.73843756,2.937537e-05,20.91,17.15,17.15,0.0,0.00950494,0.00950494,0.02851482,-84.56843589094674,-104.73843752999997
2mer-0+360,-0.00468446,4,-0.00936891,-104.74780647,2.886958e-05,19.833,17.25,17.25,0.0,-0.00936892,-0.00936892,-0.014053379999999999,-84.57780481094674,-104.74780644999997
2mer-0+306,0.00144758,4,0.00289516,-104.74491131,2.868286e-05,19.574,17.287,17.287,0.0,0.00289516,0.00289516,0.0043427399999999994,-84.57490965094675,-104.74491128999998
2mer-0+445,0.00388471,4,0.00776941,-104.73714189,2.820642e-05,20.898,17.384,17.384,0.0,0.00776942,0.00776942,0.01165413,-84.56714023094675,-104.73714186999997
2mer-0+282,0.01026732,2,0.01026732,-104.72687457,2.815757e-05,19.873,17.394,17.394,0.0,0.01026732,0.01026732,0.03080196,-84.55687291094675,-104.72687454999998
2mer-0+286,-0.00833399,4,-0.01666799,-104.74354256,2.780794e-05,20.319,17.467,17.467,0.0,-0.01666798,-0.01666798,-0.02500197,-84.57354089094675,-104.74354252999997
2mer-0+369,0.01456071,4,0.02912142,-104.71442114,2.74174e-05,20.775,17.549,17.549,0.0,0.02912142,0.02912142,0.04368213,-84.54441947094675,-104.71442110999998
2mer-0+313,-0.02260859,2,-0.02260859,-104.73702973,2.733429e-05,20.924,17.567,17.567,0.0,-0.02260859,-0.02260859,-0.06782577000000001,-84.56702806094675,-104.73702969999998
2mer-0+287,0.00750954,4,0.01501908,-104.72201065,2.725474e-05,19.737,17.584,17.584,0.0,0.01501908,0.01501908,0.02252862,-84.55200898094675,-104.72201061999998
2mer-0+280,-0.00561279,2,-0.00561279,-104.72762344,2.688714e-05,19.398,17.664,17.664,0.0,-0.00561279,-0.00561279,-0.016838370000000002,-84.55762177094675,-104.72762340999998
2mer-0+332,-0.01193426,2,-0.01193426,-104.73955769,2.684145e-05,19.858,17.674,17.674,0.0,-0.01193426,-0.01193426,-0.03580278,-84.56955603094676,-104.73955766999998
2mer-0+329,0.01646917,4,0.03293834,-104.70661935,2.662719e-05,21.102,17.721,17.721,0.0,0.03293834,0.03293834,0.04940751,-84.53661769094676,-104.70661932999998
2mer-0+437,-0.00723031,4,-0.01446062,-104.72107998,2.657353e-05,20.161,17.733,17.733,0.0,-0.01446062,-0.01446062,-0.02169093,-84.55107831094675,-104.72107994999998
2mer-0+292,0.00889807,2,0.00889807,-104.7121819,2.657049e-05,17.881,17.734,17.734,0.0,0.00889807,0.00889807,0.026694209999999996,-84.54218024094675,-104.71218187999997
2mer-0+396,0.00647312,4,0.01294623,-104.69923567,2.628784e-05,22.1,17.797,17.797,0.0,0.01294624,0.01294624,0.01941936,-84.52923400094674,-104.69923563999997
2mer-0+449,-0.00289412,2,-0.00289412,-104.70212979,2.615819e-05,19.645,17.826,17.826,0.0,-0.00289412,-0.00289412,-0.00868236,-84.53212812094674,-104.70212975999996
