N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+122,-0.01914882,4,-0.03829764,-125.1857007,4.101886e-05,19.585,15.344,15.344,0.0,-0.03829764,-0.03829764,-0.057446460000000005,-92.4682197654031,-125.18570062000005
2mer-0+113,-0.00689049,4,-0.01378098,-125.19948168,4.048969e-05,20.112,15.411,15.411,0.0,-0.01378098,-0.01378098,-0.02067147,-92.48200074540311,-125.19948160000006
2mer-0+153,-0.01489147,2,-0.01489147,-125.21437315,3.931871e-05,21.103,15.562,15.562,0.0,-0.01489147,-0.01489147,-0.04467441,-92.49689221540311,-125.21437307000005
2mer-0+187,-0.00985666,2,-0.00985666,-125.22422981,3.838399e-05,21.12,15.687,15.687,0.0,-0.00985666,-0.00985666,-0.02956998,-92.5067488754031,-125.22422973000005
2mer-0+158,-0.00231033,2,-0.00231033,-125.22654014,3.815442e-05,22.083,15.719,15.719,0.0,-0.00231033,-0.00231033,-0.006930990000000001,-92.5090592054031,-125.22654006000005
2mer-0+99,-0.01677199,2,-0.01677199,-125.24331213,3.810905e-05,20.223,15.725,15.725,0.0,-0.01677199,-0.01677199,-0.05031597,-92.5258311954031,-125.24331205000004
2mer-0+117,-0.00844736,4,-0.01689471,-125.26020684,3.625812e-05,22.912,15.988,15.988,0.0,-0.01689472,-0.01689472,-0.025342079999999996,-92.5427259154031,-125.26020677000004
2mer-0+96,0.00082968,2,0.00082968,-125.25937716,3.61768e-05,25.218,16.0,16.0,0.0,0.00082968,0.00082968,0.0024890399999999997,-92.5418962354031,-125.25937709000004
2mer-0+147,0.00017501,2,0.00017501,-125.25920215,3.583029e-05,17.863,16.052,16.052,0.0,0.00017501,0.00017501,0.00052503,-92.5417212254031,-125.25920208000004
2mer-0+112,-0.00190609,4,-0.00381217,-125.26301433,3.477771e-05,25.039,16.212,16.212,0.0,-0.00381218,-0.00381218,-0.00571827,-92.54553340540309,-125.26301426000003
2mer-0+132,0.00085048,4,0.00170096,-125.26131336,3.241752e-05,21.384,16.596,16.596,0.0,0.00170096,0.00170096,0.0025514400000000003,-92.5438324454031,-125.26131330000004
2mer-0+103,-0.00443598,4,-0.00887196,-125.27018532,3.155341e-05,23.502,16.746,16.746,0.0,-0.00887196,-0.00887196,-0.01330794,-92.55270440540309,-125.27018526000003
2mer-0+144,-0.0156881,2,-0.0156881,-125.28587342,3.075805e-05,19.843,16.889,16.889,0.0,-0.0156881,-0.0156881,-0.0470643,-92.5683925054031,-125.28587336000004
2mer-0+114,-0.00900543,2,-0.00900543,-125.29487885,2.994947e-05,22.083,17.04,17.04,0.0,-0.00900543,-0.00900543,-0.02701629,-92.5773979354031,-125.29487879000004
2mer-0+109,8.162e-05,4,0.00016324,-125.29471561,2.99491e-05,25.03,17.04,17.04,0.0,0.00016324,0.00016324,0.00024485999999999996,-92.57723469540309,-125.29471555000003
2mer-0+123,-0.00851852,4,-0.01703705,-125.31175266,2.954094e-05,21.824,17.118,17.118,0.0,-0.01703704,-0.01703704,-0.025555559999999998,-92.5942717354031,-125.31175259000004
2mer-0+154,-0.00081313,4,-0.00162626,-125.31337892,2.928826e-05,21.248,17.167,17.167,0.0,-0.00162626,-0.00162626,-0.00243939,-92.59589799540309,-125.31337885000003
2mer-0+181,-0.00225119,2,-0.00225119,-125.31563011,2.915835e-05,25.218,17.193,17.193,0.0,-0.00225119,-0.00225119,-0.00675357,-92.59814918540309,-125.31563004000003
2mer-0+125,0.0090399,2,0.0090399,-125.30659021,2.885837e-05,18.278,17.252,17.252,0.0,0.0090399,0.0090399,0.0271197,-92.58910928540308,-125.30659014000003
2mer-0+135,-0.00759378,4,-0.01518756,-125.32177778,2.875744e-05,19.408,17.272,17.272,0.0,-0.01518756,-0.01518756,-0.022781339999999997,-92.60429684540308,-125.32177770000003
2mer-0+129,0.00124699,4,0.00249398,-125.31928379,2.815754e-05,22.944,17.394,17.394,0.0,0.00249398,0.00249398,0.0037409699999999997,-92.60180286540309,-125.31928372000003
2mer-0+133,0.00133987,2,0.00133987,-125.31794392,2.740368e-05,24.995,17.552,17.552,0.0,0.00133987,0.00133987,0.00401961,-92.60046299540309,-125.31794385000003
2mer-0+130,-0.00119073,4,-0.00238146,-125.32032538,2.72375e-05,26.434,17.588,17.588,0.0,-0.00238146,-0.00238146,-0.0035721900000000003,-92.60284445540309,-125.32032531000003
2mer-0+195,2.26e-06,2,2.26e-06,-125.32032312,2.543626e-05,22.661,17.994,17.994,0.0,2.26e-06,2.26e-06,6.7799999999999995e-06,-92.60284219540308,-125.32032305000003
2mer-0+159,-0.00452933,2,-0.00452933,-125.32485246,2.481004e-05,25.651,18.144,18.144,0.0,-0.00452933,-0.00452933,-0.01358799,-92.60737152540308,-125.32485238000002
2mer-0+174,-0.00661561,2,-0.00661561,-125.33146807,2.439405e-05,24.941,18.246,18.246,0.0,-0.00661561,-0.00661561,-0.01984683,-92.61398713540308,-125.33146799000002
2mer-0+216,-0.00890839,2,-0.00890839,-125.34037646,2.387363e-05,22.765,18.378,18.378,0.0,-0.00890839,-0.00890839,-0.02672517,-92.62289552540308,-125.34037638000002
2mer-0+137,-0.0044249,2,-0.0044249,-125.34480136,2.34105e-05,25.892,18.498,18.498,0.0,-0.0044249,-0.0044249,-0.0132747,-92.62732042540308,-125.34480128000003
2mer-0+179,-0.00040762,2,-0.00040762,-125.34520898,2.328599e-05,24.62,18.531,18.531,0.0,-0.00040762,-0.00040762,-0.0012228599999999999,-92.62772804540309,-125.34520890000003
2mer-0+175,-0.00660762,2,-0.00660762,-125.3518166,2.310357e-05,21.963,18.58,18.58,0.0,-0.00660762,-0.00660762,-0.019822859999999998,-92.63433566540309,-125.35181652000003
2mer-0+207,0.00045405,2,0.00045405,-125.35136254,2.246458e-05,20.658,18.754,18.754,0.0,0.00045405,0.00045405,0.00136215,-92.63388161540308,-125.35136247000003
2mer-0+167,-0.00215945,2,-0.00215945,-125.353522,2.226522e-05,27.274,18.81,18.81,0.0,-0.00215945,-0.00215945,-0.006478349999999999,-92.63604106540308,-125.35352192000002
2mer-0+230,-0.00967812,2,-0.00967812,-125.36320012,2.220498e-05,21.739,18.827,18.827,0.0,-0.00967812,-0.00967812,-0.029034360000000002,-92.64571918540308,-125.36320004000002
2mer-0+203,-0.00473043,4,-0.00946085,-125.37266097,2.198065e-05,22.875,18.891,18.891,0.0,-0.00946086,-0.00946086,-0.014191289999999999,-92.65518004540309,-125.37266090000003
2mer-0+162,-0.00097166,4,-0.00194331,-125.37460428,2.107466e-05,28.121,19.158,19.158,0.0,-0.00194332,-0.00194332,-0.0029149799999999997,-92.65712336540308,-125.37460422000002
2mer-0+160,-0.00022873,4,-0.00045746,-125.37506174,2.093302e-05,25.186,19.201,19.201,0.0,-0.00045746,-0.00045746,-0.0006861899999999999,-92.65758082540309,-125.37506168000003
2mer-0+270,0.00048384,2,0.00048384,-125.37457791,2.083883e-05,25.892,19.23,19.23,0.0,0.00048384,0.00048384,0.00145152,-92.65709698540309,-125.37457784000003
2mer-0+155,-0.00417675,4,-0.00835349,-125.3829314,2.058115e-05,23.668,19.31,19.31,0.0,-0.0083535,-0.0083535,-0.01253025,-92.66545048540308,-125.38293134000003
2mer-0+231,-0.00162415,2,-0.00162415,-125.38455555,2.053659e-05,20.897,19.324,19.324,0.0,-0.00162415,-0.00162415,-0.00487245,-92.66707463540308,-125.38455549000003
2mer-0+176,-0.00385587,4,-0.00771175,-125.3922673,2.049642e-05,25.855,19.336,19.336,0.0,-0.00771174,-0.00771174,-0.011567609999999999,-92.67478637540309,-125.39226723000003
2mer-0+220,-0.00055523,2,-0.00055523,-125.39282253,2.009991e-05,27.924,19.463,19.463,0.0,-0.00055523,-0.00055523,-0.00166569,-92.67534160540309,-125.39282246000003
2mer-0+314,0.00072516,2,0.00072516,-125.39209737,1.975814e-05,25.828,19.574,19.574,0.0,0.00072516,0.00072516,0.00217548,-92.67461644540309,-125.39209730000003
2mer-0+177,-0.0001875,2,-0.0001875,-125.39228486,1.975466e-05,28.546,19.575,19.575,0.0,-0.0001875,-0.0001875,-0.0005625000000000001,-92.67480394540308,-125.39228480000003
2mer-0+211,-0.00470496,2,-0.00470496,-125.39698983,1.974344e-05,23.961,19.579,19.579,0.0,-0.00470496,-0.00470496,-0.01411488,-92.67950890540308,-125.39698976000003
2mer-0+190,-0.00151538,2,-0.00151538,-125.3985052,1.960109e-05,27.91,19.626,19.626,0.0,-0.00151538,-0.00151538,-0.00454614,-92.68102428540308,-125.39850514000003
2mer-0+227,0.00037405,2,0.00037405,-125.39813116,1.925949e-05,25.396,19.742,19.742,0.0,0.00037405,0.00037405,0.0011221500000000001,-92.68065023540308,-125.39813109000002
2mer-0+189,-0.00278701,4,-0.00557401,-125.40370517,1.907086e-05,27.392,19.807,19.807,0.0,-0.00557402,-0.00557402,-0.00836103,-92.68622425540308,-125.40370511000002
2mer-0+165,1.39e-05,2,1.39e-05,-125.40369127,1.881808e-05,28.555,19.895,19.895,0.0,1.39e-05,1.39e-05,4.1700000000000004e-05,-92.68621035540308,-125.40369121000002
2mer-0+182,-0.00820722,4,-0.01641444,-125.42010571,1.871933e-05,22.808,19.93,19.93,0.0,-0.01641444,-0.01641444,-0.024621659999999997,-92.70262479540308,-125.42010565000002
2mer-0+202,-0.00136835,2,-0.00136835,-125.42147406,1.871726e-05,27.67,19.931,19.931,0.0,-0.00136835,-0.00136835,-0.00410505,-92.70399314540309,-125.42147400000003
2mer-0+237,-0.00532431,2,-0.00532431,-125.42679837,1.862168e-05,25.651,19.965,19.965,0.0,-0.00532431,-0.00532431,-0.01597293,-92.7093174554031,-125.42679831000004
2mer-0+193,0.00064044,2,0.00064044,-125.42615792,1.856867e-05,29.242,19.984,19.984,0.0,0.00064044,0.00064044,0.0019213200000000002,-92.7086770154031,-125.42615787000004
2mer-0+228,-0.00415164,4,-0.00830328,-125.4344612,1.854782e-05,24.472,19.991,19.991,0.0,-0.00830328,-0.00830328,-0.01245492,-92.7169802954031,-125.43446115000005
