N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+103,-0.00443598,4,-0.00887196,-125.27018532,3.155341e-05,23.502,16.746,16.746,0
2mer-0+144,-0.0156881,2,-0.0156881,-125.28587342,3.075805e-05,19.843,16.889,16.889,0
2mer-0+114,-0.00900543,2,-0.00900543,-125.29487885,2.994947e-05,22.083,17.04,17.04,0
2mer-0+109,8.162e-05,4,0.00016324,-125.29471561,2.99491e-05,25.03,17.04,17.04,0
2mer-0+123,-0.00851852,4,-0.01703705,-125.31175266,2.954094e-05,21.824,17.118,17.118,0
2mer-0+154,-0.00081313,4,-0.00162626,-125.31337892,2.928826e-05,21.248,17.167,17.167,0
2mer-0+181,-0.00225119,2,-0.00225119,-125.31563011,2.915835e-05,25.218,17.193,17.193,0
2mer-0+125,0.0090399,2,0.0090399,-125.30659021,2.885837e-05,18.278,17.252,17.252,0
2mer-0+135,-0.00759378,4,-0.01518756,-125.32177778,2.875744e-05,19.408,17.272,17.272,0
2mer-0+129,0.00124699,4,0.00249398,-125.31928379,2.815754e-05,22.944,17.394,17.394,0
2mer-0+133,0.00133987,2,0.00133987,-125.31794392,2.740368e-05,24.995,17.552,17.552,0
2mer-0+130,-0.00119073,4,-0.00238146,-125.32032538,2.72375e-05,26.434,17.588,17.588,0
2mer-0+195,2.26e-06,2,2.26e-06,-125.32032312,2.543626e-05,22.661,17.994,17.994,0
2mer-0+159,-0.00452933,2,-0.00452933,-125.32485246,2.481004e-05,25.651,18.144,18.144,0
2mer-0+174,-0.00661561,2,-0.00661561,-125.33146807,2.439405e-05,24.941,18.246,18.246,0
2mer-0+216,-0.00890839,2,-0.00890839,-125.34037646,2.387363e-05,22.765,18.378,18.378,0
2mer-0+137,-0.0044249,2,-0.0044249,-125.34480136,2.34105e-05,25.892,18.498,18.498,0
2mer-0+179,-0.00040762,2,-0.00040762,-125.34520898,2.328599e-05,24.62,18.531,18.531,0
2mer-0+175,-0.00660762,2,-0.00660762,-125.3518166,2.310357e-05,21.963,18.58,18.58,0
2mer-0+207,0.00045405,2,0.00045405,-125.35136254,2.246458e-05,20.658,18.754,18.754,0
2mer-0+167,-0.00215945,2,-0.00215945,-125.353522,2.226522e-05,27.274,18.81,18.81,0
2mer-0+230,-0.00967812,2,-0.00967812,-125.36320012,2.220498e-05,21.739,18.827,18.827,0
2mer-0+203,-0.00473043,4,-0.00946085,-125.37266097,2.198065e-05,22.875,18.891,18.891,0
2mer-0+162,-0.00097166,4,-0.00194331,-125.37460428,2.107466e-05,28.121,19.158,19.158,0
2mer-0+160,-0.00022873,4,-0.00045746,-125.37506174,2.093302e-05,25.186,19.201,19.201,0
2mer-0+270,0.00048384,2,0.00048384,-125.37457791,2.083883e-05,25.892,19.23,19.23,0
2mer-0+155,-0.00417675,4,-0.00835349,-125.3829314,2.058115e-05,23.668,19.31,19.31,0
2mer-0+231,-0.00162415,2,-0.00162415,-125.38455555,2.053659e-05,20.897,19.324,19.324,0
2mer-0+176,-0.00385587,4,-0.00771175,-125.3922673,2.049642e-05,25.855,19.336,19.336,0
2mer-0+220,-0.00055523,2,-0.00055523,-125.39282253,2.009991e-05,27.924,19.463,19.463,0
2mer-0+314,0.00072516,2,0.00072516,-125.39209737,1.975814e-05,25.828,19.574,19.574,0
2mer-0+177,-0.0001875,2,-0.0001875,-125.39228486,1.975466e-05,28.546,19.575,19.575,0
2mer-0+211,-0.00470496,2,-0.00470496,-125.39698983,1.974344e-05,23.961,19.579,19.579,0
2mer-0+190,-0.00151538,2,-0.00151538,-125.3985052,1.960109e-05,27.91,19.626,19.626,0
2mer-0+227,0.00037405,2,0.00037405,-125.39813116,1.925949e-05,25.396,19.742,19.742,0
2mer-0+189,-0.00278701,4,-0.00557401,-125.40370517,1.907086e-05,27.392,19.807,19.807,0
2mer-0+165,1.39e-05,2,1.39e-05,-125.40369127,1.881808e-05,28.555,19.895,19.895,0
2mer-0+182,-0.00820722,4,-0.01641444,-125.42010571,1.871933e-05,22.808,19.93,19.93,0
2mer-0+202,-0.00136835,2,-0.00136835,-125.42147406,1.871726e-05,27.67,19.931,19.931,0
2mer-0+237,-0.00532431,2,-0.00532431,-125.42679837,1.862168e-05,25.651,19.965,19.965,0
2mer-0+193,0.00064044,2,0.00064044,-125.42615792,1.856867e-05,29.242,19.984,19.984,0
2mer-0+228,-0.00415164,4,-0.00830328,-125.4344612,1.854782e-05,24.472,19.991,19.991,0
