N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+52,-0.02181032,4,-0.04362064,-65.49849612,0.0001163359,14.378,10.84,10.84,0.0,-0.04362064,-0.04362064,-0.06543096000000001,-66.33739662695035,-65.49849613999997
2mer-0+98,-0.03616068,2,-0.03616068,-65.53465681,0.0001145894,13.62,10.895,10.895,0.0,-0.03616068,-0.03616068,-0.10848204,-66.37355730695035,-65.53465681999997
2mer-0+77,-0.0309458,4,-0.0618916,-65.5965484,0.0001108473,13.836,11.016,11.016,0.0,-0.0618916,-0.0618916,-0.0928374,-66.43544890695034,-65.59654841999996
2mer-0+95,-0.01091253,4,-0.02182507,-65.61837347,0.0001069138,14.878,11.15,11.15,0.0,-0.02182506,-0.02182506,-0.03273759,-66.45727396695034,-65.61837347999996
2mer-0+132,-0.00724907,2,-0.00724907,-65.62562254,0.0001023768,15.496,11.312,11.312,0.0,-0.00724907,-0.00724907,-0.02174721,-66.46452303695034,-65.62562254999996
2mer-0+80,-0.00399294,4,-0.00798588,-65.63360841,9.688024e-05,14.94,11.522,11.522,0.0,-0.00798588,-0.00798588,-0.011978820000000001,-66.47250891695035,-65.63360842999997
2mer-0+57,-0.00571528,4,-0.01143057,-65.64503898,9.587804e-05,16.115,11.562,11.562,0.0,-0.01143056,-0.01143056,-0.01714584,-66.48393947695034,-65.64503898999996
2mer-0+129,-0.02230532,2,-0.02230532,-65.6673443,9.370198e-05,14.78,11.651,11.651,0.0,-0.02230532,-0.02230532,-0.06691596,-66.50624479695034,-65.66734430999996
2mer-0+94,-0.00161363,4,-0.00322726,-65.67057156,9.361866e-05,14.878,11.654,11.654,0.0,-0.00322726,-0.00322726,-0.0048408900000000005,-66.50947205695034,-65.67057156999996
2mer-0+63,-0.00225454,4,-0.00450909,-65.67508065,9.064675e-05,16.305,11.78,11.78,0.0,-0.00450908,-0.00450908,-0.006763620000000001,-66.51398113695035,-65.67508064999997
2mer-0+153,-0.00724025,2,-0.00724025,-65.68232089,8.893838e-05,16.273,11.855,11.855,0.0,-0.00724025,-0.00724025,-0.02172075,-66.52122138695034,-65.68232089999997
2mer-0+88,-0.00289688,4,-0.00579376,-65.68811465,8.367519e-05,13.459,12.099,12.099,0.0,-0.00579376,-0.00579376,-0.00869064,-66.52701514695035,-65.68811465999997
2mer-0+104,-0.01387937,4,-0.02775873,-65.71587339,8.351303e-05,15.882,12.106,12.106,0.0,-0.02775874,-0.02775874,-0.04163811,-66.55477388695034,-65.71587339999996
2mer-0+82,-0.00971116,2,-0.00971116,-65.72558455,8.011105e-05,13.774,12.275,12.275,0.0,-0.00971116,-0.00971116,-0.02913348,-66.56448504695034,-65.72558455999996
2mer-0+71,-0.00753671,4,-0.01507342,-65.74065797,7.985817e-05,16.115,12.288,12.288,0.0,-0.01507342,-0.01507342,-0.02261013,-66.57955846695033,-65.74065797999995
2mer-0+102,-0.00927861,2,-0.00927861,-65.74993658,7.947901e-05,16.56,12.308,12.308,0.0,-0.00927861,-0.00927861,-0.02783583,-66.58883707695033,-65.74993658999995
2mer-0+74,-0.01081286,4,-0.02162571,-65.77156229,7.688576e-05,16.305,12.445,12.445,0.0,-0.02162572,-0.02162572,-0.03243858,-66.61046279695033,-65.77156230999995
2mer-0+119,-0.02164227,4,-0.04328454,-65.81484683,7.620951e-05,15.074,12.481,12.481,0.0,-0.04328454,-0.04328454,-0.06492681,-66.65374733695033,-65.81484684999995
2mer-0+147,0.00029098,2,0.00029098,-65.81455586,6.338558e-05,18.134,13.272,13.272,0.0,0.00029098,0.00029098,0.00087294,-66.65345635695033,-65.81455586999995
2mer-0+127,-0.00922023,4,-0.01844046,-65.83299632,6.052864e-05,15.882,13.478,13.478,0.0,-0.01844046,-0.01844046,-0.027660689999999998,-66.67189681695032,-65.83299632999994
2mer-0+89,-0.00653401,4,-0.01306803,-65.84606435,6.007389e-05,17.436,13.512,13.512,0.0,-0.01306802,-0.01306802,-0.01960203,-66.68496483695033,-65.84606434999995
2mer-0+116,-0.00528421,4,-0.01056841,-65.85663276,5.829474e-05,17.775,13.648,13.648,0.0,-0.01056842,-0.01056842,-0.01585263,-66.69553325695033,-65.85663276999995
2mer-0+113,-0.01089849,2,-0.01089849,-65.86753125,5.7461e-05,16.56,13.713,13.713,0.0,-0.01089849,-0.01089849,-0.032695470000000004,-66.70643174695033,-65.86753125999995
2mer-0+137,-0.00430566,2,-0.00430566,-65.8718369,5.704305e-05,18.134,13.747,13.747,0.0,-0.00430566,-0.00430566,-0.012916980000000002,-66.71073740695033,-65.87183691999995
2mer-0+123,-0.00679112,2,-0.00679112,-65.87862802,5.625858e-05,17.527,13.81,13.81,0.0,-0.00679112,-0.00679112,-0.02037336,-66.71752852695033,-65.87862803999995
2mer-0+106,-0.00389315,4,-0.00778629,-65.88641432,5.520033e-05,17.959,13.898,13.898,0.0,-0.0077863,-0.0077863,-0.011679450000000001,-66.72531482695034,-65.88641433999996
2mer-0+173,-0.00095844,4,-0.00191688,-65.8883312,5.328932e-05,18.574,14.062,14.062,0.0,-0.00191688,-0.00191688,-0.00287532,-66.72723170695033,-65.88833121999996
2mer-0+145,-0.00064969,2,-0.00064969,-65.88898089,5.178484e-05,18.803,14.197,14.197,0.0,-0.00064969,-0.00064969,-0.0019490699999999998,-66.72788139695034,-65.88898090999996
2mer-0+93,-0.00166584,2,-0.00166584,-65.89064673,5.16271e-05,18.84,14.212,14.212,0.0,-0.00166584,-0.00166584,-0.00499752,-66.72954723695034,-65.89064674999996
2mer-0+195,0.00068225,4,0.0013645,-65.88928223,5.071315e-05,17.421,14.296,14.296,0.0,0.0013645,0.0013645,0.00204675,-66.72818273695034,-65.88928224999997
2mer-0+183,-0.00788516,4,-0.01577033,-65.90505256,4.986371e-05,17.665,14.377,14.377,0.0,-0.01577032,-0.01577032,-0.02365548,-66.74395305695035,-65.90505256999997
2mer-0+170,0.00062082,2,0.00062082,-65.90443174,4.976511e-05,15.496,14.387,14.387,0.0,0.00062082,0.00062082,0.00186246,-66.74333223695035,-65.90443174999997
2mer-0+121,-0.00020821,4,-0.00041643,-65.90484817,4.854035e-05,18.937,14.507,14.507,0.0,-0.00041642,-0.00041642,-0.0006246299999999999,-66.74374865695034,-65.90484816999997
2mer-0+155,-0.00876389,2,-0.00876389,-65.91361206,4.797668e-05,17.527,14.563,14.563,0.0,-0.00876389,-0.00876389,-0.02629167,-66.75251254695034,-65.91361205999996
2mer-0+185,-0.00429358,2,-0.00429358,-65.91790564,4.710875e-05,18.803,14.652,14.652,0.0,-0.00429358,-0.00429358,-0.01288074,-66.75680612695034,-65.91790563999996
2mer-0+109,-0.00186257,4,-0.00372515,-65.92163079,4.675616e-05,19.499,14.689,14.689,0.0,-0.00372514,-0.00372514,-0.00558771,-66.76053126695034,-65.92163077999996
2mer-0+136,-0.00206992,4,-0.00413984,-65.92577063,4.651702e-05,19.207,14.714,14.714,0.0,-0.00413984,-0.00413984,-0.00620976,-66.76467110695033,-65.92577061999995
2mer-0+215,-0.00282407,4,-0.00564814,-65.93141877,4.556939e-05,19.148,14.815,14.815,0.0,-0.00564814,-0.00564814,-0.00847221,-66.77031924695034,-65.93141875999996
2mer-0+143,-0.00800979,4,-0.01601957,-65.94743834,4.444464e-05,17.775,14.939,14.939,0.0,-0.01601958,-0.01601958,-0.024029369999999998,-66.78633882695034,-65.94743833999996
2mer-0+196,-0.00066822,2,-0.00066822,-65.94810656,4.429399e-05,16.273,14.956,14.956,0.0,-0.00066822,-0.00066822,-0.00200466,-66.78700704695034,-65.94810655999996
2mer-0+166,-0.00697533,4,-0.01395065,-65.96205721,4.362766e-05,18.181,15.032,15.032,0.0,-0.01395066,-0.01395066,-0.02092599,-66.80095770695034,-65.96205721999996
2mer-0+161,-0.00735014,2,-0.00735014,-65.96940736,4.233111e-05,18.134,15.184,15.184,0.0,-0.00735014,-0.00735014,-0.02205042,-66.80830784695034,-65.96940735999996
2mer-0+135,0.0001709,2,0.0001709,-65.96923646,4.146952e-05,20.238,15.288,15.288,0.0,0.0001709,0.0001709,0.0005127,-66.80813694695034,-65.96923645999996
2mer-0+233,7.652e-05,4,0.00015304,-65.96908341,4.138575e-05,18.786,15.299,15.299,0.0,0.00015304,0.00015304,0.00022956000000000002,-66.80798390695034,-65.96908341999996
2mer-0+125,-0.00225095,4,-0.0045019,-65.97358532,4.049275e-05,19.499,15.41,15.41,0.0,-0.0045019,-0.0045019,-0.0067528499999999995,-66.81248580695033,-65.97358531999996
2mer-0+273,0.00049159,2,0.00049159,-65.97309373,4.033339e-05,20.099,15.43,15.43,0.0,0.00049159,0.00049159,0.0014747699999999998,-66.81199421695034,-65.97309372999996
2mer-0+180,-0.0056851,2,-0.0056851,-65.97877883,3.950664e-05,18.803,15.537,15.537,0.0,-0.0056851,-0.0056851,-0.017055300000000002,-66.81767931695033,-65.97877882999995
2mer-0+159,-0.00172511,4,-0.00345022,-65.98222904,3.93334e-05,19.97,15.56,15.56,0.0,-0.00345022,-0.00345022,-0.00517533,-66.82112953695034,-65.98222904999996
2mer-0+214,0.0012126,4,0.00242519,-65.97980385,3.924758e-05,19.066,15.571,15.571,0.0,0.0024252,0.0024252,0.0036378,-66.81870433695033,-65.97980384999995
2mer-0+182,-0.00722964,4,-0.01445928,-65.99426313,3.871885e-05,18.181,15.642,15.642,0.0,-0.01445928,-0.01445928,-0.02168892,-66.83316361695033,-65.99426312999995
2mer-0+141,0.00031424,2,0.00031424,-65.99394889,3.83914e-05,20.033,15.686,15.686,0.0,0.00031424,0.00031424,0.00094272,-66.83284937695034,-65.99394888999996
2mer-0+150,-0.00580281,4,-0.01160562,-66.00555451,3.8029e-05,18.937,15.736,15.736,0.0,-0.01160562,-0.01160562,-0.017408430000000003,-66.84445499695033,-66.00555450999995
2mer-0+144,-0.00339673,2,-0.00339673,-66.00895124,3.734765e-05,20.033,15.831,15.831,0.0,-0.00339673,-0.00339673,-0.01019019,-66.84785172695034,-66.00895123999996
2mer-0+148,-0.00436772,4,-0.00873544,-66.01768668,3.716021e-05,19.207,15.858,15.858,0.0,-0.00873544,-0.00873544,-0.01310316,-66.85658716695033,-66.01768667999995
2mer-0+211,-4.287e-05,4,-8.573e-05,-66.01777241,3.709499e-05,19.805,15.867,15.867,0.0,-8.574e-05,-8.574e-05,-0.00012861,-66.85667290695034,-66.01777241999996
2mer-0+207,-0.0019268,4,-0.00385359,-66.02162601,3.461759e-05,19.805,16.237,16.237,0.0,-0.0038536,-0.0038536,-0.0057804,-66.86052650695034,-66.02162601999996
2mer-0+156,-0.00344014,2,-0.00344014,-66.02506615,3.232156e-05,20.238,16.613,16.613,0.0,-0.00344014,-0.00344014,-0.01032042,-66.86396664695033,-66.02506615999995
2mer-0+191,-0.00213124,4,-0.00426247,-66.02932862,3.228107e-05,20.729,16.62,16.62,0.0,-0.00426248,-0.00426248,-0.00639372,-66.86822912695033,-66.02932863999995
2mer-0+174,-0.00051653,4,-0.00103307,-66.03036169,3.21167e-05,19.97,16.648,16.648,0.0,-0.00103306,-0.00103306,-0.00154959,-66.86926218695032,-66.03036169999994
2mer-0+172,-0.00073098,2,-0.00073098,-66.03109267,3.199967e-05,21.353,16.668,16.668,0.0,-0.00073098,-0.00073098,-0.00219294,-66.86999316695032,-66.03109267999994
2mer-0+175,-0.00051767,2,-0.00051767,-66.03161034,3.122714e-05,21.353,16.804,16.804,0.0,-0.00051767,-0.00051767,-0.00155301,-66.87051083695032,-66.03161034999994
2mer-0+186,-0.0006506,2,-0.0006506,-66.03226094,3.042341e-05,21.353,16.951,16.951,0.0,-0.0006506,-0.0006506,-0.0019518,-66.87116143695032,-66.03226094999994
2mer-0+205,0.00071825,2,0.00071825,-66.03154269,3.033152e-05,18.134,16.968,16.968,0.0,0.00071825,0.00071825,0.00215475,-66.87044318695031,-66.03154269999993
2mer-0+235,-0.00061059,4,-0.00122118,-66.03276387,3.018566e-05,20.246,16.996,16.996,0.0,-0.00122118,-0.00122118,-0.0018317700000000001,-66.87166436695031,-66.03276387999993
2mer-0+267,-0.00175496,4,-0.00350992,-66.03627379,3.018566e-05,20.246,16.996,16.996,0.0,-0.00350992,-0.00350992,-0.00526488,-66.87517428695031,-66.03627379999993
2mer-0+238,0.00179717,4,0.00359435,-66.03267945,2.938898e-05,18.574,17.148,17.148,0.0,0.00359434,0.00359434,0.00539151,-66.8715799469503,-66.03267945999993
2mer-0+232,-0.00138427,4,-0.00276854,-66.03544799,2.923713e-05,21.016,17.177,17.177,0.0,-0.00276854,-0.00276854,-0.00415281,-66.87434848695031,-66.03544799999993
2mer-0+220,-0.00353001,4,-0.00706002,-66.04250801,2.895761e-05,20.729,17.232,17.232,0.0,-0.00706002,-0.00706002,-0.01059003,-66.88140850695031,-66.04250801999993
2mer-0+268,0.00012909,2,0.00012909,-66.04237892,2.864482e-05,22.197,17.295,17.295,0.0,0.00012909,0.00012909,0.00038727,-66.8812794169503,-66.04237892999993
2mer-0+250,-0.00058618,4,-0.00117236,-66.04355128,2.829344e-05,19.148,17.366,17.366,0.0,-0.00117236,-0.00117236,-0.0017585399999999998,-66.8824517769503,-66.04355128999993
2mer-0+202,-0.00104635,4,-0.00209269,-66.04564398,2.821611e-05,22.123,17.382,17.382,0.0,-0.0020927,-0.0020927,-0.00313905,-66.88454447695031,-66.04564398999993
2mer-0+231,-0.00028193,2,-0.00028193,-66.0459259,2.820131e-05,18.803,17.385,17.385,0.0,-0.00028193,-0.00028193,-0.00084579,-66.88482640695031,-66.04592591999993
2mer-0+289,-0.00333784,4,-0.00667568,-66.05260158,2.794722e-05,20.316,17.438,17.438,0.0,-0.00667568,-0.00667568,-0.01001352,-66.89150208695031,-66.05260159999993
2mer-0+324,-0.00410426,2,-0.00410426,-66.05670584,2.742739e-05,20.43,17.547,17.547,0.0,-0.00410426,-0.00410426,-0.01231278,-66.89560634695032,-66.05670585999994
2mer-0+201,-0.00115857,4,-0.00231715,-66.05902299,2.734571e-05,21.747,17.565,17.565,0.0,-0.00231714,-0.00231714,-0.00347571,-66.89792348695032,-66.05902299999994
2mer-0+194,-0.00180738,4,-0.00361477,-66.06263776,2.721812e-05,21.747,17.592,17.592,0.0,-0.00361476,-0.00361476,-0.00542214,-66.90153824695032,-66.06263775999994
2mer-0+319,6.993e-05,2,6.993e-05,-66.06256783,2.714497e-05,22.197,17.608,17.608,0.0,6.993e-05,6.993e-05,0.00020979,-66.90146831695033,-66.06256782999995
2mer-0+326,-0.00070926,4,-0.00141851,-66.06398634,2.683544e-05,21.289,17.675,17.675,0.0,-0.00141852,-0.00141852,-0.00212778,-66.90288683695033,-66.06398634999995
2mer-0+359,-0.00195572,2,-0.00195572,-66.06594206,2.609851e-05,21.725,17.84,17.84,0.0,-0.00195572,-0.00195572,-0.005867160000000001,-66.90484255695033,-66.06594206999995
2mer-0+277,0.00077699,4,0.00155399,-66.06438807,2.573556e-05,21.016,17.924,17.924,0.0,0.00155398,0.00155398,0.00233097,-66.90328857695033,-66.06438808999995
2mer-0+323,0.00061834,4,0.00123667,-66.0631514,2.516062e-05,21.289,18.059,18.059,0.0,0.00123668,0.00123668,0.00185502,-66.90205189695033,-66.06315140999995
2mer-0+329,-0.00249437,4,-0.00498875,-66.06814015,2.508322e-05,21.111,18.078,18.078,0.0,-0.00498874,-0.00498874,-0.00748311,-66.90704063695033,-66.06814014999995
2mer-0+218,-0.00303401,2,-0.00303401,-66.07117415,2.493547e-05,21.353,18.113,18.113,0.0,-0.00303401,-0.00303401,-0.00910203,-66.91007464695032,-66.07117415999994
2mer-0+265,-0.00015772,4,-0.00031545,-66.0714896,2.444557e-05,22.857,18.233,18.233,0.0,-0.00031544,-0.00031544,-0.00047316000000000003,-66.91039008695031,-66.07148959999994
2mer-0+249,-0.00135391,4,-0.00270781,-66.07419742,2.442986e-05,22.54,18.237,18.237,0.0,-0.00270782,-0.00270782,-0.00406173,-66.91309790695031,-66.07419741999993
2mer-0+228,-0.00075625,4,-0.0015125,-66.07570992,2.371018e-05,22.123,18.42,18.42,0.0,-0.0015125,-0.0015125,-0.00226875,-66.91461040695032,-66.07570991999994
2mer-0+332,-0.00227206,2,-0.00227206,-66.07798198,2.367988e-05,22.497,18.428,18.428,0.0,-0.00227206,-0.00227206,-0.00681618,-66.91688246695031,-66.07798197999993
2mer-0+251,-0.00246201,4,-0.00492402,-66.08290599,2.358647e-05,22.125,18.452,18.452,0.0,-0.00492402,-0.00492402,-0.00738603,-66.92180648695032,-66.08290599999994
2mer-0+362,4.683e-05,4,9.365e-05,-66.08281234,2.348031e-05,23.032,18.48,18.48,0.0,9.366e-05,9.366e-05,0.00014049,-66.92171282695031,-66.08281233999993
2mer-0+288,-0.00113548,4,-0.00227095,-66.08508329,2.271702e-05,22.393,18.685,18.685,0.0,-0.00227096,-0.00227096,-0.0034064399999999997,-66.92398378695032,-66.08508329999994
2mer-0+291,-0.00075004,4,-0.00150008,-66.08658337,2.231722e-05,23.326,18.796,18.796,0.0,-0.00150008,-0.00150008,-0.00225012,-66.92548386695032,-66.08658337999994
2mer-0+398,-0.00262889,2,-0.00262889,-66.08921227,2.214468e-05,22.17,18.844,18.844,0.0,-0.00262889,-0.00262889,-0.00788667,-66.92811275695031,-66.08921226999993
2mer-0+260,-0.00027877,2,-0.00027877,-66.08949103,2.187407e-05,23.248,18.922,18.922,0.0,-0.00027877,-0.00027877,-0.00083631,-66.9283915269503,-66.08949103999993
2mer-0+431,-0.00164208,2,-0.00164208,-66.09113311,2.170273e-05,23.192,18.971,18.971,0.0,-0.00164208,-0.00164208,-0.00492624,-66.9300336069503,-66.09113311999992
2mer-0+390,-0.00056145,2,-0.00056145,-66.09169456,2.131605e-05,23.68,19.085,19.085,0.0,-0.00056145,-0.00056145,-0.00168435,-66.93059505695031,-66.09169456999993
2mer-0+368,-0.00213117,4,-0.00426235,-66.0959569,2.116914e-05,22.919,19.129,19.129,0.0,-0.00426234,-0.00426234,-0.00639351,-66.9348573969503,-66.09595690999993
2mer-0+241,2.758e-05,4,5.517e-05,-66.09590173,2.112878e-05,23.795,19.142,19.142,0.0,5.516e-05,5.516e-05,8.274e-05,-66.9348022369503,-66.09590174999992
2mer-0+314,-0.00150397,4,-0.00300794,-66.09890967,2.112557e-05,23.117,19.142,19.142,0.0,-0.00300794,-0.00300794,-0.00451191,-66.93781017695031,-66.09890968999993
2mer-0+242,-0.00084968,4,-0.00169937,-66.10060904,2.094952e-05,23.838,19.196,19.196,0.0,-0.00169936,-0.00169936,-0.00254904,-66.93950953695031,-66.10060904999993
2mer-0+269,-0.00179344,4,-0.00358688,-66.10419592,2.074088e-05,22.54,19.26,19.26,0.0,-0.00358688,-0.00358688,-0.00538032,-66.94309641695031,-66.10419592999993
2mer-0+280,-0.00042291,2,-0.00042291,-66.10461883,2.042901e-05,23.946,19.358,19.358,0.0,-0.00042291,-0.00042291,-0.00126873,-66.94351932695031,-66.10461883999993
2mer-0+339,-0.00195834,2,-0.00195834,-66.10657717,2.014296e-05,22.197,19.449,19.449,0.0,-0.00195834,-0.00195834,-0.00587502,-66.94547766695031,-66.10657717999993
2mer-0+358,0.00223799,2,0.00223799,-66.10433918,2.013729e-05,20.099,19.451,19.451,0.0,0.00223799,0.00223799,0.00671397,-66.94323967695031,-66.10433918999993
2mer-0+346,-0.00226368,2,-0.00226368,-66.10660286,2.013434e-05,22.497,19.452,19.452,0.0,-0.00226368,-0.00226368,-0.00679104,-66.94550335695031,-66.10660286999993
2mer-0+370,-0.00157412,2,-0.00157412,-66.10817698,2.006132e-05,23.68,19.475,19.475,0.0,-0.00157412,-0.00157412,-0.00472236,-66.94707747695031,-66.10817698999993
2mer-0+320,0.00014256,2,0.00014256,-66.10803442,1.979397e-05,24.394,19.562,19.562,0.0,0.00014256,0.00014256,0.00042767999999999994,-66.94693491695031,-66.10803442999993
2mer-0+318,-0.00056331,4,-0.00112663,-66.10916105,1.967131e-05,23.259,19.603,19.603,0.0,-0.00112662,-0.00112662,-0.00168993,-66.9480615369503,-66.10916104999993
2mer-0+317,-0.00265181,4,-0.00530362,-66.11446467,1.963653e-05,22.393,19.615,19.615,0.0,-0.00530362,-0.00530362,-0.00795543,-66.95336515695031,-66.11446466999993
2mer-0+285,-0.0019885,2,-0.0019885,-66.11645317,1.909035e-05,23.248,19.8,19.8,0.0,-0.0019885,-0.0019885,-0.0059654999999999994,-66.95535365695031,-66.11645316999993
2mer-0+297,-0.00075638,4,-0.00151277,-66.11796594,1.893315e-05,24.128,19.855,19.855,0.0,-0.00151276,-0.00151276,-0.00226914,-66.9568664169503,-66.11796592999993
2mer-0+416,-0.00091866,2,-0.00091866,-66.1188846,1.887039e-05,21.725,19.877,19.877,0.0,-0.00091866,-0.00091866,-0.00275598,-66.9577850769503,-66.11888458999992
