N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+72,-0.55270396,4,-1.10540793,-106.59566621,0.0001493824,12.222,9.973,9.973,0
2mer-0+68,-0.43588593,4,-0.87177186,-107.46743807,0.0001375211,12.273,10.252,10.252,0
2mer-0+89,-0.29441907,4,-0.58883813,-108.0562762,0.0001067812,13.483,11.154,11.154,0
2mer-0+122,-0.99517154,2,-0.99517154,-109.05144775,0.0001059652,14.084,11.183,11.183,0
2mer-0+129,-0.04128724,4,-0.08257447,-109.13402222,9.710095e-05,14.117,11.513,11.513,0
2mer-0+90,-0.40535574,8,-1.62142295,-110.75544517,9.388976e-05,14.354,11.643,11.643,0
2mer-0+165,0.33795727,8,1.35182907,-109.4036161,9.32635e-05,15.192,11.669,11.669,0
2mer-0+109,-0.31089516,8,-1.24358064,-110.64719674,9.081612e-05,14.555,11.773,11.773,0
2mer-0+132,0.34795491,2,0.34795491,-110.29924184,9.078946e-05,15.808,11.774,11.774,0
2mer-0+95,0.60309411,4,1.20618823,-109.09305361,8.890769e-05,12.497,11.856,11.856,0
2mer-0+126,-0.6137773,8,-2.45510921,-111.54816282,8.283133e-05,15.153,12.14,12.14,0
2mer-0+94,-0.0939123,8,-0.37564922,-111.92381204,8.276972e-05,14.598,12.143,12.143,0
2mer-0+104,0.35768522,8,1.4307409,-110.49307114,8.126235e-05,14.201,12.217,12.217,0
2mer-0+97,0.34169918,8,1.36679673,-109.1262744,7.949944e-05,13.35,12.307,12.307,0
2mer-0+116,-0.02828262,8,-0.11313048,-109.23940488,7.767971e-05,15.632,12.402,12.402,0
2mer-0+144,0.23137947,4,0.46275894,-108.77664595,7.276361e-05,16.491,12.675,12.675,0
2mer-0+148,-0.41158586,4,-0.82317172,-109.59981766,6.704068e-05,16.151,13.026,13.026,0
2mer-0+125,-0.20404479,8,-0.81617918,-110.41599684,6.314345e-05,15.629,13.289,13.289,0
2mer-0+166,-0.07119496,8,-0.28477982,-110.70077667,6.282983e-05,16.179,13.311,13.311,0
2mer-0+170,-0.38409469,4,-0.76818937,-111.46896604,5.770387e-05,16.151,13.694,13.694,0
2mer-0+192,0.62815757,4,1.25631514,-110.2126509,5.688125e-05,16.297,13.76,13.76,0
2mer-0+146,-0.00474966,8,-0.01899866,-110.23164955,5.662787e-05,15.632,13.78,13.78,0
2mer-0+177,0.08240204,4,0.16480407,-110.06684548,5.408963e-05,16.252,13.993,13.993,0
2mer-0+149,-0.295669,8,-1.18267598,-111.24952147,5.317395e-05,16.386,14.072,14.072,0
2mer-0+253,0.13944916,4,0.27889831,-110.97062316,5.293074e-05,17.126,14.094,14.094,0
2mer-0+326,0.41274102,4,0.82548205,-110.14514111,5.288794e-05,17.505,14.098,14.098,0
2mer-0+167,-0.24160192,8,-0.96640768,-111.11154879,5.256866e-05,16.563,14.126,14.126,0
2mer-0+189,0.22751268,4,0.45502536,-110.65652343,5.196148e-05,17.674,14.181,14.181,0
2mer-0+168,0.25103606,4,0.50207211,-110.15445132,5.171067e-05,16.767,14.204,14.204,0
2mer-0+222,0.04896486,4,0.09792972,-110.0565216,4.459997e-05,18.386,14.922,14.922,0
2mer-0+202,0.16576422,8,0.66305687,-109.39346472,4.445618e-05,18.287,14.938,14.938,0
2mer-0+190,0.17841156,8,0.71364624,-108.67981849,4.426272e-05,17.412,14.96,14.96,0
2mer-0+203,-0.18532198,8,-0.74128794,-109.42110643,4.189118e-05,17.981,15.237,15.237,0
2mer-0+254,-0.08677755,8,-0.34711018,-109.76821661,4.176238e-05,18.007,15.252,15.252,0
2mer-0+193,-0.17484057,8,-0.69936227,-110.46757888,4.15521e-05,17.514,15.278,15.278,0
2mer-0+300,0.06078859,8,0.24315435,-110.22442453,3.905428e-05,18.862,15.597,15.597,0
2mer-0+374,0.23406778,8,0.93627113,-109.2881534,3.90285e-05,19.206,15.601,15.601,0
2mer-0+223,0.3170639,2,0.3170639,-108.9710895,3.751064e-05,15.808,15.808,15.808,0
2mer-0+231,-0.13392206,8,-0.53568826,-109.50677776,3.749216e-05,18.83,15.811,15.811,0
2mer-0+306,-0.40621897,2,-0.40621897,-109.91299673,3.714059e-05,18.779,15.861,15.861,0
2mer-0+244,0.29704445,8,1.18817779,-108.72481894,3.708541e-05,18.113,15.868,15.868,0
2mer-0+229,0.22046025,4,0.44092049,-108.28389844,3.656546e-05,16.491,15.943,15.943,0
2mer-0+227,0.00610751,8,0.02443005,-108.25946839,3.570281e-05,18.072,16.071,16.071,0
2mer-0+294,0.16195772,4,0.32391545,-107.93555294,3.475779e-05,20.152,16.215,16.215,0
2mer-0+245,0.22012899,4,0.44025798,-107.49529497,3.437482e-05,17.674,16.275,16.275,0
2mer-0+273,-0.12168723,8,-0.48674892,-107.98204389,3.297516e-05,18.83,16.502,16.502,0
2mer-0+315,-0.31019693,8,-1.24078773,-109.22283162,3.269486e-05,19.593,16.549,16.549,0
2mer-0+256,0.05019825,8,0.20079301,-109.02203861,3.183812e-05,19.217,16.696,16.696,0
2mer-0+261,0.16303777,8,0.65215109,-108.36988752,3.116226e-05,18.287,16.816,16.816,0
2mer-0+317,0.12655682,8,0.50622729,-107.86366023,3.080432e-05,20.691,16.881,16.881,0
2mer-0+281,0.05417432,8,0.21669729,-107.64696295,3.07768e-05,20.013,16.886,16.886,0
2mer-0+286,-0.1581482,8,-0.63259278,-108.27955573,2.983671e-05,19.836,17.062,17.062,0
2mer-0+289,0.05640596,4,0.11281191,-108.16674382,2.96175e-05,18.386,17.104,17.104,0
2mer-0+312,-0.13754145,8,-0.5501658,-108.71690962,2.937511e-05,19.982,17.15,17.15,0
2mer-0+341,-0.24394792,4,-0.48789583,-109.20480545,2.907032e-05,20.375,17.21,17.21,0
2mer-0+305,-0.02896453,8,-0.11585811,-109.32066356,2.784752e-05,19.725,17.458,17.458,0
2mer-0+397,0.01921459,8,0.07685837,-109.24380519,2.771807e-05,20.451,17.486,17.486,0
2mer-0+478,0.14080572,4,0.28161144,-108.96219375,2.77035e-05,20.769,17.489,17.489,0
2mer-0+336,0.15234706,4,0.30469411,-108.65749964,2.698625e-05,19.762,17.642,17.642,0
2mer-0+372,-0.23782122,4,-0.47564245,-109.13314209,2.662825e-05,20.375,17.721,17.721,0
2mer-0+322,-0.16866915,4,-0.33733829,-109.47048038,2.648889e-05,19.836,17.752,17.752,0
2mer-0+343,-0.14689773,4,-0.29379546,-109.76427584,2.619595e-05,19.982,17.818,17.818,0
2mer-0+357,-0.0447887,4,-0.08957739,-109.85385323,2.602951e-05,21.172,17.856,17.856,0
2mer-0+338,-0.11053447,8,-0.44213787,-110.2959911,2.448116e-05,20.777,18.225,18.225,0
2mer-0+329,0.05667751,8,0.22671003,-110.06928107,2.418216e-05,20.013,18.299,18.299,0
2mer-0+431,0.30114616,4,0.60229231,-109.46698876,2.415417e-05,20.883,18.306,18.306,0
2mer-0+408,-0.07013111,8,-0.28052445,-109.74751321,2.366332e-05,21.194,18.432,18.432,0
2mer-0+370,-0.11777903,4,-0.23555807,-109.98307127,2.338571e-05,20.777,18.505,18.505,0
2mer-0+647,0.21371586,4,0.42743172,-109.55563955,2.262689e-05,22.104,18.709,18.709,0
2mer-0+540,0.08865438,8,0.35461751,-109.20102204,2.258392e-05,22.222,18.721,18.721,0
2mer-0+447,-0.07539068,4,-0.15078136,-109.3518034,2.257621e-05,21.194,18.723,18.723,0
2mer-0+406,0.05632707,8,0.22530827,-109.12649513,2.252569e-05,22.232,18.737,18.737,0
2mer-0+373,-0.131118,8,-0.52447199,-109.65096712,2.228898e-05,21.352,18.803,18.803,0
2mer-0+393,-0.11629969,8,-0.46519878,-110.1161659,2.200443e-05,21.488,18.884,18.884,0
2mer-0+411,-0.1513984,8,-0.60559362,-110.72175952,2.181582e-05,21.854,18.938,18.938,0
2mer-0+403,0.08263277,8,0.33053109,-110.39122842,2.051058e-05,21.284,19.332,19.332,0
2mer-0+391,-0.02870813,8,-0.1148325,-110.50606093,2.04115e-05,21.898,19.363,19.363,0
2mer-0+437,-0.03724188,4,-0.07448377,-110.58054469,2.04098e-05,21.172,19.364,19.364,0
2mer-0+446,-0.12370551,8,-0.49482204,-111.07536673,1.992737e-05,22.557,19.519,19.519,0
2mer-0+428,-0.01852931,8,-0.07411724,-111.14948398,1.990196e-05,22.6,19.527,19.527,0
2mer-0+542,0.09972026,2,0.09972026,-111.04976371,1.944714e-05,23.712,19.678,19.678,0
2mer-0+470,0.10314557,4,0.20629115,-110.84347257,1.939829e-05,23.044,19.695,19.695,0
2mer-0+456,0.11039253,4,0.22078507,-110.6226875,1.934965e-05,22.356,19.711,19.711,0
2mer-0+435,0.15422761,4,0.30845521,-110.31423229,1.920495e-05,20.152,19.76,19.76,0
2mer-0+425,-0.09616679,8,-0.38466716,-110.69889944,1.890392e-05,22.23,19.865,19.865,0
2mer-0+716,0.14891626,8,0.59566504,-110.10323441,1.889935e-05,23.474,19.866,19.866,0
2mer-0+508,-0.06558188,8,-0.26232754,-110.36556195,1.88618e-05,22.62,19.88,19.88,0
2mer-0+503,0.19160666,8,0.76642662,-109.59913533,1.869102e-05,22.328,19.94,19.94,0
2mer-0+493,-0.11914287,8,-0.47657148,-110.07570681,1.860515e-05,22.557,19.971,19.971,0
