N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+163,-0.00481851,4,-0.00963702,-103.28496486,4.145139e-05,21.754,15.29,15.29,0.0,-0.00963702,-0.00963702,-0.01445553,-106.22273643297598,-103.28496484999998
2mer-0+142,-0.00080686,2,-0.00080686,-103.28577173,4.118698e-05,22.315,15.323,15.323,0.0,-0.00080686,-0.00080686,-0.00242058,-106.22354329297598,-103.28577170999998
2mer-0+165,-0.01474762,2,-0.01474762,-103.30051935,4.115743e-05,18.982,15.327,15.327,0.0,-0.01474762,-0.01474762,-0.044242859999999995,-106.23829091297597,-103.30051932999997
2mer-0+189,-0.00916028,2,-0.00916028,-103.30967962,4.098988e-05,20.061,15.348,15.348,0.0,-0.00916028,-0.00916028,-0.02748084,-106.24745119297597,-103.30967960999998
2mer-0+159,-0.00709837,2,-0.00709837,-103.31677799,4.0819e-05,20.956,15.369,15.369,0.0,-0.00709837,-0.00709837,-0.02129511,-106.25454956297597,-103.31677797999997
2mer-0+171,-0.01064289,2,-0.01064289,-103.32742088,4.049968e-05,19.795,15.409,15.409,0.0,-0.01064289,-0.01064289,-0.03192867,-106.26519245297597,-103.32742086999997
2mer-0+168,-0.01578541,4,-0.03157081,-103.35899169,4.004879e-05,19.168,15.467,15.467,0.0,-0.03157082,-0.03157082,-0.04735623,-106.29676327297597,-103.35899168999997
2mer-0+174,-0.01051941,4,-0.02103881,-103.38003051,3.971391e-05,20.495,15.51,15.51,0.0,-0.02103882,-0.02103882,-0.03155823,-106.31780209297597,-103.38003050999997
2mer-0+152,-0.00119675,4,-0.00239349,-103.382424,3.957064e-05,21.34,15.529,15.529,0.0,-0.0023935,-0.0023935,-0.0035902499999999997,-106.32019559297596,-103.38242400999997
2mer-0+150,-0.00643659,4,-0.01287318,-103.39529718,3.929805e-05,20.671,15.565,15.565,0.0,-0.01287318,-0.01287318,-0.01930977,-106.33306877297596,-103.39529718999997
2mer-0+167,-0.01485818,2,-0.01485818,-103.41015537,3.744599e-05,19.436,15.817,15.817,0.0,-0.01485818,-0.01485818,-0.04457454,-106.34792695297597,-103.41015536999997
2mer-0+143,0.0024382,2,0.0024382,-103.40771717,3.65481e-05,17.225,15.946,15.946,0.0,0.0024382,0.0024382,0.007314600000000001,-106.34548875297597,-103.40771716999997
2mer-0+145,-0.00328968,2,-0.00328968,-103.41100685,3.546046e-05,22.16,16.107,16.107,0.0,-0.00328968,-0.00328968,-0.00986904,-106.34877843297596,-103.41100684999996
2mer-0+169,-0.00017186,2,-0.00017186,-103.41117871,3.506662e-05,23.091,16.167,16.167,0.0,-0.00017186,-0.00017186,-0.00051558,-106.34895029297596,-103.41117870999996
2mer-0+137,-0.00951931,2,-0.00951931,-103.42069802,3.444223e-05,19.569,16.264,16.264,0.0,-0.00951931,-0.00951931,-0.02855793,-106.35846960297596,-103.42069801999996
2mer-0+129,-0.00930106,4,-0.01860212,-103.43930014,3.365651e-05,19.721,16.39,16.39,0.0,-0.01860212,-0.01860212,-0.02790318,-106.37707172297596,-103.43930013999996
2mer-0+241,-0.0005021,4,-0.0010042,-103.44030434,3.224771e-05,21.171,16.625,16.625,0.0,-0.0010042,-0.0010042,-0.0015063,-106.37807592297595,-103.44030433999995
2mer-0+156,-0.00781384,2,-0.00781384,-103.44811819,3.218e-05,22.16,16.637,16.637,0.0,-0.00781384,-0.00781384,-0.02344152,-106.38588976297595,-103.44811817999995
2mer-0+173,-0.00171684,2,-0.00171684,-103.44983503,3.194701e-05,23.091,16.677,16.677,0.0,-0.00171684,-0.00171684,-0.0051505200000000004,-106.38760660297595,-103.44983501999995
2mer-0+205,-0.01170336,2,-0.01170336,-103.46153839,3.174122e-05,19.561,16.713,16.713,0.0,-0.01170336,-0.01170336,-0.03511008,-106.39930996297595,-103.46153837999995
2mer-0+154,0.00586147,2,0.00586147,-103.45567691,3.034911e-05,17.837,16.965,16.965,0.0,0.00586147,0.00586147,0.017584409999999998,-106.39344849297595,-103.45567690999995
2mer-0+158,-0.00611322,4,-0.01222644,-103.46790335,3.01318e-05,22.193,17.006,17.006,0.0,-0.01222644,-0.01222644,-0.01833966,-106.40567493297596,-103.46790334999996
2mer-0+146,-0.0062991,4,-0.0125982,-103.48050155,2.974773e-05,19.074,17.079,17.079,0.0,-0.0125982,-0.0125982,-0.0188973,-106.41827313297595,-103.48050154999996
2mer-0+181,-0.00280649,4,-0.00561298,-103.48611453,2.973307e-05,23.235,17.081,17.081,0.0,-0.00561298,-0.00561298,-0.00841947,-106.42388611297595,-103.48611452999995
2mer-0+219,-0.00547117,2,-0.00547117,-103.4915857,2.965057e-05,22.855,17.097,17.097,0.0,-0.00547117,-0.00547117,-0.01641351,-106.42935728297596,-103.49158569999996
2mer-0+202,-0.0011198,4,-0.0022396,-103.49382531,2.953573e-05,24.018,17.119,17.119,0.0,-0.0022396,-0.0022396,-0.0033594000000000002,-106.43159688297595,-103.49382529999995
2mer-0+235,-0.00261839,2,-0.00261839,-103.4964437,2.947026e-05,23.614,17.132,17.132,0.0,-0.00261839,-0.00261839,-0.00785517,-106.43421527297595,-103.49644368999995
2mer-0+266,0.00039702,2,0.00039702,-103.49604667,2.934543e-05,23.165,17.156,17.156,0.0,0.00039702,0.00039702,0.0011910599999999999,-106.43381825297595,-103.49604666999996
2mer-0+209,-0.00013607,4,-0.00027214,-103.49631881,2.874506e-05,20.428,17.275,17.275,0.0,-0.00027214,-0.00027214,-0.00040821,-106.43409039297596,-103.49631880999996
2mer-0+213,-0.00613426,2,-0.00613426,-103.50245307,2.855931e-05,22.847,17.312,17.312,0.0,-0.00613426,-0.00613426,-0.01840278,-106.44022465297596,-103.50245306999996
2mer-0+230,0.0003348,4,0.00066959,-103.50178348,2.832759e-05,21.978,17.359,17.359,0.0,0.0006696,0.0006696,0.0010044,-106.43955505297596,-103.50178346999996
2mer-0+227,-0.00097301,2,-0.00097301,-103.50275649,2.783234e-05,22.236,17.462,17.462,0.0,-0.00097301,-0.00097301,-0.00291903,-106.44052806297596,-103.50275647999996
2mer-0+269,-0.00623449,2,-0.00623449,-103.50899099,2.736889e-05,23.023,17.56,17.56,0.0,-0.00623449,-0.00623449,-0.01870347,-106.44676255297595,-103.50899096999996
2mer-0+216,-0.00092813,2,-0.00092813,-103.50991911,2.698517e-05,22.847,17.642,17.642,0.0,-0.00092813,-0.00092813,-0.00278439,-106.44769068297596,-103.50991909999996
2mer-0+185,-0.00842805,2,-0.00842805,-103.51834716,2.670216e-05,21.099,17.705,17.705,0.0,-0.00842805,-0.00842805,-0.02528415,-106.45611873297597,-103.51834714999997
2mer-0+259,-0.00764074,2,-0.00764074,-103.5259879,2.656308e-05,22.244,17.735,17.735,0.0,-0.00764074,-0.00764074,-0.02292222,-106.46375947297597,-103.52598788999997
2mer-0+170,-0.00461877,2,-0.00461877,-103.53060667,2.569012e-05,20.246,17.934,17.934,0.0,-0.00461877,-0.00461877,-0.01385631,-106.46837824297596,-103.53060665999996
2mer-0+251,-0.00529991,2,-0.00529991,-103.53590658,2.551683e-05,23.614,17.975,17.975,0.0,-0.00529991,-0.00529991,-0.01589973,-106.47367815297596,-103.53590656999997
2mer-0+273,-0.00056538,2,-0.00056538,-103.53647195,2.462901e-05,24.808,18.188,18.188,0.0,-0.00056538,-0.00056538,-0.00169614,-106.47424353297596,-103.53647194999996
2mer-0+226,-0.00719703,2,-0.00719703,-103.54366899,2.3661e-05,21.443,18.433,18.433,0.0,-0.00719703,-0.00719703,-0.02159109,-106.48144056297596,-103.54366897999996
2mer-0+249,-0.00012784,2,-0.00012784,-103.54379683,2.316723e-05,23.648,18.563,18.563,0.0,-0.00012784,-0.00012784,-0.00038352,-106.48156840297597,-103.54379681999997
2mer-0+233,0.00143782,2,0.00143782,-103.542359,2.289195e-05,20.061,18.637,18.637,0.0,0.00143782,0.00143782,0.00431346,-106.48013058297596,-103.54235899999996
2mer-0+254,-0.00064607,4,-0.00129214,-103.54365115,2.282674e-05,25.444,18.655,18.655,0.0,-0.00129214,-0.00129214,-0.00193821,-106.48142272297596,-103.54365113999997
2mer-0+263,-0.00174264,4,-0.00348529,-103.54713644,2.265511e-05,24.784,18.702,18.702,0.0,-0.00348528,-0.00348528,-0.00522792,-106.48490800297597,-103.54713641999997
2mer-0+252,-0.00162743,2,-0.00162743,-103.54876387,2.230249e-05,25.278,18.8,18.8,0.0,-0.00162743,-0.00162743,-0.00488229,-106.48653543297597,-103.54876384999997
2mer-0+281,-0.00100071,4,-0.00200143,-103.5507653,2.214602e-05,23.716,18.844,18.844,0.0,-0.00200142,-0.00200142,-0.0030021299999999996,-106.48853685297597,-103.55076526999997
2mer-0+277,-0.00472798,4,-0.00945595,-103.56022125,2.201285e-05,23.687,18.882,18.882,0.0,-0.00945596,-0.00945596,-0.014183939999999999,-106.49799281297597,-103.56022122999997
2mer-0+231,-0.00045012,2,-0.00045012,-103.56067137,2.201183e-05,24.43,18.882,18.882,0.0,-0.00045012,-0.00045012,-0.0013503599999999999,-106.49844293297596,-103.56067134999996
2mer-0+210,-0.00432507,4,-0.00865013,-103.5693215,2.190439e-05,23.729,18.913,18.913,0.0,-0.00865014,-0.00865014,-0.012975210000000001,-106.50709307297596,-103.56932148999996
2mer-0+312,-0.00031703,2,-0.00031703,-103.56963853,2.189425e-05,25.756,18.916,18.916,0.0,-0.00031703,-0.00031703,-0.0009510899999999999,-106.50741010297597,-103.56963851999997
2mer-0+255,-0.00018728,2,-0.00018728,-103.56982581,2.183349e-05,25.278,18.933,18.933,0.0,-0.00018728,-0.00018728,-0.0005618400000000001,-106.50759738297597,-103.56982579999998
2mer-0+317,-0.00095857,2,-0.00095857,-103.57078438,2.178179e-05,24.057,18.948,18.948,0.0,-0.00095857,-0.00095857,-0.00287571,-106.50855595297597,-103.57078436999997
2mer-0+217,-0.00107724,2,-0.00107724,-103.57186161,2.171344e-05,20.604,18.968,18.968,0.0,-0.00107724,-0.00107724,-0.0032317199999999996,-106.50963319297597,-103.57186160999997
2mer-0+206,-0.00522783,2,-0.00522783,-103.57708944,2.154678e-05,23.331,19.017,19.017,0.0,-0.00522783,-0.00522783,-0.01568349,-106.51486102297596,-103.57708943999997
2mer-0+267,-0.00334415,4,-0.00668831,-103.58377775,2.146732e-05,23.116,19.04,19.04,0.0,-0.0066883,-0.0066883,-0.01003245,-106.52154932297596,-103.58377773999996
2mer-0+258,-0.0036687,4,-0.00733739,-103.59111514,2.1349e-05,22.087,19.075,19.075,0.0,-0.0073374,-0.0073374,-0.0110061,-106.52888672297595,-103.59111513999996
2mer-0+274,-0.00045121,2,-0.00045121,-103.59156634,2.103718e-05,25.901,19.169,19.169,0.0,-0.00045121,-0.00045121,-0.00135363,-106.52933793297595,-103.59156634999995
2mer-0+329,-0.00350218,2,-0.00350218,-103.59506852,2.071965e-05,23.75,19.267,19.267,0.0,-0.00350218,-0.00350218,-0.01050654,-106.53284011297595,-103.59506852999995
2mer-0+346,-0.00236903,2,-0.00236903,-103.59743755,2.059973e-05,25.216,19.304,19.304,0.0,-0.00236903,-0.00236903,-0.00710709,-106.53520914297594,-103.59743755999995
2mer-0+301,-0.00479044,2,-0.00479044,-103.60222799,2.056237e-05,23.023,19.316,19.316,0.0,-0.00479044,-0.00479044,-0.01437132,-106.53999958297594,-103.60222799999994
2mer-0+240,-0.00479604,2,-0.00479604,-103.60702402,2.051733e-05,24.43,19.33,19.33,0.0,-0.00479604,-0.00479604,-0.014388119999999999,-106.54479562297594,-103.60702403999994
2mer-0+234,-0.00546545,4,-0.0109309,-103.61795492,2.047959e-05,23.02,19.342,19.342,0.0,-0.0109309,-0.0109309,-0.01639635,-106.55572652297595,-103.61795493999995
2mer-0+256,-0.00439893,2,-0.00439893,-103.62235385,2.034229e-05,23.472,19.385,19.385,0.0,-0.00439893,-0.00439893,-0.01319679,-106.56012545297594,-103.62235386999994
2mer-0+238,-0.00419837,2,-0.00419837,-103.62655222,1.95391e-05,24.075,19.647,19.647,0.0,-0.00419837,-0.00419837,-0.01259511,-106.56432382297594,-103.62655223999994
2mer-0+304,-0.00507237,2,-0.00507237,-103.63162459,1.9528e-05,23.165,19.651,19.651,0.0,-0.00507237,-0.00507237,-0.015217109999999999,-106.56939619297593,-103.63162460999993
2mer-0+246,-0.00613876,4,-0.01227751,-103.6439021,1.936522e-05,22.469,19.706,19.706,0.0,-0.01227752,-0.01227752,-0.01841628,-106.58167371297593,-103.64390212999993
2mer-0+218,0.00192538,2,0.00192538,-103.64197671,1.933227e-05,21.099,19.717,19.717,0.0,0.00192538,0.00192538,0.00577614,-106.57974833297592,-103.64197674999993
2mer-0+290,-0.00465159,2,-0.00465159,-103.6466283,1.922155e-05,23.781,19.755,19.755,0.0,-0.00465159,-0.00465159,-0.013954769999999998,-106.58439992297592,-103.64662833999992
2mer-0+302,-0.00096929,2,-0.00096929,-103.64759759,1.894477e-05,26.572,19.85,19.85,0.0,-0.00096929,-0.00096929,-0.00290787,-106.58536921297592,-103.64759762999992
2mer-0+377,-5.408e-05,2,-5.408e-05,-103.64765166,1.883936e-05,25.088,19.887,19.887,0.0,-5.408e-05,-5.408e-05,-0.00016224,-106.58542329297592,-103.64765170999992
2mer-0+271,-0.00417143,2,-0.00417143,-103.6518231,1.856888e-05,23.648,19.984,19.984,0.0,-0.00417143,-0.00417143,-0.01251429,-106.58959472297592,-103.65182313999992
2mer-0+299,0.00012855,2,0.00012855,-103.65169454,1.854867e-05,26.572,19.991,19.991,0.0,0.00012855,0.00012855,0.00038565,-106.58946617297592,-103.65169458999992
