N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+98,0.03713981,8,0.14855923,-70.01744697,9.718061e-05,14.412,11.51,11.51,0.0,0.14855924,0.14855924,0.11141943000000001,-53.040831578328365,-70.01744695000001
2mer-0+112,-0.03673953,4,-0.07347905,-70.09092603,8.840163e-05,15.421,11.879,11.879,0.0,-0.07347906,-0.07347906,-0.11021859,-53.11431063832836,-70.09092601
2mer-0+104,-0.01547743,2,-0.01547743,-70.10640346,8.434828e-05,13.88,12.066,12.066,0.0,-0.01547743,-0.01547743,-0.04643229,-53.12978806832836,-70.10640344000001
2mer-0+134,-0.03212288,4,-0.06424576,-70.17064922,8.195131e-05,15.704,12.183,12.183,0.0,-0.06424576,-0.06424576,-0.09636864,-53.19403382832836,-70.17064920000001
2mer-0+108,-0.00020799,8,-0.00083196,-70.17148118,8.172343e-05,14.178,12.194,12.194,0.0,-0.00083196,-0.00083196,-0.00062397,-53.19486578832836,-70.17148116000001
2mer-0+152,-0.0217566,4,-0.0435132,-70.21499438,8.027878e-05,16.721,12.267,12.267,0.0,-0.0435132,-0.0435132,-0.0652698,-53.23837898832836,-70.21499436000002
2mer-0+120,0.01443181,8,0.05772725,-70.15726713,7.683144e-05,15.349,12.448,12.448,0.0,0.05772724,0.05772724,0.043295429999999996,-53.18065174832836,-70.15726712000001
2mer-0+113,-0.01143352,4,-0.02286704,-70.18013417,7.608852e-05,14.574,12.488,12.488,0.0,-0.02286704,-0.02286704,-0.03430056,-53.20351878832836,-70.18013416000001
2mer-0+99,0.00762238,2,0.00762238,-70.17251179,7.467737e-05,12.635,12.566,12.566,0.0,0.00762238,0.00762238,0.02286714,-53.19589640832836,-70.17251178000001
2mer-0+132,0.00366386,8,0.01465545,-70.15785634,7.405879e-05,16.34,12.601,12.601,0.0,0.01465544,0.01465544,0.01099158,-53.18124096832836,-70.15785634000001
2mer-0+163,0.01890551,2,0.01890551,-70.13895082,7.239949e-05,16.196,12.697,12.697,0.0,0.01890551,0.01890551,0.05671653,-53.16233545832836,-70.13895083000001
2mer-0+147,-0.02204226,8,-0.08816903,-70.22711986,6.980696e-05,16.618,12.852,12.852,0.0,-0.08816904,-0.08816904,-0.06612678,-53.250504498328354,-70.22711987000001
2mer-0+181,-0.00595343,2,-0.00595343,-70.23307328,5.793779e-05,16.038,13.676,13.676,0.0,-0.00595343,-0.00595343,-0.01786029,-53.25645792832835,-70.23307330000002
2mer-0+173,-0.01629364,8,-0.06517457,-70.29824786,5.524827e-05,17.436,13.894,13.894,0.0,-0.06517456,-0.06517456,-0.04888092000000001,-53.321632488328355,-70.29824786000002
2mer-0+170,-0.0156237,4,-0.0312474,-70.32949526,5.495346e-05,16.721,13.919,13.919,0.0,-0.0312474,-0.0312474,-0.0468711,-53.35287988832835,-70.32949526000002
2mer-0+157,-0.0035504,2,-0.0035504,-70.33304566,5.460712e-05,14.932,13.948,13.948,0.0,-0.0035504,-0.0035504,-0.0106512,-53.356430288328355,-70.33304566000001
2mer-0+200,0.01406351,2,0.01406351,-70.31898215,5.335115e-05,17.551,14.057,14.057,0.0,0.01406351,0.01406351,0.04219053,-53.342366778328355,-70.31898215000001
2mer-0+208,0.02097215,2,0.02097215,-70.29801,5.211137e-05,17.943,14.167,14.167,0.0,0.02097215,0.02097215,0.06291645,-53.321394628328356,-70.29801
2mer-0+160,0.00155148,4,0.00310295,-70.29490705,5.150957e-05,15.704,14.222,14.222,0.0,0.00310296,0.00310296,0.00465444,-53.31829166832836,-70.29490704
2mer-0+156,-0.00941573,8,-0.03766293,-70.33256998,5.123285e-05,16.415,14.248,14.248,0.0,-0.03766292,-0.03766292,-0.028247190000000002,-53.35595458832836,-70.33256996
2mer-0+182,0.00209488,8,0.00837953,-70.32419046,5.038238e-05,17.068,14.328,14.328,0.0,0.00837952,0.00837952,0.006284639999999999,-53.34757506832836,-70.32419044
2mer-0+222,-0.0101141,4,-0.0202282,-70.34441866,4.892357e-05,18.689,14.469,14.469,0.0,-0.0202282,-0.0202282,-0.030342299999999996,-53.36780326832836,-70.34441864
2mer-0+196,-0.00249529,8,-0.00998114,-70.3543998,4.715901e-05,17.965,14.647,14.647,0.0,-0.00998116,-0.00998116,-0.0074858699999999995,-53.37778442832836,-70.3543998
2mer-0+215,0.00335388,2,0.00335388,-70.35104592,4.469562e-05,17.943,14.911,14.911,0.0,0.00335388,0.00335388,0.01006164,-53.37443054832836,-70.35104591999999
2mer-0+191,-0.00341464,2,-0.00341464,-70.35446056,4.35891e-05,16.196,15.036,15.036,0.0,-0.00341464,-0.00341464,-0.01024392,-53.377845188328365,-70.35446055999999
2mer-0+249,0.01742634,2,0.01742634,-70.33703422,4.201349e-05,19.073,15.222,15.222,0.0,0.01742634,0.01742634,0.052279019999999995,-53.360418848328365,-70.33703421999999
2mer-0+236,-0.01063292,4,-0.02126584,-70.35830006,4.109212e-05,18.552,15.335,15.335,0.0,-0.02126584,-0.02126584,-0.03189876,-53.38168468832836,-70.35830005999999
2mer-0+216,-0.00453876,4,-0.00907753,-70.36737759,3.919469e-05,17.605,15.578,15.578,0.0,-0.00907752,-0.00907752,-0.013616280000000001,-53.39076220832836,-70.36737758
2mer-0+255,-0.00601647,4,-0.01203294,-70.37941053,3.846925e-05,19.874,15.676,15.676,0.0,-0.01203294,-0.01203294,-0.018049410000000002,-53.40279514832836,-70.37941052
2mer-0+268,0.00441161,2,0.00441161,-70.37499892,3.79556e-05,18.97,15.746,15.746,0.0,0.00441161,0.00441161,0.01323483,-53.39838353832836,-70.37499890999999
2mer-0+223,-0.0092905,8,-0.03716201,-70.41216093,3.776232e-05,18.968,15.773,15.773,0.0,-0.037162,-0.037162,-0.0278715,-53.43554553832836,-70.41216090999998
2mer-0+270,-0.0035132,4,-0.0070264,-70.41918733,3.774768e-05,20.222,15.775,15.775,0.0,-0.0070264,-0.0070264,-0.0105396,-53.44257193832836,-70.41918730999998
2mer-0+224,0.00215972,8,0.0086389,-70.41054843,3.762986e-05,17.678,15.792,15.792,0.0,0.00863888,0.00863888,0.006479159999999999,-53.433933058328364,-70.41054842999998
2mer-0+240,0.0191986,2,0.0191986,-70.39134983,3.718453e-05,18.651,15.854,15.854,0.0,0.0191986,0.0191986,0.0575958,-53.41473445832836,-70.39134982999998
2mer-0+209,0.00444234,2,0.00444234,-70.38690749,3.592472e-05,16.038,16.038,16.038,0.0,0.00444234,0.00444234,0.013327020000000002,-53.410292118328364,-70.38690748999998
2mer-0+272,-0.01016896,8,-0.04067583,-70.42758332,3.528169e-05,20.324,16.134,16.134,0.0,-0.04067584,-0.04067584,-0.03050688,-53.45096795832836,-70.42758332999999
2mer-0+253,0.01499835,4,0.0299967,-70.39758662,3.429337e-05,19.021,16.288,16.288,0.0,0.0299967,0.0299967,0.04499505,-53.420971258328365,-70.39758662999999
2mer-0+280,-0.00658873,4,-0.01317745,-70.41076408,3.331176e-05,20.222,16.446,16.446,0.0,-0.01317746,-0.01317746,-0.01976619,-53.434148718328366,-70.41076408999999
2mer-0+262,0.00467953,4,0.00935906,-70.40140502,3.306872e-05,19.547,16.487,16.487,0.0,0.00935906,0.00935906,0.01403859,-53.424789658328365,-70.40140502999999
2mer-0+246,-0.00442509,4,-0.00885018,-70.4102552,3.263133e-05,18.689,16.56,16.56,0.0,-0.00885018,-0.00885018,-0.013275269999999999,-53.43363983832837,-70.41025520999999
2mer-0+278,0.00058623,4,0.00117245,-70.40908275,3.25071e-05,19.9,16.581,16.581,0.0,0.00117246,0.00117246,0.0017586899999999998,-53.43246737832837,-70.40908274999998
2mer-0+267,-0.0015017,2,-0.0015017,-70.41058445,3.250002e-05,19.073,16.582,16.582,0.0,-0.0015017,-0.0015017,-0.0045051,-53.43396907832837,-70.41058444999999
2mer-0+261,-0.00035039,8,-0.00140155,-70.411986,3.195248e-05,19.363,16.676,16.676,0.0,-0.00140156,-0.00140156,-0.0010511700000000001,-53.435370638328365,-70.41198600999999
2mer-0+320,-0.00143733,4,-0.00287466,-70.41486067,3.165367e-05,21.23,16.729,16.729,0.0,-0.00287466,-0.00287466,-0.00431199,-53.43824529832837,-70.41486067
2mer-0+295,-0.00832952,8,-0.03331808,-70.44817875,3.028914e-05,20.998,16.976,16.976,0.0,-0.03331808,-0.03331808,-0.02498856,-53.47156337832837,-70.44817875
2mer-0+336,0.00992367,2,0.00992367,-70.43825508,2.991687e-05,20.819,17.046,17.046,0.0,0.00992367,0.00992367,0.02977101,-53.46163970832837,-70.43825507999999
2mer-0+288,0.00631769,4,0.01263538,-70.4256197,2.935256e-05,19.9,17.155,17.155,0.0,0.01263538,0.01263538,0.01895307,-53.44900432832837,-70.42561969999998
2mer-0+322,0.00600637,8,0.02402548,-70.40159422,2.931917e-05,21.083,17.161,17.161,0.0,0.02402548,0.02402548,0.018019109999999998,-53.42497884832837,-70.40159421999998
2mer-0+342,-0.00457852,4,-0.00915704,-70.41075125,2.908637e-05,21.139,17.207,17.207,0.0,-0.00915704,-0.00915704,-0.01373556,-53.43413588832837,-70.41075125999998
2mer-0+282,-0.00265682,8,-0.01062727,-70.42137852,2.878423e-05,20.158,17.267,17.267,0.0,-0.01062728,-0.01062728,-0.007970459999999999,-53.44476316832837,-70.42137853999998
2mer-0+269,0.00115991,4,0.00231983,-70.41905869,2.854271e-05,18.552,17.316,17.316,0.0,0.00231982,0.00231982,0.0034797300000000003,-53.442443348328375,-70.41905871999998
2mer-0+317,-0.00216741,2,-0.00216741,-70.4212261,2.828693e-05,19.561,17.368,17.368,0.0,-0.00216741,-0.00216741,-0.0065022299999999995,-53.44461075832837,-70.42122612999998
2mer-0+326,-0.00236124,4,-0.00472249,-70.42594858,2.769433e-05,20.924,17.491,17.491,0.0,-0.00472248,-0.00472248,-0.00708372,-53.44933323832837,-70.42594860999998
2mer-0+302,0.00736941,4,0.01473882,-70.41120976,2.761226e-05,20.09,17.508,17.508,0.0,0.01473882,0.01473882,0.02210823,-53.43459441832837,-70.41120978999997
2mer-0+290,-0.00078725,2,-0.00078725,-70.41199702,2.725988e-05,18.666,17.583,17.583,0.0,-0.00078725,-0.00078725,-0.00236175,-53.435381668328375,-70.41199703999997
2mer-0+275,-0.00216118,8,-0.00864471,-70.42064172,2.694591e-05,19.518,17.651,17.651,0.0,-0.00864472,-0.00864472,-0.0064835399999999994,-53.444026388328375,-70.42064175999998
2mer-0+353,0.00377054,8,0.01508215,-70.40555957,2.560033e-05,21.734,17.955,17.955,0.0,0.01508216,0.01508216,0.011311620000000001,-53.428944228328376,-70.40555959999998
2mer-0+340,-0.00486712,4,-0.00973424,-70.41529381,2.551469e-05,21.23,17.975,17.975,0.0,-0.00973424,-0.00973424,-0.01460136,-53.438678468328376,-70.41529383999998
2mer-0+316,-0.00448763,8,-0.0179505,-70.43324431,2.460012e-05,21.057,18.195,18.195,0.0,-0.01795052,-0.01795052,-0.013462890000000002,-53.456628988328376,-70.43324435999997
2mer-0+369,-0.00517205,4,-0.01034411,-70.44358842,2.441602e-05,22.017,18.241,18.241,0.0,-0.0103441,-0.0103441,-0.01551615,-53.46697308832837,-70.44358845999997
2mer-0+303,0.00031594,2,0.00031594,-70.44327248,2.422654e-05,18.97,18.288,18.288,0.0,0.00031594,0.00031594,0.00094782,-53.46665714832837,-70.44327251999998
2mer-0+384,-0.00625296,4,-0.01250592,-70.45577841,2.40764e-05,22.331,18.326,18.326,0.0,-0.01250592,-0.01250592,-0.01875888,-53.479163068328376,-70.45577843999997
2mer-0+416,-0.0005918,4,-0.00118361,-70.45696202,2.377154e-05,22.813,18.404,18.404,0.0,-0.0011836,-0.0011836,-0.0017754,-53.48034666832837,-70.45696203999998
2mer-0+346,0.00482625,4,0.0096525,-70.44730952,2.349881e-05,20.924,18.475,18.475,0.0,0.0096525,0.0096525,0.014478749999999999,-53.47069416832837,-70.44730953999998
2mer-0+367,-0.00571183,8,-0.02284731,-70.47015683,2.323229e-05,22.286,18.545,18.545,0.0,-0.02284732,-0.02284732,-0.01713549,-53.49354148832837,-70.47015685999997
2mer-0+398,-0.0038724,4,-0.00774481,-70.47790164,2.265321e-05,21.67,18.702,18.702,0.0,-0.0077448,-0.0077448,-0.0116172,-53.501286288328366,-70.47790165999997
2mer-0+370,-0.00160475,2,-0.00160475,-70.47950639,2.211135e-05,20.819,18.854,18.854,0.0,-0.00160475,-0.00160475,-0.00481425,-53.502891038328364,-70.47950640999997
2mer-0+374,-0.00174212,4,-0.00348425,-70.48299064,2.194093e-05,20.865,18.902,18.902,0.0,-0.00348424,-0.00348424,-0.00522636,-53.50637527832836,-70.48299064999998
2mer-0+395,-0.00306248,4,-0.00612495,-70.48911559,2.192471e-05,22.331,18.907,18.907,0.0,-0.00612496,-0.00612496,-0.00918744,-53.512500238328364,-70.48911560999997
2mer-0+441,0.00077425,2,0.00077425,-70.48834134,2.146577e-05,22.03,19.041,19.041,0.0,0.00077425,0.00077425,0.00232275,-53.511725988328365,-70.48834135999996
2mer-0+423,-0.00291878,4,-0.00583756,-70.4941789,2.126894e-05,22.528,19.099,19.099,0.0,-0.00583756,-0.00583756,-0.008756340000000001,-53.51756354832837,-70.49417891999997
2mer-0+438,-0.00570731,4,-0.01141461,-70.50559351,2.109052e-05,23.249,19.153,19.153,0.0,-0.01141462,-0.01141462,-0.01712193,-53.528978168328365,-70.50559353999996
2mer-0+396,0.00232105,4,0.00464211,-70.5009514,2.075368e-05,21.755,19.256,19.256,0.0,0.0046421,0.0046421,0.0069631499999999995,-53.52433606832837,-70.50095143999997
2mer-0+473,0.00452299,2,0.00452299,-70.49642841,2.02186e-05,23.043,19.425,19.425,0.0,0.00452299,0.00452299,0.01356897,-53.51981307832837,-70.49642844999997
2mer-0+404,0.00136181,8,0.00544724,-70.49098116,2.017008e-05,21.257,19.44,19.44,0.0,0.00544724,0.00544724,0.00408543,-53.51436583832837,-70.49098120999997
2mer-0+425,0.00139485,8,0.00557941,-70.48540176,2.015334e-05,22.98,19.445,19.445,0.0,0.0055794,0.0055794,0.00418455,-53.508786438328364,-70.48540180999997
2mer-0+362,0.00188438,2,0.00188438,-70.48351737,2.01362e-05,19.561,19.451,19.451,0.0,0.00188438,0.00188438,0.00565314,-53.506902058328365,-70.48351742999996
2mer-0+413,-0.00035428,8,-0.00141712,-70.48493449,2.010181e-05,22.055,19.462,19.462,0.0,-0.00141712,-0.00141712,-0.00106284,-53.508319178328364,-70.48493454999996
2mer-0+388,-0.00076768,4,-0.00153537,-70.48646986,1.980133e-05,21.139,19.56,19.56,0.0,-0.00153536,-0.00153536,-0.00230304,-53.50985453832836,-70.48646990999997
2mer-0+479,0.0036561,2,0.0036561,-70.48281376,1.884632e-05,23.401,19.885,19.885,0.0,0.0036561,0.0036561,0.0109683,-53.50619843832836,-70.48281380999997
2mer-0+491,0.00506966,2,0.00506966,-70.4777441,1.862532e-05,23.697,19.963,19.963,0.0,0.00506966,0.00506966,0.01520898,-53.501128778328365,-70.47774414999996
