N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+237,0.02634512,2,0.02634512,-104.44173576,7.256008e-05,17.001,12.687,12.687,0.0
2mer-0+131,-0.01772521,4,-0.03545042,-104.47718618,7.253049e-05,15.536,12.689,12.689,0.0
2mer-0+104,-0.00835787,2,-0.00835787,-104.48554406,7.240341e-05,13.823,12.696,12.696,0.0
2mer-0+136,0.04925811,4,0.09851621,-104.38702784,7.105862e-05,16.126,12.776,12.776,0.0
2mer-0+187,-0.03784587,4,-0.07569174,-104.46271958,7.067718e-05,16.313,12.799,12.799,0.0
2mer-0+109,-0.01651146,4,-0.03302293,-104.49574251,7.041487e-05,15.565,12.815,12.815,0.0
2mer-0+144,-0.02052731,4,-0.04105462,-104.53679713,6.879804e-05,16.269,12.914,12.914,0.0
2mer-0+134,0.09300353,2,0.09300353,-104.44379361,6.814678e-05,15.893,12.955,12.955,0.0
2mer-0+117,0.04011525,4,0.08023049,-104.36356311,6.786925e-05,15.714,12.973,12.973,0.0
2mer-0+188,-0.04441847,2,-0.04441847,-104.40798158,6.597407e-05,16.435,13.096,13.096,0.0
2mer-0+174,-0.07017463,4,-0.14034927,-104.54833085,6.545913e-05,16.492,13.13,13.13,0.0
2mer-0+150,-0.01151777,4,-0.02303554,-104.57136638,6.450945e-05,15.536,13.195,13.195,0.0
2mer-0+158,-0.05639082,4,-0.11278164,-104.68414802,6.428626e-05,16.269,13.21,13.21,0.0
2mer-0+236,0.05526753,2,0.05526753,-104.62888049,6.406678e-05,18.057,13.225,13.225,0.0
2mer-0+142,0.00905079,2,0.00905079,-104.61982971,6.255198e-05,15.893,13.331,13.331,0.0
2mer-0+206,0.0199696,4,0.0399392,-104.57989051,5.721176e-05,16.492,13.733,13.733,0.0
2mer-0+227,-0.01960987,2,-0.01960987,-104.59950038,5.704447e-05,15.267,13.747,13.747,0.0
2mer-0+157,-0.06233771,4,-0.12467541,-104.72417579,5.648845e-05,17.244,13.792,13.792,0.0
2mer-0+234,0.0382641,4,0.07652821,-104.64764758,5.584274e-05,18.445,13.845,13.845,0.0
2mer-0+247,-0.05732784,2,-0.05732784,-104.70497542,5.561878e-05,17.001,13.863,13.863,0.0
2mer-0+212,0.0369138,2,0.0369138,-104.66806163,5.527214e-05,16.435,13.892,13.892,0.0
2mer-0+207,-0.06223968,2,-0.06223968,-104.73030131,5.506201e-05,16.828,13.91,13.91,0.0
2mer-0+165,-0.03402874,4,-0.06805749,-104.79835879,5.226935e-05,17.43,14.153,14.153,0.0
2mer-0+164,0.02196032,2,0.02196032,-104.77639848,5.188551e-05,14.442,14.188,14.188,0.0
2mer-0+160,0.00847598,4,0.01695195,-104.75944653,5.026608e-05,17.024,14.339,14.339,0.0
2mer-0+265,-0.00216419,4,-0.00432838,-104.7637749,5.009559e-05,17.868,14.355,14.355,0.0
2mer-0+256,-0.00404637,2,-0.00404637,-104.76782127,5.007712e-05,18.057,14.357,14.357,0.0
2mer-0+175,-0.02262307,4,-0.04524615,-104.81306742,4.947815e-05,17.244,14.414,14.414,0.0
2mer-0+190,-0.00081276,4,-0.00162552,-104.81469294,4.89581e-05,16.44,14.465,14.465,0.0
2mer-0+211,-0.00342705,2,-0.00342705,-104.81811999,4.886685e-05,17.881,14.474,14.474,0.0
2mer-0+191,-0.01372882,4,-0.02745764,-104.84557764,4.86845e-05,16.44,14.492,14.492,0.0
2mer-0+161,0.02403283,4,0.04806567,-104.79751197,4.808843e-05,17.024,14.552,14.552,0.0
2mer-0+166,-0.01044116,2,-0.01044116,-104.80795313,4.760503e-05,15.893,14.601,14.601,0.0
2mer-0+246,0.02820433,4,0.05640866,-104.75154448,4.716714e-05,16.652,14.646,14.646,0.0
2mer-0+220,0.00805089,2,0.00805089,-104.74349359,4.612018e-05,16.435,14.756,14.756,0.0
2mer-0+251,-0.0212367,2,-0.0212367,-104.76473029,4.506455e-05,18.057,14.87,14.87,0.0
2mer-0+186,0.04019283,4,0.08038567,-104.68434462,4.407485e-05,17.43,14.981,14.981,0.0
2mer-0+279,-0.00494397,4,-0.00988794,-104.69423257,4.357319e-05,16.835,15.038,15.038,0.0
2mer-0+305,-0.00615132,4,-0.01230263,-104.7065352,4.348188e-05,18.759,15.049,15.049,0.0
2mer-0+184,-0.00350996,4,-0.00701992,-104.71355512,4.246944e-05,16.126,15.167,15.167,0.0
2mer-0+269,0.01065152,4,0.02130303,-104.69225209,4.213752e-05,17.901,15.207,15.207,0.0
2mer-0+242,-0.0090637,2,-0.0090637,-104.70131578,4.186391e-05,16.435,15.24,15.24,0.0
2mer-0+278,0.02589463,2,0.02589463,-104.67542116,4.096588e-05,19.858,15.351,15.351,0.0
2mer-0+204,-0.01469924,2,-0.01469924,-104.69012039,3.927734e-05,18.259,15.568,15.568,0.0
2mer-0+267,-0.0318374,2,-0.0318374,-104.72195779,3.919458e-05,18.057,15.579,15.579,0.0
2mer-0+362,0.01438501,4,0.02877003,-104.69318776,3.894774e-05,19.846,15.611,15.611,0.0
2mer-0+384,0.02788358,4,0.05576716,-104.6374206,3.893842e-05,19.883,15.613,15.613,0.0
2mer-0+290,-0.02577952,4,-0.05155905,-104.68897965,3.831724e-05,18.759,15.697,15.697,0.0
2mer-0+209,-0.00995676,4,-0.01991352,-104.70889317,3.749132e-05,18.111,15.811,15.811,0.0
2mer-0+303,0.01793787,4,0.03587574,-104.67301743,3.699102e-05,17.868,15.882,15.882,0.0
2mer-0+258,-0.03093182,4,-0.06186365,-104.73488107,3.643837e-05,19.574,15.962,15.962,0.0
2mer-0+254,-0.00935615,4,-0.01871231,-104.75359338,3.643803e-05,18.445,15.962,15.962,0.0
2mer-0+231,0.01518334,4,0.03036669,-104.7232267,3.637899e-05,18.961,15.97,15.97,0.0
2mer-0+308,-0.00390496,4,-0.00780992,-104.73103662,3.618024e-05,18.407,16.0,16.0,0.0
2mer-0+238,-0.02358479,4,-0.04716959,-104.7782062,3.604734e-05,19.235,16.019,16.019,0.0
2mer-0+239,-0.00708037,2,-0.00708037,-104.78528657,3.566461e-05,19.398,16.076,16.076,0.0
2mer-0+277,-0.03213796,2,-0.03213796,-104.81742453,3.544252e-05,19.526,16.11,16.11,0.0
2mer-0+333,0.00169229,4,0.00338459,-104.81403994,3.50149e-05,18.407,16.175,16.175,0.0
2mer-0+334,0.01471407,2,0.01471407,-104.79932587,3.47598e-05,20.91,16.215,16.215,0.0
2mer-0+291,0.03381106,2,0.03381106,-104.76551481,3.345453e-05,19.526,16.423,16.423,0.0
2mer-0+423,0.01727135,4,0.0345427,-104.73097211,3.321843e-05,20.898,16.462,16.462,0.0
2mer-0+434,0.00996022,2,0.00996022,-104.72101189,3.267101e-05,20.437,16.553,16.553,0.0
2mer-0+358,0.00630671,4,0.01261342,-104.70839847,3.206683e-05,20.639,16.656,16.656,0.0
2mer-0+243,0.00324258,4,0.00648515,-104.70191331,3.170417e-05,18.961,16.72,16.72,0.0
2mer-0+321,-0.00551476,4,-0.01102951,-104.71294282,3.160133e-05,19.833,16.738,16.738,0.0
2mer-0+398,0.0162829,4,0.03256579,-104.68037703,3.149279e-05,20.793,16.757,16.757,0.0
2mer-0+380,0.00382232,4,0.00764464,-104.67273239,3.149279e-05,20.793,16.757,16.757,0.0
2mer-0+261,-0.01704543,2,-0.01704543,-104.68977782,3.140404e-05,19.873,16.773,16.773,0.0
2mer-0+275,-0.01385081,4,-0.02770163,-104.71747945,3.06253e-05,19.737,16.914,16.914,0.0
2mer-0+429,0.00938562,2,0.00938562,-104.70809383,3.032919e-05,21.324,16.969,16.969,0.0
2mer-0+294,0.0045449,4,0.0090898,-104.69900403,3.022472e-05,18.745,16.988,16.988,0.0
2mer-0+310,-0.00482116,4,-0.00964231,-104.70864634,2.970473e-05,17.901,17.087,17.087,0.0
2mer-0+302,-0.01964808,4,-0.03929616,-104.7479425,2.94084e-05,20.319,17.144,17.144,0.0
2mer-0+371,0.00950494,2,0.00950494,-104.73843756,2.937537e-05,20.91,17.15,17.15,0.0
2mer-0+360,-0.00468446,4,-0.00936891,-104.74780647,2.886958e-05,19.833,17.25,17.25,0.0
2mer-0+306,0.00144758,4,0.00289516,-104.74491131,2.868286e-05,19.574,17.287,17.287,0.0
2mer-0+445,0.00388471,4,0.00776941,-104.73714189,2.820642e-05,20.898,17.384,17.384,0.0
2mer-0+282,0.01026732,2,0.01026732,-104.72687457,2.815757e-05,19.873,17.394,17.394,0.0
2mer-0+286,-0.00833399,4,-0.01666799,-104.74354256,2.780794e-05,20.319,17.467,17.467,0.0
2mer-0+369,0.01456071,4,0.02912142,-104.71442114,2.74174e-05,20.775,17.549,17.549,0.0
2mer-0+313,-0.02260859,2,-0.02260859,-104.73702973,2.733429e-05,20.924,17.567,17.567,0.0
2mer-0+287,0.00750954,4,0.01501908,-104.72201065,2.725474e-05,19.737,17.584,17.584,0.0
2mer-0+280,-0.00561279,2,-0.00561279,-104.72762344,2.688714e-05,19.398,17.664,17.664,0.0
2mer-0+332,-0.01193426,2,-0.01193426,-104.73955769,2.684145e-05,19.858,17.674,17.674,0.0
2mer-0+329,0.01646917,4,0.03293834,-104.70661935,2.662719e-05,21.102,17.721,17.721,0.0
2mer-0+437,-0.00723031,4,-0.01446062,-104.72107998,2.657353e-05,20.161,17.733,17.733,0.0
2mer-0+292,0.00889807,2,0.00889807,-104.7121819,2.657049e-05,17.881,17.734,17.734,0.0
2mer-0+396,0.00647312,4,0.01294623,-104.69923567,2.628784e-05,22.1,17.797,17.797,0.0
2mer-0+449,-0.00289412,2,-0.00289412,-104.70212979,2.615819e-05,19.645,17.826,17.826,0.0
2mer-0+412,-0.00522178,4,-0.01044355,-104.71257335,2.615544e-05,21.632,17.827,17.827,0.0
2mer-0+325,0.02083845,2,0.02083845,-104.69173489,2.605057e-05,20.924,17.851,17.851,0.0
2mer-0+433,-0.00436635,2,-0.00436635,-104.69610125,2.583658e-05,20.567,17.9,17.9,0.0
2mer-0+347,0.00305567,2,0.00305567,-104.69304558,2.565001e-05,19.526,17.943,17.943,0.0
2mer-0+421,-0.01263854,4,-0.02527707,-104.71832265,2.555744e-05,21.06,17.965,17.965,0.0
2mer-0+382,-0.01101584,4,-0.02203168,-104.74035433,2.541501e-05,20.639,17.999,17.999,0.0
2mer-0+400,-0.00298857,4,-0.00597713,-104.74633146,2.535825e-05,20.32,18.012,18.012,0.0
2mer-0+327,0.00014643,4,0.00029286,-104.7460386,2.487035e-05,20.456,18.129,18.129,0.0
2mer-0+514,0.0062836,4,0.01256719,-104.73347141,2.477326e-05,21.934,18.153,18.153,0.0
2mer-0+383,-0.00078303,4,-0.00156606,-104.73503748,2.443617e-05,20.32,18.236,18.236,0.0
2mer-0+467,-0.01656672,2,-0.01656672,-104.75160419,2.440015e-05,20.437,18.245,18.245,0.0
2mer-0+452,0.00576685,4,0.0115337,-104.74007049,2.430131e-05,20.263,18.269,18.269,0.0
2mer-0+458,3.128e-05,2,3.128e-05,-104.74003921,2.425805e-05,21.324,18.28,18.28,0.0
2mer-0+454,-0.00899248,4,-0.01798496,-104.75802418,2.418493e-05,20.263,18.299,18.299,0.0
2mer-0+350,-0.00307608,2,-0.00307608,-104.76110026,2.365543e-05,20.924,18.434,18.434,0.0
2mer-0+328,0.00234394,4,0.00468789,-104.75641237,2.359417e-05,20.456,18.45,18.45,0.0
2mer-0+356,0.0017315,2,0.0017315,-104.75468087,2.335718e-05,19.526,18.512,18.512,0.0
2mer-0+470,0.00129063,4,0.00258127,-104.7520996,2.311673e-05,22.602,18.576,18.576,0.0
2mer-0+366,-0.01206093,4,-0.02412186,-104.77622147,2.295768e-05,21.968,18.619,18.619,0.0
2mer-0+410,0.00281053,2,0.00281053,-104.77341094,2.276297e-05,20.91,18.672,18.672,0.0
2mer-0+401,-0.01088466,2,-0.01088466,-104.7842956,2.260569e-05,20.91,18.715,18.715,0.0
2mer-0+489,-0.00846578,2,-0.00846578,-104.79276138,2.259476e-05,21.324,18.718,18.718,0.0
2mer-0+354,-0.00353983,4,-0.00707965,-104.79984103,2.243071e-05,21.553,18.764,18.764,0.0
2mer-0+520,-0.00307362,2,-0.00307362,-104.80291465,2.202545e-05,21.154,18.878,18.878,0.0
2mer-0+367,0.01123552,4,0.02247103,-104.78044362,2.199299e-05,21.661,18.887,18.887,0.0
2mer-0+466,0.00058301,4,0.00116602,-104.7792776,2.168248e-05,21.06,18.977,18.977,0.0
2mer-0+420,-0.00174575,2,-0.00174575,-104.78102336,2.16658e-05,22.471,18.982,18.982,0.0
2mer-0+500,-0.00677962,4,-0.01355924,-104.7945826,2.120737e-05,22.763,19.118,19.118,0.0
2mer-0+544,0.00891249,4,0.01782498,-104.77675762,2.111438e-05,22.763,19.146,19.146,0.0
2mer-0+392,-0.00763244,4,-0.01526489,-104.7920225,2.100242e-05,21.968,19.18,19.18,0.0
2mer-0+484,-0.00406004,2,-0.00406004,-104.79608254,2.088347e-05,21.324,19.216,19.216,0.0
2mer-0+507,-0.0094757,2,-0.0094757,-104.80555824,2.07945e-05,22.012,19.244,19.244,0.0
2mer-0+390,-0.00026959,2,-0.00026959,-104.80582782,2.063498e-05,20.924,19.293,19.293,0.0
2mer-0+487,-0.00660015,4,-0.01320029,-104.81902811,2.059199e-05,22.602,19.306,19.306,0.0
2mer-0+637,-0.0038734,2,-0.0038734,-104.82290151,2.055437e-05,23.534,19.318,19.318,0.0
2mer-0+534,9.969e-05,2,9.969e-05,-104.82280182,2.03282e-05,23.788,19.39,19.39,0.0
2mer-0+557,-0.00097653,2,-0.00097653,-104.82377835,2.01643e-05,21.154,19.442,19.442,0.0
2mer-0+659,0.00404994,4,0.00809987,-104.81567848,1.998906e-05,23.954,19.499,19.499,0.0
2mer-0+523,0.0055867,2,0.0055867,-104.81009178,1.995553e-05,22.012,19.51,19.51,0.0
2mer-0+642,0.00608501,4,0.01217003,-104.79792175,1.969069e-05,23.778,19.597,19.597,0.0
2mer-0+402,-0.00026255,4,-0.00052509,-104.79844684,1.950124e-05,21.102,19.66,19.66,0.0
2mer-0+651,0.00654642,2,0.00654642,-104.79190042,1.945505e-05,24.308,19.675,19.675,0.0
2mer-0+486,-0.00887119,4,-0.01774238,-104.80964279,1.940245e-05,23.313,19.693,19.693,0.0
2mer-0+478,0.00251402,2,0.00251402,-104.80712877,1.929628e-05,20.567,19.729,19.729,0.0
2mer-0+502,-0.00051001,4,-0.00102002,-104.80814878,1.909776e-05,23.313,19.797,19.797,0.0
2mer-0+463,0.00640532,4,0.01281065,-104.79533814,1.876416e-05,22.1,19.914,19.914,0.0
2mer-0+522,-0.0018827,2,-0.0018827,-104.79722084,1.872373e-05,23.111,19.928,19.928,0.0
2mer-0+511,0.00312357,2,0.00312357,-104.79409727,1.868022e-05,24.074,19.944,19.944,0.0
2mer-0+604,-0.00431888,4,-0.00863776,-104.80273503,1.867434e-05,22.878,19.946,19.946,0.0
2mer-0+427,0.00590761,4,0.01181521,-104.79091982,1.858537e-05,22.629,19.978,19.978,0.0
2mer-0+442,-0.0101411,4,-0.02028221,-104.81120202,1.856016e-05,22.936,19.987,19.987,0.0
2mer-0+426,0.00830955,4,0.01661909,-104.79458293,1.854965e-05,22.629,19.99,19.99,0.0
