N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+90,-0.01124641,4,-0.02249283,-105.14610379,0.000112514,15.384,10.961,10.961,0.0,-0.02249282,-0.02249282,-0.03373923,-106.08941127399932,-105.14610382000002
2mer-0+62,-0.05988982,2,-0.05988982,-105.20599361,0.0001095832,14.195,11.058,11.058,0.0,-0.05988982,-0.05988982,-0.17966946,-106.14930109399931,-105.20599364000002
2mer-0+73,-0.0039476,4,-0.00789519,-105.2138888,0.0001044382,17.731,11.237,11.237,0.0,-0.0078952,-0.0078952,-0.0118428,-106.1571962939993,-105.21388884000001
2mer-0+61,-0.0570761,2,-0.0570761,-105.2709649,0.0001009054,14.574,11.367,11.367,0.0,-0.0570761,-0.0570761,-0.1712283,-106.21427239399931,-105.27096494000001
2mer-0+80,0.00088389,2,0.00088389,-105.27008101,9.805815e-05,18.259,11.476,11.476,0.0,0.00088389,0.00088389,0.00265167,-106.21338850399931,-105.27008105000002
2mer-0+84,-0.00158859,4,-0.00317717,-105.27325818,9.361977e-05,16.478,11.654,11.654,0.0,-0.00317718,-0.00317718,-0.00476577,-106.2165656839993,-105.27325823000001
2mer-0+51,-0.03802259,2,-0.03802259,-105.31128077,9.264641e-05,15.554,11.695,11.695,0.0,-0.03802259,-0.03802259,-0.11406777000000001,-106.2545882739993,-105.31128082000001
2mer-0+87,-0.03398142,2,-0.03398142,-105.34526219,9.158646e-05,15.955,11.74,11.74,0.0,-0.03398142,-0.03398142,-0.10194426,-106.2885696939993,-105.34526224000001
2mer-0+81,-0.00928306,2,-0.00928306,-105.35454525,9.030899e-05,18.259,11.795,11.795,0.0,-0.00928306,-0.00928306,-0.027849179999999998,-106.29785275399931,-105.35454530000001
2mer-0+77,-0.04477502,4,-0.08955003,-105.44409529,8.659354e-05,15.046,11.961,11.961,0.0,-0.08955004,-0.08955004,-0.13432506,-106.38740279399931,-105.44409534000002
2mer-0+55,-0.02645106,2,-0.02645106,-105.47054635,8.638344e-05,13.31,11.971,11.971,0.0,-0.02645106,-0.02645106,-0.07935318,-106.41385385399931,-105.47054640000002
2mer-0+68,-0.02110415,4,-0.0422083,-105.51275465,8.603025e-05,16.92,11.987,11.987,0.0,-0.0422083,-0.0422083,-0.06331244999999999,-106.45606215399931,-105.51275470000002
2mer-0+65,-0.02353109,2,-0.02353109,-105.53628574,8.114036e-05,16.649,12.223,12.223,0.0,-0.02353109,-0.02353109,-0.07059327,-106.47959324399932,-105.53628579000002
2mer-0+85,-0.03455352,2,-0.03455352,-105.57083926,7.92572e-05,14.366,12.319,12.319,0.0,-0.03455352,-0.03455352,-0.10366055999999998,-106.51414676399932,-105.57083931000003
2mer-0+131,-0.00066049,2,-0.00066049,-105.57149975,7.354779e-05,18.982,12.63,12.63,0.0,-0.00066049,-0.00066049,-0.00198147,-106.51480725399932,-105.57149980000003
2mer-0+92,-0.01540761,2,-0.01540761,-105.58690736,6.998009e-05,18.593,12.841,12.841,0.0,-0.01540761,-0.01540761,-0.04622283,-106.53021486399932,-105.58690741000002
2mer-0+97,8.323e-05,2,8.323e-05,-105.58682413,6.409616e-05,18.593,13.223,13.223,0.0,8.323e-05,8.323e-05,0.00024969,-106.53013163399932,-105.58682418000002
2mer-0+116,-0.02408586,2,-0.02408586,-105.61090999,6.231601e-05,17.225,13.348,13.348,0.0,-0.02408586,-0.02408586,-0.07225758,-106.55421749399932,-105.61091004000002
2mer-0+144,-0.01392584,2,-0.01392584,-105.62483583,6.151296e-05,17.813,13.405,13.405,0.0,-0.01392584,-0.01392584,-0.04177752,-106.56814333399932,-105.62483588000002
2mer-0+76,-0.01753041,2,-0.01753041,-105.64236624,6.100794e-05,16.649,13.442,13.442,0.0,-0.01753041,-0.01753041,-0.05259123,-106.58567374399932,-105.64236629000003
2mer-0+106,-0.01076986,2,-0.01076986,-105.6531361,5.941218e-05,17.837,13.562,13.562,0.0,-0.01076986,-0.01076986,-0.03230958,-106.59644360399932,-105.65313615000002
2mer-0+109,-0.01633584,2,-0.01633584,-105.66947194,5.845362e-05,16.169,13.635,13.635,0.0,-0.01633584,-0.01633584,-0.04900752,-106.61277944399932,-105.66947199000002
2mer-0+121,-0.00537368,4,-0.01074736,-105.6802193,5.841128e-05,18.733,13.639,13.639,0.0,-0.01074736,-0.01074736,-0.01612104,-106.62352680399931,-105.68021935000002
2mer-0+135,-0.01046418,4,-0.02092835,-105.70114765,5.736353e-05,18.696,13.721,13.721,0.0,-0.02092836,-0.02092836,-0.03139254,-106.64445516399931,-105.70114771000001
2mer-0+120,-0.00539142,4,-0.01078285,-105.7119305,5.732354e-05,20.068,13.724,13.724,0.0,-0.01078284,-0.01078284,-0.01617426,-106.65523800399932,-105.71193055000002
2mer-0+140,0.00081863,2,0.00081863,-105.71111187,5.400654e-05,20.956,14.0,14.0,0.0,0.00081863,0.00081863,0.00245589,-106.65441937399932,-105.71111192000002
2mer-0+114,-0.015955,4,-0.03191,-105.74302187,5.148921e-05,17.967,14.224,14.224,0.0,-0.03191,-0.03191,-0.047865000000000005,-106.68632937399931,-105.74302192000002
2mer-0+180,0.00168913,2,0.00168913,-105.74133273,5.085434e-05,19.561,14.283,14.283,0.0,0.00168913,0.00168913,0.00506739,-106.68464024399931,-105.74133279000002
2mer-0+86,0.02336268,2,0.02336268,-105.71797006,4.945482e-05,14.574,14.417,14.417,0.0,0.02336268,0.02336268,0.07008804,-106.6612775639993,-105.71797011000001
2mer-0+115,-0.00302375,2,-0.00302375,-105.7209938,4.80953e-05,19.569,14.551,14.551,0.0,-0.00302375,-0.00302375,-0.00907125,-106.6643013139993,-105.72099386000001
2mer-0+164,-0.00446871,2,-0.00446871,-105.72546251,4.802817e-05,19.795,14.558,14.558,0.0,-0.00446871,-0.00446871,-0.013406129999999999,-106.6687700239993,-105.72546257
2mer-0+96,-0.00393185,4,-0.0078637,-105.73332622,4.684075e-05,17.844,14.68,14.68,0.0,-0.0078637,-0.0078637,-0.011795549999999998,-106.6766337239993,-105.73332627
2mer-0+148,0.00036479,2,0.00036479,-105.73296142,4.592849e-05,19.436,14.777,14.777,0.0,0.00036479,0.00036479,0.0010943699999999999,-106.6762689339993,-105.73296148
2mer-0+123,-0.00312058,4,-0.00624116,-105.73920258,4.368243e-05,21.664,15.026,15.026,0.0,-0.00624116,-0.00624116,-0.00936174,-106.6825100939993,-105.73920264
2mer-0+112,0.0082297,4,0.01645939,-105.72274319,4.320556e-05,17.127,15.081,15.081,0.0,0.0164594,0.0164594,0.0246891,-106.6660506939993,-105.72274324
2mer-0+119,-0.00529751,2,-0.00529751,-105.7280407,4.170248e-05,21.349,15.26,15.26,0.0,-0.00529751,-0.00529751,-0.015892530000000002,-106.6713482039993,-105.72804075
2mer-0+163,-0.00298131,4,-0.00596261,-105.73400332,4.145139e-05,21.754,15.29,15.29,0.0,-0.00596262,-0.00596262,-0.00894393,-106.6773108239993,-105.73400337000001
2mer-0+142,0.00045647,2,0.00045647,-105.73354684,4.118698e-05,22.315,15.323,15.323,0.0,0.00045647,0.00045647,0.00136941,-106.6768543539993,-105.73354690000001
2mer-0+165,-0.01138061,2,-0.01138061,-105.74492745,4.115743e-05,18.982,15.327,15.327,0.0,-0.01138061,-0.01138061,-0.03414183,-106.6882349639993,-105.74492751000001
2mer-0+189,-0.00657692,2,-0.00657692,-105.75150437,4.098988e-05,20.061,15.348,15.348,0.0,-0.00657692,-0.00657692,-0.01973076,-106.69481188399931,-105.75150443000001
2mer-0+159,-0.00487311,2,-0.00487311,-105.75637748,4.0819e-05,20.956,15.369,15.369,0.0,-0.00487311,-0.00487311,-0.01461933,-106.69968499399931,-105.75637754000002
2mer-0+171,-0.00805,2,-0.00805,-105.76442748,4.049968e-05,19.795,15.409,15.409,0.0,-0.00805,-0.00805,-0.024149999999999998,-106.70773499399931,-105.76442754000001
2mer-0+168,-0.01258997,4,-0.02517993,-105.78960741,4.004879e-05,19.168,15.467,15.467,0.0,-0.02517994,-0.02517994,-0.037769910000000004,-106.73291493399931,-105.78960748000002
2mer-0+174,-0.00783352,4,-0.01566705,-105.80527446,3.971391e-05,20.495,15.51,15.51,0.0,-0.01566704,-0.01566704,-0.02350056,-106.74858197399931,-105.80527452000001
2mer-0+152,0.00023245,4,0.00046491,-105.80480955,3.957064e-05,21.34,15.529,15.529,0.0,0.0004649,0.0004649,0.00069735,-106.74811707399931,-105.80480962000001
2mer-0+150,-0.00440984,4,-0.00881967,-105.81362923,3.929805e-05,20.671,15.565,15.565,0.0,-0.00881968,-0.00881968,-0.01322952,-106.75693675399931,-105.81362930000002
2mer-0+167,-0.01189176,2,-0.01189176,-105.82552099,3.744599e-05,19.436,15.817,15.817,0.0,-0.01189176,-0.01189176,-0.03567528,-106.76882851399931,-105.82552106000001
2mer-0+143,0.0031786,2,0.0031786,-105.82234239,3.65481e-05,17.225,15.946,15.946,0.0,0.0031786,0.0031786,0.0095358,-106.76564991399931,-105.82234246000002
2mer-0+145,-0.0018802,2,-0.0018802,-105.82422259,3.546046e-05,22.16,16.107,16.107,0.0,-0.0018802,-0.0018802,-0.0056406,-106.76753011399931,-105.82422266000002
2mer-0+169,0.00070084,2,0.00070084,-105.82352175,3.506662e-05,23.091,16.167,16.167,0.0,0.00070084,0.00070084,0.00210252,-106.76682927399932,-105.82352182000002
2mer-0+137,-0.00702764,2,-0.00702764,-105.83054938,3.444223e-05,19.569,16.264,16.264,0.0,-0.00702764,-0.00702764,-0.021082919999999998,-106.77385691399932,-105.83054946000003
2mer-0+129,-0.00717444,4,-0.01434889,-105.84489827,3.365651e-05,19.721,16.39,16.39,0.0,-0.01434888,-0.01434888,-0.02152332,-106.78820579399932,-105.84489834000003
2mer-0+241,0.00055382,4,0.00110763,-105.84379064,3.224771e-05,21.171,16.625,16.625,0.0,0.00110764,0.00110764,0.00166146,-106.78709815399932,-105.84379070000003
2mer-0+156,-0.00571097,2,-0.00571097,-105.8495016,3.218e-05,22.16,16.637,16.637,0.0,-0.00571097,-0.00571097,-0.01713291,-106.79280912399932,-105.84950167000002
2mer-0+173,-0.00053963,2,-0.00053963,-105.85004124,3.194701e-05,23.091,16.677,16.677,0.0,-0.00053963,-0.00053963,-0.00161889,-106.79334875399933,-105.85004130000003
2mer-0+205,-0.00955187,2,-0.00955187,-105.8595931,3.174122e-05,19.561,16.713,16.713,0.0,-0.00955187,-0.00955187,-0.02865561,-106.80290062399932,-105.85959317000002
2mer-0+154,0.0056023,2,0.0056023,-105.8539908,3.034911e-05,17.837,16.965,16.965,0.0,0.0056023,0.0056023,0.0168069,-106.79729832399931,-105.85399087000002
2mer-0+158,-0.0044105,4,-0.00882101,-105.86281181,3.01318e-05,22.193,17.006,17.006,0.0,-0.008821,-0.008821,-0.0132315,-106.80611932399931,-105.86281187000002
2mer-0+146,-0.00492976,4,-0.00985951,-105.87267132,2.974773e-05,19.074,17.079,17.079,0.0,-0.00985952,-0.00985952,-0.01478928,-106.81597884399932,-105.87267139000002
2mer-0+181,-0.00164682,4,-0.00329364,-105.87596497,2.973307e-05,23.235,17.081,17.081,0.0,-0.00329364,-0.00329364,-0.00494046,-106.81927248399931,-105.87596503000002
2mer-0+219,-0.00380949,2,-0.00380949,-105.87977446,2.965057e-05,22.855,17.097,17.097,0.0,-0.00380949,-0.00380949,-0.01142847,-106.82308197399931,-105.87977452000001
2mer-0+202,-0.00031479,4,-0.00062958,-105.88040404,2.953573e-05,24.018,17.119,17.119,0.0,-0.00062958,-0.00062958,-0.00094437,-106.8237115539993,-105.8804041
2mer-0+235,-0.00152494,2,-0.00152494,-105.88192898,2.947026e-05,23.614,17.132,17.132,0.0,-0.00152494,-0.00152494,-0.00457482,-106.8252364939993,-105.88192904
2mer-0+266,0.00112661,2,0.00112661,-105.88080237,2.934543e-05,23.165,17.156,17.156,0.0,0.00112661,0.00112661,0.0033798299999999995,-106.8241098839993,-105.88080243
2mer-0+209,0.0006641,4,0.00132821,-105.87947416,2.874506e-05,20.428,17.275,17.275,0.0,0.0013282,0.0013282,0.0019923000000000002,-106.8227816839993,-105.87947423
2mer-0+213,-0.0046478,2,-0.0046478,-105.88412195,2.855931e-05,22.847,17.312,17.312,0.0,-0.0046478,-0.0046478,-0.013943399999999998,-106.8274294839993,-105.88412203
2mer-0+230,0.00112745,4,0.00225491,-105.88186705,2.832759e-05,21.978,17.359,17.359,0.0,0.0022549,0.0022549,0.0033823499999999997,-106.8251745839993,-105.88186713
2mer-0+227,8.12e-06,2,8.12e-06,-105.88185892,2.783234e-05,22.236,17.462,17.462,0.0,8.12e-06,8.12e-06,2.436e-05,-106.8251664639993,-105.88185901
2mer-0+269,-0.00476934,2,-0.00476934,-105.88662826,2.736889e-05,23.023,17.56,17.56,0.0,-0.00476934,-0.00476934,-0.014308020000000001,-106.82993580399929,-105.88662835
2mer-0+216,-0.00010314,2,-0.00010314,-105.8867314,2.698517e-05,22.847,17.642,17.642,0.0,-0.00010314,-0.00010314,-0.00030942000000000003,-106.83003894399928,-105.88673148999999
2mer-0+185,-0.00686959,2,-0.00686959,-105.89360099,2.670216e-05,21.099,17.705,17.705,0.0,-0.00686959,-0.00686959,-0.02060877,-106.83690853399928,-105.89360107999998
2mer-0+259,-0.00585642,2,-0.00585642,-105.89945742,2.656308e-05,22.244,17.735,17.735,0.0,-0.00585642,-0.00585642,-0.01756926,-106.84276495399928,-105.89945749999998
2mer-0+170,-0.00354444,2,-0.00354444,-105.90300185,2.569012e-05,20.246,17.934,17.934,0.0,-0.00354444,-0.00354444,-0.01063332,-106.84630939399928,-105.90300193999998
2mer-0+251,-0.00393168,2,-0.00393168,-105.90693354,2.551683e-05,23.614,17.975,17.975,0.0,-0.00393168,-0.00393168,-0.01179504,-106.85024107399927,-105.90693361999998
2mer-0+273,-1.21e-06,2,-1.21e-06,-105.90693474,2.462901e-05,24.808,18.188,18.188,0.0,-1.21e-06,-1.21e-06,-3.63e-06,-106.85024228399926,-105.90693482999997
2mer-0+226,-0.00599778,2,-0.00599778,-105.91293252,2.3661e-05,21.443,18.433,18.433,0.0,-0.00599778,-0.00599778,-0.01799334,-106.85624006399927,-105.91293260999997
2mer-0+249,0.00043725,2,0.00043725,-105.91249527,2.316723e-05,23.648,18.563,18.563,0.0,0.00043725,0.00043725,0.00131175,-106.85580281399926,-105.91249535999997
2mer-0+233,0.00175707,2,0.00175707,-105.9107382,2.289195e-05,20.061,18.637,18.637,0.0,0.00175707,0.00175707,0.00527121,-106.85404574399927,-105.91073828999997
2mer-0+254,-0.00013296,4,-0.00026591,-105.91100411,2.282674e-05,25.444,18.655,18.655,0.0,-0.00026592,-0.00026592,-0.00039888,-106.85431166399927,-105.91100420999997
2mer-0+263,-0.00106303,4,-0.00212606,-105.91313016,2.265511e-05,24.784,18.702,18.702,0.0,-0.00212606,-0.00212606,-0.00318909,-106.85643772399926,-105.91313026999997
2mer-0+252,-0.00094614,2,-0.00094614,-105.91407631,2.230249e-05,25.278,18.8,18.8,0.0,-0.00094614,-0.00094614,-0.0028384200000000004,-106.85738386399926,-105.91407640999996
2mer-0+281,-0.00036943,4,-0.00073887,-105.91481517,2.214602e-05,23.716,18.844,18.844,0.0,-0.00073886,-0.00073886,-0.00110829,-106.85812272399926,-105.91481526999996
2mer-0+277,-0.00367896,4,-0.00735793,-105.9221731,2.201285e-05,23.687,18.882,18.882,0.0,-0.00735792,-0.00735792,-0.01103688,-106.86548064399926,-105.92217318999997
2mer-0+231,7.968e-05,2,7.968e-05,-105.92209342,2.201183e-05,24.43,18.882,18.882,0.0,7.968e-05,7.968e-05,0.00023904,-106.86540096399926,-105.92209350999997
2mer-0+210,-0.0032579,4,-0.0065158,-105.92860922,2.190439e-05,23.729,18.913,18.913,0.0,-0.0065158,-0.0065158,-0.0097737,-106.87191676399927,-105.92860930999997
2mer-0+312,0.00012156,2,0.00012156,-105.92848765,2.189425e-05,25.756,18.916,18.916,0.0,0.00012156,0.00012156,0.00036468,-106.87179520399927,-105.92848774999997
2mer-0+255,0.00024016,2,0.00024016,-105.9282475,2.183349e-05,25.278,18.933,18.933,0.0,0.00024016,0.00024016,0.00072048,-106.87155504399927,-105.92824758999997
2mer-0+317,-0.00031762,2,-0.00031762,-105.92856511,2.178179e-05,24.057,18.948,18.948,0.0,-0.00031762,-0.00031762,-0.00095286,-106.87187266399927,-105.92856520999997
2mer-0+217,-0.00071535,2,-0.00071535,-105.92928047,2.171344e-05,20.604,18.968,18.968,0.0,-0.00071535,-0.00071535,-0.00214605,-106.87258801399926,-105.92928055999997
2mer-0+206,-0.00412306,2,-0.00412306,-105.93340352,2.154678e-05,23.331,19.017,19.017,0.0,-0.00412306,-0.00412306,-0.012369179999999999,-106.87671107399926,-105.93340361999996
2mer-0+267,-0.00256654,4,-0.00513308,-105.9385366,2.146732e-05,23.116,19.04,19.04,0.0,-0.00513308,-0.00513308,-0.00769962,-106.88184415399925,-105.93853669999996
2mer-0+258,-0.00281712,4,-0.00563423,-105.94417084,2.1349e-05,22.087,19.075,19.075,0.0,-0.00563424,-0.00563424,-0.008451360000000002,-106.88747839399926,-105.94417093999996
2mer-0+274,2.509e-05,2,2.509e-05,-105.94414575,2.103718e-05,25.901,19.169,19.169,0.0,2.509e-05,2.509e-05,7.527e-05,-106.88745330399927,-105.94414584999997
2mer-0+329,-0.00269438,2,-0.00269438,-105.94684013,2.071965e-05,23.75,19.267,19.267,0.0,-0.00269438,-0.00269438,-0.00808314,-106.89014768399926,-105.94684022999996
2mer-0+346,-0.00168823,2,-0.00168823,-105.94852835,2.059973e-05,25.216,19.304,19.304,0.0,-0.00168823,-0.00168823,-0.00506469,-106.89183591399926,-105.94852845999996
2mer-0+301,-0.00364764,2,-0.00364764,-105.952176,2.056237e-05,23.023,19.316,19.316,0.0,-0.00364764,-0.00364764,-0.01094292,-106.89548355399926,-105.95217609999996
2mer-0+240,-0.00364506,2,-0.00364506,-105.95582105,2.051733e-05,24.43,19.33,19.33,0.0,-0.00364506,-0.00364506,-0.01093518,-106.89912861399925,-105.95582115999996
2mer-0+234,-0.0045214,4,-0.0090428,-105.96486385,2.047959e-05,23.02,19.342,19.342,0.0,-0.0090428,-0.0090428,-0.0135642,-106.90817141399926,-105.96486395999996
2mer-0+256,-0.00352992,2,-0.00352992,-105.96839377,2.034229e-05,23.472,19.385,19.385,0.0,-0.00352992,-0.00352992,-0.01058976,-106.91170133399926,-105.96839387999997
2mer-0+238,-0.003312,2,-0.003312,-105.97170578,1.95391e-05,24.075,19.647,19.647,0.0,-0.003312,-0.003312,-0.009936,-106.91501333399925,-105.97170587999996
2mer-0+304,-0.00413603,2,-0.00413603,-105.97584181,1.9528e-05,23.165,19.651,19.651,0.0,-0.00413603,-0.00413603,-0.01240809,-106.91914936399925,-105.97584190999996
2mer-0+246,-0.00521749,4,-0.01043498,-105.98627679,1.936522e-05,22.469,19.706,19.706,0.0,-0.01043498,-0.01043498,-0.01565247,-106.92958434399925,-105.98627688999996
2mer-0+218,0.00198202,2,0.00198202,-105.98429477,1.933227e-05,21.099,19.717,19.717,0.0,0.00198202,0.00198202,0.00594606,-106.92760232399925,-105.98429486999996
2mer-0+290,-0.00382695,2,-0.00382695,-105.98812172,1.922155e-05,23.781,19.755,19.755,0.0,-0.00382695,-0.00382695,-0.01148085,-106.93142927399926,-105.98812181999996
2mer-0+302,-0.00051654,2,-0.00051654,-105.98863826,1.894477e-05,26.572,19.85,19.85,0.0,-0.00051654,-0.00051654,-0.00154962,-106.93194581399926,-105.98863835999997
2mer-0+377,0.00035806,2,0.00035806,-105.9882802,1.883936e-05,25.088,19.887,19.887,0.0,0.00035806,0.00035806,0.00107418,-106.93158775399927,-105.98828029999997
2mer-0+271,-0.00335385,2,-0.00335385,-105.99163406,1.856888e-05,23.648,19.984,19.984,0.0,-0.00335385,-0.00335385,-0.010061549999999999,-106.93494160399926,-105.99163414999997
2mer-0+299,0.00045566,2,0.00045566,-105.9911784,1.854867e-05,26.572,19.991,19.991,0.0,0.00045566,0.00045566,0.0013669799999999998,-106.93448594399926,-105.99117848999997
