N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+77,-0.07266677,6,-0.2180003,-29.66518314,0.0002864545,9.697,8.028,8.028,0
2mer-0+65,0.01621031,6,0.04863093,-29.61655221,0.000249798,9.871,8.402,8.402,0
2mer-0+110,-0.07453273,6,-0.22359818,-29.84015039,0.0002473172,9.521,8.43,8.43,0
2mer-0+64,-0.3094671,2,-0.3094671,-30.14961748,0.0002345022,8.886,8.581,8.581,0
2mer-0+143,0.33529169,6,1.00587506,-29.14374243,0.0002301459,9.158,8.635,8.635,0
2mer-0+104,-0.17884284,6,-0.53652851,-29.68027093,0.0002275514,9.521,8.668,8.668,0
2mer-0+125,-0.16871205,6,-0.50613616,-30.18640709,0.0002264903,9.341,8.681,8.681,0
2mer-0+74,0.1103205,6,0.33096151,-29.85544559,0.0002133562,10.041,8.856,8.856,0
2mer-0+107,-0.01768586,6,-0.05305759,-29.90850318,0.0002024847,10.261,9.012,9.012,0
2mer-0+171,-0.03112279,6,-0.09336837,-30.00187154,0.0001815655,10.657,9.345,9.345,0
2mer-0+177,-0.10752906,6,-0.32258717,-30.32445871,0.0001685765,10.657,9.579,9.579,0
2mer-0+113,0.07365079,6,0.22095238,-30.10350633,0.0001625171,11.276,9.697,9.697,0
2mer-0+131,0.02819555,6,0.08458664,-30.0189197,0.0001579587,11.124,9.789,9.789,0
2mer-0+128,0.00120668,6,0.00362003,-30.01529967,0.0001554371,11.124,9.842,9.842,0
2mer-0+174,0.06939583,6,0.2081875,-29.80711217,0.0001491415,11.472,9.979,9.979,0
2mer-0+198,0.12714459,6,0.38143377,-29.4256784,0.0001485141,10.497,9.993,9.993,0
2mer-0+162,0.07415825,6,0.22247475,-29.20320365,0.0001434837,11.472,10.108,10.108,0
2mer-0+201,-0.06528945,6,-0.19586836,-29.39907201,0.0001268389,11.971,10.532,10.532,0
2mer-0+159,-0.08209911,6,-0.24629732,-29.64536933,0.0001235423,11.472,10.625,10.625,0
2mer-0+140,-0.07674553,6,-0.23023658,-29.87560592,0.0001235423,11.472,10.625,10.625,0
2mer-0+183,-0.03904253,6,-0.11712759,-29.9927335,0.0001197594,12.111,10.736,10.736,0
2mer-0+255,0.00121733,6,0.00365198,-29.98908152,0.000114324,11.684,10.903,10.903,0
2mer-0+237,0.07111421,6,0.21334262,-29.7757389,0.0001119786,12.567,10.979,10.979,0
2mer-0+153,0.03324263,6,0.0997279,-29.676011,0.0001073345,12.388,11.135,11.135,0
2mer-0+204,0.01907312,6,0.05721937,-29.61879164,0.0001049051,12.567,11.22,11.22,0
2mer-0+264,-0.02485248,6,-0.07455744,-29.69334908,0.0001029792,13.024,11.29,11.29,0
2mer-0+219,0.01451027,6,0.04353082,-29.64981825,0.0001017364,12.567,11.336,11.336,0
2mer-0+216,-0.00165723,6,-0.00497169,-29.65478994,9.317695e-05,13.282,11.673,11.673,0
2mer-0+252,-0.08254127,6,-0.24762382,-29.90241376,9.216023e-05,13.024,11.715,11.715,0
2mer-0+315,0.0301724,6,0.09051721,-29.81189655,9.168751e-05,12.761,11.735,11.735,0
2mer-0+291,-0.04331154,6,-0.12993461,-29.94183116,8.947805e-05,12.893,11.831,11.831,0
2mer-0+192,0.02436234,6,0.07308701,-29.86874415,8.719771e-05,13.409,11.933,11.933,0
2mer-0+231,0.03470322,6,0.10410966,-29.76463449,8.649445e-05,13.409,11.966,11.966,0
2mer-0+267,-0.01306682,6,-0.03920046,-29.80383495,8.628702e-05,13.153,11.975,11.975,0
2mer-0+222,-0.05687902,6,-0.17063706,-29.97447201,8.628702e-05,13.153,11.975,11.975,0
2mer-0+195,-0.10540493,6,-0.3162148,-30.29068681,8.550892e-05,12.567,12.012,12.012,0
2mer-0+210,0.0562115,6,0.1686345,-30.12205231,8.497992e-05,13.534,12.036,12.036,0
2mer-0+312,-0.00134187,6,-0.00402562,-30.12607793,7.988157e-05,12.761,12.287,12.287,0
2mer-0+348,0.13766246,6,0.41298738,-29.71309055,7.879305e-05,12.627,12.344,12.344,0
2mer-0+300,0.00763204,6,0.02289612,-29.69019443,7.650791e-05,14.238,12.465,12.465,0
2mer-0+282,-0.04232391,6,-0.12697174,-29.81716617,7.575374e-05,14.118,12.506,12.506,0
2mer-0+360,-0.01290105,6,-0.03870316,-29.85586933,7.170707e-05,13.876,12.737,12.737,0
2mer-0+261,-0.02030574,6,-0.06091721,-29.91678654,7.148961e-05,14.238,12.75,12.75,0
2mer-0+405,0.08209072,6,0.24627217,-29.67051437,6.938438e-05,13.63,12.878,12.878,0
2mer-0+351,0.04545098,6,0.13635293,-29.53416144,6.651479e-05,14.511,13.061,13.061,0
2mer-0+345,-0.06332906,6,-0.18998719,-29.72414863,6.64262e-05,13.876,13.066,13.066,0
2mer-0+330,-0.05961367,6,-0.17884102,-29.90298965,6.443431e-05,13.998,13.2,13.2,0
2mer-0+297,0.04214103,6,0.12642308,-29.77656657,6.269866e-05,14.474,13.32,13.32,0
2mer-0+381,-0.02644955,6,-0.07934864,-29.85591521,6.130883e-05,14.908,13.42,13.42,0
2mer-0+366,-0.01749544,6,-0.05248631,-29.90840152,5.999005e-05,15.022,13.518,13.518,0
2mer-0+402,-0.04897902,6,-0.14693707,-30.05533858,5.950084e-05,14.794,13.555,13.555,0
2mer-0+321,-0.04547999,6,-0.13643997,-30.19177856,5.818259e-05,14.511,13.656,13.656,0
2mer-0+465,-0.007737,6,-0.02321099,-30.21498955,5.663191e-05,14.679,13.78,13.78,0
2mer-0+408,0.03341821,6,0.10025464,-30.11473491,5.589985e-05,15.392,13.84,13.84,0
2mer-0+432,0.03266736,6,0.09800208,-30.01673284,5.478041e-05,15.392,13.933,13.933,0
2mer-0+336,-0.0179498,6,-0.05384939,-30.07058222,5.475864e-05,15.134,13.935,13.935,0
2mer-0+342,0.01154999,6,0.03464998,-30.03593224,5.442192e-05,15.246,13.964,13.964,0
2mer-0+495,0.03616533,6,0.10849599,-29.92743625,5.372422e-05,14.563,14.024,14.024,0
2mer-0+303,0.02758177,6,0.0827453,-29.84469095,5.338167e-05,15.357,14.054,14.054,0
2mer-0+384,-0.00216346,6,-0.00649037,-29.85118132,5.258797e-05,15.392,14.124,14.124,0
2mer-0+390,-0.00282806,6,-0.00848418,-29.8596655,5.258797e-05,15.392,14.124,14.124,0
2mer-0+450,-0.03572249,6,-0.10716746,-29.96683296,5.127378e-05,15.766,14.244,14.244,0
2mer-0+525,0.00285263,6,0.00855789,-29.95827507,5.055115e-05,15.55,14.312,14.312,0
2mer-0+420,-0.00388927,6,-0.01166781,-29.96994288,4.938894e-05,15.98,14.423,14.423,0
2mer-0+504,-0.0196184,6,-0.0588552,-30.02879808,4.86748e-05,15.659,14.493,14.493,0
2mer-0+399,0.02590062,6,0.07770185,-29.95109624,4.762783e-05,16.191,14.599,14.599,0
2mer-0+429,0.01299335,6,0.03898005,-29.91211618,4.703061e-05,16.086,14.66,14.66,0
2mer-0+564,0.0223335,6,0.06700049,-29.8451157,4.699202e-05,15.44,14.664,14.664,0
2mer-0+507,-0.02744681,6,-0.08234043,-29.92745612,4.673094e-05,15.55,14.692,14.692,0
2mer-0+567,0.03510025,6,0.10530075,-29.82215537,4.624711e-05,15.44,14.743,14.743,0
2mer-0+498,0.01784028,6,0.05352085,-29.76863453,4.608165e-05,16.224,14.76,14.76,0
2mer-0+441,-0.02748409,6,-0.08245228,-29.85108681,4.550027e-05,15.874,14.823,14.823,0
2mer-0+522,-0.00648428,6,-0.01945285,-29.87053966,4.534136e-05,16.682,14.84,14.84,0
2mer-0+375,-0.06166567,6,-0.18499701,-30.05553666,4.532742e-05,15.392,14.842,14.842,0
2mer-0+468,0.01871946,6,0.05615839,-29.99937827,4.526868e-05,16.224,14.848,14.848,0
2mer-0+378,-0.0007337,6,-0.00220109,-30.00157936,4.500763e-05,16.086,14.877,14.877,0
2mer-0+393,0.02127624,6,0.06382871,-29.93775065,4.476464e-05,16.191,14.904,14.904,0
2mer-0+462,-0.01196276,6,-0.03588827,-29.97363893,4.298145e-05,16.784,15.107,15.107,0
2mer-0+459,-0.02085404,6,-0.06256213,-30.03620105,4.215726e-05,16.224,15.205,15.205,0
2mer-0+444,-0.01993617,6,-0.05980852,-30.09600957,4.145577e-05,16.224,15.29,15.29,0
2mer-0+435,-0.00072751,6,-0.00218253,-30.0981921,4.129832e-05,16.884,15.309,15.309,0
2mer-0+573,0.02517981,6,0.07553942,-30.02265268,4.01496e-05,17.016,15.454,15.454,0
2mer-0+585,-0.01093601,6,-0.03280804,-30.05546072,4.000357e-05,16.58,15.473,15.473,0
2mer-0+646,-0.00846552,6,-0.02539657,-30.08085728,3.865344e-05,17.258,15.651,15.651,0
2mer-0+570,-0.02905749,6,-0.08717248,-30.16802977,3.857879e-05,16.478,15.661,15.661,0
2mer-0+685,0.06459783,6,0.19379349,-29.97423628,3.826409e-05,16.166,15.704,15.704,0
2mer-0+486,0.03093688,6,0.09281065,-29.88142563,3.785957e-05,17.084,15.76,15.76,0
2mer-0+534,0.0041813,6,0.0125439,-29.86888173,3.759084e-05,17.016,15.797,15.797,0
2mer-0+561,0.00300237,6,0.00900712,-29.8598746,3.759084e-05,17.016,15.797,15.797,0
2mer-0+613,-0.0209953,6,-0.0629859,-29.92286051,3.746064e-05,16.374,15.815,15.815,0
2mer-0+676,-0.00616205,6,-0.01848614,-29.94134665,3.586885e-05,17.159,16.046,16.046,0
2mer-0+555,0.00470164,6,0.01410492,-29.92724174,3.520429e-05,17.647,16.146,16.146,0
2mer-0+546,0.02582114,6,0.07746343,-29.84977831,3.455271e-05,17.838,16.247,16.247,0
2mer-0+628,0.01543259,6,0.04629777,-29.80348054,3.432187e-05,17.773,16.283,16.283,0
2mer-0+528,-0.03428614,6,-0.10285841,-29.90633896,3.426063e-05,17.016,16.293,16.293,0
2mer-0+519,0.01402218,6,0.04206653,-29.86427243,3.420219e-05,17.742,16.302,16.302,0
2mer-0+616,-0.00056361,6,-0.00169082,-29.86596326,3.38023e-05,17.55,16.366,16.366,0
2mer-0+709,0.01094192,6,0.03282576,-29.8331375,3.340325e-05,17.06,16.431,16.431,0
2mer-0+673,-0.00906047,6,-0.02718142,-29.86031891,3.287493e-05,18.192,16.519,16.519,0
2mer-0+652,-0.01556424,6,-0.04669272,-29.90701163,3.254701e-05,18.192,16.574,16.574,0
2mer-0+787,0.04764344,6,0.14293033,-29.7640813,3.146151e-05,16.961,16.763,16.763,0
2mer-0+820,0.01326065,6,0.03978196,-29.72429934,3.136971e-05,17.815,16.779,16.779,0
2mer-0+667,-0.03019016,6,-0.09057049,-29.81486983,3.131482e-05,18.098,16.789,16.789,0
2mer-0+718,-0.01211768,6,-0.03635305,-29.85122288,3.131482e-05,18.098,16.789,16.789,0
2mer-0+775,-0.01559945,6,-0.04679835,-29.89802124,3.114887e-05,17.91,16.818,16.818,0
2mer-0+697,-0.01972206,6,-0.05916619,-29.95718742,3.073572e-05,18.098,16.894,16.894,0
2mer-0+631,-0.02503893,6,-0.07511679,-30.03230421,3.031571e-05,18.192,16.971,16.971,0
2mer-0+643,0.01385994,6,0.04157983,-29.99072438,3.022581e-05,18.469,16.988,16.988,0
2mer-0+751,0.01960986,6,0.05882958,-29.93189479,3.018222e-05,18.498,16.996,16.996,0
2mer-0+625,-0.00201085,6,-0.00603254,-29.93792734,2.964913e-05,18.377,17.097,17.097,0
2mer-0+856,0.02963839,6,0.08891517,-29.84901217,2.957082e-05,17.72,17.112,17.112,0
2mer-0+576,0.00670486,6,0.02011459,-29.82889757,2.951903e-05,18.469,17.122,17.122,0
2mer-0+799,-0.00296532,6,-0.00889597,-29.83779354,2.945002e-05,17.815,17.136,17.136,0
2mer-0+712,0.01994634,6,0.05983902,-29.77795452,2.938502e-05,18.498,17.148,17.148,0
2mer-0+814,-0.01012261,6,-0.03036782,-29.80832234,2.886475e-05,18.721,17.251,17.251,0
2mer-0+733,0.0051691,6,0.01550731,-29.79281503,2.840525e-05,19.08,17.343,17.343,0
2mer-0+607,0.01925475,6,0.05776425,-29.73505078,2.83753e-05,18.561,17.35,17.35,0
2mer-0+706,-0.02123207,6,-0.06369622,-29.798747,2.837279e-05,18.901,17.35,17.35,0
2mer-0+826,-0.01700765,6,-0.05102294,-29.84976994,2.823196e-05,18.721,17.379,17.379,0
2mer-0+606,-0.04488014,2,-0.04488014,-29.89465008,2.792547e-05,17.773,17.442,17.442,0
2mer-0+892,-0.00080172,6,-0.00240516,-29.89705524,2.767617e-05,18.63,17.494,17.494,0
2mer-0+739,-0.00351084,6,-0.01053251,-29.90758775,2.752372e-05,18.991,17.527,17.527,0
2mer-0+688,-0.0152123,6,-0.04563691,-29.95322466,2.752372e-05,18.991,17.527,17.527,0
2mer-0+941,0.0276664,6,0.08299919,-29.87022547,2.719482e-05,18.447,17.597,17.597,0
2mer-0+853,0.01926578,6,0.05779734,-29.81242813,2.717149e-05,19.197,17.602,17.602,0
2mer-0+679,-0.01984956,6,-0.05954869,-29.87197683,2.712999e-05,18.498,17.611,17.611,0
2mer-0+916,-0.00374693,6,-0.01124078,-29.88321761,2.688881e-05,18.539,17.664,17.664,0
2mer-0+703,-0.02020354,6,-0.06061063,-29.94382825,2.685751e-05,18.498,17.67,17.67,0
2mer-0+847,0.01925791,6,0.05777374,-29.88605451,2.683295e-05,19.197,17.676,17.676,0
2mer-0+736,-0.0085085,6,-0.02552551,-29.91158002,2.671993e-05,18.991,17.701,17.701,0
2mer-0+790,0.01355765,6,0.04067296,-29.87090706,2.648146e-05,19.197,17.754,17.754,0
2mer-0+805,-0.02655422,6,-0.07966265,-29.95056971,2.646236e-05,18.721,17.758,17.758,0
2mer-0+658,0.01640988,6,0.04922964,-29.90134007,2.630371e-05,19.257,17.794,17.794,0
2mer-0+682,0.00512588,6,0.01537765,-29.88596242,2.595444e-05,19.169,17.873,17.873,0
2mer-0+865,0.01306004,6,0.03918012,-29.8467823,2.583923e-05,19.197,17.9,17.9,0
2mer-0+781,-0.02537541,6,-0.07612624,-29.92290854,2.570556e-05,18.811,17.93,17.93,0
2mer-0+772,-0.00343386,6,-0.01030159,-29.93321013,2.550908e-05,19.197,17.976,17.976,0
2mer-0+796,-0.00383591,6,-0.01150774,-29.94471787,2.520421e-05,19.197,18.049,18.049,0
2mer-0+953,0.02301852,6,0.06905555,-29.87566232,2.504633e-05,18.447,18.086,18.086,0
2mer-0+730,0.01812973,6,0.05438918,-29.82127314,2.492229e-05,19.257,18.116,18.116,0
2mer-0+895,-0.02280289,6,-0.06840866,-29.8896818,2.490609e-05,19.411,18.12,18.12,0
2mer-0+1001,0.00359103,6,0.01077308,-29.87890871,2.425712e-05,19.236,18.28,18.28,0
2mer-0+980,-0.00587774,6,-0.01763323,-29.89654195,2.387647e-05,20.162,18.377,18.377,0
2mer-0+811,0.00766975,6,0.02300926,-29.87353269,2.350833e-05,19.843,18.473,18.473,0
2mer-0+769,-0.02898606,6,-0.08695818,-29.96049087,2.327067e-05,19.197,18.535,18.535,0
2mer-0+793,-0.01351066,6,-0.04053198,-30.00102285,2.320878e-05,19.672,18.552,18.552,0
2mer-0+935,-0.01878829,6,-0.05636487,-30.05738772,2.287469e-05,20.162,18.642,18.642,0
2mer-0+760,-0.02888396,6,-0.08665188,-30.1440396,2.27366e-05,19.197,18.679,18.679,0
2mer-0+868,-0.00178045,6,-0.00534134,-30.14938094,2.237458e-05,20.413,18.779,18.779,0
2mer-0+919,0.00141352,6,0.00424055,-30.14514039,2.230142e-05,20.413,18.8,18.8,0
2mer-0+1076,-0.00433172,6,-0.01299515,-30.15813554,2.181271e-05,19.993,18.939,18.939,0
2mer-0+838,0.00360515,6,0.01081545,-30.14732009,2.180096e-05,20.496,18.943,18.943,0
2mer-0+1046,-0.01742053,6,-0.0522616,-30.19958169,2.153033e-05,19.993,19.022,19.022,0
2mer-0+1127,0.01390578,6,0.04171735,-30.15786434,2.148832e-05,19.823,19.034,19.034,0
2mer-0+1043,-0.00958896,6,-0.02876688,-30.18663122,2.144769e-05,19.993,19.046,19.046,0
2mer-0+1028,-0.00110122,6,-0.00330366,-30.18993487,2.119436e-05,20.967,19.122,19.122,0
2mer-0+850,-0.00664425,6,-0.01993275,-30.20986762,2.116438e-05,20.413,19.131,19.131,0
2mer-0+1013,-0.0044905,6,-0.01347151,-30.22333913,2.107791e-05,20.246,19.157,19.157,0
2mer-0+874,0.01878559,6,0.05635676,-30.16698237,2.103778e-05,20.661,19.169,19.169,0
2mer-0+944,-0.01609609,6,-0.04828826,-30.21527063,2.084738e-05,20.246,19.227,19.227,0
2mer-0+968,-0.00051776,6,-0.00155329,-30.21682393,2.078421e-05,20.522,19.247,19.247,0
2mer-0+959,-0.01033175,6,-0.03099524,-30.24781916,2.058432e-05,20.967,19.309,19.309,0
2mer-0+901,0.01179531,6,0.03538592,-30.21243324,2.057954e-05,20.578,19.31,19.31,0
2mer-0+1067,-0.01094194,6,-0.03282582,-30.24525906,2.050176e-05,20.805,19.335,19.335,0
2mer-0+1196,0.00391883,6,0.01175649,-30.23350257,2.040925e-05,20.559,19.364,19.364,0
2mer-0+1082,-0.00302578,6,-0.00907735,-30.24257992,2.038349e-05,19.908,19.372,19.372,0
2mer-0+1040,-0.00920755,6,-0.02762265,-30.27020258,2.015068e-05,20.886,19.446,19.446,0
2mer-0+1208,0.03485079,6,0.10455238,-30.1656502,2.008666e-05,19.737,19.467,19.467,0
2mer-0+925,-0.00587184,6,-0.01761552,-30.18326572,2.008456e-05,21.048,19.468,19.468,0
2mer-0+1145,-0.00462968,6,-0.01388903,-30.19715475,1.975293e-05,20.723,19.576,19.576,0
2mer-0+1109,0.01338889,6,0.04016667,-30.15698808,1.973598e-05,21.154,19.582,19.582,0
2mer-0+983,0.01142133,6,0.034264,-30.12272407,1.962698e-05,21.208,19.618,19.618,0
2mer-0+1004,0.00655779,6,0.01967338,-30.10305069,1.949005e-05,21.128,19.664,19.664,0
2mer-0+1256,0.01383707,6,0.0415112,-30.06153949,1.94282e-05,20.476,19.684,19.684,0
2mer-0+1070,0.00638047,6,0.0191414,-30.04239809,1.932933e-05,21.154,19.718,19.718,0
2mer-0+1073,0.00628649,6,0.01885946,-30.02353863,1.932933e-05,21.154,19.718,19.718,0
2mer-0+1229,0.00588086,6,0.01764259,-30.00589604,1.925507e-05,20.476,19.743,19.743,0
2mer-0+1160,-0.00651639,6,-0.01954916,-30.0254452,1.921323e-05,21.428,19.758,19.758,0
2mer-0+1280,0.02833267,6,0.08499801,-29.94044719,1.920891e-05,20.393,19.759,19.759,0
2mer-0+1100,0.00617136,6,0.01851407,-29.92193312,1.9137e-05,21.154,19.784,19.784,0
2mer-0+1061,0.00649118,6,0.01947355,-29.90245956,1.9137e-05,21.154,19.784,19.784,0
2mer-0+1085,-0.00540094,6,-0.01620281,-29.91866237,1.858212e-05,21.586,19.979,19.979,0
2mer-0+922,0.0078055,6,0.02341649,-29.89524588,1.857809e-05,21.208,19.98,19.98,0
2mer-0+1133,-0.01485697,6,-0.0445709,-29.93981678,1.854214e-05,20.641,19.993,19.993,0
