N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+113,0.07943759,2,0.07943759,-75.32905881,0.0001552511,13.322,9.846,9.846,0.0
2mer-0+73,-0.21286192,2,-0.21286192,-75.54192073,0.0001546981,10.896,9.858,9.858,0.0
2mer-0+100,-0.12699396,2,-0.12699396,-75.66891469,0.000142538,13.612,10.13,10.13,0.0
2mer-0+120,0.0940143,2,0.0940143,-75.57490039,0.0001391773,14.01,10.211,10.211,0.0
2mer-0+94,0.04490628,2,0.04490628,-75.52999411,0.0001380712,14.144,10.238,10.238,0.0
2mer-0+133,-0.1765666,2,-0.1765666,-75.70656071,0.0001319581,12.746,10.394,10.394,0.0
2mer-0+89,-0.1953686,2,-0.1953686,-75.90192931,0.000130864,13.31,10.423,10.423,0.0
2mer-0+139,-0.07212704,2,-0.07212704,-75.97405635,0.0001272768,12.664,10.52,10.52,0.0
2mer-0+71,-0.04713119,2,-0.04713119,-76.02118754,0.000126689,12.194,10.536,10.536,0.0
2mer-0+92,0.02740063,2,0.02740063,-75.99378691,0.0001222736,13.559,10.662,10.662,0.0
2mer-0+80,0.06974467,2,0.06974467,-75.92404224,0.0001209609,12.27,10.7,10.7,0.0
2mer-0+138,0.03296643,2,0.03296643,-75.89107581,0.0001208315,13.861,10.704,10.704,0.0
2mer-0+82,-0.06542378,2,-0.06542378,-75.95649959,0.0001141258,13.322,10.91,10.91,0.0
2mer-0+123,-0.1211113,2,-0.1211113,-76.07761089,0.0001131649,13.924,10.94,10.94,0.0
2mer-0+86,0.0472796,2,0.0472796,-76.03033129,0.0001093107,14.062,11.067,11.067,0.0
2mer-0+98,0.02372585,2,0.02372585,-76.00660544,0.0001086008,14.236,11.091,11.091,0.0
2mer-0+129,-0.0860945,2,-0.0860945,-76.09269994,0.000108078,13.867,11.109,11.109,0.0
2mer-0+77,0.05040886,2,0.05040886,-76.04229107,0.0001069183,14.062,11.149,11.149,0.0
2mer-0+136,-0.06712901,2,-0.06712901,-76.10942008,0.0001051607,14.766,11.211,11.211,0.0
2mer-0+96,-0.16462966,2,-0.16462966,-76.27404974,0.000104725,13.924,11.227,11.227,0.0
2mer-0+171,0.02977792,2,0.02977792,-76.24427182,0.0001042269,13.737,11.245,11.245,0.0
2mer-0+137,-0.1220127,2,-0.1220127,-76.36628453,9.648926e-05,14.507,11.537,11.537,0.0
2mer-0+103,-0.02381156,2,-0.02381156,-76.39009608,9.636149e-05,13.861,11.543,11.543,0.0
2mer-0+187,0.02050829,2,0.02050829,-76.3695878,9.375956e-05,13.848,11.648,11.648,0.0
2mer-0+213,0.18798972,2,0.18798972,-76.18159807,9.242289e-05,13.786,11.704,11.704,0.0
2mer-0+102,-0.05449873,2,-0.05449873,-76.2360968,9.161918e-05,14.01,11.738,11.738,0.0
2mer-0+127,0.00911812,2,0.00911812,-76.22697868,9.0584e-05,15.207,11.783,11.783,0.0
2mer-0+169,-0.13549013,2,-0.13549013,-76.36246881,9.055719e-05,14.071,11.784,11.784,0.0
2mer-0+128,-0.01257865,2,-0.01257865,-76.37504746,8.99231e-05,15.139,11.812,11.812,0.0
2mer-0+140,0.08288293,2,0.08288293,-76.29216453,8.935241e-05,13.559,11.837,11.837,0.0
2mer-0+124,0.02424369,2,0.02424369,-76.26792084,8.864198e-05,15.217,11.868,11.868,0.0
2mer-0+158,-0.06546135,2,-0.06546135,-76.33338219,8.846228e-05,14.766,11.876,11.876,0.0
2mer-0+144,-0.12237947,2,-0.12237947,-76.45576165,8.659063e-05,15.072,11.961,11.961,0.0
2mer-0+132,0.02824699,2,0.02824699,-76.42751466,8.620396e-05,15.205,11.979,11.979,0.0
2mer-0+156,-0.05944778,2,-0.05944778,-76.48696244,8.594258e-05,15.859,11.991,11.991,0.0
2mer-0+161,-0.05636536,2,-0.05636536,-76.5433278,8.500215e-05,15.072,12.035,12.035,0.0
2mer-0+165,0.0637416,2,0.0637416,-76.4795862,8.482165e-05,15.765,12.044,12.044,0.0
2mer-0+101,0.03919578,2,0.03919578,-76.44039042,8.378294e-05,15.205,12.093,12.093,0.0
2mer-0+167,-0.0980054,2,-0.0980054,-76.53839582,8.272976e-05,13.612,12.145,12.145,0.0
2mer-0+114,-0.09439292,2,-0.09439292,-76.63278873,8.170633e-05,14.507,12.195,12.195,0.0
2mer-0+146,0.0837276,2,0.0837276,-76.54906113,8.134488e-05,14.144,12.213,12.213,0.0
2mer-0+182,0.04176999,2,0.04176999,-76.50729115,8.054844e-05,14.899,12.253,12.253,0.0
2mer-0+104,0.02763881,2,0.02763881,-76.47965234,8.041339e-05,15.217,12.26,12.26,0.0
2mer-0+201,-0.08744065,2,-0.08744065,-76.56709299,7.928612e-05,14.967,12.318,12.318,0.0
2mer-0+211,0.01939709,2,0.01939709,-76.54769589,7.835795e-05,14.899,12.366,12.366,0.0
2mer-0+176,-0.08001962,2,-0.08001962,-76.62771551,7.761817e-05,14.157,12.405,12.405,0.0
2mer-0+111,0.02844315,2,0.02844315,-76.59927236,7.751526e-05,14.182,12.411,12.411,0.0
2mer-0+142,0.04596099,2,0.04596099,-76.55331137,7.664531e-05,15.311,12.458,12.458,0.0
2mer-0+147,-0.05932554,2,-0.05932554,-76.61263691,7.337733e-05,15.072,12.64,12.64,0.0
2mer-0+152,-0.09225941,2,-0.09225941,-76.70489632,7.221453e-05,14.802,12.707,12.707,0.0
2mer-0+203,0.01961847,2,0.01961847,-76.68527784,7.139155e-05,15.5,12.756,12.756,0.0
2mer-0+149,0.01126161,2,0.01126161,-76.67401624,7.127776e-05,16.334,12.763,12.763,0.0
2mer-0+197,-0.02778867,2,-0.02778867,-76.70180491,7.042784e-05,15.623,12.814,12.814,0.0
2mer-0+115,-0.09335147,2,-0.09335147,-76.79515638,6.834107e-05,15.072,12.943,12.943,0.0
2mer-0+135,-0.10049503,2,-0.10049503,-76.89565142,6.717638e-05,15.623,13.018,13.018,0.0
2mer-0+157,0.01392174,2,0.01392174,-76.88172968,6.648253e-05,15.5,13.063,13.063,0.0
2mer-0+163,-0.0337701,2,-0.0337701,-76.91549978,6.630833e-05,16.142,13.074,13.074,0.0
2mer-0+170,0.02414288,2,0.02414288,-76.8913569,6.505928e-05,16.843,13.157,13.157,0.0
2mer-0+236,0.00044777,2,0.00044777,-76.89090912,6.204517e-05,16.654,13.367,13.367,0.0
2mer-0+150,0.00808674,2,0.00808674,-76.88282238,5.977358e-05,15.445,13.534,13.534,0.0
2mer-0+226,-0.05373117,2,-0.05373117,-76.93655355,5.916298e-05,15.859,13.581,13.581,0.0
2mer-0+195,-0.07763447,2,-0.07763447,-77.01418802,5.818605e-05,16.654,13.656,13.656,0.0
2mer-0+306,0.1917416,2,0.1917416,-76.82244643,5.766478e-05,16.119,13.697,13.697,0.0
2mer-0+288,0.17960275,2,0.17960275,-76.64284368,5.766478e-05,16.119,13.697,13.697,0.0
2mer-0+200,-0.06240293,2,-0.06240293,-76.70524661,5.765201e-05,16.901,13.698,13.698,0.0
2mer-0+286,0.02310874,2,0.02310874,-76.68213787,5.663738e-05,16.019,13.779,13.779,0.0
2mer-0+153,-0.01806135,2,-0.01806135,-76.70019922,5.657432e-05,15.765,13.785,13.785,0.0
2mer-0+179,-0.08138158,2,-0.08138158,-76.7815808,5.623556e-05,14.802,13.812,13.812,0.0
2mer-0+155,0.00628309,2,0.00628309,-76.77529771,5.621092e-05,15.311,13.814,13.814,0.0
2mer-0+219,0.04477765,2,0.04477765,-76.73052006,5.457366e-05,17.307,13.951,13.951,0.0
2mer-0+224,-0.04568844,2,-0.04568844,-76.7762085,5.427336e-05,17.844,13.977,13.977,0.0
2mer-0+218,0.03718421,2,0.03718421,-76.73902429,5.400175e-05,17.784,14.0,14.0,0.0
2mer-0+223,0.00863147,2,0.00863147,-76.73039283,5.319951e-05,17.266,14.07,14.07,0.0
2mer-0+154,0.021224,2,0.021224,-76.70916882,5.290778e-05,17.266,14.096,14.096,0.0
2mer-0+254,-0.06999453,2,-0.06999453,-76.77916335,5.117902e-05,16.34,14.253,14.253,0.0
2mer-0+233,-0.01389134,2,-0.01389134,-76.79305469,5.075385e-05,16.654,14.293,14.293,0.0
2mer-0+259,-0.05578214,2,-0.05578214,-76.84883684,5.034269e-05,17.047,14.331,14.331,0.0
2mer-0+265,-0.01496737,2,-0.01496737,-76.8638042,5.016805e-05,17.615,14.348,14.348,0.0
2mer-0+285,-0.0573288,2,-0.0573288,-76.921133,4.981565e-05,17.132,14.382,14.382,0.0
2mer-0+284,-0.0685658,2,-0.0685658,-76.98969881,4.908731e-05,17.193,14.453,14.453,0.0
2mer-0+162,-0.07129044,2,-0.07129044,-77.06098925,4.90721e-05,16.654,14.454,14.454,0.0
2mer-0+205,0.04253889,2,0.04253889,-77.01845035,4.878337e-05,17.874,14.483,14.483,0.0
2mer-0+206,0.00605076,2,0.00605076,-77.01239959,4.733731e-05,17.467,14.629,14.629,0.0
2mer-0+199,0.03357108,2,0.03357108,-76.97882851,4.689213e-05,16.36,14.675,14.675,0.0
2mer-0+215,0.02106903,2,0.02106903,-76.95775948,4.686921e-05,17.348,14.677,14.677,0.0
2mer-0+290,0.00646581,2,0.00646581,-76.95129367,4.591074e-05,18.084,14.778,14.778,0.0
2mer-0+267,0.03736448,2,0.03736448,-76.91392918,4.563028e-05,18.283,14.809,14.809,0.0
2mer-0+228,0.0047292,2,0.0047292,-76.90919999,4.528647e-05,18.324,14.846,14.846,0.0
2mer-0+339,0.12163397,2,0.12163397,-76.78756602,4.508246e-05,17.126,14.868,14.868,0.0
2mer-0+320,0.09886048,2,0.09886048,-76.68870554,4.508246e-05,17.126,14.868,14.868,0.0
2mer-0+208,0.04346548,2,0.04346548,-76.64524005,4.49235e-05,17.932,14.886,14.886,0.0
2mer-0+253,0.03114321,2,0.03114321,-76.61409685,4.426155e-05,18.732,14.96,14.96,0.0
2mer-0+260,0.04319162,2,0.04319162,-76.57090523,4.369533e-05,17.784,15.024,15.024,0.0
2mer-0+300,0.03278717,2,0.03278717,-76.53811806,4.36466e-05,18.544,15.03,15.03,0.0
2mer-0+204,0.0199677,2,0.0199677,-76.51815036,4.349726e-05,18.19,15.047,15.047,0.0
2mer-0+282,-0.02731679,2,-0.02731679,-76.54546715,4.346848e-05,18.084,15.05,15.05,0.0
2mer-0+230,0.00352482,2,0.00352482,-76.54194233,4.282197e-05,18.219,15.126,15.126,0.0
2mer-0+379,0.05108931,2,0.05108931,-76.49085302,4.267411e-05,16.981,15.143,15.143,0.0
2mer-0+345,0.03712951,2,0.03712951,-76.45372351,4.257418e-05,17.428,15.155,15.155,0.0
2mer-0+214,0.01575241,2,0.01575241,-76.4379711,4.239307e-05,18.19,15.176,15.176,0.0
2mer-0+271,0.04819637,2,0.04819637,-76.38977473,4.234343e-05,16.843,15.182,15.182,0.0
2mer-0+264,0.02581229,2,0.02581229,-76.36396244,4.225289e-05,19.143,15.193,15.193,0.0
2mer-0+327,0.0211979,2,0.0211979,-76.34276455,4.131022e-05,17.939,15.308,15.308,0.0
2mer-0+303,0.03427867,2,0.03427867,-76.30848587,4.115073e-05,19.045,15.328,15.328,0.0
2mer-0+257,-0.0370211,2,-0.0370211,-76.34550697,4.092313e-05,18.039,15.356,15.356,0.0
2mer-0+277,0.0243459,2,0.0243459,-76.32116107,4.090509e-05,17.939,15.358,15.358,0.0
2mer-0+202,0.00746573,2,0.00746573,-76.31369534,4.071606e-05,18.219,15.382,15.382,0.0
2mer-0+337,-0.03381503,2,-0.03381503,-76.34751037,4.029466e-05,18.025,15.435,15.435,0.0
2mer-0+313,0.01038868,2,0.01038868,-76.33712169,4.011347e-05,18.103,15.459,15.459,0.0
2mer-0+326,0.02552719,2,0.02552719,-76.3115945,3.971116e-05,18.935,15.511,15.511,0.0
2mer-0+296,-0.04071181,2,-0.04071181,-76.35230631,3.961911e-05,17.403,15.523,15.523,0.0
2mer-0+289,-0.04968026,2,-0.04968026,-76.40198657,3.958425e-05,16.901,15.527,15.527,0.0
2mer-0+336,-0.05742409,2,-0.05742409,-76.45941066,3.878982e-05,18.197,15.633,15.633,0.0
2mer-0+273,0.03731989,2,0.03731989,-76.42209077,3.869726e-05,17.348,15.645,15.645,0.0
2mer-0+250,-0.00303313,2,-0.00303313,-76.42512389,3.863544e-05,18.544,15.653,15.653,0.0
2mer-0+334,0.01854249,2,0.01854249,-76.40658141,3.841584e-05,19.0,15.683,15.683,0.0
2mer-0+231,-0.05391846,2,-0.05391846,-76.46049986,3.832843e-05,18.103,15.695,15.695,0.0
2mer-0+225,-0.03391431,2,-0.03391431,-76.49441417,3.80203e-05,17.615,15.737,15.737,0.0
2mer-0+356,0.03428742,2,0.03428742,-76.46012675,3.775031e-05,18.358,15.775,15.775,0.0
2mer-0+384,0.05382186,2,0.05382186,-76.4063049,3.748416e-05,18.066,15.812,15.812,0.0
2mer-0+364,0.01924322,2,0.01924322,-76.38706167,3.69922e-05,19.422,15.882,15.882,0.0
2mer-0+240,0.01696252,2,0.01696252,-76.37009916,3.668642e-05,19.087,15.926,15.926,0.0
2mer-0+402,0.06900703,2,0.06900703,-76.30109212,3.656769e-05,18.066,15.943,15.943,0.0
2mer-0+245,0.03631806,2,0.03631806,-76.26477406,3.641513e-05,18.897,15.965,15.965,0.0
2mer-0+333,-0.0382272,2,-0.0382272,-76.30300126,3.633493e-05,17.844,15.977,15.977,0.0
2mer-0+232,-0.04202961,2,-0.04202961,-76.34503088,3.626334e-05,18.084,15.987,15.987,0.0
2mer-0+395,0.02828013,2,0.02828013,-76.31675074,3.611435e-05,18.358,16.009,16.009,0.0
2mer-0+246,0.02322995,2,0.02322995,-76.29352079,3.540578e-05,17.897,16.115,16.115,0.0
2mer-0+276,0.00304273,2,0.00304273,-76.29047806,3.540471e-05,18.935,16.116,16.116,0.0
2mer-0+279,0.02737513,2,0.02737513,-76.26310293,3.47638e-05,18.804,16.214,16.214,0.0
2mer-0+297,-0.04041487,2,-0.04041487,-76.3035178,3.467072e-05,19.0,16.229,16.229,0.0
2mer-0+275,-0.00338221,2,-0.00338221,-76.3069,3.458614e-05,19.045,16.242,16.242,0.0
2mer-0+255,0.00208633,2,0.00208633,-76.30481367,3.434977e-05,18.283,16.279,16.279,0.0
2mer-0+409,-0.04453581,2,-0.04453581,-76.34934948,3.412715e-05,18.862,16.314,16.314,0.0
2mer-0+269,-0.01608466,2,-0.01608466,-76.36543415,3.40776e-05,18.084,16.322,16.322,0.0
2mer-0+270,0.00754416,2,0.00754416,-76.35788998,3.398047e-05,19.087,16.338,16.338,0.0
2mer-0+363,-0.02413068,2,-0.02413068,-76.38202066,3.338429e-05,19.422,16.434,16.434,0.0
2mer-0+354,0.01541595,2,0.01541595,-76.36660472,3.316007e-05,20.389,16.471,16.471,0.0
2mer-0+274,0.02686013,2,0.02686013,-76.33974459,3.307964e-05,19.648,16.485,16.485,0.0
2mer-0+420,0.02279219,2,0.02279219,-76.3169524,3.288935e-05,18.97,16.516,16.516,0.0
2mer-0+311,0.01509384,2,0.01509384,-76.30185856,3.251924e-05,20.02,16.579,16.579,0.0
2mer-0+377,0.02870173,2,0.02870173,-76.27315683,3.236661e-05,20.371,16.605,16.605,0.0
2mer-0+456,0.00935348,2,0.00935348,-76.26380334,3.20518e-05,18.839,16.659,16.659,0.0
2mer-0+266,0.02921896,2,0.02921896,-76.23458439,3.184841e-05,19.701,16.694,16.694,0.0
2mer-0+341,0.03478889,2,0.03478889,-76.1997955,3.165713e-05,19.143,16.728,16.728,0.0
2mer-0+318,-0.04293414,2,-0.04293414,-76.24272963,3.163534e-05,18.786,16.732,16.732,0.0
2mer-0+346,-0.03178317,2,-0.03178317,-76.2745128,3.156581e-05,20.464,16.744,16.744,0.0
2mer-0+419,0.0345035,2,0.0345035,-76.2400093,3.129895e-05,18.979,16.792,16.792,0.0
2mer-0+388,0.00914616,2,0.00914616,-76.23086315,3.125094e-05,19.0,16.8,16.8,0.0
2mer-0+272,0.00694732,2,0.00694732,-76.22391583,3.114697e-05,19.962,16.819,16.819,0.0
2mer-0+261,-0.04501543,2,-0.04501543,-76.26893126,3.099919e-05,19.0,16.846,16.846,0.0
2mer-0+386,-0.02374708,2,-0.02374708,-76.29267835,3.080223e-05,20.439,16.881,16.881,0.0
2mer-0+360,-0.00138784,2,-0.00138784,-76.29406618,3.065426e-05,19.962,16.908,16.908,0.0
2mer-0+477,0.05401013,2,0.05401013,-76.24005606,3.037665e-05,18.97,16.96,16.96,0.0
2mer-0+436,0.05168687,2,0.05168687,-76.18836919,3.032119e-05,18.979,16.97,16.97,0.0
2mer-0+417,0.01910938,2,0.01910938,-76.1692598,3.020464e-05,20.166,16.992,16.992,0.0
2mer-0+323,0.01878525,2,0.01878525,-76.15047455,2.995003e-05,20.431,17.04,17.04,0.0
2mer-0+332,-0.05582484,2,-0.05582484,-76.20629939,2.947596e-05,19.967,17.131,17.131,0.0
2mer-0+301,0.01377301,2,0.01377301,-76.19252638,2.930287e-05,18.804,17.164,17.164,0.0
2mer-0+278,-0.03749507,2,-0.03749507,-76.23002145,2.911498e-05,19.422,17.201,17.201,0.0
2mer-0+373,-0.05678682,2,-0.05678682,-76.28680827,2.902951e-05,20.33,17.218,17.218,0.0
2mer-0+361,-0.01335587,2,-0.01335587,-76.30016414,2.868937e-05,20.71,17.286,17.286,0.0
2mer-0+374,0.0167312,2,0.0167312,-76.28343294,2.864403e-05,21.216,17.295,17.295,0.0
2mer-0+415,-0.02302229,2,-0.02302229,-76.30645523,2.847017e-05,20.439,17.33,17.33,0.0
2mer-0+362,-0.00813317,2,-0.00813317,-76.3145884,2.839792e-05,20.76,17.345,17.345,0.0
2mer-0+399,-0.03584592,2,-0.03584592,-76.35043432,2.839228e-05,19.221,17.346,17.346,0.0
2mer-0+455,-0.01678145,2,-0.01678145,-76.36721577,2.82218e-05,19.742,17.381,17.381,0.0
2mer-0+410,-0.02264724,2,-0.02264724,-76.38986302,2.808447e-05,21.241,17.409,17.409,0.0
2mer-0+305,0.00966389,2,0.00966389,-76.38019913,2.779416e-05,20.766,17.47,17.47,0.0
2mer-0+383,-0.03389635,2,-0.03389635,-76.41409548,2.766799e-05,20.481,17.496,17.496,0.0
2mer-0+322,0.00197944,2,0.00197944,-76.41211604,2.746737e-05,19.351,17.539,17.539,0.0
2mer-0+353,0.00954555,2,0.00954555,-76.40257048,2.743307e-05,20.166,17.546,17.546,0.0
2mer-0+358,-0.03943516,2,-0.03943516,-76.44200565,2.712493e-05,18.786,17.612,17.612,0.0
2mer-0+371,0.00063258,2,0.00063258,-76.44137306,2.702871e-05,19.422,17.633,17.633,0.0
2mer-0+369,0.00039313,2,0.00039313,-76.44097994,2.696944e-05,20.934,17.646,17.646,0.0
2mer-0+453,-0.0385755,2,-0.0385755,-76.47955544,2.671756e-05,20.003,17.701,17.701,0.0
2mer-0+299,0.02615194,2,0.02615194,-76.4534035,2.671493e-05,20.583,17.702,17.702,0.0
2mer-0+352,0.00052444,2,0.00052444,-76.45287907,2.637697e-05,20.371,17.777,17.777,0.0
2mer-0+324,0.02670348,2,0.02670348,-76.42617558,2.634041e-05,20.642,17.785,17.785,0.0
2mer-0+411,-0.04337423,2,-0.04337423,-76.46954981,2.607161e-05,20.784,17.846,17.846,0.0
2mer-0+349,-0.04281804,2,-0.04281804,-76.51236785,2.595218e-05,20.432,17.874,17.874,0.0
2mer-0+475,0.02038331,2,0.02038331,-76.49198454,2.594601e-05,21.467,17.875,17.875,0.0
2mer-0+478,-0.03321987,2,-0.03321987,-76.52520441,2.578775e-05,20.551,17.911,17.911,0.0
2mer-0+393,0.00053514,2,0.00053514,-76.52466927,2.568825e-05,20.766,17.935,17.935,0.0
2mer-0+449,-0.04533461,2,-0.04533461,-76.57000388,2.553258e-05,21.133,17.971,17.971,0.0
2mer-0+422,-0.02960651,2,-0.02960651,-76.59961038,2.536102e-05,20.584,18.011,18.011,0.0
2mer-0+416,-0.00472013,2,-0.00472013,-76.60433051,2.507826e-05,21.598,18.079,18.079,0.0
2mer-0+435,0.02268383,2,0.02268383,-76.58164668,2.506025e-05,21.294,18.083,18.083,0.0
2mer-0+508,0.00146844,2,0.00146844,-76.58017825,2.482907e-05,20.658,18.139,18.139,0.0
2mer-0+421,-0.01745809,2,-0.01745809,-76.59763634,2.469415e-05,21.454,18.172,18.172,0.0
2mer-0+466,-0.04463494,2,-0.04463494,-76.64227128,2.439397e-05,21.481,18.246,18.246,0.0
2mer-0+372,-0.04458294,2,-0.04458294,-76.68685422,2.432614e-05,20.784,18.263,18.263,0.0
2mer-0+469,0.0216154,2,0.0216154,-76.66523881,2.421362e-05,20.901,18.291,18.291,0.0
2mer-0+470,0.02743858,2,0.02743858,-76.63780024,2.415044e-05,20.02,18.307,18.307,0.0
2mer-0+432,-0.03195845,2,-0.03195845,-76.66975869,2.400672e-05,21.231,18.344,18.344,0.0
2mer-0+526,0.00868323,2,0.00868323,-76.66107546,2.400281e-05,21.833,18.345,18.345,0.0
2mer-0+405,-0.04403001,2,-0.04403001,-76.70510546,2.400147e-05,21.133,18.345,18.345,0.0
2mer-0+438,0.00869956,2,0.00869956,-76.6964059,2.386041e-05,21.961,18.381,18.381,0.0
2mer-0+401,0.00072595,2,0.00072595,-76.69567995,2.380202e-05,21.0,18.396,18.396,0.0
2mer-0+527,0.01943429,2,0.01943429,-76.67624566,2.377178e-05,20.901,18.404,18.404,0.0
2mer-0+482,0.01660556,2,0.01660556,-76.65964009,2.366678e-05,21.091,18.431,18.431,0.0
2mer-0+505,0.01832501,2,0.01832501,-76.64131509,2.295474e-05,21.866,18.62,18.62,0.0
