N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+71,-0.35261739,2,-0.35261739,-158.85608852,0.0001309555,13.59,10.421,10.421,0
2mer-0+124,0.84071824,2,0.84071824,-158.01537028,0.0001249874,15.7,10.584,10.584,0
2mer-0+74,-0.68615196,2,-0.68615196,-158.70152225,0.0001239329,15.43,10.614,10.614,0
2mer-0+178,-0.36598625,2,-0.36598625,-159.0675085,0.0001218638,16.424,10.674,10.674,0
2mer-0+112,0.18047105,2,0.18047105,-158.88703745,0.0001206159,14.919,10.71,10.71,0
2mer-0+96,0.84104161,2,0.84104161,-158.04599584,0.0001160702,13.007,10.848,10.848,0
2mer-0+90,-0.99771573,2,-0.99771573,-159.04371157,0.0001146374,15.35,10.893,10.893,0
2mer-0+87,-0.64302914,2,-0.64302914,-159.68674071,0.0001124418,15.55,10.964,10.964,0
2mer-0+122,0.35732998,2,0.35732998,-159.32941073,0.000109446,14.641,11.063,11.063,0
2mer-0+85,0.08917077,2,0.08917077,-159.24023996,0.000108729,16.135,11.087,11.087,0
2mer-0+92,-0.1489953,2,-0.1489953,-159.38923526,0.0001010644,16.579,11.361,11.361,0
2mer-0+76,0.31564787,2,0.31564787,-159.07358739,0.0001000001,13.474,11.401,11.401,0
2mer-0+104,0.37611886,2,0.37611886,-158.69746853,9.870698e-05,14.013,11.45,11.45,0
2mer-0+99,1.16588281,2,1.16588281,-157.53158572,9.780769e-05,15.613,11.485,11.485,0
2mer-0+109,0.08894857,2,0.08894857,-157.44263715,9.22504e-05,14.87,11.711,11.711,0
2mer-0+110,0.71778362,2,0.71778362,-156.72485353,8.815689e-05,14.87,11.89,11.89,0
2mer-0+100,-0.60181893,2,-0.60181893,-157.32667246,8.780661e-05,16.346,11.906,11.906,0
2mer-0+113,1.33610572,2,1.33610572,-155.99056674,8.769984e-05,16.456,11.911,11.911,0
2mer-0+207,-0.38556196,2,-0.38556196,-156.3761287,8.663818e-05,17.287,11.959,11.959,0
2mer-0+111,-0.15578855,2,-0.15578855,-156.53191725,8.636307e-05,14.023,11.972,11.972,0
2mer-0+103,0.43286116,2,0.43286116,-156.09905609,8.432629e-05,15.686,12.067,12.067,0
2mer-0+101,0.31323424,2,0.31323424,-155.78582186,8.410244e-05,16.579,12.078,12.078,0
2mer-0+115,-0.65944744,2,-0.65944744,-156.4452693,8.058693e-05,14.582,12.251,12.251,0
2mer-0+105,0.59653486,2,0.59653486,-155.84873444,7.98163e-05,15.678,12.291,12.291,0
2mer-0+123,-0.07723513,2,-0.07723513,-155.92596957,7.664485e-05,15.287,12.458,12.458,0
2mer-0+155,-1.00083679,2,-1.00083679,-156.92680637,7.592296e-05,16.579,12.497,12.497,0
2mer-0+145,-0.76276424,2,-0.76276424,-157.6895706,7.54796e-05,16.135,12.522,12.522,0
2mer-0+151,-0.8940559,2,-0.8940559,-158.5836265,7.53391e-05,17.352,12.529,12.529,0
2mer-0+131,0.02731993,2,0.02731993,-158.55630657,7.271635e-05,16.734,12.678,12.678,0
2mer-0+128,-0.21445849,2,-0.21445849,-158.77076506,7.252664e-05,17.847,12.689,12.689,0
2mer-0+114,-0.47835101,2,-0.47835101,-159.24911607,7.124745e-05,14.527,12.765,12.765,0
2mer-0+167,0.23111188,2,0.23111188,-159.01800419,7.052685e-05,18.315,12.808,12.808,0
2mer-0+117,0.23663506,2,0.23663506,-158.78136913,6.914422e-05,15.111,12.893,12.893,0
2mer-0+159,-0.74617723,2,-0.74617723,-159.52754636,6.66835e-05,15.437,13.05,13.05,0
2mer-0+137,-0.3982079,2,-0.3982079,-159.92575426,6.591358e-05,17.38,13.1,13.1,0
2mer-0+170,0.07142737,2,0.07142737,-159.85432689,6.453195e-05,18.259,13.193,13.193,0
2mer-0+148,-0.63116416,2,-0.63116416,-160.48549105,6.452897e-05,17.081,13.193,13.193,0
2mer-0+153,-0.41427974,2,-0.41427974,-160.89977079,6.282615e-05,15.369,13.311,13.311,0
2mer-0+118,-0.46428329,2,-0.46428329,-161.36405408,6.245537e-05,16.062,13.338,13.338,0
2mer-0+257,0.45992898,2,0.45992898,-160.9041251,6.109605e-05,18.938,13.436,13.436,0
2mer-0+163,1.05759166,2,1.05759166,-159.84653344,6.089977e-05,18.081,13.45,13.45,0
2mer-0+180,0.19756597,2,0.19756597,-159.64896747,6.043681e-05,17.245,13.484,13.484,0
2mer-0+186,0.27096082,2,0.27096082,-159.37800665,5.97938e-05,19.147,13.533,13.533,0
2mer-0+192,-0.8921809,2,-0.8921809,-160.27018756,5.905241e-05,17.847,13.589,13.589,0
2mer-0+142,0.3963777,2,0.3963777,-159.87380985,5.884574e-05,15.256,13.605,13.605,0
2mer-0+205,0.43757671,2,0.43757671,-159.43623314,5.828995e-05,18.326,13.648,13.648,0
2mer-0+166,-0.32709284,2,-0.32709284,-159.76332598,5.818396e-05,16.579,13.656,13.656,0
2mer-0+195,0.47481907,2,0.47481907,-159.28850691,5.806724e-05,16.883,13.665,13.665,0
2mer-0+225,0.63062246,2,0.63062246,-158.65788444,5.718491e-05,18.248,13.735,13.735,0
2mer-0+156,0.22578094,2,0.22578094,-158.4321035,5.6803e-05,18.81,13.766,13.766,0
2mer-0+169,0.32094459,2,0.32094459,-158.11115892,5.5539e-05,18.992,13.87,13.87,0
2mer-0+138,0.11479115,2,0.11479115,-157.99636776,5.342747e-05,16.642,14.05,14.05,0
2mer-0+143,0.37200846,2,0.37200846,-157.62435931,5.321494e-05,17.847,14.069,14.069,0
2mer-0+147,-0.46128155,2,-0.46128155,-158.08564086,5.241573e-05,18.038,14.14,14.14,0
2mer-0+274,-0.34777616,2,-0.34777616,-158.43341702,5.191964e-05,18.895,14.185,14.185,0
2mer-0+165,0.28940485,2,0.28940485,-158.14401217,5.144211e-05,19.246,14.229,14.229,0
2mer-0+183,0.22909898,2,0.22909898,-157.9149132,5.141491e-05,19.371,14.231,14.231,0
2mer-0+177,0.11962502,2,0.11962502,-157.79528818,5.024596e-05,19.139,14.341,14.341,0
2mer-0+185,0.548829,2,0.548829,-157.24645918,4.98729e-05,16.4,14.376,14.376,0
2mer-0+175,-0.05715568,2,-0.05715568,-157.30361485,4.953018e-05,16.842,14.409,14.409,0
2mer-0+287,0.32395102,2,0.32395102,-156.97966383,4.882798e-05,19.692,14.478,14.478,0
2mer-0+184,0.35290683,2,0.35290683,-156.626757,4.824162e-05,19.371,14.537,14.537,0
2mer-0+202,-0.10253324,2,-0.10253324,-156.72929024,4.761579e-05,18.985,14.6,14.6,0
2mer-0+164,0.26458372,2,0.26458372,-156.46470652,4.639972e-05,16.895,14.726,14.726,0
2mer-0+255,0.47313847,2,0.47313847,-155.99156805,4.611584e-05,19.029,14.757,14.757,0
2mer-0+229,0.12697731,2,0.12697731,-155.86459074,4.580539e-05,17.751,14.79,14.79,0
2mer-0+196,-0.16603846,2,-0.16603846,-156.0306292,4.548665e-05,19.78,14.824,14.824,0
2mer-0+209,-0.67117104,2,-0.67117104,-156.70180024,4.348e-05,19.615,15.049,15.049,0
2mer-0+245,0.21888531,2,0.21888531,-156.48291493,4.212143e-05,20.66,15.209,15.209,0
2mer-0+188,0.29758477,2,0.29758477,-156.18533017,4.159644e-05,18.707,15.273,15.273,0
2mer-0+204,0.07588159,2,0.07588159,-156.10944857,4.124012e-05,17.97,15.317,15.317,0
2mer-0+234,-0.60995505,2,-0.60995505,-156.71940362,4.090751e-05,19.931,15.358,15.358,0
2mer-0+211,0.39637032,2,0.39637032,-156.3230333,4.035239e-05,17.97,15.428,15.428,0
2mer-0+214,-0.11435951,2,-0.11435951,-156.43739282,4.024499e-05,19.165,15.442,15.442,0
2mer-0+253,-0.46551286,2,-0.46551286,-156.90290567,3.969861e-05,20.073,15.512,15.512,0
2mer-0+260,-0.62819015,2,-0.62819015,-157.53109583,3.948979e-05,19.78,15.54,15.54,0
2mer-0+227,0.13454505,2,0.13454505,-157.39655078,3.941783e-05,20.467,15.549,15.549,0
2mer-0+264,0.06885298,2,0.06885298,-157.3276978,3.937578e-05,18.552,15.555,15.555,0
2mer-0+199,0.28292266,2,0.28292266,-157.04477514,3.901942e-05,20.399,15.602,15.602,0
2mer-0+216,0.08211867,2,0.08211867,-156.96265647,3.900651e-05,18.261,15.604,15.604,0
2mer-0+218,-0.05151184,2,-0.05151184,-157.01416831,3.886597e-05,17.634,15.622,15.622,0
2mer-0+210,0.00325701,2,0.00325701,-157.0109113,3.857178e-05,17.847,15.662,15.662,0
2mer-0+217,-0.57161966,2,-0.57161966,-157.58253096,3.836722e-05,20.034,15.69,15.69,0
2mer-0+224,-0.40923402,2,-0.40923402,-157.99176498,3.787667e-05,18.138,15.757,15.757,0
2mer-0+248,0.68898497,2,0.68898497,-157.30278001,3.770322e-05,20.302,15.781,15.781,0
2mer-0+228,0.31805033,2,0.31805033,-156.98472969,3.736264e-05,20.467,15.829,15.829,0
2mer-0+226,0.04170234,2,0.04170234,-156.94302734,3.728764e-05,20.196,15.84,15.84,0
2mer-0+220,-0.24021211,2,-0.24021211,-157.18323946,3.701649e-05,19.784,15.878,15.878,0
2mer-0+190,0.34337284,2,0.34337284,-156.83986661,3.683266e-05,17.352,15.905,15.905,0
2mer-0+240,-0.3405758,2,-0.3405758,-157.18044242,3.564378e-05,19.416,16.08,16.08,0
2mer-0+221,-0.23207374,2,-0.23207374,-157.41251615,3.432754e-05,18.152,16.282,16.282,0
2mer-0+351,0.13326906,2,0.13326906,-157.2792471,3.414857e-05,21.365,16.311,16.311,0
2mer-0+358,0.16339728,2,0.16339728,-157.11584982,3.381239e-05,21.118,16.365,16.365,0
2mer-0+203,-0.10148254,2,-0.10148254,-157.21733236,3.355865e-05,18.363,16.406,16.406,0
2mer-0+285,-0.43459481,2,-0.43459481,-157.65192718,3.2608e-05,20.948,16.564,16.564,0
2mer-0+252,-0.35842911,2,-0.35842911,-158.01035629,3.253351e-05,17.929,16.576,16.576,0
2mer-0+280,-0.4330316,2,-0.4330316,-158.44338789,3.243713e-05,18.833,16.593,16.593,0
2mer-0+313,0.27602552,2,0.27602552,-158.16736238,3.232735e-05,20.501,16.612,16.612,0
2mer-0+282,0.16024997,2,0.16024997,-158.0071124,3.196138e-05,20.032,16.675,16.675,0
2mer-0+376,0.12125323,2,0.12125323,-157.88585918,3.193405e-05,21.75,16.68,16.68,0
2mer-0+278,-0.18924266,2,-0.18924266,-158.07510184,3.191202e-05,20.41,16.683,16.683,0
2mer-0+233,-0.32860863,2,-0.32860863,-158.40371047,3.180732e-05,20.314,16.702,16.702,0
2mer-0+215,0.32079971,2,0.32079971,-158.08291076,3.178483e-05,19.78,16.706,16.706,0
2mer-0+223,-0.31127701,2,-0.31127701,-158.39418777,3.177862e-05,19.348,16.707,16.707,0
2mer-0+318,0.39288682,2,0.39288682,-158.00130094,3.159428e-05,19.616,16.739,16.739,0
2mer-0+254,-0.05279218,2,-0.05279218,-158.05409313,3.120868e-05,20.594,16.808,16.808,0
2mer-0+380,0.14862884,2,0.14862884,-157.90546429,3.112976e-05,21.656,16.822,16.822,0
2mer-0+256,-0.36539745,2,-0.36539745,-158.27086174,3.061199e-05,21.195,16.916,16.916,0
2mer-0+389,-0.27502494,2,-0.27502494,-158.54588668,3.024125e-05,21.079,16.985,16.985,0
2mer-0+328,0.00028729,2,0.00028729,-158.54559939,3.010407e-05,20.06,17.011,17.011,0
2mer-0+327,0.23083045,2,0.23083045,-158.31476894,3.006603e-05,21.314,17.018,17.018,0
2mer-0+262,-0.38993609,2,-0.38993609,-158.70470503,2.933304e-05,21.143,17.159,17.159,0
2mer-0+261,-0.13516228,2,-0.13516228,-158.83986731,2.908959e-05,20.644,17.206,17.206,0
2mer-0+269,0.196708,2,0.196708,-158.64315931,2.882954e-05,19.071,17.258,17.258,0
2mer-0+277,0.0398085,2,0.0398085,-158.60335081,2.880041e-05,21.24,17.264,17.264,0
2mer-0+281,-0.35770998,2,-0.35770998,-158.96106079,2.855434e-05,21.488,17.313,17.313,0
2mer-0+283,0.38564179,2,0.38564179,-158.575419,2.844053e-05,21.658,17.336,17.336,0
2mer-0+263,-0.30071856,2,-0.30071856,-158.87613756,2.828213e-05,21.584,17.369,17.369,0
2mer-0+273,0.23731817,2,0.23731817,-158.63881938,2.782251e-05,22.156,17.464,17.464,0
2mer-0+308,-0.10480731,2,-0.10480731,-158.74362669,2.746837e-05,22.206,17.538,17.538,0
2mer-0+338,0.14934715,2,0.14934715,-158.59427954,2.73359e-05,22.72,17.567,17.567,0
2mer-0+332,-0.35977458,2,-0.35977458,-158.95405412,2.716495e-05,22.374,17.603,17.603,0
2mer-0+316,0.0733885,2,0.0733885,-158.88066562,2.713419e-05,22.173,17.61,17.61,0
2mer-0+288,-0.14174429,2,-0.14174429,-159.0224099,2.672888e-05,20.001,17.699,17.699,0
2mer-0+509,0.08463128,2,0.08463128,-158.93777863,2.65432e-05,23.763,17.74,17.74,0
2mer-0+291,0.20798458,2,0.20798458,-158.72979405,2.650569e-05,23.04,17.748,17.748,0
2mer-0+315,0.25314657,2,0.25314657,-158.47664749,2.611696e-05,22.173,17.836,17.836,0
2mer-0+365,-0.32258909,2,-0.32258909,-158.79923658,2.597447e-05,22.651,17.868,17.868,0
2mer-0+375,0.34795421,2,0.34795421,-158.45128237,2.596577e-05,22.084,17.87,17.87,0
2mer-0+424,0.10840658,2,0.10840658,-158.34287579,2.59522e-05,22.777,17.874,17.874,0
2mer-0+326,0.09770947,2,0.09770947,-158.24516632,2.591814e-05,22.973,17.881,17.881,0
2mer-0+323,0.34114398,2,0.34114398,-157.90402234,2.591682e-05,19.946,17.882,17.882,0
2mer-0+304,0.17161306,2,0.17161306,-157.73240929,2.57493e-05,23.354,17.92,17.92,0
2mer-0+320,0.01571543,2,0.01571543,-157.71669385,2.542445e-05,21.876,17.996,17.996,0
2mer-0+378,-0.39550991,2,-0.39550991,-158.11220376,2.5277e-05,22.206,18.031,18.031,0
2mer-0+433,0.16361903,2,0.16361903,-157.94858473,2.483128e-05,22.595,18.139,18.139,0
2mer-0+343,-0.32141768,2,-0.32141768,-158.27000241,2.476646e-05,22.742,18.154,18.154,0
2mer-0+305,0.30725141,2,0.30725141,-157.962751,2.475955e-05,22.32,18.156,18.156,0
2mer-0+292,0.18858056,2,0.18858056,-157.77417044,2.465536e-05,20.455,18.182,18.182,0
2mer-0+359,0.57672455,2,0.57672455,-157.19744589,2.436502e-05,22.243,18.253,18.253,0
2mer-0+298,0.1454878,2,0.1454878,-157.05195809,2.436491e-05,19.78,18.254,18.254,0
2mer-0+311,0.21753058,2,0.21753058,-156.83442751,2.408418e-05,23.354,18.324,18.324,0
2mer-0+303,-0.17382079,2,-0.17382079,-157.0082483,2.377164e-05,21.385,18.404,18.404,0
2mer-0+394,-0.25287517,2,-0.25287517,-157.26112347,2.34351e-05,22.572,18.492,18.492,0
2mer-0+348,-0.28558808,2,-0.28558808,-157.54671155,2.33856e-05,22.435,18.505,18.505,0
2mer-0+333,0.09945186,2,0.09945186,-157.44725969,2.336109e-05,22.523,18.511,18.511,0
2mer-0+548,0.05498557,2,0.05498557,-157.39227412,2.32461e-05,24.368,18.542,18.542,0
2mer-0+301,-0.20181437,2,-0.20181437,-157.59408849,2.31682e-05,22.618,18.563,18.563,0
2mer-0+340,-0.13756187,2,-0.13756187,-157.73165037,2.3099e-05,21.993,18.581,18.581,0
2mer-0+404,0.28659552,2,0.28659552,-157.44505484,2.308249e-05,22.733,18.585,18.585,0
2mer-0+381,0.4172153,2,0.4172153,-157.02783954,2.299626e-05,22.945,18.609,18.609,0
2mer-0+363,0.06580292,2,0.06580292,-156.96203662,2.274417e-05,23.598,18.677,18.677,0
2mer-0+324,0.20370334,2,0.20370334,-156.75833328,2.26325e-05,21.975,18.708,18.708,0
2mer-0+416,-0.24573214,2,-0.24573214,-157.00406542,2.23076e-05,23.105,18.798,18.798,0
2mer-0+341,0.05688938,2,0.05688938,-156.94717604,2.230391e-05,21.304,18.799,18.799,0
2mer-0+474,0.05116558,2,0.05116558,-156.89601046,2.214612e-05,23.092,18.844,18.844,0
2mer-0+355,0.12468351,2,0.12468351,-156.77132695,2.202664e-05,24.27,18.878,18.878,0
2mer-0+426,-0.23031468,2,-0.23031468,-157.00164163,2.189748e-05,23.551,18.915,18.915,0
2mer-0+362,-0.23437152,2,-0.23437152,-157.23601315,2.175949e-05,23.86,18.955,18.955,0
2mer-0+370,0.10819108,2,0.10819108,-157.12782208,2.161903e-05,21.502,18.996,18.996,0
2mer-0+353,-0.21777311,2,-0.21777311,-157.34559519,2.160252e-05,23.903,19.001,19.001,0
2mer-0+356,-0.14714339,2,-0.14714339,-157.49273858,2.154006e-05,22.58,19.019,19.019,0
2mer-0+421,0.12679773,2,0.12679773,-157.36594085,2.149489e-05,22.529,19.032,19.032,0
2mer-0+387,0.47526352,2,0.47526352,-156.89067733,2.148966e-05,22.887,19.034,19.034,0
2mer-0+352,-0.12623281,2,-0.12623281,-157.01691014,2.145971e-05,23.94,19.043,19.043,0
2mer-0+373,0.22770735,2,0.22770735,-156.78920279,2.140538e-05,21.304,19.059,19.059,0
2mer-0+448,-0.04488163,2,-0.04488163,-156.83408441,2.117292e-05,22.128,19.128,19.128,0
2mer-0+339,-0.22459265,2,-0.22459265,-157.05867706,2.098111e-05,22.844,19.186,19.186,0
2mer-0+310,0.28816252,2,0.28816252,-156.77051455,2.094377e-05,20.073,19.198,19.198,0
2mer-0+317,-0.15159381,2,-0.15159381,-156.92210836,2.082136e-05,20.653,19.235,19.235,0
2mer-0+436,-0.13650601,2,-0.13650601,-157.05861437,2.082032e-05,23.04,19.236,19.236,0
2mer-0+391,-0.02713329,2,-0.02713329,-157.08574766,2.07885e-05,21.316,19.245,19.245,0
2mer-0+392,-0.17771284,2,-0.17771284,-157.2634605,2.064188e-05,22.166,19.291,19.291,0
2mer-0+399,-0.19331445,2,-0.19331445,-157.45677495,2.062025e-05,22.401,19.298,19.298,0
2mer-0+402,-0.26052874,2,-0.26052874,-157.71730369,2.035896e-05,21.782,19.38,19.38,0
2mer-0+406,-0.23671527,2,-0.23671527,-157.95401896,2.013385e-05,23.725,19.452,19.452,0
2mer-0+455,-0.19395296,2,-0.19395296,-158.14797192,1.999175e-05,23.354,19.498,19.498,0
2mer-0+400,-0.18353533,2,-0.18353533,-158.33150725,1.974389e-05,24.546,19.579,19.579,0
2mer-0+369,-0.23031546,2,-0.23031546,-158.5618227,1.969377e-05,23.001,19.596,19.596,0
2mer-0+372,0.19977788,2,0.19977788,-158.36204482,1.964705e-05,24.27,19.611,19.611,0
2mer-0+411,-0.22424159,2,-0.22424159,-158.58628642,1.95715e-05,24.42,19.636,19.636,0
2mer-0+337,0.24246572,2,0.24246572,-158.3438207,1.940569e-05,22.206,19.692,19.692,0
2mer-0+374,0.19932598,2,0.19932598,-158.14449471,1.940178e-05,23.587,19.693,19.693,0
2mer-0+462,-0.0568762,2,-0.0568762,-158.20137092,1.931815e-05,23.354,19.722,19.722,0
2mer-0+518,0.09298547,2,0.09298547,-158.10838545,1.925389e-05,24.363,19.744,19.744,0
2mer-0+395,-0.12496967,2,-0.12496967,-158.23335513,1.911379e-05,24.54,19.792,19.792,0
2mer-0+401,0.18527024,2,0.18527024,-158.04808489,1.883018e-05,24.388,19.891,19.891,0
2mer-0+550,0.22713315,2,0.22713315,-157.82095174,1.878946e-05,24.904,19.905,19.905,0
2mer-0+393,-0.1269411,2,-0.1269411,-157.94789284,1.877641e-05,21.841,19.91,19.91,0
2mer-0+413,-0.25510289,2,-0.25510289,-158.20299572,1.876826e-05,20.875,19.913,19.913,0
2mer-0+650,-0.11430275,2,-0.11430275,-158.31729847,1.867704e-05,25.615,19.945,19.945,0
