N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+42,1.29792063,1,0.64896032,-86.05852062,0.0003374442,9.61,7.601,7.601,0.0029641936998814344
2mer-0+52,0.62584555,2,0.62584555,-85.43267507,0.0003245923,9.223,7.7,7.7,0.008308113552629948
2mer-0+45,0.40854285,2,0.40854285,-85.02413222,0.0003074243,9.417,7.841,7.841,0.006990831345319748
2mer-0+60,0.7187148,2,0.7187148,-84.30541742,0.0003029356,9.829,7.879,7.879,0.007283010520040989
2mer-0+39,1.90589203,2,1.90589203,-82.39952538,0.0002741718,10.321,8.146,8.146,0
2mer-0+77,1.06779931,2,1.06779931,-81.33172607,0.0002723382,9.536,8.164,8.164,0
2mer-0+64,0.38232191,2,0.38232191,-80.94940417,0.0002712522,9.593,8.175,8.175,0
2mer-0+87,1.47509316,2,1.47509316,-79.47431101,0.0002614774,8.975,8.275,8.275,0
2mer-0+151,0.64268491,2,0.64268491,-78.8316261,0.0002610363,11.356,8.28,8.28,0
2mer-0+43,1.59990797,2,1.59990797,-77.23171813,0.0002570093,10.465,8.323,8.323,0
2mer-0+58,-1.41666236,2,-1.41666236,-78.64838048,0.0002503479,10.147,8.396,8.396,0
2mer-0+56,-1.1206694,2,-1.1206694,-79.76904988,0.0002496364,9.422,8.404,8.404,0
2mer-0+49,-1.70619934,2,-1.70619934,-81.47524922,0.0002491625,11.296,8.41,8.41,0
2mer-0+122,0.08829961,1,0.0441498,-81.43109942,0.0002481694,11.06,8.421,8.421,0
2mer-0+63,0.34107867,2,0.34107867,-81.09002075,0.0002467958,9.417,8.436,8.436,0
2mer-0+46,-1.32229181,2,-1.32229181,-82.41231256,0.000244724,11.114,8.46,8.46,0
2mer-0+67,-1.75776747,1,-0.87888373,-83.2911963,0.0002418919,9.034,8.493,8.493,0
2mer-0+85,-0.90207514,1,-0.45103757,-83.74223387,0.0002341083,9.74,8.586,8.586,0
2mer-0+65,-0.78299291,1,-0.39149645,-84.13373032,0.0002325735,8.931,8.605,8.605,0
2mer-0+80,0.82996275,2,0.82996275,-83.30376757,0.0002145658,10.052,8.839,8.839,0
2mer-0+66,0.5614399,1,0.28071995,-83.02304762,0.0002133107,10.617,8.857,8.857,0
2mer-0+142,0.37071844,2,0.37071844,-82.65232918,0.0002053821,11.356,8.969,8.969,0
2mer-0+55,-0.37696933,2,-0.37696933,-83.02929851,0.0002053211,11.431,8.97,8.97,0
2mer-0+70,1.21573075,2,1.21573075,-81.81356776,0.0001972274,9.536,9.091,9.091,0
2mer-0+101,-1.24729451,1,-0.62364726,-82.43721502,0.0001958735,10.098,9.112,9.112,0
2mer-0+61,-0.59876414,1,-0.29938207,-82.73659709,0.0001891119,10.277,9.219,9.219,0
2mer-0+59,-0.1228841,2,-0.1228841,-82.85948119,0.0001829251,11.114,9.322,9.322,0
2mer-0+73,-0.70503859,2,-0.70503859,-83.56451978,0.0001781556,11.431,9.404,9.404,0
2mer-0+130,-0.51581504,2,-0.51581504,-84.08033482,0.0001769152,11.222,9.426,9.426,0
2mer-0+69,1.09654947,2,1.09654947,-82.98378535,0.0001737361,11.396,9.484,9.484,0
2mer-0+68,0.52389687,2,0.52389687,-82.45988848,0.0001707569,10.57,9.538,9.538,0
2mer-0+72,0.11860967,2,0.11860967,-82.34127881,0.0001696131,11.296,9.56,9.56,0
2mer-0+96,0.54056912,2,0.54056912,-81.80070968,0.0001554732,11.301,9.841,9.841,0
2mer-0+83,-0.84717611,2,-0.84717611,-82.64788579,0.0001531328,10.301,9.891,9.891,0
2mer-0+205,0.12654822,1,0.06327411,-82.58461168,0.0001530682,12.806,9.893,9.893,0
2mer-0+106,-0.84286045,2,-0.84286045,-83.42747213,0.0001509255,11.105,9.939,9.939,0
2mer-0+119,0.33474793,2,0.33474793,-83.09272421,0.000150405,10.931,9.951,9.951,0
2mer-0+251,0.82151411,1,0.41075705,-82.68196715,0.0001467373,13.334,10.033,10.033,0
2mer-0+93,-0.88267739,2,-0.88267739,-83.56464455,0.0001466693,10.68,10.034,10.034,0
2mer-0+134,0.57157135,2,0.57157135,-82.9930732,0.0001354692,11.984,10.304,10.304,0
2mer-0+270,0.88886708,2,0.88886708,-82.10420612,0.00013513,13.73,10.312,10.312,0
2mer-0+196,0.37649847,2,0.37649847,-81.72770765,0.0001324957,12.716,10.38,10.38,0
2mer-0+133,0.21729366,2,0.21729366,-81.51041399,0.0001314476,11.984,10.408,10.408,0
2mer-0+110,-0.37412642,2,-0.37412642,-81.88454041,0.0001304406,12.815,10.434,10.434,0
2mer-0+105,-0.73041384,2,-0.73041384,-82.61495424,0.0001282648,13.214,10.493,10.493,0
2mer-0+84,0.59929118,2,0.59929118,-82.01566306,0.0001279489,12.266,10.502,10.502,0
2mer-0+88,0.45206339,2,0.45206339,-81.56359967,0.0001279489,12.266,10.502,10.502,0
2mer-0+301,0.50696372,1,0.25348186,-81.31011781,0.0001273627,14.077,10.518,10.518,0
2mer-0+203,0.08000497,2,0.08000497,-81.23011284,0.0001224105,13.262,10.658,10.658,0
2mer-0+91,-0.41434551,2,-0.41434551,-81.64445835,0.000119013,13.214,10.758,10.758,0
2mer-0+97,-0.83328614,1,-0.41664307,-82.06110142,0.0001165727,11.536,10.833,10.833,0
2mer-0+128,-0.05699313,2,-0.05699313,-82.11809455,0.0001163013,12.815,10.841,10.841,0
2mer-0+92,-0.93902736,2,-0.93902736,-83.05712191,0.0001161777,13.856,10.845,10.845,0
2mer-0+108,-0.67649294,2,-0.67649294,-83.73361485,0.0001149543,13.591,10.883,10.883,0
2mer-0+123,0.53153708,2,0.53153708,-83.20207777,0.0001148251,12.084,10.887,10.887,0
2mer-0+221,0.12270774,2,0.12270774,-83.07937003,0.0001137426,13.38,10.922,10.922,0
2mer-0+150,-0.66475018,2,-0.66475018,-83.74412021,0.000113447,12.249,10.931,10.931,0
2mer-0+146,0.40943038,2,0.40943038,-83.33468983,0.0001104967,12.346,11.028,11.028,0
2mer-0+121,0.24979629,2,0.24979629,-83.08489354,0.0001101729,12.786,11.038,11.038,0
2mer-0+143,-0.68604272,2,-0.68604272,-83.77093626,0.0001099922,11.934,11.045,11.045,0
2mer-0+98,-0.89292209,2,-0.89292209,-84.66385836,0.0001098664,13.876,11.049,11.049,0
2mer-0+167,0.37840649,2,0.37840649,-84.28545187,0.0001093609,12.94,11.066,11.066,0
2mer-0+337,0.91892158,1,0.45946079,-83.82599108,0.0001085824,14.327,11.092,11.092,0
2mer-0+210,-0.56556228,1,-0.28278114,-84.10877222,0.0001078822,12.487,11.116,11.116,0
2mer-0+117,-0.51284554,2,-0.51284554,-84.62161777,0.000107834,11.692,11.118,11.118,0
2mer-0+118,-0.15350595,2,-0.15350595,-84.77512372,0.0001050221,12.376,11.216,11.216,0
2mer-0+290,0.33192634,2,0.33192634,-84.44319737,0.000104964,14.318,11.218,11.218,0
2mer-0+126,-0.03783367,1,-0.01891683,-84.46211421,9.86932e-05,12.885,11.451,11.451,0
2mer-0+115,-0.72690533,2,-0.72690533,-85.18901954,9.66917e-05,14.457,11.529,11.529,0
2mer-0+129,0.27855097,2,0.27855097,-84.91046856,9.65605e-05,13.214,11.535,11.535,0
2mer-0+192,0.40223738,2,0.40223738,-84.50823118,9.602112e-05,13.932,11.556,11.556,0
2mer-0+259,-0.14665711,1,-0.07332855,-84.58155974,9.577334e-05,13.577,11.566,11.566,0
2mer-0+162,0.62195019,2,0.62195019,-83.95960955,9.548722e-05,12.669,11.578,11.578,0
2mer-0+385,0.54143411,1,0.27071705,-83.68889249,9.442174e-05,15.02,11.621,11.621,0
2mer-0+139,-0.48741719,2,-0.48741719,-84.17630968,9.441815e-05,12.249,11.621,11.621,0
2mer-0+145,-0.56203722,2,-0.56203722,-84.73834691,9.320427e-05,13.29,11.671,11.671,0
2mer-0+163,-0.7061098,2,-0.7061098,-85.44445671,9.306359e-05,12.359,11.677,11.677,0
2mer-0+252,-0.04208658,2,-0.04208658,-85.48654329,9.289393e-05,14.009,11.684,11.684,0
2mer-0+127,-0.51342061,2,-0.51342061,-85.99996389,9.224571e-05,14.539,11.712,11.712,0
2mer-0+186,-0.50837397,2,-0.50837397,-86.50833787,9.089314e-05,12.24,11.769,11.769,0
2mer-0+176,0.35029214,2,0.35029214,-86.15804573,8.952454e-05,13.256,11.829,11.829,0
2mer-0+131,0.1866888,2,0.1866888,-85.97135693,8.700066e-05,13.535,11.942,11.942,0
2mer-0+171,-0.57648836,2,-0.57648836,-86.5478453,8.699692e-05,13.705,11.943,11.943,0
2mer-0+254,-0.1713422,2,-0.1713422,-86.7191875,8.611717e-05,14.048,11.983,11.983,0
2mer-0+165,0.14022847,2,0.14022847,-86.57895903,8.598349e-05,13.214,11.989,11.989,0
2mer-0+149,0.21061093,2,0.21061093,-86.3683481,8.578429e-05,13.114,11.999,11.999,0
2mer-0+136,0.70777469,1,0.35388734,-86.01446075,8.329148e-05,14.493,12.117,12.117,0
2mer-0+194,-0.1682647,1,-0.08413235,-86.0985931,8.315527e-05,12.91,12.124,12.124,0
2mer-0+264,-0.3622732,1,-0.1811366,-86.2797297,8.230793e-05,13.542,12.165,12.165,0
2mer-0+138,-0.62944701,2,-0.62944701,-86.90917671,8.122617e-05,14.787,12.219,12.219,0
2mer-0+328,0.03317331,2,0.03317331,-86.8760034,8.098677e-05,14.932,12.231,12.231,0
2mer-0+172,-0.50003203,2,-0.50003203,-87.37603543,8.045973e-05,13.705,12.258,12.258,0
2mer-0+152,-0.55865883,2,-0.55865883,-87.93469425,8.010567e-05,14.814,12.276,12.276,0
2mer-0+184,-0.66603645,1,-0.33301823,-88.26771248,7.999783e-05,12.461,12.281,12.281,0
2mer-0+177,0.28868674,2,0.28868674,-87.97902573,7.928867e-05,13.591,12.318,12.318,0
2mer-0+189,-0.53419518,1,-0.26709759,-88.24612332,7.875278e-05,13.219,12.346,12.346,0
2mer-0+213,0.47794953,2,0.47794953,-87.7681738,7.863152e-05,12.977,12.352,12.352,0
2mer-0+185,0.26383024,2,0.26383024,-87.50434356,7.784408e-05,14.123,12.393,12.393,0
2mer-0+315,0.02872055,1,0.01436027,-87.48998328,7.608146e-05,15.416,12.488,12.488,0
2mer-0+348,-0.08215706,2,-0.08215706,-87.57214035,7.533939e-05,14.925,12.529,12.529,0
2mer-0+161,0.09560463,2,0.09560463,-87.47653572,7.522884e-05,14.049,12.535,12.535,0
2mer-0+183,0.35155233,2,0.35155233,-87.12498339,7.308789e-05,13.893,12.657,12.657,0
2mer-0+156,0.21115979,2,0.21115979,-86.9138236,7.296967e-05,14.161,12.663,12.663,0
2mer-0+157,-0.36577334,2,-0.36577334,-87.27959694,7.07302e-05,15.478,12.796,12.796,0
2mer-0+374,0.05709661,1,0.02854831,-87.25104864,7.049605e-05,15.434,12.81,12.81,0
2mer-0+225,0.4654348,2,0.4654348,-86.78561384,7.031131e-05,13.712,12.821,12.821,0
2mer-0+439,0.52634843,2,0.52634843,-86.2592654,7.025638e-05,16.122,12.824,12.824,0
2mer-0+158,0.42827056,2,0.42827056,-85.83099484,7.006179e-05,14.858,12.836,12.836,0
2mer-0+159,0.67644169,2,0.67644169,-85.15455316,6.868378e-05,15.402,12.922,12.922,0
2mer-0+180,0.60235761,1,0.3011788,-84.85337435,6.836313e-05,15.179,12.942,12.942,0
2mer-0+212,0.35294582,2,0.35294582,-84.50042853,6.680008e-05,13.893,13.042,13.042,0
2mer-0+191,-0.52586279,2,-0.52586279,-85.02629132,6.645218e-05,15.478,13.065,13.065,0
2mer-0+182,-0.38986851,2,-0.38986851,-85.41615983,6.546587e-05,15.887,13.13,13.13,0
2mer-0+414,0.01649455,1,0.00824727,-85.40791256,6.452945e-05,16.08,13.193,13.193,0
2mer-0+278,-0.03799115,2,-0.03799115,-85.4459037,6.430927e-05,14.932,13.208,13.208,0
2mer-0+168,-0.34096738,2,-0.34096738,-85.78687109,6.423944e-05,16.001,13.213,13.213,0
2mer-0+179,-0.39008299,2,-0.39008299,-86.17695408,6.418464e-05,15.688,13.217,13.217,0
2mer-0+209,0.12765963,2,0.12765963,-86.04929445,6.250307e-05,14.756,13.334,13.334,0
2mer-0+246,0.24912583,2,0.24912583,-85.80016861,6.17155e-05,14.924,13.391,13.391,0
2mer-0+217,0.27372273,2,0.27372273,-85.52644588,6.163372e-05,14.603,13.397,13.397,0
2mer-0+214,0.30507647,2,0.30507647,-85.22136942,6.162552e-05,14.539,13.397,13.397,0
2mer-0+211,-0.3526275,2,-0.3526275,-85.57399691,6.139546e-05,16.105,13.414,13.414,0
2mer-0+250,0.12461402,2,0.12461402,-85.44938289,6.131216e-05,14.603,13.42,13.42,0
2mer-0+204,-0.31112724,2,-0.31112724,-85.76051013,6.12375e-05,16.106,13.425,13.425,0
2mer-0+408,0.27324833,1,0.13662417,-85.62388596,5.971113e-05,15.858,13.539,13.539,0
2mer-0+458,0.40345769,1,0.20172885,-85.42215711,5.951888e-05,16.701,13.553,13.553,0
2mer-0+197,-0.05278827,2,-0.05278827,-85.47494539,5.922478e-05,15.626,13.576,13.576,0
2mer-0+401,-0.0156953,2,-0.0156953,-85.49064069,5.916223e-05,16.204,13.581,13.581,0
2mer-0+313,-0.00759726,2,-0.00759726,-85.49823795,5.905388e-05,15.797,13.589,13.589,0
2mer-0+215,-0.41103557,2,-0.41103557,-85.90927352,5.875653e-05,16.001,13.612,13.612,0
2mer-0+358,-0.06788233,2,-0.06788233,-85.97715584,5.807131e-05,16.148,13.665,13.665,0
2mer-0+304,-0.39957258,1,-0.19978629,-86.17694214,5.794632e-05,14.708,13.675,13.675,0
2mer-0+240,-0.39143951,2,-0.39143951,-86.56838165,5.791329e-05,14.425,13.678,13.678,0
2mer-0+238,-0.41540506,1,-0.20770253,-86.77608418,5.783869e-05,13.968,13.683,13.683,0
2mer-0+233,-0.17739989,2,-0.17739989,-86.95348407,5.744829e-05,15.877,13.714,13.714,0
2mer-0+206,0.176556,1,0.088278,-86.86520607,5.723035e-05,15.411,13.732,13.732,0
2mer-0+258,-0.29130011,1,-0.14565006,-87.01085613,5.715745e-05,13.933,13.738,13.738,0
2mer-0+442,0.21215912,2,0.21215912,-86.79869701,5.624064e-05,16.809,13.812,13.812,0
2mer-0+324,0.27578996,2,0.27578996,-86.52290706,5.610848e-05,15.996,13.823,13.823,0
2mer-0+231,0.08317527,1,0.04158764,-86.48131942,5.580153e-05,15.512,13.848,13.848,0
2mer-0+207,0.57227343,1,0.28613672,-86.19518271,5.528699e-05,16.445,13.891,13.891,0
2mer-0+263,-0.05508218,1,-0.02754109,-86.2227238,5.521817e-05,15.069,13.897,13.897,0
2mer-0+247,0.30196844,2,0.30196844,-85.92075535,5.460406e-05,14.924,13.948,13.948,0
2mer-0+318,0.30299639,2,0.30299639,-85.61775897,5.454743e-05,15.23,13.953,13.953,0
2mer-0+220,-0.27906316,2,-0.27906316,-85.89682213,5.454619e-05,16.246,13.953,13.953,0
2mer-0+229,0.23687221,2,0.23687221,-85.65994992,5.353312e-05,15.156,14.041,14.041,0
2mer-0+359,-0.08896227,2,-0.08896227,-85.74891219,5.250552e-05,16.148,14.132,14.132,0
2mer-0+249,0.32022509,2,0.32022509,-85.42868709,5.163973e-05,15.275,14.21,14.21,0
2mer-0+219,-0.27982368,2,-0.27982368,-85.70851077,5.082539e-05,16.705,14.286,14.286,0
2mer-0+226,0.11637459,2,0.11637459,-85.59213618,5.074742e-05,15.635,14.293,14.293,0
2mer-0+230,0.01481383,2,0.01481383,-85.57732235,5.074742e-05,15.635,14.293,14.293,0
2mer-0+331,0.20514115,2,0.20514115,-85.3721812,5.074671e-05,15.323,14.293,14.293,0
2mer-0+299,0.16918058,2,0.16918058,-85.20300062,5.064689e-05,15.156,14.303,14.303,0
2mer-0+266,0.15599637,2,0.15599637,-85.04700425,5.062916e-05,15.628,14.304,14.304,0
2mer-0+232,0.15811348,2,0.15811348,-84.88889077,4.990927e-05,15.626,14.373,14.373,0
2mer-0+243,0.19117811,1,0.09558906,-84.79330171,4.896482e-05,16.058,14.465,14.465,0
2mer-0+269,0.26610177,2,0.26610177,-84.52719994,4.88404e-05,15.76,14.477,14.477,0
2mer-0+288,-0.3246423,1,-0.16232115,-84.68952109,4.85158e-05,15.761,14.509,14.509,0
2mer-0+580,0.35882769,1,0.17941384,-84.51010725,4.846938e-05,17.905,14.514,14.514,0
2mer-0+583,0.40969554,2,0.40969554,-84.10041171,4.827463e-05,18.035,14.533,14.533,0
2mer-0+248,0.20585579,2,0.20585579,-83.89455591,4.788141e-05,15.244,14.573,14.573,0
2mer-0+286,0.04843469,1,0.02421735,-83.87033857,4.786082e-05,16.155,14.575,14.575,0
2mer-0+265,-0.22997868,2,-0.22997868,-84.10031725,4.766414e-05,16.936,14.595,14.595,0
2mer-0+244,0.48668291,1,0.24334145,-83.8569758,4.746213e-05,17.053,14.616,14.616,0
2mer-0+295,0.19397077,2,0.19397077,-83.66300503,4.731938e-05,15.877,14.63,14.63,0
2mer-0+559,0.03887699,1,0.0194385,-83.64356653,4.713689e-05,17.678,14.649,14.649,0
2mer-0+306,-0.37722059,1,-0.18861029,-83.83217682,4.707835e-05,15.162,14.655,14.655,0
2mer-0+255,-0.0415113,2,-0.0415113,-83.87368812,4.672443e-05,16.047,14.692,14.692,0
2mer-0+241,0.12006269,2,0.12006269,-83.75362543,4.663734e-05,16.483,14.701,14.701,0
2mer-0+334,-0.28650613,2,-0.28650613,-84.04013156,4.619331e-05,15.417,14.748,14.748,0
2mer-0+592,0.40096019,2,0.40096019,-83.63917138,4.611991e-05,18.119,14.756,14.756,0
2mer-0+403,0.3205157,2,0.3205157,-83.31865567,4.557768e-05,15.553,14.814,14.814,0
2mer-0+283,-0.2159183,2,-0.2159183,-83.53457397,4.552846e-05,17.504,14.82,14.82,0
2mer-0+478,0.03080577,2,0.03080577,-83.5037682,4.545557e-05,17.292,14.828,14.828,0
2mer-0+237,0.20013855,1,0.10006928,-83.40369893,4.535806e-05,16.844,14.838,14.838,0
2mer-0+323,-0.00237648,2,-0.00237648,-83.40607541,4.484863e-05,16.483,14.894,14.894,0
2mer-0+294,0.34243519,2,0.34243519,-83.06364022,4.482025e-05,15.23,14.897,14.897,0
2mer-0+406,-0.12535041,1,-0.0626752,-83.12631542,4.449226e-05,17.03,14.934,14.934,0
2mer-0+360,0.19602972,2,0.19602972,-82.9302857,4.445069e-05,15.918,14.939,14.939,0
2mer-0+330,0.25185231,2,0.25185231,-82.67843339,4.432383e-05,16.106,14.953,14.953,0
2mer-0+309,-0.31189688,2,-0.31189688,-82.99033027,4.421548e-05,16.694,14.965,14.965,0
2mer-0+317,-0.33614102,2,-0.33614102,-83.3264713,4.390029e-05,15.708,15.001,15.001,0
2mer-0+364,-0.24645101,1,-0.1232255,-83.4496968,4.366396e-05,16.203,15.028,15.028,0
2mer-0+654,0.30172719,2,0.30172719,-83.14796961,4.312572e-05,18.672,15.09,15.09,0
2mer-0+354,-0.29277765,2,-0.29277765,-83.44074726,4.275727e-05,16.788,15.133,15.133,0
2mer-0+289,0.26343638,2,0.26343638,-83.17731088,4.257202e-05,16.124,15.155,15.155,0
2mer-0+365,-0.33059532,1,-0.16529766,-83.34260854,4.245725e-05,15.819,15.169,15.169,0
2mer-0+296,-0.22205301,2,-0.22205301,-83.56466155,4.238106e-05,16.014,15.178,15.178,0
2mer-0+260,-0.04668064,2,-0.04668064,-83.61134219,4.234845e-05,16.464,15.182,15.182,0
2mer-0+356,0.18573015,2,0.18573015,-83.42561204,4.204716e-05,16.637,15.218,15.218,0
2mer-0+277,-0.16718176,2,-0.16718176,-83.5927938,4.203218e-05,17.702,15.22,15.22,0
2mer-0+498,-0.06750802,2,-0.06750802,-83.66030183,4.160699e-05,17.588,15.271,15.271,0
2mer-0+310,-0.21376037,2,-0.21376037,-83.87406219,4.137713e-05,17.634,15.3,15.3,0
2mer-0+384,0.21237191,2,0.21237191,-83.66169028,4.134285e-05,16.871,15.304,15.304,0
2mer-0+305,-0.16318016,2,-0.16318016,-83.82487044,4.120872e-05,17.882,15.32,15.32,0
2mer-0+284,-0.1224238,2,-0.1224238,-83.94729425,4.116742e-05,17.504,15.326,15.326,0
2mer-0+268,-0.34804684,2,-0.34804684,-84.29534108,4.098261e-05,18.294,15.349,15.349,0
2mer-0+302,-0.05575416,2,-0.05575416,-84.35109525,4.048823e-05,16.8,15.411,15.411,0
2mer-0+419,0.23102316,2,0.23102316,-84.12007209,4.034046e-05,17.403,15.43,15.43,0
2mer-0+418,0.17945904,2,0.17945904,-83.94061305,4.034046e-05,17.403,15.43,15.43,0
2mer-0+398,0.20657591,2,0.20657591,-83.73403714,4.019409e-05,17.742,15.448,15.448,0
2mer-0+382,-0.25581879,2,-0.25581879,-83.98985593,4.010933e-05,16.533,15.459,15.459,0
2mer-0+655,0.08255166,1,0.04127583,-83.9485801,4.009936e-05,18.438,15.46,15.46,0
2mer-0+291,-0.10053665,2,-0.10053665,-84.04911676,3.967077e-05,17.634,15.516,15.516,0
2mer-0+396,0.11667401,2,0.11667401,-83.93244275,3.948888e-05,16.871,15.54,15.54,0
2mer-0+303,-0.00871652,2,-0.00871652,-83.94115926,3.934307e-05,16.8,15.559,15.559,0
2mer-0+287,-0.38417344,2,-0.38417344,-84.3253327,3.904014e-05,18.651,15.599,15.599,0
2mer-0+366,-0.08809852,2,-0.08809852,-84.41343122,3.899999e-05,17.766,15.604,15.604,0
2mer-0+672,0.22789072,1,0.11394536,-84.29948586,3.872571e-05,18.465,15.641,15.641,0
2mer-0+504,-0.10312299,2,-0.10312299,-84.40260885,3.867775e-05,17.624,15.648,15.648,0
2mer-0+646,0.17921218,2,0.17921218,-84.22339667,3.852227e-05,18.813,15.669,15.669,0
2mer-0+518,-0.0181157,1,-0.00905785,-84.23245451,3.79102e-05,17.66,15.752,15.752,0
2mer-0+316,-0.07793868,2,-0.07793868,-84.31039319,3.751208e-05,18.222,15.808,15.808,0
2mer-0+378,0.15147379,2,0.15147379,-84.1589194,3.741999e-05,17.419,15.821,15.821,0
2mer-0+325,0.00051362,2,0.00051362,-84.15840577,3.738977e-05,17.093,15.825,15.825,0
2mer-0+322,0.03502729,2,0.03502729,-84.12337848,3.717402e-05,17.766,15.856,15.856,0
2mer-0+355,-0.22443558,2,-0.22443558,-84.34781406,3.706756e-05,16.788,15.871,15.871,0
2mer-0+314,-0.24944174,2,-0.24944174,-84.5972558,3.704622e-05,18.651,15.874,15.874,0
2mer-0+391,-0.2575916,2,-0.2575916,-84.85484741,3.699004e-05,17.293,15.882,15.882,0
2mer-0+342,-0.2449665,1,-0.12248325,-84.97733066,3.69646e-05,16.532,15.886,15.886,0
2mer-0+701,0.27815357,2,0.27815357,-84.69917708,3.657614e-05,19.215,15.942,15.942,0
2mer-0+673,0.26171928,2,0.26171928,-84.4374578,3.635973e-05,19.215,15.973,15.973,0
2mer-0+423,0.15109076,2,0.15109076,-84.28636705,3.633899e-05,16.759,15.976,15.976,0
2mer-0+326,0.35560822,2,0.35560822,-83.93075883,3.596111e-05,18.482,16.032,16.032,0
2mer-0+397,0.21690915,2,0.21690915,-83.71384968,3.583758e-05,17.504,16.05,16.05,0
2mer-0+320,0.11848084,2,0.11848084,-83.59536884,3.559579e-05,17.742,16.087,16.087,0
