N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+110,-0.19896789,2,-0.19896789,-94.26055585,9.513899e-05,13.869,11.592,11.592,0
2mer-0+242,-0.03652551,1,-0.01826275,-94.2788186,9.501051e-05,15.604,11.597,11.597,0
2mer-0+278,0.16488933,1,0.08244467,-94.19637394,9.426809e-05,15.526,11.627,11.627,0
2mer-0+153,-0.28227663,1,-0.14113832,-94.33751225,9.30533e-05,11.868,11.678,11.678,0
2mer-0+210,0.13542287,2,0.13542287,-94.20208938,9.242004e-05,15.34,11.704,11.704,0
2mer-0+111,-0.38813651,2,-0.38813651,-94.59022589,9.197148e-05,15.168,11.723,11.723,0
2mer-0+87,0.34020833,1,0.17010416,-94.42012172,9.167008e-05,15.727,11.736,11.736,0
2mer-0+181,-0.10474897,2,-0.10474897,-94.52487069,9.151413e-05,14.21,11.743,11.743,0
2mer-0+102,-0.29484798,2,-0.29484798,-94.81971867,8.900818e-05,14.612,11.852,11.852,0
2mer-0+139,0.27942168,2,0.27942168,-94.54029699,8.799245e-05,13.488,11.897,11.897,0
2mer-0+169,0.20995324,2,0.20995324,-94.33034375,8.524543e-05,14.014,12.024,12.024,0
2mer-0+105,-0.08719627,2,-0.08719627,-94.41754002,8.504902e-05,15.531,12.033,12.033,0
2mer-0+218,-0.15821749,1,-0.07910875,-94.49664877,8.437834e-05,15.55,12.065,12.065,0
2mer-0+94,0.01233365,1,0.00616683,-94.49048194,8.110195e-05,14.526,12.225,12.225,0
2mer-0+112,-0.40452691,2,-0.40452691,-94.89500886,8.067613e-05,15.009,12.247,12.247,0
2mer-0+135,0.20411738,2,0.20411738,-94.69089147,7.945844e-05,14.029,12.309,12.309,0
2mer-0+158,0.01928425,2,0.01928425,-94.67160722,7.926127e-05,15.789,12.319,12.319,0
2mer-0+215,0.23289336,2,0.23289336,-94.43871386,7.910728e-05,15.183,12.327,12.327,0
2mer-0+123,0.36806835,1,0.18403418,-94.25467968,7.6035e-05,16.095,12.491,12.491,0
2mer-0+114,0.36576388,1,0.18288194,-94.07179774,7.47132e-05,16.612,12.564,12.564,0
2mer-0+228,0.44486217,1,0.22243109,-93.84936666,7.42111e-05,14.738,12.592,12.592,0
2mer-0+152,-0.24002734,2,-0.24002734,-94.089394,7.148027e-05,15.941,12.751,12.751,0
2mer-0+130,0.03088011,1,0.01544006,-94.07395395,7.144689e-05,16.094,12.753,12.753,0
2mer-0+168,0.07259939,2,0.07259939,-94.00135455,7.018149e-05,16.088,12.829,12.829,0
2mer-0+141,0.1772157,2,0.1772157,-93.82413885,6.95186e-05,16.114,12.87,12.87,0
2mer-0+156,0.09442258,2,0.09442258,-93.72971628,6.88204e-05,15.241,12.913,12.913,0
2mer-0+183,-0.06761313,2,-0.06761313,-93.79732941,6.862914e-05,16.412,12.925,12.925,0
2mer-0+173,-0.18023571,1,-0.09011785,-93.88744726,6.832306e-05,14.431,12.944,12.944,0
2mer-0+122,-0.38007529,2,-0.38007529,-94.26752254,6.820297e-05,16.246,12.952,12.952,0
2mer-0+126,0.24093996,2,0.24093996,-94.02658258,6.714385e-05,15.174,13.02,13.02,0
2mer-0+109,0.05978068,2,0.05978068,-93.9668019,6.70496e-05,16.406,13.026,13.026,0
2mer-0+124,-0.2945528,2,-0.2945528,-94.2613547,6.625427e-05,15.941,13.078,13.078,0
2mer-0+276,0.29472863,1,0.14736432,-94.11399038,6.620965e-05,14.978,13.081,13.081,0
2mer-0+160,-0.23905993,1,-0.11952996,-94.23352035,6.614705e-05,15.876,13.085,13.085,0
2mer-0+138,0.05850282,2,0.05850282,-94.17501753,6.577878e-05,15.164,13.109,13.109,0
2mer-0+174,0.12706078,2,0.12706078,-94.04795675,6.566124e-05,15.628,13.117,13.117,0
2mer-0+262,0.15076046,2,0.15076046,-93.89719629,6.367547e-05,16.026,13.252,13.252,0
2mer-0+200,0.09528566,1,0.04764283,-93.84955346,6.334681e-05,14.82,13.275,13.275,0
2mer-0+264,0.17345274,1,0.08672637,-93.76282708,6.264091e-05,15.533,13.324,13.324,0
2mer-0+157,0.13408239,2,0.13408239,-93.6287447,6.235543e-05,16.705,13.345,13.345,0
2mer-0+145,0.31318408,2,0.31318408,-93.31556062,6.201796e-05,17.416,13.369,13.369,0
2mer-0+190,-0.1291311,2,-0.1291311,-93.44469172,6.094013e-05,17.312,13.447,13.447,0
2mer-0+221,-0.14760667,1,-0.07380334,-93.51849505,6.038967e-05,17.107,13.488,13.488,0
2mer-0+172,0.19223138,1,0.09611569,-93.42237936,6.031279e-05,17.315,13.494,13.494,0
2mer-0+203,0.14378795,2,0.14378795,-93.27859142,5.998346e-05,17.243,13.518,13.518,0
2mer-0+132,-0.32486992,1,-0.16243496,-93.44102638,5.986131e-05,13.932,13.528,13.528,0
2mer-0+214,-0.18414162,1,-0.09207081,-93.53309719,5.81405e-05,17.998,13.66,13.66,0
2mer-0+131,0.03351931,2,0.03351931,-93.49957788,5.737821e-05,17.565,13.72,13.72,0
2mer-0+208,0.1344229,2,0.1344229,-93.36515498,5.723601e-05,17.808,13.731,13.731,0
2mer-0+231,-0.00713378,1,-0.00356689,-93.36872187,5.593201e-05,17.176,13.837,13.837,0
2mer-0+259,-0.01573802,1,-0.00786901,-93.37659088,5.573474e-05,18.257,13.853,13.853,0
2mer-0+133,-0.10078636,1,-0.05039318,-93.42698406,5.563815e-05,16.481,13.862,13.862,0
2mer-0+179,-0.24388699,2,-0.24388699,-93.67087106,5.553102e-05,17.234,13.87,13.87,0
2mer-0+166,-0.18940074,2,-0.18940074,-93.8602718,5.364263e-05,18.052,14.031,14.031,0
2mer-0+388,-0.04779916,1,-0.02389958,-93.88417138,5.265474e-05,18.493,14.119,14.119,0
2mer-0+426,0.03494318,1,0.01747159,-93.86669979,5.237655e-05,18.426,14.143,14.143,0
2mer-0+217,-0.17353889,2,-0.17353889,-94.04023868,5.221453e-05,16.997,14.158,14.158,0
2mer-0+371,-0.10166074,1,-0.05083037,-94.09106905,5.123588e-05,17.989,14.248,14.248,0
2mer-0+163,0.25705994,2,0.25705994,-93.83400912,5.117036e-05,14.518,14.254,14.254,0
2mer-0+186,0.0802958,2,0.0802958,-93.75371332,5.016383e-05,18.468,14.348,14.348,0
2mer-0+149,-0.02221944,1,-0.01110972,-93.76482304,4.904699e-05,16.9,14.457,14.457,0
2mer-0+206,0.06003048,2,0.06003048,-93.70479256,4.902545e-05,16.675,14.459,14.459,0
2mer-0+314,0.02319632,2,0.02319632,-93.68159624,4.900815e-05,18.132,14.46,14.46,0
2mer-0+273,0.12021449,2,0.12021449,-93.56138175,4.892751e-05,16.31,14.468,14.468,0
2mer-0+167,0.12600666,2,0.12600666,-93.43537509,4.888915e-05,17.824,14.472,14.472,0
2mer-0+286,-0.14823285,1,-0.07411643,-93.50949152,4.828853e-05,15.47,14.532,14.532,0
2mer-0+267,-0.18151681,2,-0.18151681,-93.69100833,4.804077e-05,16.687,14.557,14.557,0
2mer-0+353,0.16677076,1,0.08338538,-93.60762295,4.756998e-05,16.283,14.605,14.605,0
2mer-0+284,0.07282078,2,0.07282078,-93.53480217,4.699893e-05,18.584,14.664,14.664,0
2mer-0+154,-0.10777323,2,-0.10777323,-93.6425754,4.686498e-05,17.419,14.677,14.677,0
2mer-0+325,0.00396803,1,0.00198401,-93.64059139,4.672226e-05,17.773,14.692,14.692,0
2mer-0+348,-0.07796531,1,-0.03898265,-93.67957404,4.669124e-05,18.525,14.696,14.696,0
2mer-0+285,-0.09595697,2,-0.09595697,-93.77553102,4.661705e-05,17.814,14.703,14.703,0
2mer-0+164,0.20061573,1,0.10030787,-93.67522315,4.623089e-05,18.724,14.744,14.744,0
2mer-0+184,0.13129428,2,0.13129428,-93.54392887,4.619082e-05,18.354,14.749,14.749,0
2mer-0+165,0.04995926,2,0.04995926,-93.49396961,4.59517e-05,16.088,14.774,14.774,0
2mer-0+199,-0.1204588,2,-0.1204588,-93.61442841,4.577477e-05,17.543,14.793,14.793,0
2mer-0+265,-0.06246179,2,-0.06246179,-93.6768902,4.551896e-05,18.457,14.821,14.821,0
2mer-0+226,-0.13365951,1,-0.06682976,-93.74371996,4.485508e-05,17.085,14.894,14.894,0
2mer-0+366,0.11049311,2,0.11049311,-93.63322685,4.356135e-05,18.184,15.04,15.04,0
2mer-0+308,0.1620037,1,0.08100185,-93.552225,4.320166e-05,17.083,15.081,15.081,0
2mer-0+252,-0.15714975,1,-0.07857487,-93.63079988,4.297239e-05,17.638,15.108,15.108,0
2mer-0+192,-0.06416525,2,-0.06416525,-93.69496513,4.268307e-05,17.804,15.142,15.142,0
2mer-0+331,-0.12296032,1,-0.06148016,-93.75644529,4.261643e-05,17.766,15.15,15.15,0
2mer-0+237,-0.14179526,2,-0.14179526,-93.89824056,4.249421e-05,16.972,15.164,15.164,0
2mer-0+326,0.03022998,2,0.03022998,-93.86801058,4.241163e-05,18.599,15.174,15.174,0
2mer-0+360,-0.12488543,1,-0.06244271,-93.93045329,4.235278e-05,17.659,15.181,15.181,0
2mer-0+298,-0.1005517,1,-0.05027585,-93.98072914,4.222536e-05,18.24,15.196,15.196,0
2mer-0+244,-0.03193323,2,-0.03193323,-94.01266237,4.214723e-05,18.045,15.206,15.206,0
2mer-0+198,0.17613355,2,0.17613355,-93.83652882,4.198139e-05,19.001,15.226,15.226,0
2mer-0+275,0.102939,2,0.102939,-93.73358982,4.182438e-05,17.716,15.245,15.245,0
2mer-0+178,-0.11655915,2,-0.11655915,-93.85014896,4.160758e-05,18.457,15.271,15.271,0
2mer-0+177,0.00075516,2,0.00075516,-93.84939381,4.142212e-05,18.855,15.294,15.294,0
2mer-0+232,-0.02405472,2,-0.02405472,-93.87344853,4.094895e-05,18.827,15.353,15.353,0
2mer-0+213,0.0562971,2,0.0562971,-93.81715142,4.092977e-05,18.351,15.355,15.355,0
2mer-0+410,0.312569,1,0.1562845,-93.66086693,4.088661e-05,17.687,15.361,15.361,0
2mer-0+292,0.05114295,2,0.05114295,-93.60972398,4.081384e-05,18.855,15.37,15.37,0
2mer-0+249,-0.15877075,2,-0.15877075,-93.76849473,4.011902e-05,18.052,15.458,15.458,0
2mer-0+223,0.14378484,2,0.14378484,-93.62470988,4.009532e-05,18.931,15.461,15.461,0
2mer-0+191,0.09860951,2,0.09860951,-93.52610038,3.994652e-05,17.808,15.48,15.48,0
2mer-0+316,-0.08336686,1,-0.04168343,-93.56778381,3.945508e-05,17.893,15.544,15.544,0
2mer-0+224,-0.0661223,2,-0.0661223,-93.63390611,3.89944e-05,18.12,15.605,15.605,0
2mer-0+193,0.07325398,2,0.07325398,-93.56065213,3.893533e-05,19.375,15.613,15.613,0
2mer-0+279,-0.11208647,2,-0.11208647,-93.67273861,3.841883e-05,19.256,15.683,15.683,0
2mer-0+339,0.03921211,2,0.03921211,-93.63352649,3.830317e-05,19.406,15.698,15.698,0
2mer-0+478,-0.04700439,1,-0.02350219,-93.65702869,3.823255e-05,19.084,15.708,15.708,0
2mer-0+281,-0.06706693,2,-0.06706693,-93.72409562,3.813964e-05,18.446,15.721,15.721,0
2mer-0+414,0.28086036,1,0.14043018,-93.58366544,3.783778e-05,18.159,15.763,15.763,0
2mer-0+375,-0.07890902,1,-0.03945451,-93.62311995,3.776792e-05,18.998,15.772,15.772,0
2mer-0+319,0.05937225,1,0.02968613,-93.59343382,3.773773e-05,19.957,15.776,15.776,0
2mer-0+320,-0.11360596,1,-0.05680298,-93.6502368,3.770996e-05,17.514,15.78,15.78,0
2mer-0+194,0.14874643,2,0.14874643,-93.50149037,3.766804e-05,18.268,15.786,15.786,0
2mer-0+290,-0.17645081,1,-0.0882254,-93.58971578,3.742115e-05,17.152,15.821,15.821,0
2mer-0+484,0.19172613,1,0.09586306,-93.49385271,3.72912e-05,18.804,15.839,15.839,0
2mer-0+233,-0.10768911,2,-0.10768911,-93.60154182,3.727303e-05,19.136,15.842,15.842,0
2mer-0+293,0.00829593,1,0.00414797,-93.59739386,3.69253e-05,17.154,15.891,15.891,0
2mer-0+211,-0.12683002,2,-0.12683002,-93.72422387,3.68355e-05,19.167,15.904,15.904,0
2mer-0+359,-0.0877631,1,-0.04388155,-93.76810543,3.678758e-05,17.283,15.911,15.911,0
2mer-0+209,0.08421777,1,0.04210888,-93.72599654,3.639714e-05,19.484,15.968,15.968,0
2mer-0+254,-0.05905377,2,-0.05905377,-93.78505031,3.607153e-05,18.859,16.016,16.016,0
2mer-0+241,-0.01459651,1,-0.00729825,-93.79234857,3.59136e-05,19.783,16.039,16.039,0
2mer-0+229,-0.0877656,2,-0.0877656,-93.88011417,3.55376e-05,20.308,16.096,16.096,0
2mer-0+271,0.10846923,2,0.10846923,-93.77164494,3.541875e-05,18.468,16.114,16.114,0
2mer-0+306,-0.1048586,1,-0.0524293,-93.82407424,3.488167e-05,19.64,16.196,16.196,0
2mer-0+460,0.20933232,2,0.20933232,-93.61474192,3.477088e-05,19.084,16.213,16.213,0
2mer-0+377,-0.11382953,1,-0.05691477,-93.67165669,3.463002e-05,19.754,16.235,16.235,0
2mer-0+261,-0.23639705,2,-0.23639705,-93.90805374,3.367414e-05,19.581,16.387,16.387,0
2mer-0+453,-0.08063336,1,-0.04031668,-93.94837042,3.357023e-05,19.949,16.404,16.404,0
2mer-0+351,-0.14332205,2,-0.14332205,-94.09169247,3.347549e-05,18.334,16.419,16.419,0
2mer-0+245,-0.13521227,1,-0.06760613,-94.1592986,3.33268e-05,17.573,16.444,16.444,0
2mer-0+251,-0.19735479,2,-0.19735479,-94.35665339,3.284707e-05,20.304,16.524,16.524,0
2mer-0+253,-0.20841277,2,-0.20841277,-94.56506616,3.255433e-05,19.584,16.573,16.573,0
2mer-0+243,-0.15946691,1,-0.07973345,-94.64479961,3.241034e-05,18.067,16.597,16.597,0
2mer-0+380,-0.02499709,2,-0.02499709,-94.6697967,3.240432e-05,20.665,16.598,16.598,0
2mer-0+236,-0.02486118,2,-0.02486118,-94.69465789,3.236805e-05,19.342,16.605,16.605,0
2mer-0+396,0.05227473,2,0.05227473,-94.64238316,3.134777e-05,19.707,16.783,16.783,0
2mer-0+280,-0.06093569,2,-0.06093569,-94.70331885,3.132833e-05,20.355,16.786,16.786,0
2mer-0+296,-0.09602014,1,-0.04801007,-94.75132892,3.124488e-05,20.744,16.801,16.801,0
2mer-0+516,0.0448696,1,0.0224348,-94.72889412,3.113759e-05,19.068,16.821,16.821,0
2mer-0+340,-0.00196215,2,-0.00196215,-94.73085627,3.089172e-05,18.827,16.865,16.865,0
2mer-0+272,-0.11414072,2,-0.11414072,-94.84499699,3.053003e-05,18.594,16.931,16.931,0
2mer-0+480,0.1808238,2,0.1808238,-94.66417319,3.045071e-05,19.088,16.946,16.946,0
2mer-0+295,-0.17541603,2,-0.17541603,-94.83958922,3.044513e-05,19.886,16.947,16.947,0
2mer-0+256,0.16030146,2,0.16030146,-94.67928775,3.03472e-05,17.243,16.965,16.965,0
2mer-0+329,-0.05762143,2,-0.05762143,-94.73690918,3.012337e-05,19.23,17.007,17.007,0
2mer-0+495,0.06820242,2,0.06820242,-94.66870676,3.010398e-05,20.502,17.011,17.011,0
2mer-0+357,0.08393969,2,0.08393969,-94.58476707,3.002232e-05,21.014,17.026,17.026,0
2mer-0+321,0.10257284,1,0.05128642,-94.53348065,2.990965e-05,20.654,17.048,17.048,0
2mer-0+335,-0.07464498,1,-0.03732249,-94.57080314,2.967118e-05,18.359,17.093,17.093,0
2mer-0+307,0.12368184,1,0.06184092,-94.50896222,2.962861e-05,21.06,17.101,17.101,0
2mer-0+250,0.04453849,2,0.04453849,-94.46442373,2.939263e-05,18.584,17.147,17.147,0
2mer-0+282,0.17747696,2,0.17747696,-94.28694677,2.934287e-05,21.037,17.157,17.157,0
2mer-0+334,0.05412326,2,0.05412326,-94.23282352,2.903121e-05,19.533,17.218,17.218,0
2mer-0+449,-0.06630298,1,-0.03315149,-94.26597501,2.88421e-05,20.764,17.255,17.255,0
2mer-0+305,0.00059612,2,0.00059612,-94.26537889,2.882078e-05,21.0,17.26,17.26,0
2mer-0+390,-0.03131449,2,-0.03131449,-94.29669338,2.830391e-05,20.246,17.364,17.364,0
2mer-0+332,-0.17524481,2,-0.17524481,-94.47193819,2.820769e-05,20.304,17.384,17.384,0
2mer-0+255,0.05930581,2,0.05930581,-94.41263238,2.809378e-05,20.744,17.407,17.407,0
2mer-0+370,-0.05251892,2,-0.05251892,-94.4651513,2.808812e-05,21.034,17.408,17.408,0
2mer-0+457,-0.01347956,2,-0.01347956,-94.47863086,2.788922e-05,20.301,17.45,17.45,0
2mer-0+498,0.12451436,2,0.12451436,-94.35411651,2.775995e-05,20.54,17.477,17.477,0
2mer-0+472,0.07285316,2,0.07285316,-94.28126335,2.775118e-05,19.833,17.479,17.479,0
2mer-0+465,-0.0420413,1,-0.02102065,-94.302284,2.7465e-05,21.171,17.539,17.539,0
2mer-0+485,0.00898214,2,0.00898214,-94.29330186,2.734642e-05,19.463,17.564,17.564,0
2mer-0+287,-0.15261228,2,-0.15261228,-94.44591414,2.714771e-05,20.72,17.607,17.607,0
2mer-0+552,-0.05963387,1,-0.02981694,-94.47573107,2.668247e-05,21.434,17.709,17.709,0
2mer-0+283,-0.04952133,2,-0.04952133,-94.52525241,2.663214e-05,20.331,17.72,17.72,0
2mer-0+462,-0.05583251,1,-0.02791625,-94.55316866,2.660011e-05,18.425,17.727,17.727,0
2mer-0+663,0.08068786,1,0.04034393,-94.51282474,2.641472e-05,21.262,17.769,17.769,0
2mer-0+476,-0.03008801,1,-0.01504401,-94.52786874,2.638197e-05,21.242,17.776,17.776,0
