N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+129,-0.00735117,4,-0.01470233,-94.87751371,3.365651e-05,19.721,16.39,16.39,0
2mer-0+241,0.00057604,4,0.00115207,-94.87636164,3.224771e-05,21.171,16.625,16.625,0
2mer-0+156,-0.00589738,2,-0.00589738,-94.88225902,3.218e-05,22.16,16.637,16.637,0
2mer-0+173,-0.00050649,2,-0.00050649,-94.8827655,3.194701e-05,23.091,16.677,16.677,0
2mer-0+205,-0.00977074,2,-0.00977074,-94.89253624,3.174122e-05,19.561,16.713,16.713,0
2mer-0+154,0.00582178,2,0.00582178,-94.88671446,3.034911e-05,17.837,16.965,16.965,0
2mer-0+158,-0.00453148,4,-0.00906296,-94.89577742,3.01318e-05,22.193,17.006,17.006,0
2mer-0+146,-0.00499032,4,-0.00998063,-94.90575805,2.974773e-05,19.074,17.079,17.079,0
2mer-0+181,-0.00165706,4,-0.00331411,-94.90907217,2.973307e-05,23.235,17.081,17.081,0
2mer-0+219,-0.00390131,2,-0.00390131,-94.91297348,2.965057e-05,22.855,17.097,17.097,0
2mer-0+202,-0.00025295,4,-0.00050591,-94.91347938,2.953573e-05,24.018,17.119,17.119,0
2mer-0+235,-0.00150992,2,-0.00150992,-94.91498931,2.947026e-05,23.614,17.132,17.132,0
2mer-0+266,0.00116498,2,0.00116498,-94.91382432,2.934543e-05,23.165,17.156,17.156,0
2mer-0+209,0.00066713,4,0.00133425,-94.91249007,2.874506e-05,20.428,17.275,17.275,0
2mer-0+213,-0.00471643,2,-0.00471643,-94.9172065,2.855931e-05,22.847,17.312,17.312,0
2mer-0+230,0.00116766,4,0.00233531,-94.91487119,2.832759e-05,21.978,17.359,17.359,0
2mer-0+227,1.84e-05,2,1.84e-05,-94.91485278,2.783234e-05,22.236,17.462,17.462,0
2mer-0+269,-0.00484622,2,-0.00484622,-94.91969901,2.736889e-05,23.023,17.56,17.56,0
2mer-0+216,-7.639e-05,2,-7.639e-05,-94.9197754,2.698517e-05,22.847,17.642,17.642,0
2mer-0+185,-0.00705053,2,-0.00705053,-94.92682592,2.670216e-05,21.099,17.705,17.705,0
2mer-0+259,-0.00600905,2,-0.00600905,-94.93283497,2.656308e-05,22.244,17.735,17.735,0
2mer-0+170,-0.00366383,2,-0.00366383,-94.9364988,2.569012e-05,20.246,17.934,17.934,0
2mer-0+251,-0.00402606,2,-0.00402606,-94.94052487,2.551683e-05,23.614,17.975,17.975,0
2mer-0+273,2.76e-05,2,2.76e-05,-94.94049727,2.462901e-05,24.808,18.188,18.188,0
2mer-0+226,-0.00609245,2,-0.00609245,-94.94658972,2.3661e-05,21.443,18.433,18.433,0
2mer-0+249,0.00048354,2,0.00048354,-94.94610617,2.316723e-05,23.648,18.563,18.563,0
2mer-0+233,0.00174933,2,0.00174933,-94.94435684,2.289195e-05,20.061,18.637,18.637,0
2mer-0+254,-9.845e-05,4,-0.00019691,-94.94455375,2.282674e-05,25.444,18.655,18.655,0
2mer-0+263,-0.00105983,4,-0.00211966,-94.94667341,2.265511e-05,24.784,18.702,18.702,0
2mer-0+252,-0.0009404,2,-0.0009404,-94.94761382,2.230249e-05,25.278,18.8,18.8,0
2mer-0+281,-0.00034979,4,-0.00069958,-94.9483134,2.214602e-05,23.716,18.844,18.844,0
2mer-0+277,-0.00373444,4,-0.00746887,-94.95578228,2.201285e-05,23.687,18.882,18.882,0
2mer-0+231,0.00012248,2,0.00012248,-94.9556598,2.201183e-05,24.43,18.882,18.882,0
2mer-0+210,-0.00331936,4,-0.00663872,-94.96229852,2.190439e-05,23.729,18.913,18.913,0
2mer-0+312,0.00015713,2,0.00015713,-94.96214139,2.189425e-05,25.756,18.916,18.916,0
2mer-0+255,0.00028692,2,0.00028692,-94.96185447,2.183349e-05,25.278,18.933,18.933,0
2mer-0+317,-0.00030668,2,-0.00030668,-94.96216115,2.178179e-05,24.057,18.948,18.948,0
2mer-0+217,-0.00069975,2,-0.00069975,-94.9628609,2.171344e-05,20.604,18.968,18.968,0
2mer-0+206,-0.00421088,2,-0.00421088,-94.96707178,2.154678e-05,23.331,19.017,19.017,0
2mer-0+267,-0.00259299,4,-0.00518598,-94.97225776,2.146732e-05,23.116,19.04,19.04,0
2mer-0+258,-0.00285135,4,-0.00570271,-94.97796046,2.1349e-05,22.087,19.075,19.075,0
2mer-0+274,7.404e-05,2,7.404e-05,-94.97788642,2.103718e-05,25.901,19.169,19.169,0
2mer-0+329,-0.002727,2,-0.002727,-94.98061342,2.071965e-05,23.75,19.267,19.267,0
2mer-0+346,-0.00170872,2,-0.00170872,-94.98232214,2.059973e-05,25.216,19.304,19.304,0
2mer-0+301,-0.00373355,2,-0.00373355,-94.98605568,2.056237e-05,23.023,19.316,19.316,0
2mer-0+240,-0.00372753,2,-0.00372753,-94.98978321,2.051733e-05,24.43,19.33,19.33,0
2mer-0+234,-0.00459132,4,-0.00918264,-94.99896585,2.047959e-05,23.02,19.342,19.342,0
2mer-0+256,-0.0035793,2,-0.0035793,-95.00254515,2.034229e-05,23.472,19.385,19.385,0
2mer-0+238,-0.00336955,2,-0.00336955,-95.0059147,1.95391e-05,24.075,19.647,19.647,0
2mer-0+304,-0.00421839,2,-0.00421839,-95.01013309,1.9528e-05,23.165,19.651,19.651,0
2mer-0+246,-0.00526892,4,-0.01053783,-95.02067092,1.936522e-05,22.469,19.706,19.706,0
2mer-0+218,0.00202902,2,0.00202902,-95.01864191,1.933227e-05,21.099,19.717,19.717,0
2mer-0+290,-0.00386619,2,-0.00386619,-95.0225081,1.922155e-05,23.781,19.755,19.755,0
2mer-0+302,-0.0005069,2,-0.0005069,-95.02301499,1.894477e-05,26.572,19.85,19.85,0
2mer-0+377,0.00037833,2,0.00037833,-95.02263666,1.883936e-05,25.088,19.887,19.887,0
2mer-0+271,-0.00339239,2,-0.00339239,-95.02602905,1.856888e-05,23.648,19.984,19.984,0
2mer-0+299,0.00050978,2,0.00050978,-95.02551927,1.854867e-05,26.572,19.991,19.991,0
