N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+102,0.54868706,1,0.27434353,-82.73651777,0.0001630322,12.698,9.687,9.687,0
2mer-0+86,-0.12642697,2,-0.12642697,-82.86294474,0.0001628035,11.431,9.691,9.691,0
2mer-0+97,0.47593009,1,0.23796504,-82.6249797,0.0001594505,12.709,9.759,9.759,0
2mer-0+145,0.43100964,2,0.43100964,-82.19397006,0.0001572557,10.85,9.804,9.804,0
2mer-0+132,0.70781524,2,0.70781524,-81.48615482,0.0001553571,13.171,9.844,9.844,0
2mer-0+119,0.3331222,1,0.1665611,-81.31959371,0.0001549792,12.963,9.852,9.852,0
2mer-0+76,0.55882816,2,0.55882816,-80.76076555,0.0001498803,10.813,9.962,9.962,0
2mer-0+88,-0.34484264,2,-0.34484264,-81.10560819,0.0001459466,11.654,10.051,10.051,0
2mer-0+148,0.68139525,2,0.68139525,-80.42421294,0.0001449247,13.344,10.074,10.074,0
2mer-0+110,-0.74048035,2,-0.74048035,-81.16469329,0.0001427382,12.816,10.126,10.126,0
2mer-0+91,0.10758076,2,0.10758076,-81.05711254,0.0001410775,11.563,10.165,10.165,0
2mer-0+140,-0.24296645,2,-0.24296645,-81.30007899,0.0001408463,12.363,10.171,10.171,0
2mer-0+114,-0.23462027,2,-0.23462027,-81.53469926,0.0001406687,11.589,10.175,10.175,0
2mer-0+83,0.10674845,2,0.10674845,-81.42795081,0.0001379669,11.596,10.241,10.241,0
2mer-0+146,-0.17129142,2,-0.17129142,-81.59924223,0.0001333465,13.156,10.358,10.358,0
2mer-0+126,-0.18171503,2,-0.18171503,-81.78095726,0.0001303181,12.363,10.438,10.438,0
2mer-0+169,-0.23807819,1,-0.11903909,-81.89999635,0.0001275374,12.232,10.513,10.513,0
2mer-0+116,-0.2855724,2,-0.2855724,-82.18556875,0.0001270429,12.231,10.527,10.527,0
2mer-0+111,0.45350341,1,0.22675171,-81.95881705,0.0001265175,13.432,10.541,10.541,0
2mer-0+149,0.2266338,2,0.2266338,-81.73218325,0.0001246583,12.876,10.593,10.593,0
2mer-0+92,-0.32972656,2,-0.32972656,-82.0619098,0.0001238242,12.166,10.617,10.617,0
2mer-0+107,0.04657613,1,0.02328806,-82.03862174,0.0001231885,11.823,10.635,10.635,0
2mer-0+188,-0.40092817,1,-0.20046408,-82.23908582,0.0001185154,11.725,10.773,10.773,0
2mer-0+170,-0.7812822,2,-0.7812822,-83.02036803,0.0001179022,13.61,10.792,10.792,0
2mer-0+154,0.44859805,2,0.44859805,-82.57176998,0.0001151921,13.959,10.876,10.876,0
2mer-0+221,0.85320159,1,0.4266008,-82.14516918,0.0001147,13.041,10.891,10.891,0
2mer-0+82,0.37569332,2,0.37569332,-81.76947586,0.0001124685,11.758,10.963,10.963,0
2mer-0+208,-0.26565401,1,-0.132827,-81.90230287,0.0001111489,11.764,11.006,11.006,0
2mer-0+118,0.29456273,2,0.29456273,-81.60774014,0.0001092483,12.633,11.07,11.07,0
2mer-0+201,-0.6982311,2,-0.6982311,-82.30597123,0.0001077345,13.829,11.121,11.121,0
2mer-0+204,-0.37474093,1,-0.18737047,-82.4933417,0.0001074852,13.74,11.13,11.13,0
2mer-0+222,0.41667113,2,0.41667113,-82.07667057,0.0001055656,12.243,11.197,11.197,0
2mer-0+182,0.0418355,1,0.02091775,-82.05575282,0.0001044504,14.172,11.237,11.237,0
2mer-0+100,-0.38890947,1,-0.19445474,-82.25020755,0.0001026567,12.654,11.302,11.302,0
2mer-0+147,0.34263885,2,0.34263885,-81.9075687,0.0001021362,13.988,11.321,11.321,0
2mer-0+234,-0.16089583,1,-0.08044792,-81.98801662,0.0001017349,13.665,11.336,11.336,0
2mer-0+133,0.3138564,2,0.3138564,-81.67416021,0.0001006329,13.794,11.377,11.377,0
2mer-0+136,0.24268248,2,0.24268248,-81.43147773,0.0001002856,13.992,11.39,11.39,0
2mer-0+115,-0.40112556,2,-0.40112556,-81.83260329,9.913041e-05,13.034,11.434,11.434,0
2mer-0+165,0.0590218,1,0.0295109,-81.80309239,9.855343e-05,12.821,11.456,11.456,0
2mer-0+245,-0.30389645,1,-0.15194823,-81.95504062,9.844811e-05,12.558,11.46,11.46,0
2mer-0+196,0.41170109,2,0.41170109,-81.54333953,9.763243e-05,14.445,11.492,11.492,0
2mer-0+130,0.27258692,2,0.27258692,-81.27075261,9.457479e-05,14.048,11.615,11.615,0
2mer-0+183,-0.55892612,2,-0.55892612,-81.82967872,9.423478e-05,14.325,11.629,11.629,0
2mer-0+180,0.16534142,1,0.08267071,-81.74700801,9.264818e-05,13.976,11.695,11.695,0
2mer-0+219,0.43088614,1,0.21544307,-81.53156495,9.215914e-05,13.499,11.715,11.715,0
2mer-0+104,0.31794301,2,0.31794301,-81.21362194,9.170178e-05,13.042,11.735,11.735,0
2mer-0+174,-0.35476318,2,-0.35476318,-81.56838512,9.003944e-05,14.095,11.807,11.807,0
2mer-0+246,-0.08069719,1,-0.0403486,-81.60873372,8.992318e-05,14.405,11.812,11.812,0
2mer-0+223,-0.4051781,1,-0.20258905,-81.81132277,8.874939e-05,12.638,11.863,11.863,0
2mer-0+138,-0.40844446,2,-0.40844446,-82.21976722,8.873503e-05,12.976,11.864,11.864,0
2mer-0+120,0.24663483,2,0.24663483,-81.97313239,8.774289e-05,12.816,11.909,11.909,0
2mer-0+190,0.34425091,2,0.34425091,-81.62888148,8.62625e-05,13.907,11.976,11.976,0
2mer-0+266,-0.24034075,1,-0.12017037,-81.74905185,8.624235e-05,13.855,11.977,11.977,0
2mer-0+211,-0.40987861,1,-0.2049393,-81.95399116,8.5898e-05,13.934,11.993,11.993,0
2mer-0+185,-0.20544919,2,-0.20544919,-82.15944035,8.583639e-05,13.761,11.996,11.996,0
2mer-0+217,0.17094723,2,0.17094723,-81.98849312,8.444284e-05,13.542,12.062,12.062,0
2mer-0+160,0.25484045,1,0.12742022,-81.8610729,8.124369e-05,15.019,12.218,12.218,0
2mer-0+218,-0.10103609,2,-0.10103609,-81.96210899,8.070509e-05,14.178,12.245,12.245,0
2mer-0+200,0.05850034,2,0.05850034,-81.90360865,8.051424e-05,14.178,12.255,12.255,0
2mer-0+131,-0.26494935,2,-0.26494935,-82.168558,8.034037e-05,13.645,12.264,12.264,0
2mer-0+189,0.17781127,2,0.17781127,-81.99074673,8.022784e-05,14.838,12.269,12.269,0
2mer-0+176,-0.36550808,2,-0.36550808,-82.35625481,7.867875e-05,14.832,12.349,12.349,0
2mer-0+195,-0.45176956,2,-0.45176956,-82.80802437,7.845282e-05,14.944,12.361,12.361,0
2mer-0+206,0.29402598,2,0.29402598,-82.51399839,7.840343e-05,15.068,12.364,12.364,0
2mer-0+158,0.23479387,2,0.23479387,-82.27920452,7.555429e-05,14.521,12.517,12.517,0
2mer-0+273,-0.41503378,2,-0.41503378,-82.6942383,7.541585e-05,14.941,12.525,12.525,0
2mer-0+187,-0.24640475,2,-0.24640475,-82.94064305,7.393404e-05,14.161,12.608,12.608,0
2mer-0+141,-0.34219127,1,-0.17109564,-83.11173869,7.278534e-05,13.282,12.674,12.674,0
2mer-0+143,-0.22295556,2,-0.22295556,-83.33469425,7.219515e-05,13.589,12.709,12.709,0
2mer-0+193,-0.36880721,2,-0.36880721,-83.70350146,7.161927e-05,15.3,12.743,12.743,0
2mer-0+232,0.56619543,2,0.56619543,-83.13730603,6.994562e-05,14.912,12.843,12.843,0
2mer-0+227,0.19116208,2,0.19116208,-82.94614395,6.950663e-05,15.564,12.87,12.87,0
2mer-0+163,0.24584202,2,0.24584202,-82.70030193,6.925162e-05,14.997,12.886,12.886,0
2mer-0+326,0.16879912,2,0.16879912,-82.53150281,6.9069e-05,15.056,12.898,12.898,0
2mer-0+260,-0.13960343,2,-0.13960343,-82.67110624,6.905473e-05,15.454,12.898,12.898,0
2mer-0+199,0.15716649,1,0.07858324,-82.59252299,6.770465e-05,15.552,12.984,12.984,0
2mer-0+321,0.14458946,2,0.14458946,-82.44793353,6.746573e-05,15.462,12.999,12.999,0
2mer-0+178,-0.1516878,1,-0.0758439,-82.52377743,6.741173e-05,13.922,13.002,13.002,0
2mer-0+244,-0.37678227,2,-0.37678227,-82.9005597,6.73223e-05,15.444,13.008,13.008,0
2mer-0+255,0.5301381,2,0.5301381,-82.3704216,6.712092e-05,15.065,13.021,13.021,0
2mer-0+302,0.18743431,1,0.09371716,-82.27670444,6.652209e-05,14.81,13.06,13.06,0
2mer-0+212,-0.26830156,1,-0.13415078,-82.41085522,6.627133e-05,14.812,13.077,13.077,0
2mer-0+329,0.29150623,1,0.14575311,-82.2651021,6.614845e-05,14.985,13.085,13.085,0
2mer-0+202,-0.09439484,1,-0.04719742,-82.31229952,6.60953e-05,14.165,13.088,13.088,0
2mer-0+179,-0.15109453,1,-0.07554726,-82.38784679,6.567885e-05,13.933,13.116,13.116,0
2mer-0+184,0.21012525,2,0.21012525,-82.17772153,6.51158e-05,14.095,13.153,13.153,0
2mer-0+322,-0.32033181,2,-0.32033181,-82.49805335,6.347254e-05,15.55,13.266,13.266,0
2mer-0+294,0.25597275,2,0.25597275,-82.24208059,6.347023e-05,14.201,13.266,13.266,0
2mer-0+299,-0.04611751,1,-0.02305875,-82.26513934,6.318754e-05,15.945,13.286,13.286,0
2mer-0+310,-0.31960371,2,-0.31960371,-82.58474305,6.241882e-05,15.652,13.34,13.34,0
2mer-0+230,-0.17490389,2,-0.17490389,-82.75964695,6.192352e-05,14.726,13.376,13.376,0
2mer-0+240,-0.28069109,2,-0.28069109,-83.04033804,6.137645e-05,15.848,13.415,13.415,0
2mer-0+353,0.38477744,1,0.19238872,-82.84794932,6.114952e-05,15.376,13.432,13.432,0
2mer-0+290,-0.0888882,1,-0.0444441,-82.89239341,6.06308e-05,16.113,13.47,13.47,0
2mer-0+316,-0.2235391,1,-0.11176955,-83.00416297,6.010816e-05,15.006,13.509,13.509,0
2mer-0+203,0.24673603,2,0.24673603,-82.75742694,5.985059e-05,14.417,13.528,13.528,0
2mer-0+259,0.15831835,2,0.15831835,-82.59910859,5.957006e-05,15.713,13.55,13.55,0
2mer-0+354,-0.24742642,1,-0.12371321,-82.7228218,5.917881e-05,14.938,13.579,13.579,0
2mer-0+249,0.41964986,2,0.41964986,-82.30317194,5.825736e-05,15.612,13.651,13.651,0
2mer-0+267,0.19668407,2,0.19668407,-82.10648787,5.810917e-05,16.331,13.662,13.662,0
2mer-0+304,-0.22647634,1,-0.11323817,-82.21972603,5.801751e-05,16.172,13.669,13.669,0
2mer-0+280,0.17721794,2,0.17721794,-82.0425081,5.724163e-05,16.285,13.731,13.731,0
2mer-0+330,-0.29429232,1,-0.14714616,-82.18965426,5.684563e-05,14.277,13.763,13.763,0
2mer-0+384,0.18417811,2,0.18417811,-82.00547615,5.671474e-05,15.502,13.773,13.773,0
2mer-0+379,-0.15886259,1,-0.0794313,-82.08490745,5.609234e-05,14.659,13.824,13.824,0
2mer-0+328,0.34916212,1,0.17458106,-81.91032639,5.572411e-05,17.543,13.854,13.854,0
2mer-0+198,-0.18624122,1,-0.09312061,-82.00344699,5.541365e-05,14.595,13.88,13.88,0
2mer-0+332,0.0397503,1,0.01987515,-81.98357184,5.526733e-05,15.495,13.892,13.892,0
2mer-0+214,-0.27566482,2,-0.27566482,-82.25923666,5.389076e-05,15.298,14.01,14.01,0
2mer-0+345,0.28985113,1,0.14492557,-82.1143111,5.37792e-05,17.475,14.019,14.019,0
2mer-0+257,-0.10972593,1,-0.05486296,-82.16917406,5.363235e-05,15.097,14.032,14.032,0
2mer-0+285,0.12291652,2,0.12291652,-82.04625754,5.345818e-05,16.448,14.047,14.047,0
2mer-0+250,-0.19512525,1,-0.09756263,-82.14382017,5.342428e-05,16.615,14.05,14.05,0
2mer-0+374,0.11987636,2,0.11987636,-82.0239438,5.335788e-05,16.656,14.056,14.056,0
2mer-0+413,0.27483675,1,0.13741837,-81.88652543,5.325576e-05,15.992,14.065,14.065,0
2mer-0+191,0.19245147,2,0.19245147,-81.69407396,5.324744e-05,14.832,14.066,14.066,0
2mer-0+237,-0.21086288,2,-0.21086288,-81.90493684,5.3217e-05,16.458,14.069,14.069,0
2mer-0+270,-0.13007796,2,-0.13007796,-82.0350148,5.283973e-05,16.493,14.102,14.102,0
2mer-0+297,0.18431984,2,0.18431984,-81.85069495,5.27625e-05,16.748,14.109,14.109,0
2mer-0+268,-0.05276677,1,-0.02638338,-81.87707834,5.258152e-05,15.279,14.125,14.125,0
2mer-0+387,-0.21983238,2,-0.21983238,-82.09691071,5.239454e-05,16.266,14.142,14.142,0
2mer-0+307,0.35089987,2,0.35089987,-81.74601085,5.234163e-05,16.048,14.147,14.147,0
2mer-0+277,0.14004348,2,0.14004348,-81.60596737,5.230116e-05,16.701,14.15,14.15,0
2mer-0+373,0.26999813,2,0.26999813,-81.33596924,5.194346e-05,14.988,14.183,14.183,0
2mer-0+289,-0.06245431,2,-0.06245431,-81.39842355,5.146837e-05,16.656,14.226,14.226,0
2mer-0+194,-0.217267,1,-0.1086335,-81.50705705,5.144534e-05,15.207,14.228,14.228,0
2mer-0+301,-0.14198905,2,-0.14198905,-81.64904611,5.123748e-05,15.973,14.247,14.247,0
2mer-0+317,0.21322897,2,0.21322897,-81.43581713,5.102496e-05,16.864,14.267,14.267,0
2mer-0+197,0.23236112,2,0.23236112,-81.20345601,5.09965e-05,14.832,14.27,14.27,0
2mer-0+341,-0.2220389,2,-0.2220389,-81.42549491,5.014942e-05,16.557,14.35,14.35,0
2mer-0+371,0.17191371,1,0.08595686,-81.33953806,4.931388e-05,16.055,14.43,14.43,0
2mer-0+395,-0.14431815,1,-0.07215908,-81.41169713,4.907578e-05,15.19,14.454,14.454,0
2mer-0+286,-0.19527152,1,-0.09763576,-81.50933289,4.875364e-05,17.089,14.485,14.485,0
2mer-0+229,0.15885172,2,0.15885172,-81.35048117,4.872177e-05,16.045,14.489,14.489,0
2mer-0+251,-0.17090661,1,-0.0854533,-81.43593448,4.835543e-05,16.912,14.525,14.525,0
2mer-0+340,-0.22532729,2,-0.22532729,-81.66126176,4.814229e-05,16.725,14.547,14.547,0
2mer-0+254,0.17659139,2,0.17659139,-81.48467038,4.79793e-05,16.047,14.563,14.563,0
2mer-0+411,0.199381,1,0.0996905,-81.38497988,4.775112e-05,17.652,14.586,14.586,0
2mer-0+359,0.3180341,1,0.15901705,-81.22596283,4.756029e-05,18.334,14.606,14.606,0
2mer-0+253,0.11980486,1,0.05990243,-81.1660604,4.75242e-05,17.225,14.609,14.609,0
2mer-0+220,-0.19374593,2,-0.19374593,-81.35980633,4.731509e-05,15.822,14.631,14.631,0
2mer-0+406,-0.18303491,2,-0.18303491,-81.54284124,4.666115e-05,16.769,14.699,14.699,0
2mer-0+343,-0.03365175,2,-0.03365175,-81.57649299,4.637939e-05,16.588,14.729,14.729,0
2mer-0+409,0.23351404,1,0.11675702,-81.45973597,4.62459e-05,17.977,14.743,14.743,0
2mer-0+275,0.1340927,2,0.1340927,-81.32564327,4.622108e-05,16.656,14.745,14.745,0
2mer-0+311,0.12005151,2,0.12005151,-81.20559176,4.614639e-05,16.588,14.753,14.753,0
2mer-0+309,0.04364281,1,0.02182141,-81.18377035,4.606457e-05,16.877,14.762,14.762,0
2mer-0+256,0.16214508,2,0.16214508,-81.02162527,4.581807e-05,16.493,14.788,14.788,0
2mer-0+282,-0.14481491,2,-0.14481491,-81.16644018,4.573566e-05,17.106,14.797,14.797,0
2mer-0+303,-0.12434552,2,-0.12434552,-81.2907857,4.5227e-05,17.624,14.853,14.853,0
2mer-0+239,0.19147358,2,0.19147358,-81.09931212,4.494103e-05,16.687,14.884,14.884,0
2mer-0+225,0.1963856,2,0.1963856,-80.90292652,4.483119e-05,16.088,14.896,14.896,0
2mer-0+315,-0.12323849,2,-0.12323849,-81.02616501,4.403884e-05,17.017,14.985,14.985,0
2mer-0+382,-0.22629959,1,-0.11314979,-81.1393148,4.390521e-05,16.701,15.0,15.0,0
2mer-0+366,0.01231181,2,0.01231181,-81.12700299,4.330155e-05,17.573,15.07,15.07,0
2mer-0+429,0.17437823,1,0.08718911,-81.03981387,4.329195e-05,18.138,15.071,15.071,0
2mer-0+295,-0.16136978,2,-0.16136978,-81.20118365,4.290958e-05,17.371,15.115,15.115,0
2mer-0+298,-0.14188874,2,-0.14188874,-81.34307239,4.240895e-05,17.709,15.175,15.175,0
2mer-0+312,0.22972733,2,0.22972733,-81.11334507,4.147694e-05,17.062,15.287,15.287,0
2mer-0+397,-0.28019015,2,-0.28019015,-81.39353522,4.141742e-05,18.083,15.295,15.295,0
2mer-0+494,0.17547184,2,0.17547184,-81.21806338,4.136423e-05,16.73,15.301,15.301,0
2mer-0+459,0.11779926,1,0.05889963,-81.15916374,4.135991e-05,18.056,15.302,15.302,0
2mer-0+396,0.12101893,2,0.12101893,-81.03814481,4.135677e-05,17.896,15.302,15.302,0
2mer-0+284,-0.21502532,2,-0.21502532,-81.25317013,4.131688e-05,16.362,15.307,15.307,0
2mer-0+408,0.12638402,2,0.12638402,-81.12678611,4.125146e-05,16.629,15.315,15.315,0
2mer-0+401,-0.05050556,1,-0.02525278,-81.15203889,4.120838e-05,16.936,15.32,15.32,0
2mer-0+338,0.04833073,1,0.02416537,-81.12787352,4.112984e-05,18.48,15.33,15.33,0
2mer-0+352,0.18007119,2,0.18007119,-80.94780233,4.064237e-05,17.133,15.391,15.391,0
2mer-0+361,-0.10034589,2,-0.10034589,-81.04814823,4.063703e-05,18.264,15.392,15.392,0
2mer-0+435,-0.1880585,1,-0.09402925,-81.14217748,4.030727e-05,16.164,15.434,15.434,0
2mer-0+349,0.05305301,2,0.05305301,-81.08912446,4.010751e-05,17.764,15.459,15.459,0
2mer-0+431,-0.03594369,1,-0.01797184,-81.10709631,3.998142e-05,18.082,15.476,15.476,0
2mer-0+337,0.06207612,2,0.06207612,-81.04502018,3.990903e-05,17.807,15.485,15.485,0
2mer-0+439,-0.30307021,2,-0.30307021,-81.34809039,3.957311e-05,18.438,15.529,15.529,0
2mer-0+522,-0.1581391,1,-0.07906955,-81.42715994,3.942636e-05,17.977,15.548,15.548,0
2mer-0+262,-0.17725206,1,-0.08862603,-81.51578597,3.938899e-05,16.067,15.553,15.553,0
2mer-0+339,0.09825877,2,0.09825877,-81.41752721,3.933008e-05,17.573,15.561,15.561,0
2mer-0+283,0.16633849,2,0.16633849,-81.25118872,3.841753e-05,17.106,15.683,15.683,0
2mer-0+393,0.01015139,1,0.0050757,-81.24611302,3.807342e-05,18.908,15.73,15.73,0
2mer-0+556,-0.14723626,1,-0.07361813,-81.31973115,3.805594e-05,17.867,15.732,15.732,0
2mer-0+452,0.20634902,1,0.10317451,-81.21655664,3.796104e-05,18.993,15.745,15.745,0
2mer-0+389,-0.17020371,1,-0.08510185,-81.30165849,3.789116e-05,18.277,15.755,15.755,0
2mer-0+344,0.06466142,1,0.03233071,-81.26932778,3.780943e-05,18.748,15.766,15.766,0
2mer-0+502,-0.10552355,2,-0.10552355,-81.37485133,3.749316e-05,17.702,15.811,15.811,0
2mer-0+561,0.19130852,1,0.09565426,-81.27919707,3.739107e-05,17.689,15.825,15.825,0
