N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+241,-3.882e-05,4,-7.765e-05,-64.29108857,2.112878e-05,23.795,19.142,19.142,0.0,-7.764e-05,-7.764e-05,-0.00011645999999999999,-65.80659331840889,-64.29108859999997
2mer-0+314,-0.0018247,4,-0.0036494,-64.29473796,2.112557e-05,23.117,19.142,19.142,0.0,-0.0036494,-0.0036494,-0.0054741,-65.81024271840889,-64.29473799999997
2mer-0+242,-0.0010581,4,-0.0021162,-64.29685416,2.094952e-05,23.838,19.196,19.196,0.0,-0.0021162,-0.0021162,-0.0031742999999999997,-65.81235891840889,-64.29685419999997
2mer-0+269,-0.00216142,4,-0.00432284,-64.301177,2.074088e-05,22.54,19.26,19.26,0.0,-0.00432284,-0.00432284,-0.0064842599999999995,-65.81668175840889,-64.30117703999997
2mer-0+280,-0.00055015,2,-0.00055015,-64.30172715,2.042901e-05,23.946,19.358,19.358,0.0,-0.00055015,-0.00055015,-0.00165045,-65.81723190840889,-64.30172718999997
2mer-0+339,-0.00232851,2,-0.00232851,-64.30405566,2.014296e-05,22.197,19.449,19.449,0.0,-0.00232851,-0.00232851,-0.00698553,-65.81956041840888,-64.30405569999996
2mer-0+358,0.00270273,2,0.00270273,-64.30135293,2.013729e-05,20.099,19.451,19.451,0.0,0.00270273,0.00270273,0.00810819,-65.81685768840889,-64.30135296999997
2mer-0+346,-0.00265046,2,-0.00265046,-64.30400339,2.013434e-05,22.497,19.452,19.452,0.0,-0.00265046,-0.00265046,-0.00795138,-65.81950814840889,-64.30400342999997
2mer-0+370,-0.00188967,2,-0.00188967,-64.30589305,2.006132e-05,23.68,19.475,19.475,0.0,-0.00188967,-0.00188967,-0.00566901,-65.82139781840888,-64.30589309999996
2mer-0+320,0.00011701,2,0.00011701,-64.30577604,1.979397e-05,24.394,19.562,19.562,0.0,0.00011701,0.00011701,0.00035103,-65.82128080840889,-64.30577608999997
2mer-0+318,-0.00069734,4,-0.00139468,-64.30717072,1.967131e-05,23.259,19.603,19.603,0.0,-0.00139468,-0.00139468,-0.00209202,-65.82267548840889,-64.30717076999997
2mer-0+317,-0.00314639,4,-0.00629279,-64.31346351,1.963653e-05,22.393,19.615,19.615,0.0,-0.00629278,-0.00629278,-0.00943917,-65.82896826840889,-64.31346354999997
2mer-0+285,-0.00237507,2,-0.00237507,-64.31583859,1.909035e-05,23.248,19.8,19.8,0.0,-0.00237507,-0.00237507,-0.00712521,-65.83134333840889,-64.31583861999997
2mer-0+297,-0.00092365,4,-0.0018473,-64.31768589,1.893315e-05,24.128,19.855,19.855,0.0,-0.0018473,-0.0018473,-0.0027709500000000003,-65.83319063840888,-64.31768591999996
2mer-0+416,-0.00098859,2,-0.00098859,-64.31867448,1.887039e-05,21.725,19.877,19.877,0.0,-0.00098859,-0.00098859,-0.0029657699999999995,-65.83417922840889,-64.31867450999997
