N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+25,-0.04710158,4,-0.09420316,-114.59595729,0.000316962,14.29,7.761,7.761,0.034148912876844406
2mer-0+46,-0.14382893,4,-0.28765786,-114.88361515,0.000302886,10.072,7.88,7.88,0.0006524656200781465
2mer-0+30,-0.21683203,2,-0.21683203,-115.10044719,0.0002990397,10.332,7.913,7.913,0.000988505082204938
2mer-0+34,0.17744135,2,0.17744135,-114.92300583,0.0002895253,11.614,7.999,7.999,0.007771339733153582
2mer-0+38,-0.12042272,2,-0.12042272,-115.04342856,0.0002477477,15.232,8.426,8.426,0
2mer-0+52,0.02474077,2,0.02474077,-115.01868779,0.0002361462,15.081,8.561,8.561,0
2mer-0+63,-0.15115983,2,-0.15115983,-115.16984762,0.0002303463,11.36,8.633,8.633,0
2mer-0+39,-0.10667001,4,-0.21334003,-115.38318765,0.0002134913,11.922,8.854,8.854,0
2mer-0+55,-0.01283939,2,-0.01283939,-115.39602704,0.0002106011,11.36,8.894,8.894,0
2mer-0+59,-0.14038613,2,-0.14038613,-115.53641317,0.0001965312,14.014,9.102,9.102,0
2mer-0+62,0.05376143,2,0.05376143,-115.48265174,0.0001951187,14.609,9.124,9.124,0
2mer-0+49,-0.06708122,4,-0.13416244,-115.61681418,0.0001881865,14.626,9.234,9.234,0
2mer-0+64,-0.10810124,2,-0.10810124,-115.72491542,0.0001842489,11.175,9.3,9.3,0
2mer-0+48,-0.02193189,2,-0.02193189,-115.74684731,0.000180587,11.785,9.362,9.362,0
2mer-0+65,0.02836876,4,0.05673752,-115.69010979,0.000154427,13.295,9.863,9.863,0
2mer-0+71,0.20993312,2,0.20993312,-115.48017667,0.0001501128,13.33,9.957,9.957,0
2mer-0+60,0.11288071,2,0.11288071,-115.36729597,0.0001423892,14.609,10.134,10.134,0
2mer-0+80,0.02823591,2,0.02823591,-115.33906006,0.0001369555,13.33,10.266,10.266,0
2mer-0+84,0.07041626,2,0.07041626,-115.2686438,0.0001241793,17.575,10.607,10.607,0
2mer-0+88,0.08643221,4,0.17286442,-115.09577938,0.0001202946,13.39,10.72,10.72,0
2mer-0+74,0.03114777,2,0.03114777,-115.06463161,0.0001157674,17.403,10.858,10.858,0
2mer-0+86,0.02504825,4,0.05009649,-115.01453512,0.0001082269,14.513,11.104,11.104,0
2mer-0+67,-0.06537957,2,-0.06537957,-115.07991469,0.0001068216,15.081,11.153,11.153,0
2mer-0+75,-0.00508554,4,-0.01017108,-115.09008577,0.000106478,17.631,11.165,11.165,0
2mer-0+79,0.02528702,2,0.02528702,-115.06479875,0.0001045493,16.399,11.233,11.233,0
2mer-0+81,-0.11183848,2,-0.11183848,-115.17663723,0.0001018587,16.293,11.331,11.331,0
2mer-0+101,-0.09934809,2,-0.09934809,-115.27598533,0.0001007296,14.689,11.373,11.373,0
2mer-0+112,0.0462567,4,0.09251339,-115.18347193,9.948506e-05,14.412,11.42,11.42,0
2mer-0+78,0.01347257,4,0.02694513,-115.1565268,9.896066e-05,17.286,11.441,11.441,0
2mer-0+82,-0.05247583,4,-0.10495165,-115.26147845,9.754002e-05,13.664,11.496,11.496,0
2mer-0+93,-0.05201637,2,-0.05201637,-115.31349483,9.719563e-05,15.062,11.509,11.509,0
2mer-0+73,-0.04253595,2,-0.04253595,-115.35603077,9.642555e-05,14.014,11.54,11.54,0
2mer-0+114,0.01538536,2,0.01538536,-115.34064541,9.560317e-05,14.204,11.573,11.573,0
2mer-0+128,0.02142127,2,0.02142127,-115.31922414,8.620192e-05,14.204,11.979,11.979,0
2mer-0+113,0.00328016,4,0.00656032,-115.31266382,8.498071e-05,14.119,12.036,12.036,0
2mer-0+105,-0.04235863,4,-0.08471726,-115.39738108,8.344738e-05,16.246,12.11,12.11,0
2mer-0+92,0.02446588,4,0.04893176,-115.34844931,8.246677e-05,18.92,12.157,12.157,0
2mer-0+119,-0.01958904,2,-0.01958904,-115.36803836,8.041959e-05,14.446,12.26,12.26,0
2mer-0+116,-0.00485623,4,-0.00971247,-115.37775082,7.969696e-05,15.156,12.297,12.297,0
2mer-0+131,0.02991021,2,0.02991021,-115.34784061,7.362935e-05,19.487,12.626,12.626,0
2mer-0+109,0.00104213,2,0.00104213,-115.34679848,7.321022e-05,19.678,12.65,12.65,0
2mer-0+111,-0.04994359,2,-0.04994359,-115.39674207,7.280263e-05,19.075,12.673,12.673,0
2mer-0+100,0.00541531,2,0.00541531,-115.39132676,7.062425e-05,14.689,12.802,12.802,0
2mer-0+107,-0.01178872,4,-0.02357744,-115.4149042,7.031146e-05,17.031,12.821,12.821,0
2mer-0+98,-0.04249641,2,-0.04249641,-115.45740061,6.928018e-05,17.575,12.884,12.884,0
2mer-0+137,-0.00754483,2,-0.00754483,-115.46494544,6.823818e-05,18.596,12.95,12.95,0
2mer-0+140,0.00914027,2,0.00914027,-115.45580517,6.688619e-05,18.503,13.036,13.036,0
2mer-0+118,-0.01590938,4,-0.03181875,-115.48762392,6.332297e-05,17.37,13.276,13.276,0
2mer-0+164,0.00821987,4,0.01643974,-115.47118418,6.282554e-05,15.975,13.311,13.311,0
2mer-0+150,-0.01584764,2,-0.01584764,-115.48703182,5.942508e-05,15.748,13.561,13.561,0
2mer-0+132,0.00369564,2,0.00369564,-115.48333618,5.894801e-05,16.893,13.597,13.597,0
2mer-0+149,0.05030182,2,0.05030182,-115.43303437,5.872411e-05,17.428,13.614,13.614,0
2mer-0+146,0.0018322,4,0.00366439,-115.42936997,5.605205e-05,17.201,13.827,13.827,0
2mer-0+134,-0.03514041,4,-0.07028082,-115.49965079,5.59293e-05,18.92,13.837,13.837,0
2mer-0+139,0.01521136,2,0.01521136,-115.48443943,5.577917e-05,18.503,13.85,13.85,0
2mer-0+165,0.00281844,2,0.00281844,-115.48162099,5.337791e-05,17.428,14.054,14.054,0
2mer-0+184,-0.03045082,2,-0.03045082,-115.51207181,5.328777e-05,16.899,14.062,14.062,0
2mer-0+147,0.00280691,4,0.00561382,-115.50645799,5.302946e-05,19.185,14.085,14.085,0
2mer-0+172,0.03089134,2,0.03089134,-115.47556665,5.179676e-05,21.543,14.196,14.196,0
2mer-0+173,0.01791808,2,0.01791808,-115.45764857,5.156757e-05,20.994,14.217,14.217,0
2mer-0+166,0.01582171,4,0.03164342,-115.42600515,4.957951e-05,18.11,14.405,14.405,0
2mer-0+163,-0.03432893,4,-0.06865786,-115.49466301,4.892064e-05,19.175,14.469,14.469,0
2mer-0+186,-0.01136263,4,-0.02272526,-115.51738828,4.738254e-05,16.784,14.624,14.624,0
2mer-0+157,0.01142184,4,0.02284367,-115.4945446,4.696225e-05,21.622,14.667,14.667,0
2mer-0+201,-0.0205268,2,-0.0205268,-115.5150714,4.542914e-05,17.536,14.831,14.831,0
2mer-0+189,-0.01827797,4,-0.03655594,-115.55162734,4.499261e-05,18.18,14.878,14.878,0
2mer-0+191,-0.02321603,2,-0.02321603,-115.57484337,4.433579e-05,19.033,14.951,14.951,0
2mer-0+185,0.011367,2,0.011367,-115.56347638,4.37975e-05,16.899,15.012,15.012,0
2mer-0+154,-0.02530389,2,-0.02530389,-115.58878027,4.244571e-05,19.487,15.17,15.17,0
2mer-0+230,-0.0331264,2,-0.0331264,-115.62190667,4.151583e-05,18.368,15.283,15.283,0
2mer-0+203,0.01855345,2,0.01855345,-115.60335322,4.138329e-05,18.024,15.299,15.299,0
2mer-0+224,-0.02329964,2,-0.02329964,-115.62665286,4.136857e-05,19.118,15.301,15.301,0
2mer-0+234,-0.02025136,2,-0.02025136,-115.64690421,4.065578e-05,18.241,15.39,15.39,0
2mer-0+162,-0.01105562,2,-0.01105562,-115.65795984,4.025155e-05,18.596,15.441,15.441,0
2mer-0+181,0.00159166,4,0.00318332,-115.65477652,3.998615e-05,21.631,15.475,15.475,0
2mer-0+182,-0.01518506,4,-0.03037013,-115.68514665,3.99157e-05,18.214,15.484,15.484,0
2mer-0+210,-0.00011158,4,-0.00022316,-115.6853698,3.854594e-05,18.452,15.665,15.665,0
2mer-0+205,-0.00536906,2,-0.00536906,-115.69073886,3.796891e-05,18.368,15.744,15.744,0
2mer-0+196,-0.00918797,2,-0.00918797,-115.69992683,3.692251e-05,22.847,15.892,15.892,0
2mer-0+219,0.00739166,2,0.00739166,-115.69253517,3.6723e-05,18.241,15.92,15.92,0
2mer-0+193,-0.02402651,4,-0.04805302,-115.74058819,3.594683e-05,21.555,16.034,16.034,0
2mer-0+248,-0.00629684,2,-0.00629684,-115.74688503,3.592305e-05,18.135,16.038,16.038,0
2mer-0+188,-0.01946812,2,-0.01946812,-115.76635315,3.574884e-05,20.994,16.064,16.064,0
2mer-0+223,0.00504781,2,0.00504781,-115.76130534,3.569458e-05,18.024,16.072,16.072,0
2mer-0+247,-0.0083811,2,-0.0083811,-115.76968644,3.496914e-05,18.965,16.182,16.182,0
2mer-0+227,0.01021435,4,0.0204287,-115.74925774,3.461363e-05,18.646,16.237,16.237,0
2mer-0+207,0.00808465,2,0.00808465,-115.74117309,3.459348e-05,22.692,16.241,16.241,0
2mer-0+245,-0.00381356,4,-0.00762712,-115.74880021,3.448719e-05,18.791,16.257,16.257,0
2mer-0+211,-0.02338185,2,-0.02338185,-115.77218206,3.424428e-05,21.091,16.296,16.296,0
2mer-0+266,-0.01184147,2,-0.01184147,-115.78402353,3.366825e-05,21.403,16.388,16.388,0
2mer-0+222,-0.01355802,2,-0.01355802,-115.79758155,3.357137e-05,20.082,16.404,16.404,0
2mer-0+213,0.00723779,2,0.00723779,-115.79034376,3.356239e-05,21.865,16.405,16.405,0
2mer-0+218,0.01324526,2,0.01324526,-115.77709851,3.345959e-05,19.118,16.422,16.422,0
2mer-0+270,-0.02370128,2,-0.02370128,-115.80079979,3.334381e-05,20.665,16.441,16.441,0
2mer-0+194,-0.02350605,2,-0.02350605,-115.82430584,3.29866e-05,21.543,16.5,16.5,0
2mer-0+216,-0.00349451,2,-0.00349451,-115.82780036,3.296377e-05,18.768,16.504,16.504,0
2mer-0+259,-0.01406161,2,-0.01406161,-115.84186196,3.27942e-05,18.965,16.532,16.532,0
2mer-0+215,0.00635054,4,0.01270108,-115.82916088,3.244151e-05,22.57,16.592,16.592,0
2mer-0+198,-0.00853996,4,-0.01707991,-115.8462408,3.198e-05,21.274,16.672,16.672,0
2mer-0+279,-0.00395105,2,-0.00395105,-115.85019184,3.188121e-05,21.072,16.689,16.689,0
2mer-0+208,0.00193856,2,0.00193856,-115.84825329,3.113937e-05,19.033,16.82,16.82,0
2mer-0+272,0.01251213,2,0.01251213,-115.83574115,2.938644e-05,24.472,17.148,17.148,0
2mer-0+297,-0.00497819,2,-0.00497819,-115.84071934,2.933446e-05,20.207,17.158,17.158,0
2mer-0+237,0.00898414,4,0.01796827,-115.82275107,2.922724e-05,23.906,17.179,17.179,0
2mer-0+217,-0.01118376,4,-0.02236753,-115.8451186,2.908871e-05,22.621,17.207,17.207,0
2mer-0+250,-0.01666545,2,-0.01666545,-115.86178404,2.842709e-05,23.369,17.339,17.339,0
2mer-0+333,-0.00423931,2,-0.00423931,-115.86602335,2.78665e-05,20.144,17.454,17.454,0
2mer-0+288,0.01095721,2,0.01095721,-115.85506614,2.778248e-05,24.327,17.472,17.472,0
2mer-0+235,-0.00431894,4,-0.00863789,-115.86370403,2.777415e-05,21.067,17.474,17.474,0
2mer-0+285,0.02258064,2,0.02258064,-115.84112339,2.771298e-05,20.207,17.487,17.487,0
2mer-0+246,-0.00038569,4,-0.00077137,-115.84189477,2.770014e-05,22.311,17.489,17.489,0
2mer-0+290,-0.00152647,2,-0.00152647,-115.84342123,2.75399e-05,22.841,17.523,17.523,0
2mer-0+316,0.00121187,2,0.00121187,-115.84220936,2.744415e-05,23.227,17.544,17.544,0
2mer-0+261,0.00322256,2,0.00322256,-115.8389868,2.730852e-05,24.54,17.573,17.573,0
2mer-0+269,0.02033191,2,0.02033191,-115.81865489,2.723683e-05,21.072,17.588,17.588,0
2mer-0+295,0.0032198,2,0.0032198,-115.81543509,2.706458e-05,23.557,17.625,17.625,0
2mer-0+302,-0.01518504,2,-0.01518504,-115.83062013,2.670826e-05,20.716,17.703,17.703,0
2mer-0+343,-0.01891533,2,-0.01891533,-115.84953546,2.622398e-05,21.128,17.812,17.812,0
2mer-0+311,-0.00424184,2,-0.00424184,-115.8537773,2.595218e-05,20.531,17.874,17.874,0
2mer-0+298,0.00982757,2,0.00982757,-115.84394973,2.564976e-05,21.913,17.943,17.943,0
2mer-0+291,-0.01282937,4,-0.02565874,-115.86960847,2.558996e-05,22.844,17.957,17.957,0
2mer-0+282,0.0025688,2,0.0025688,-115.86703967,2.530114e-05,22.173,18.026,18.026,0
2mer-0+361,-0.00166512,2,-0.00166512,-115.86870479,2.514554e-05,20.794,18.063,18.063,0
2mer-0+271,-0.0021796,2,-0.0021796,-115.87088439,2.472904e-05,20.665,18.163,18.163,0
2mer-0+278,0.00263856,2,0.00263856,-115.86824583,2.460439e-05,21.403,18.194,18.194,0
2mer-0+292,-0.00021495,2,-0.00021495,-115.86846078,2.456812e-05,22.841,18.203,18.203,0
2mer-0+321,-0.00763996,4,-0.01527992,-115.8837407,2.454377e-05,21.949,18.209,18.209,0
2mer-0+319,-0.00220771,2,-0.00220771,-115.8859484,2.452596e-05,21.913,18.213,18.213,0
2mer-0+286,0.00392976,4,0.00785953,-115.87808888,2.440002e-05,25.05,18.245,18.245,0
2mer-0+346,0.0049034,2,0.0049034,-115.87318548,2.415257e-05,20.794,18.307,18.307,0
2mer-0+348,-0.00170993,4,-0.00341986,-115.87660533,2.409357e-05,20.868,18.322,18.322,0
2mer-0+304,-0.00775998,4,-0.01551995,-115.89212528,2.406245e-05,20.587,18.33,18.33,0
2mer-0+347,0.00448467,2,0.00448467,-115.88764061,2.392491e-05,20.144,18.365,18.365,0
2mer-0+339,0.00193289,2,0.00193289,-115.88570773,2.341365e-05,24.96,18.497,18.497,0
2mer-0+356,0.00043942,4,0.00087884,-115.88482889,2.302731e-05,20.667,18.6,18.6,0
2mer-0+317,-0.00208314,2,-0.00208314,-115.88691203,2.295955e-05,21.128,18.619,18.619,0
2mer-0+349,0.01095456,2,0.01095456,-115.87595747,2.260089e-05,26.059,18.717,18.717,0
2mer-0+374,-0.00197381,2,-0.00197381,-115.87793129,2.218469e-05,24.706,18.833,18.833,0
2mer-0+332,0.00317732,4,0.00635464,-115.87157665,2.152185e-05,23.93,19.024,19.024,0
2mer-0+385,-0.00926177,2,-0.00926177,-115.88083841,2.14291e-05,24.009,19.052,19.052,0
2mer-0+330,-0.00281393,4,-0.00562786,-115.88646628,2.14245e-05,22.034,19.053,19.053,0
2mer-0+306,-0.00828324,4,-0.01656647,-115.90303275,2.128518e-05,24.926,19.095,19.095,0
2mer-0+308,-0.01393149,2,-0.01393149,-115.91696424,2.126863e-05,24.472,19.099,19.099,0
2mer-0+391,0.00231373,2,0.00231373,-115.9146505,2.123119e-05,23.937,19.111,19.111,0
2mer-0+328,0.00615078,4,0.01230155,-115.90234895,2.121795e-05,26.153,19.115,19.115,0
2mer-0+360,-0.00374026,2,-0.00374026,-115.90608921,2.112564e-05,23.843,19.142,19.142,0
2mer-0+313,0.00417547,2,0.00417547,-115.90191374,2.109772e-05,20.716,19.151,19.151,0
2mer-0+352,0.00608399,4,0.01216798,-115.88974577,2.098167e-05,23.014,19.186,19.186,0
2mer-0+381,0.00721552,2,0.00721552,-115.88253025,2.062451e-05,22.325,19.296,19.296,0
2mer-0+336,0.00509621,2,0.00509621,-115.87743404,2.059931e-05,23.227,19.304,19.304,0
2mer-0+337,-0.00994858,4,-0.01989717,-115.89733121,2.055957e-05,24.933,19.317,19.317,0
2mer-0+399,0.01193682,4,0.02387364,-115.87345757,2.044281e-05,22.063,19.353,19.353,0
2mer-0+318,-0.00617586,2,-0.00617586,-115.87963343,2.032447e-05,24.327,19.391,19.391,0
2mer-0+376,-0.00249406,2,-0.00249406,-115.88212749,2.017375e-05,21.669,19.439,19.439,0
2mer-0+325,-0.00249278,2,-0.00249278,-115.88462026,1.989633e-05,23.557,19.529,19.529,0
2mer-0+397,0.00703103,4,0.01406207,-115.8705582,1.956878e-05,22.762,19.637,19.637,0
2mer-0+351,-0.00395095,4,-0.0079019,-115.8784601,1.947407e-05,23.163,19.669,19.669,0
2mer-0+400,-0.00213479,4,-0.00426958,-115.88272968,1.924589e-05,22.393,19.746,19.746,0
2mer-0+395,0.01682886,2,0.01682886,-115.86590083,1.909369e-05,23.116,19.799,19.799,0
2mer-0+416,0.00939018,4,0.01878036,-115.84712047,1.906865e-05,22.698,19.807,19.807,0
2mer-0+413,0.00098555,2,0.00098555,-115.84613491,1.903471e-05,23.116,19.819,19.819,0
2mer-0+368,-0.00650451,2,-0.00650451,-115.85263943,1.88407e-05,26.593,19.887,19.887,0
2mer-0+417,0.00363082,2,0.00363082,-115.84900861,1.874764e-05,26.358,19.92,19.92,0
2mer-0+419,0.0040952,2,0.0040952,-115.84491341,1.870543e-05,25.911,19.935,19.935,0
2mer-0+382,0.01319565,2,0.01319565,-115.83171776,1.863069e-05,23.937,19.961,19.961,0
2mer-0+437,-0.00701102,2,-0.00701102,-115.83872879,1.859572e-05,22.72,19.974,19.974,0
