N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+32,0.27517124,2,0.27517124,-95.1820484,0.0004672038,10.926,6.82,6.82,-0.009667930193245411
2mer-0+61,-0.58610655,2,-0.58610655,-95.76815494,0.0004496706,11.063,6.907,6.907,-0.0073040868155658245
2mer-0+55,-0.39179064,2,-0.39179064,-96.15994558,0.0004282162,11.539,7.021,7.021,-0.0046493662521243095
2mer-0+42,-0.51450748,2,-0.51450748,-96.67445306,0.0004258938,10.492,7.033,7.033,-0.004865274764597416
2mer-0+31,0.27983092,2,0.27983092,-96.39462214,0.0004193392,10.902,7.07,7.07,-0.0014567571924999356
2mer-0+22,-0.11627628,2,-0.11627628,-96.51089842,0.000373775,10.112,7.346,7.346,-0.003266961080953479
2mer-0+33,-0.42695082,2,-0.42695082,-96.93784923,0.0003677421,12.037,7.386,7.386,-0.0013546202098950744
2mer-0+29,0.06929995,2,0.06929995,-96.86854928,0.0003665355,10.444,7.394,7.394,-0.003356311470270157
2mer-0+19,-0.80374122,2,-0.80374122,-97.67229051,0.0003655276,10.696,7.401,7.401,-0.0013500899076461792
2mer-0+56,0.29022244,2,0.29022244,-97.38206806,0.0002906819,12.114,7.988,7.988,-0.0007721647270955145
2mer-0+28,0.42339722,2,0.42339722,-96.95867085,0.0002809681,12.999,8.079,8.079,0
2mer-0+43,0.23556795,2,0.23556795,-96.7231029,0.0002766333,12.065,8.121,8.121,0
2mer-0+51,-0.04785806,2,-0.04785806,-96.77096096,0.0002423795,12.065,8.487,8.487,0
2mer-0+50,-0.04002189,2,-0.04002189,-96.81098285,0.0002171679,13.3,8.804,8.804,0
2mer-0+45,0.36514537,2,0.36514537,-96.44583748,0.0001954588,14.207,9.118,9.118,0
2mer-0+48,-0.1624226,2,-0.1624226,-96.60826008,0.0001828357,13.74,9.324,9.324,0
2mer-0+113,0.12249038,2,0.12249038,-96.4857697,0.0001814965,13.872,9.346,9.346,0
2mer-0+54,0.03986646,2,0.03986646,-96.44590324,0.0001798973,12.42,9.374,9.374,0
2mer-0+38,-0.1548959,2,-0.1548959,-96.60079914,0.0001736654,13.195,9.485,9.485,0
2mer-0+46,-0.18379079,2,-0.18379079,-96.78458993,0.0001669422,13.89,9.61,9.61,0
2mer-0+107,-0.24284546,2,-0.24284546,-97.0274354,0.0001614951,13.989,9.717,9.717,0
2mer-0+84,-0.04058068,2,-0.04058068,-97.06801608,0.0001559373,14.678,9.831,9.831,0
2mer-0+70,0.07806831,2,0.07806831,-96.98994777,0.0001428376,14.018,10.123,10.123,0
2mer-0+82,-0.03486999,2,-0.03486999,-97.02481776,0.000135335,14.088,10.307,10.307,0
2mer-0+77,0.23365462,2,0.23365462,-96.79116314,0.0001312216,15.505,10.414,10.414,0
2mer-0+49,-0.21443388,2,-0.21443388,-97.00559703,0.0001279462,13.778,10.502,10.502,0
2mer-0+57,0.02543608,2,0.02543608,-96.98016095,0.00012539,14.193,10.573,10.573,0
2mer-0+111,-0.13773257,2,-0.13773257,-97.11789351,0.000119921,14.125,10.731,10.731,0
2mer-0+93,-0.13166619,2,-0.13166619,-97.2495597,0.0001195519,14.501,10.742,10.742,0
2mer-0+85,-0.07233015,2,-0.07233015,-97.32188985,0.0001177879,15.078,10.795,10.795,0
2mer-0+81,-0.09548492,2,-0.09548492,-97.41737477,0.0001168018,15.215,10.826,10.826,0
2mer-0+76,0.01202531,2,0.01202531,-97.40534946,0.000116085,14.678,10.848,10.848,0
2mer-0+91,-0.1771146,2,-0.1771146,-97.58246406,0.00011297,14.193,10.947,10.947,0
2mer-0+102,0.09483078,2,0.09483078,-97.48763328,0.000112559,14.963,10.96,10.96,0
2mer-0+60,-0.13796442,2,-0.13796442,-97.6255977,0.0001124287,15.078,10.964,10.964,0
2mer-0+106,0.03867422,2,0.03867422,-97.58692348,0.0001111,15.368,11.008,11.008,0
2mer-0+66,0.0476049,2,0.0476049,-97.53931858,0.0001100819,14.088,11.042,11.042,0
2mer-0+79,-0.07579521,2,-0.07579521,-97.61511379,0.0001058909,14.9,11.185,11.185,0
2mer-0+98,-0.05586136,2,-0.05586136,-97.67097515,0.0001007274,16.254,11.373,11.373,0
2mer-0+68,-0.07195599,2,-0.07195599,-97.74293113,9.486744e-05,15.505,11.603,11.603,0
2mer-0+104,-0.14008617,2,-0.14008617,-97.8830173,9.269484e-05,15.169,11.693,11.693,0
2mer-0+83,-0.09097808,2,-0.09097808,-97.97399538,9.150401e-05,16.04,11.743,11.743,0
2mer-0+115,0.03913691,2,0.03913691,-97.93485847,9.051065e-05,16.294,11.786,11.786,0
2mer-0+71,-0.14203269,2,-0.14203269,-98.07689116,8.811695e-05,15.215,11.892,11.892,0
2mer-0+112,0.09155928,2,0.09155928,-97.98533189,8.753823e-05,15.977,11.918,11.918,0
2mer-0+67,-0.06244216,2,-0.06244216,-98.04777405,8.719906e-05,15.688,11.933,11.933,0
2mer-0+72,-0.06228424,2,-0.06228424,-98.11005829,8.147666e-05,15.169,12.206,12.206,0
2mer-0+103,0.06446082,2,0.06446082,-98.04559747,7.806072e-05,16.164,12.382,12.382,0
2mer-0+87,0.09035419,2,0.09035419,-97.95524328,7.613994e-05,17.417,12.485,12.485,0
2mer-0+180,-0.09126321,2,-0.09126321,-98.04650649,7.433386e-05,16.418,12.586,12.586,0
2mer-0+207,0.08330004,2,0.08330004,-97.96320644,7.263878e-05,17.28,12.683,12.683,0
2mer-0+116,-0.00920851,2,-0.00920851,-97.97241495,7.193427e-05,17.399,12.724,12.724,0
2mer-0+194,-0.0280017,2,-0.0280017,-98.00041665,7.185173e-05,17.329,12.729,12.729,0
2mer-0+92,-0.01413302,2,-0.01413302,-98.01454967,7.158647e-05,17.167,12.745,12.745,0
2mer-0+134,-0.0345867,2,-0.0345867,-98.04913638,7.110469e-05,16.258,12.773,12.773,0
2mer-0+118,-0.02734923,2,-0.02734923,-98.07648561,7.090649e-05,16.164,12.785,12.785,0
2mer-0+130,0.02172464,2,0.02172464,-98.05476097,6.868329e-05,17.183,12.922,12.922,0
2mer-0+149,0.07206876,2,0.07206876,-97.98269221,6.866851e-05,17.141,12.923,12.923,0
2mer-0+119,0.03215605,2,0.03215605,-97.95053617,6.834036e-05,16.526,12.943,12.943,0
2mer-0+99,0.11304498,2,0.11304498,-97.83749118,6.544487e-05,18.313,13.131,13.131,0
2mer-0+110,0.00449189,2,0.00449189,-97.83299929,6.466983e-05,16.227,13.184,13.184,0
2mer-0+157,-0.05337605,2,-0.05337605,-97.88637535,6.460062e-05,17.399,13.188,13.188,0
2mer-0+94,0.00959601,2,0.00959601,-97.87677933,6.383851e-05,16.016,13.241,13.241,0
2mer-0+142,0.04435956,2,0.04435956,-97.83241978,6.312445e-05,17.141,13.29,13.29,0
2mer-0+101,0.00931136,2,0.00931136,-97.82310841,6.19391e-05,17.712,13.375,13.375,0
2mer-0+129,0.08286801,2,0.08286801,-97.7402404,6.076318e-05,18.491,13.46,13.46,0
2mer-0+219,-0.01092319,2,-0.01092319,-97.75116358,6.043879e-05,18.131,13.484,13.484,0
2mer-0+143,-0.06880756,2,-0.06880756,-97.81997114,5.665257e-05,18.505,13.778,13.778,0
2mer-0+255,0.09341828,2,0.09341828,-97.72655286,5.535373e-05,18.891,13.885,13.885,0
2mer-0+178,-0.0121076,2,-0.0121076,-97.73866046,5.529443e-05,18.197,13.89,13.89,0
2mer-0+159,0.01011014,2,0.01011014,-97.72855032,5.52268e-05,17.7,13.896,13.896,0
2mer-0+208,0.04865055,2,0.04865055,-97.67989977,5.496258e-05,18.446,13.918,13.918,0
2mer-0+124,-0.03521144,2,-0.03521144,-97.71511121,5.448667e-05,18.287,13.958,13.958,0
2mer-0+121,-0.02241088,2,-0.02241088,-97.73752209,4.950088e-05,18.491,14.412,14.412,0
2mer-0+179,-0.04300478,2,-0.04300478,-97.78052687,4.845289e-05,18.633,14.515,14.515,0
2mer-0+168,0.00106902,2,0.00106902,-97.77945785,4.839335e-05,18.871,14.521,14.521,0
2mer-0+172,0.02337969,2,0.02337969,-97.75607816,4.812293e-05,18.51,14.548,14.548,0
2mer-0+147,0.00574294,2,0.00574294,-97.75033522,4.762804e-05,18.197,14.599,14.599,0
2mer-0+264,-0.01671856,2,-0.01671856,-97.76705378,4.678379e-05,18.835,14.686,14.686,0
2mer-0+184,-0.04605263,2,-0.04605263,-97.81310641,4.646529e-05,18.521,14.719,14.719,0
2mer-0+221,-0.06543665,2,-0.06543665,-97.87854306,4.577507e-05,18.707,14.793,14.793,0
2mer-0+269,-0.01345981,2,-0.01345981,-97.89200287,4.474886e-05,19.383,14.905,14.905,0
2mer-0+174,0.01175325,2,0.01175325,-97.88024963,4.451637e-05,19.297,14.931,14.931,0
2mer-0+136,-0.01425731,2,-0.01425731,-97.89450693,4.447992e-05,18.121,14.935,14.935,0
2mer-0+140,-0.02942859,2,-0.02942859,-97.92393552,4.440808e-05,18.521,14.943,14.943,0
2mer-0+141,-0.04903135,2,-0.04903135,-97.97296687,4.146865e-05,18.871,15.288,15.288,0
2mer-0+170,0.01060997,2,0.01060997,-97.9623569,4.098213e-05,18.729,15.349,15.349,0
2mer-0+151,-0.03444313,2,-0.03444313,-97.99680003,4.085194e-05,19.283,15.365,15.365,0
2mer-0+188,-0.00150213,2,-0.00150213,-97.99830216,4.063368e-05,19.95,15.392,15.392,0
2mer-0+253,-0.01663335,2,-0.01663335,-98.01493551,4.006764e-05,19.427,15.465,15.465,0
2mer-0+230,-0.02720885,2,-0.02720885,-98.04214436,4.002667e-05,18.809,15.47,15.47,0
2mer-0+181,-0.00435776,2,-0.00435776,-98.04650212,3.982461e-05,18.63,15.496,15.496,0
2mer-0+150,-0.03375116,2,-0.03375116,-98.08025328,3.971755e-05,18.55,15.51,15.51,0
2mer-0+218,0.01922524,2,0.01922524,-98.06102803,3.944616e-05,19.446,15.545,15.545,0
2mer-0+212,-0.03299407,2,-0.03299407,-98.09402211,3.904468e-05,19.093,15.598,15.598,0
2mer-0+152,-0.03943822,2,-0.03943822,-98.13346032,3.891094e-05,18.633,15.616,15.616,0
2mer-0+173,0.04218324,2,0.04218324,-98.09127708,3.877631e-05,20.549,15.634,15.634,0
2mer-0+169,-0.03053565,2,-0.03053565,-98.12181272,3.854699e-05,19.961,15.665,15.665,0
2mer-0+155,-0.01709693,2,-0.01709693,-98.13890966,3.786073e-05,19.769,15.759,15.759,0
2mer-0+175,-0.00733137,2,-0.00733137,-98.14624103,3.778719e-05,19.398,15.77,15.77,0
2mer-0+158,0.01234611,2,0.01234611,-98.13389492,3.758718e-05,20.31,15.797,15.797,0
2mer-0+265,-0.02100179,2,-0.02100179,-98.15489671,3.749647e-05,20.146,15.81,15.81,0
2mer-0+232,-0.00172653,2,-0.00172653,-98.15662323,3.616175e-05,20.894,16.002,16.002,0
2mer-0+245,0.01454384,2,0.01454384,-98.1420794,3.545201e-05,20.688,16.108,16.108,0
2mer-0+191,-0.00990926,2,-0.00990926,-98.15198866,3.51472e-05,20.61,16.155,16.155,0
2mer-0+229,0.02882154,2,0.02882154,-98.12316712,3.499364e-05,20.236,16.178,16.178,0
2mer-0+186,0.00558755,2,0.00558755,-98.11757956,3.454008e-05,19.856,16.249,16.249,0
2mer-0+215,-0.02026962,2,-0.02026962,-98.13784919,3.443805e-05,20.905,16.265,16.265,0
2mer-0+270,0.02584695,2,0.02584695,-98.11200224,3.418248e-05,20.43,16.305,16.305,0
2mer-0+227,-0.00815992,2,-0.00815992,-98.12016216,3.414277e-05,19.781,16.312,16.312,0
2mer-0+193,-0.03513306,2,-0.03513306,-98.15529523,3.397133e-05,20.484,16.339,16.339,0
2mer-0+306,0.00242608,2,0.00242608,-98.15286914,3.353307e-05,21.151,16.41,16.41,0
2mer-0+214,0.04367344,2,0.04367344,-98.1091957,3.345103e-05,21.466,16.423,16.423,0
2mer-0+348,0.0049537,2,0.0049537,-98.104242,3.341442e-05,20.833,16.429,16.429,0
2mer-0+226,0.00777714,2,0.00777714,-98.09646486,3.335457e-05,20.236,16.439,16.439,0
2mer-0+187,0.0495479,2,0.0495479,-98.04691696,3.331756e-05,21.553,16.445,16.445,0
2mer-0+203,0.00802654,2,0.00802654,-98.03889042,3.311061e-05,20.456,16.48,16.48,0
2mer-0+247,0.02336159,2,0.02336159,-98.01552883,3.196611e-05,20.679,16.674,16.674,0
2mer-0+223,-7.797e-05,2,-7.797e-05,-98.0156068,3.137928e-05,20.894,16.777,16.777,0
2mer-0+318,-0.04442377,2,-0.04442377,-98.06003057,3.115841e-05,20.587,16.817,16.817,0
2mer-0+239,0.0102746,2,0.0102746,-98.04975597,3.102639e-05,21.392,16.841,16.841,0
2mer-0+240,-0.03241514,2,-0.03241514,-98.08217111,3.084029e-05,19.856,16.874,16.874,0
2mer-0+256,-0.02683334,2,-0.02683334,-98.10900445,3.023435e-05,20.456,16.986,16.986,0
2mer-0+196,-0.00094171,2,-0.00094171,-98.10994616,3.011376e-05,19.781,17.009,17.009,0
2mer-0+252,-0.01048525,2,-0.01048525,-98.12043141,3.004016e-05,21.878,17.023,17.023,0
2mer-0+352,-0.02525983,2,-0.02525983,-98.14569125,3.000133e-05,20.782,17.03,17.03,0
2mer-0+241,-0.00300599,2,-0.00300599,-98.14869724,2.971475e-05,21.525,17.085,17.085,0
2mer-0+197,-0.02662759,2,-0.02662759,-98.17532483,2.969516e-05,20.905,17.089,17.089,0
2mer-0+266,0.01936043,2,0.01936043,-98.15596441,2.969343e-05,21.6,17.089,17.089,0
2mer-0+177,-0.02723273,2,-0.02723273,-98.18319714,2.959283e-05,20.009,17.108,17.108,0
2mer-0+211,-0.01779812,2,-0.01779812,-98.20099526,2.946641e-05,21.525,17.133,17.133,0
2mer-0+205,-0.00165161,2,-0.00165161,-98.20264687,2.920656e-05,21.466,17.183,17.183,0
2mer-0+228,0.04178164,2,0.04178164,-98.16086523,2.829359e-05,22.542,17.366,17.366,0
2mer-0+299,0.00309604,2,0.00309604,-98.15776919,2.79485e-05,21.6,17.437,17.437,0
2mer-0+249,0.01212554,2,0.01212554,-98.14564365,2.77427e-05,21.309,17.48,17.48,0
2mer-0+316,0.0279443,2,0.0279443,-98.11769935,2.757712e-05,21.785,17.515,17.515,0
2mer-0+278,-0.03191481,2,-0.03191481,-98.14961415,2.750123e-05,20.565,17.531,17.531,0
2mer-0+199,-0.00843921,2,-0.00843921,-98.15805337,2.702635e-05,20.565,17.634,17.634,0
2mer-0+441,0.02259361,2,0.02259361,-98.13545975,2.67451e-05,22.441,17.695,17.695,0
2mer-0+235,0.00239576,2,0.00239576,-98.13306399,2.624729e-05,22.21,17.806,17.806,0
2mer-0+283,-0.01192597,2,-0.01192597,-98.14498996,2.610051e-05,22.71,17.84,17.84,0
2mer-0+311,0.02040731,2,0.02040731,-98.12458265,2.554549e-05,22.18,17.968,17.968,0
2mer-0+217,-0.02959053,2,-0.02959053,-98.15417318,2.552889e-05,21.392,17.972,17.972,0
2mer-0+251,-0.0122109,2,-0.0122109,-98.16638408,2.507801e-05,22.495,18.079,18.079,0
2mer-0+257,0.04268908,2,0.04268908,-98.123695,2.507345e-05,23.382,18.08,18.08,0
2mer-0+238,-0.00956899,2,-0.00956899,-98.13326399,2.495249e-05,22.106,18.109,18.109,0
2mer-0+259,-0.0129438,2,-0.0129438,-98.14620779,2.457131e-05,21.309,18.202,18.202,0
2mer-0+293,-0.00143146,2,-0.00143146,-98.14763925,2.443281e-05,21.623,18.237,18.237,0
2mer-0+295,0.0087421,2,0.0087421,-98.13889715,2.380519e-05,22.291,18.395,18.395,0
2mer-0+354,0.01815914,2,0.01815914,-98.12073801,2.343008e-05,23.033,18.493,18.493,0
2mer-0+276,0.00828297,2,0.00828297,-98.11245503,2.339248e-05,23.062,18.503,18.503,0
2mer-0+321,0.01227664,2,0.01227664,-98.1001784,2.327943e-05,22.467,18.533,18.533,0
2mer-0+365,-0.00159197,2,-0.00159197,-98.10177037,2.298278e-05,22.901,18.612,18.612,0
2mer-0+242,0.01348069,2,0.01348069,-98.08828968,2.286783e-05,23.273,18.643,18.643,0
2mer-0+308,-0.00680757,2,-0.00680757,-98.09509724,2.255361e-05,23.544,18.73,18.73,0
2mer-0+363,-0.00068103,2,-0.00068103,-98.09577827,2.240433e-05,23.5,18.771,18.771,0
2mer-0+422,-0.02227588,2,-0.02227588,-98.11805415,2.236043e-05,23.021,18.783,18.783,0
2mer-0+250,0.00750776,2,0.00750776,-98.11054639,2.230361e-05,23.382,18.799,18.799,0
2mer-0+351,-0.00396093,2,-0.00396093,-98.11450733,2.225365e-05,22.89,18.813,18.813,0
2mer-0+328,-0.0097115,2,-0.0097115,-98.12421882,2.225109e-05,22.265,18.814,18.814,0
2mer-0+302,0.00296789,2,0.00296789,-98.12125093,2.205738e-05,22.949,18.869,18.869,0
2mer-0+345,-0.01043555,2,-0.01043555,-98.13168648,2.161965e-05,23.51,18.996,18.996,0
2mer-0+317,0.00165419,2,0.00165419,-98.1300323,2.149729e-05,22.461,19.032,19.032,0
2mer-0+350,-0.01160456,2,-0.01160456,-98.14163686,2.144109e-05,23.544,19.048,19.048,0
2mer-0+305,-0.00460392,2,-0.00460392,-98.14624078,2.128327e-05,22.242,19.095,19.095,0
2mer-0+466,0.00123244,2,0.00123244,-98.14500834,2.126931e-05,23.804,19.099,19.099,0
2mer-0+341,0.01312403,2,0.01312403,-98.13188431,2.122191e-05,23.033,19.113,19.113,0
2mer-0+336,-0.0051437,2,-0.0051437,-98.13702802,2.108475e-05,23.575,19.155,19.155,0
2mer-0+282,-0.00141695,2,-0.00141695,-98.13844497,2.102525e-05,22.088,19.173,19.173,0
2mer-0+280,-0.00469369,2,-0.00469369,-98.14313866,2.100344e-05,23.385,19.18,19.18,0
2mer-0+258,-0.01204181,2,-0.01204181,-98.15518047,2.091472e-05,23.062,19.207,19.207,0
2mer-0+343,0.01206246,2,0.01206246,-98.14311801,2.064027e-05,24.01,19.291,19.291,0
2mer-0+346,0.00336732,2,0.00336732,-98.1397507,2.060355e-05,23.656,19.303,19.303,0
2mer-0+298,0.02092971,2,0.02092971,-98.11882099,2.048942e-05,24.417,19.339,19.339,0
2mer-0+497,0.01899879,2,0.01899879,-98.09982219,2.046856e-05,23.937,19.345,19.345,0
2mer-0+430,-0.00801509,2,-0.00801509,-98.10783729,2.029562e-05,23.058,19.4,19.4,0
2mer-0+391,0.01770824,2,0.01770824,-98.09012905,2.025214e-05,23.488,19.414,19.414,0
2mer-0+309,-0.00445183,2,-0.00445183,-98.09458088,2.016054e-05,23.897,19.443,19.443,0
2mer-0+373,-0.01538721,2,-0.01538721,-98.10996809,1.995498e-05,23.238,19.51,19.51,0
2mer-0+303,-0.00244087,2,-0.00244087,-98.11240897,1.992712e-05,22.89,19.519,19.519,0
2mer-0+290,-0.00487684,2,-0.00487684,-98.11728581,1.982189e-05,23.149,19.553,19.553,0
2mer-0+397,-0.0198999,2,-0.0198999,-98.13718571,1.973202e-05,23.149,19.583,19.583,0
2mer-0+273,-0.0178505,2,-0.0178505,-98.15503621,1.952768e-05,22.936,19.651,19.651,0
2mer-0+320,-0.00742427,2,-0.00742427,-98.16246047,1.9377e-05,24.149,19.702,19.702,0
2mer-0+423,-0.01508982,2,-0.01508982,-98.1775503,1.935848e-05,23.667,19.708,19.708,0
2mer-0+521,0.00068501,2,0.00068501,-98.17686528,1.922196e-05,24.098,19.755,19.755,0
2mer-0+371,-0.0138859,2,-0.0138859,-98.19075118,1.92088e-05,23.429,19.759,19.759,0
2mer-0+569,0.02721778,2,0.02721778,-98.16353341,1.904664e-05,24.813,19.815,19.815,0
2mer-0+332,-0.00107466,2,-0.00107466,-98.16460807,1.90367e-05,23.5,19.818,19.818,0
2mer-0+268,-0.01169888,2,-0.01169888,-98.17630695,1.897023e-05,23.347,19.842,19.842,0
2mer-0+429,0.00882651,2,0.00882651,-98.16748044,1.873988e-05,23.909,19.923,19.923,0
2mer-0+374,-0.00600217,2,-0.00600217,-98.17348261,1.86778e-05,24.063,19.945,19.945,0
