N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+165,0.04786919,1,0.02393459,-65.29473362,9.855343e-05,12.821,11.456,11.456,0.0,0.023934595,0.023934595,0.14360757,-61.52388661049927,-65.29473362500002
2mer-0+245,-0.31605594,1,-0.15802797,-65.45276159,9.844811e-05,12.558,11.46,11.46,0.0,-0.15802797,-0.15802797,-0.9481678199999999,-61.68191458049927,-65.45276159500003
2mer-0+196,0.40914587,2,0.40914587,-65.04361572,9.763243e-05,14.445,11.492,11.492,0.0,0.40914587,0.40914587,1.22743761,-61.272768710499264,-65.04361572500002
2mer-0+130,0.26487133,2,0.26487133,-64.77874439,9.457479e-05,14.048,11.615,11.615,0.0,0.26487133,0.26487133,0.79461399,-61.007897380499266,-64.77874439500002
2mer-0+183,-0.55877088,2,-0.55877088,-65.33751528,9.423478e-05,14.325,11.629,11.629,0.0,-0.55877088,-0.55877088,-1.67631264,-61.56666826049926,-65.33751527500002
2mer-0+180,0.18720407,1,0.09360204,-65.24391324,9.264818e-05,13.976,11.695,11.695,0.0,0.093602035,0.093602035,0.5616122100000001,-61.47306622549926,-65.24391324000001
2mer-0+219,0.44090812,1,0.22045406,-65.02345918,9.215914e-05,13.499,11.715,11.715,0.0,0.22045406,0.22045406,1.32272436,-61.25261216549926,-65.02345918000002
2mer-0+104,0.31864539,2,0.31864539,-64.70481379,9.170178e-05,13.042,11.735,11.735,0.0,0.31864539,0.31864539,0.95593617,-60.93396677549926,-64.70481379000002
2mer-0+174,-0.36554171,2,-0.36554171,-65.0703555,9.003944e-05,14.095,11.807,11.807,0.0,-0.36554171,-0.36554171,-1.09662513,-61.29950848549926,-65.07035550000002
2mer-0+246,-0.0632036,1,-0.0316018,-65.1019573,8.992318e-05,14.405,11.812,11.812,0.0,-0.0316018,-0.0316018,-0.1896108,-61.33111028549926,-65.10195730000002
2mer-0+223,-0.38986927,1,-0.19493463,-65.29689193,8.874939e-05,12.638,11.863,11.863,0.0,-0.194934635,-0.194934635,-1.16960781,-61.52604492049926,-65.29689193500002
2mer-0+138,-0.4137528,2,-0.4137528,-65.71064473,8.873503e-05,12.976,11.864,11.864,0.0,-0.4137528,-0.4137528,-1.2412584,-61.93979772049926,-65.71064473500002
2mer-0+120,0.23818127,2,0.23818127,-65.47246346,8.774289e-05,12.816,11.909,11.909,0.0,0.23818127,0.23818127,0.71454381,-61.70161645049926,-65.47246346500002
2mer-0+190,0.33975865,2,0.33975865,-65.13270481,8.62625e-05,13.907,11.976,11.976,0.0,0.33975865,0.33975865,1.01927595,-61.36185780049926,-65.13270481500003
2mer-0+266,-0.23266087,1,-0.11633044,-65.24903525,8.624235e-05,13.855,11.977,11.977,0.0,-0.116330435,-0.116330435,-0.69798261,-61.47818823549926,-65.24903525000002
2mer-0+211,-0.40399239,1,-0.2019962,-65.45103144,8.5898e-05,13.934,11.993,11.993,0.0,-0.201996195,-0.201996195,-1.21197717,-61.68018443049926,-65.45103144500003
2mer-0+185,-0.20751104,2,-0.20751104,-65.65854248,8.583639e-05,13.761,11.996,11.996,0.0,-0.20751104,-0.20751104,-0.62253312,-61.88769547049926,-65.65854248500003
2mer-0+217,0.17308457,2,0.17308457,-65.48545791,8.444284e-05,13.542,12.062,12.062,0.0,0.17308457,0.17308457,0.51925371,-61.71461090049926,-65.48545791500003
2mer-0+160,0.24368379,1,0.1218419,-65.36361601,8.124369e-05,15.019,12.218,12.218,0.0,0.121841895,0.121841895,0.7310513700000001,-61.59276900549926,-65.36361602000002
2mer-0+218,-0.11930278,2,-0.11930278,-65.4829188,8.070509e-05,14.178,12.245,12.245,0.0,-0.11930278,-0.11930278,-0.35790834,-61.712071785499255,-65.48291880000002
2mer-0+200,0.07126788,2,0.07126788,-65.41165092,8.051424e-05,14.178,12.255,12.255,0.0,0.07126788,0.07126788,0.21380364000000002,-61.640803905499254,-65.41165092000003
2mer-0+131,-0.25823377,2,-0.25823377,-65.66988469,8.034037e-05,13.645,12.264,12.264,0.0,-0.25823377,-0.25823377,-0.77470131,-61.89903767549925,-65.66988469000003
2mer-0+189,0.17288665,2,0.17288665,-65.49699804,8.022784e-05,14.838,12.269,12.269,0.0,0.17288665,0.17288665,0.51865995,-61.72615102549925,-65.49699804000004
2mer-0+176,-0.36085871,2,-0.36085871,-65.85785675,7.867875e-05,14.832,12.349,12.349,0.0,-0.36085871,-0.36085871,-1.08257613,-62.08700973549925,-65.85785675000004
2mer-0+195,-0.44788079,2,-0.44788079,-66.30573754,7.845282e-05,14.944,12.361,12.361,0.0,-0.44788079,-0.44788079,-1.34364237,-62.53489052549925,-66.30573754000004
2mer-0+206,0.29875715,2,0.29875715,-66.00698039,7.840343e-05,15.068,12.364,12.364,0.0,0.29875715,0.29875715,0.8962714500000001,-62.23613337549925,-66.00698039000004
2mer-0+158,0.2417759,2,0.2417759,-65.76520449,7.555429e-05,14.521,12.517,12.517,0.0,0.2417759,0.2417759,0.7253277,-61.99435747549925,-65.76520449000004
2mer-0+273,-0.40942579,2,-0.40942579,-66.17463027,7.541585e-05,14.941,12.525,12.525,0.0,-0.40942579,-0.40942579,-1.22827737,-62.40378326549925,-66.17463028000004
2mer-0+187,-0.25250985,2,-0.25250985,-66.42714012,7.393404e-05,14.161,12.608,12.608,0.0,-0.25250985,-0.25250985,-0.7575295499999999,-62.65629311549925,-66.42714013000004
2mer-0+141,-0.33930752,1,-0.16965376,-66.59679388,7.278534e-05,13.282,12.674,12.674,0.0,-0.16965376,-0.16965376,-1.01792256,-62.825946875499255,-66.59679389000004
2mer-0+143,-0.22246246,2,-0.22246246,-66.81925634,7.219515e-05,13.589,12.709,12.709,0.0,-0.22246246,-0.22246246,-0.66738738,-63.04840933549926,-66.81925635000005
2mer-0+193,-0.36636171,2,-0.36636171,-67.18561805,7.161927e-05,15.3,12.743,12.743,0.0,-0.36636171,-0.36636171,-1.09908513,-63.41477104549926,-67.18561806000005
2mer-0+232,0.56407545,2,0.56407545,-66.6215426,6.994562e-05,14.912,12.843,12.843,0.0,0.56407545,0.56407545,1.69222635,-62.85069559549926,-66.62154261000005
