N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+32,-1.65699602,1,-0.82849801,-61.3898305,0.0006468769,8.145,6.119,6.119,0.005869749002158642
2mer-0+12,-2.8232972,1,-1.4116486,-62.8014791,0.0006022554,6.46,6.266,6.266,0.04756304249167442
2mer-0+46,-2.36109208,2,-2.36109208,-65.16257118,0.0005898385,9.041,6.31,6.31,0.06144079938530922
2mer-0+24,1.57875416,2,1.57875416,-63.58381702,0.0005552284,7.208,6.438,6.438,0.03821374475955963
2mer-0+22,0.41277493,2,0.41277493,-63.17104209,0.0005521579,8.403,6.45,6.45,0.055000629276037216
2mer-0+58,0.38591558,2,0.38591558,-62.78512651,0.0005401042,7.73,6.498,6.498,0.04046287015080452
2mer-0+39,-0.15836831,2,-0.15836831,-62.94349482,0.000499402,8.663,6.67,6.67,0.10187150537967682
2mer-0+23,0.48015211,2,0.48015211,-62.46334271,0.0004858378,7.997,6.731,6.731,0.028205111622810364
2mer-0+63,-2.27932079,2,-2.27932079,-64.7426635,0.0004594849,9.733,6.858,6.858,0.03767549991607666
2mer-0+71,0.61004812,1,0.30502406,-64.43763944,0.0004554816,9.092,6.878,6.878,0.02934364788234234
2mer-0+67,0.0633216,2,0.0633216,-64.37431785,0.0004539613,9.027,6.885,6.885,0.004138789605349302
2mer-0+47,1.39456812,1,0.69728406,-63.67703379,0.0004473889,10.353,6.919,6.919,0.030142415314912796
2mer-0+80,0.14970183,2,0.14970183,-63.52733195,0.0004372059,8.849,6.972,6.972,0.004993189591914415
2mer-0+68,1.04072178,1,0.52036089,-63.00697106,0.0003963854,9.708,7.204,7.204,0.03184237331151962
2mer-0+57,-0.05016203,2,-0.05016203,-63.05713309,0.0003720499,8.817,7.358,7.358,0.00507826404646039
2mer-0+38,-0.97337496,1,-0.48668748,-63.54382057,0.0003514422,9.787,7.499,7.499,0.0182601697742939
2mer-0+52,-0.65044086,2,-0.65044086,-64.19426143,0.0003304829,9.733,7.654,7.654,0.0072395713068544865
2mer-0+45,0.42948284,2,0.42948284,-63.76477859,0.0003272329,9.363,7.679,7.679,0.0014882866526022553
2mer-0+93,-0.57465021,1,-0.2873251,-64.05210369,0.0003241849,8.486,7.703,7.703,0.0041979290544986725
2mer-0+55,-0.99800631,1,-0.49900316,-64.55110685,0.0003232554,10.129,7.711,7.711,0.02376663312315941
2mer-0+77,0.14804661,1,0.07402331,-64.47708354,0.0003130122,10.002,7.794,7.794,0.0022302386350929737
2mer-0+33,0.81321563,2,0.81321563,-63.66386791,0.0002833056,9.083,8.057,8.057,0
2mer-0+87,0.25089151,2,0.25089151,-63.41297641,0.000271284,10.519,8.174,8.174,0
2mer-0+62,-0.31281393,2,-0.31281393,-63.72579033,0.0002698142,10.933,8.189,8.189,0
2mer-0+108,-0.24177689,1,-0.12088845,-63.84667878,0.000260284,9.853,8.288,8.288,0
2mer-0+89,-1.10344687,1,-0.55172343,-64.39840221,0.0002570707,9.174,8.322,8.322,0
2mer-0+112,1.52171933,1,0.76085967,-63.63754255,0.0002377193,10.736,8.542,8.542,0
2mer-0+56,-0.87165984,2,-0.87165984,-64.50920238,0.0002366621,9.748,8.555,8.555,0
2mer-0+79,1.20719282,1,0.60359641,-63.90560597,0.0002365296,10.442,8.557,8.557,0
2mer-0+129,0.46763841,2,0.46763841,-63.43796756,0.0002327858,10.055,8.602,8.602,0
2mer-0+78,-0.18522264,2,-0.18522264,-63.6231902,0.0002319126,11.546,8.613,8.613,0
2mer-0+137,-0.73103706,1,-0.36551853,-63.98870873,0.0002243123,11.013,8.709,8.709,0
2mer-0+96,0.73186347,2,0.73186347,-63.25684526,0.0002238413,10.921,8.715,8.715,0
2mer-0+41,0.46905635,2,0.46905635,-62.7877889,0.0002207512,10.362,8.756,8.756,0
2mer-0+81,-1.06488292,2,-1.06488292,-63.85267183,0.0002129499,11.596,8.862,8.862,0
2mer-0+50,-0.67817175,1,-0.33908587,-64.1917577,0.0002110898,10.722,8.887,8.887,0
2mer-0+73,0.67360663,1,0.33680331,-63.85495439,0.0002064297,10.555,8.954,8.954,0
2mer-0+95,-1.01180594,2,-1.01180594,-64.86676032,0.0002062387,11.563,8.957,8.957,0
2mer-0+94,-0.8048062,2,-0.8048062,-65.67156653,0.0002051451,11.431,8.973,8.973,0
2mer-0+103,0.53948508,1,0.26974254,-65.40182399,0.0002010507,11.48,9.033,9.033,0
2mer-0+99,0.14981356,2,0.14981356,-65.25201043,0.0001992546,10.781,9.06,9.06,0
2mer-0+142,1.49925869,1,0.74962934,-64.50238108,0.0001966566,11.387,9.1,9.1,0
2mer-0+74,-0.43112677,2,-0.43112677,-64.93350785,0.0001956287,10.863,9.116,9.116,0
2mer-0+66,-0.44927348,2,-0.44927348,-65.38278133,0.0001860513,11.477,9.27,9.27,0
2mer-0+150,-0.59643549,1,-0.29821775,-65.68099907,0.0001830161,11.919,9.32,9.32,0
2mer-0+106,-0.70976349,1,-0.35488175,-66.03588082,0.0001775169,11.636,9.416,9.416,0
2mer-0+53,-0.84113051,1,-0.42056526,-66.45644608,0.0001774579,9.802,9.417,9.417,0
2mer-0+117,0.6533856,1,0.3266928,-66.12975327,0.0001761352,11.262,9.44,9.44,0
2mer-0+168,-0.5756937,1,-0.28784685,-66.41760012,0.00017123,11.247,9.53,9.53,0
2mer-0+90,-0.59113672,1,-0.29556836,-66.71316848,0.0001700665,11.397,9.551,9.551,0
2mer-0+125,0.91867289,1,0.45933645,-66.25383204,0.0001672647,11.517,9.604,9.604,0
2mer-0+61,-0.22449533,2,-0.22449533,-66.47832736,0.0001660922,10.551,9.627,9.627,0
2mer-0+102,0.52070496,1,0.26035248,-66.21797488,0.0001630322,12.698,9.687,9.687,0
2mer-0+86,-0.15637758,2,-0.15637758,-66.37435246,0.0001628035,11.431,9.691,9.691,0
2mer-0+97,0.48108045,1,0.24054023,-66.13381223,0.0001594505,12.709,9.759,9.759,0
2mer-0+145,0.44352465,2,0.44352465,-65.69028758,0.0001572557,10.85,9.804,9.804,0
2mer-0+132,0.70680562,2,0.70680562,-64.98348196,0.0001553571,13.171,9.844,9.844,0
2mer-0+119,0.30776082,1,0.15388041,-64.82960156,0.0001549792,12.963,9.852,9.852,0
2mer-0+76,0.54574412,2,0.54574412,-64.28385744,0.0001498803,10.813,9.962,9.962,0
2mer-0+88,-0.33977435,2,-0.33977435,-64.62363179,0.0001459466,11.654,10.051,10.051,0
2mer-0+148,0.68090395,2,0.68090395,-63.94272784,0.0001449247,13.344,10.074,10.074,0
2mer-0+110,-0.72690675,2,-0.72690675,-64.66963459,0.0001427382,12.816,10.126,10.126,0
2mer-0+91,0.1169899,2,0.1169899,-64.55264468,0.0001410775,11.563,10.165,10.165,0
2mer-0+140,-0.21822799,2,-0.21822799,-64.77087267,0.0001408463,12.363,10.171,10.171,0
2mer-0+114,-0.24335133,2,-0.24335133,-65.014224,0.0001406687,11.589,10.175,10.175,0
2mer-0+83,0.08764417,2,0.08764417,-64.92657984,0.0001379669,11.596,10.241,10.241,0
2mer-0+146,-0.16477576,2,-0.16477576,-65.0913556,0.0001333465,13.156,10.358,10.358,0
2mer-0+126,-0.20977517,2,-0.20977517,-65.30113077,0.0001303181,12.363,10.438,10.438,0
2mer-0+169,-0.24889329,1,-0.12444665,-65.42557741,0.0001275374,12.232,10.513,10.513,0
2mer-0+116,-0.2854524,2,-0.2854524,-65.71102982,0.0001270429,12.231,10.527,10.527,0
2mer-0+111,0.43233446,1,0.21616723,-65.49486259,0.0001265175,13.432,10.541,10.541,0
2mer-0+149,0.23423348,2,0.23423348,-65.2606291,0.0001246583,12.876,10.593,10.593,0
2mer-0+92,-0.32125769,2,-0.32125769,-65.58188679,0.0001238242,12.166,10.617,10.617,0
2mer-0+107,0.05542651,1,0.02771325,-65.55417354,0.0001231885,11.823,10.635,10.635,0
2mer-0+188,-0.39856085,1,-0.19928042,-65.75345396,0.0001185154,11.725,10.773,10.773,0
2mer-0+170,-0.78001031,2,-0.78001031,-66.53346428,0.0001179022,13.61,10.792,10.792,0
2mer-0+154,0.44469157,2,0.44469157,-66.0887727,0.0001151921,13.959,10.876,10.876,0
2mer-0+221,0.85138337,1,0.42569168,-65.66308102,0.0001147,13.041,10.891,10.891,0
2mer-0+82,0.37847617,2,0.37847617,-65.28460485,0.0001124685,11.758,10.963,10.963,0
2mer-0+208,-0.25432018,1,-0.12716009,-65.41176494,0.0001111489,11.764,11.006,11.006,0
2mer-0+118,0.30334062,2,0.30334062,-65.10842433,0.0001092483,12.633,11.07,11.07,0
2mer-0+201,-0.6937117,2,-0.6937117,-65.80213602,0.0001077345,13.829,11.121,11.121,0
2mer-0+204,-0.38108893,1,-0.19054446,-65.99268049,0.0001074852,13.74,11.13,11.13,0
2mer-0+222,0.41468007,2,0.41468007,-65.57800042,0.0001055656,12.243,11.197,11.197,0
2mer-0+182,0.02584361,1,0.01292181,-65.56507862,0.0001044504,14.172,11.237,11.237,0
2mer-0+100,-0.38963975,1,-0.19481987,-65.75989849,0.0001026567,12.654,11.302,11.302,0
2mer-0+147,0.35113277,2,0.35113277,-65.40876572,0.0001021362,13.988,11.321,11.321,0
2mer-0+234,-0.14583473,1,-0.07291737,-65.48168309,0.0001017349,13.665,11.336,11.336,0
2mer-0+133,0.32315426,2,0.32315426,-65.15852883,0.0001006329,13.794,11.377,11.377,0
2mer-0+136,0.23545634,2,0.23545634,-64.92307249,0.0001002856,13.992,11.39,11.39,0
2mer-0+115,-0.39559572,2,-0.39559572,-65.31866822,9.913041e-05,13.034,11.434,11.434,0
2mer-0+165,0.04786919,1,0.02393459,-65.29473362,9.855343e-05,12.821,11.456,11.456,0
2mer-0+245,-0.31605594,1,-0.15802797,-65.45276159,9.844811e-05,12.558,11.46,11.46,0
2mer-0+196,0.40914587,2,0.40914587,-65.04361572,9.763243e-05,14.445,11.492,11.492,0
2mer-0+130,0.26487133,2,0.26487133,-64.77874439,9.457479e-05,14.048,11.615,11.615,0
2mer-0+183,-0.55877088,2,-0.55877088,-65.33751528,9.423478e-05,14.325,11.629,11.629,0
2mer-0+180,0.18720407,1,0.09360204,-65.24391324,9.264818e-05,13.976,11.695,11.695,0
2mer-0+219,0.44090812,1,0.22045406,-65.02345918,9.215914e-05,13.499,11.715,11.715,0
2mer-0+104,0.31864539,2,0.31864539,-64.70481379,9.170178e-05,13.042,11.735,11.735,0
2mer-0+174,-0.36554171,2,-0.36554171,-65.0703555,9.003944e-05,14.095,11.807,11.807,0
2mer-0+246,-0.0632036,1,-0.0316018,-65.1019573,8.992318e-05,14.405,11.812,11.812,0
2mer-0+223,-0.38986927,1,-0.19493463,-65.29689193,8.874939e-05,12.638,11.863,11.863,0
2mer-0+138,-0.4137528,2,-0.4137528,-65.71064473,8.873503e-05,12.976,11.864,11.864,0
2mer-0+120,0.23818127,2,0.23818127,-65.47246346,8.774289e-05,12.816,11.909,11.909,0
2mer-0+190,0.33975865,2,0.33975865,-65.13270481,8.62625e-05,13.907,11.976,11.976,0
2mer-0+266,-0.23266087,1,-0.11633044,-65.24903525,8.624235e-05,13.855,11.977,11.977,0
2mer-0+211,-0.40399239,1,-0.2019962,-65.45103144,8.5898e-05,13.934,11.993,11.993,0
2mer-0+185,-0.20751104,2,-0.20751104,-65.65854248,8.583639e-05,13.761,11.996,11.996,0
2mer-0+217,0.17308457,2,0.17308457,-65.48545791,8.444284e-05,13.542,12.062,12.062,0
2mer-0+160,0.24368379,1,0.1218419,-65.36361601,8.124369e-05,15.019,12.218,12.218,0
2mer-0+218,-0.11930278,2,-0.11930278,-65.4829188,8.070509e-05,14.178,12.245,12.245,0
2mer-0+200,0.07126788,2,0.07126788,-65.41165092,8.051424e-05,14.178,12.255,12.255,0
2mer-0+131,-0.25823377,2,-0.25823377,-65.66988469,8.034037e-05,13.645,12.264,12.264,0
2mer-0+189,0.17288665,2,0.17288665,-65.49699804,8.022784e-05,14.838,12.269,12.269,0
2mer-0+176,-0.36085871,2,-0.36085871,-65.85785675,7.867875e-05,14.832,12.349,12.349,0
2mer-0+195,-0.44788079,2,-0.44788079,-66.30573754,7.845282e-05,14.944,12.361,12.361,0
2mer-0+206,0.29875715,2,0.29875715,-66.00698039,7.840343e-05,15.068,12.364,12.364,0
2mer-0+158,0.2417759,2,0.2417759,-65.76520449,7.555429e-05,14.521,12.517,12.517,0
2mer-0+273,-0.40942579,2,-0.40942579,-66.17463027,7.541585e-05,14.941,12.525,12.525,0
2mer-0+187,-0.25250985,2,-0.25250985,-66.42714012,7.393404e-05,14.161,12.608,12.608,0
2mer-0+141,-0.33930752,1,-0.16965376,-66.59679388,7.278534e-05,13.282,12.674,12.674,0
2mer-0+143,-0.22246246,2,-0.22246246,-66.81925634,7.219515e-05,13.589,12.709,12.709,0
2mer-0+193,-0.36636171,2,-0.36636171,-67.18561805,7.161927e-05,15.3,12.743,12.743,0
2mer-0+232,0.56407545,2,0.56407545,-66.6215426,6.994562e-05,14.912,12.843,12.843,0
2mer-0+227,0.18686048,2,0.18686048,-66.43468212,6.950663e-05,15.564,12.87,12.87,0
2mer-0+163,0.24006493,2,0.24006493,-66.19461719,6.925162e-05,14.997,12.886,12.886,0
2mer-0+326,0.1639459,2,0.1639459,-66.03067129,6.9069e-05,15.056,12.898,12.898,0
2mer-0+260,-0.13922519,2,-0.13922519,-66.16989648,6.905473e-05,15.454,12.898,12.898,0
2mer-0+199,0.16098225,1,0.08049113,-66.08940535,6.770465e-05,15.552,12.984,12.984,0
2mer-0+321,0.14205993,2,0.14205993,-65.94734542,6.746573e-05,15.462,12.999,12.999,0
2mer-0+178,-0.13928513,1,-0.06964256,-66.01698799,6.741173e-05,13.922,13.002,13.002,0
2mer-0+244,-0.3721326,2,-0.3721326,-66.38912059,6.73223e-05,15.444,13.008,13.008,0
2mer-0+255,0.52755899,2,0.52755899,-65.86156159,6.712092e-05,15.065,13.021,13.021,0
2mer-0+302,0.17282325,1,0.08641163,-65.77514997,6.652209e-05,14.81,13.06,13.06,0
2mer-0+212,-0.26669941,1,-0.1333497,-65.90849967,6.627133e-05,14.812,13.077,13.077,0
2mer-0+329,0.27951387,1,0.13975694,-65.76874273,6.614845e-05,14.985,13.085,13.085,0
2mer-0+202,-0.08228894,1,-0.04114447,-65.8098872,6.60953e-05,14.165,13.088,13.088,0
2mer-0+179,-0.14710776,1,-0.07355388,-65.88344108,6.567885e-05,13.933,13.116,13.116,0
2mer-0+184,0.21289945,2,0.21289945,-65.67054162,6.51158e-05,14.095,13.153,13.153,0
2mer-0+322,-0.32362009,2,-0.32362009,-65.99416171,6.347254e-05,15.55,13.266,13.266,0
2mer-0+294,0.26058822,2,0.26058822,-65.73357349,6.347023e-05,14.201,13.266,13.266,0
2mer-0+299,-0.03255045,1,-0.01627522,-65.74984872,6.318754e-05,15.945,13.286,13.286,0
2mer-0+310,-0.32351515,2,-0.32351515,-66.07336387,6.241882e-05,15.652,13.34,13.34,0
2mer-0+230,-0.1791451,2,-0.1791451,-66.25250897,6.192352e-05,14.726,13.376,13.376,0
2mer-0+240,-0.27991361,2,-0.27991361,-66.53242258,6.137645e-05,15.848,13.415,13.415,0
2mer-0+353,0.38662347,1,0.19331174,-66.33911084,6.114952e-05,15.376,13.432,13.432,0
2mer-0+290,-0.09647587,1,-0.04823793,-66.38734877,6.06308e-05,16.113,13.47,13.47,0
2mer-0+316,-0.2258323,1,-0.11291615,-66.50026492,6.010816e-05,15.006,13.509,13.509,0
2mer-0+203,0.24097775,2,0.24097775,-66.25928717,5.985059e-05,14.417,13.528,13.528,0
2mer-0+259,0.16321908,2,0.16321908,-66.09606809,5.957006e-05,15.713,13.55,13.55,0
2mer-0+354,-0.24469334,1,-0.12234667,-66.21841476,5.917881e-05,14.938,13.579,13.579,0
2mer-0+249,0.41841213,2,0.41841213,-65.80000263,5.825736e-05,15.612,13.651,13.651,0
2mer-0+267,0.1999869,2,0.1999869,-65.60001573,5.810917e-05,16.331,13.662,13.662,0
2mer-0+304,-0.22811113,1,-0.11405556,-65.71407129,5.801751e-05,16.172,13.669,13.669,0
2mer-0+280,0.17413325,2,0.17413325,-65.53993805,5.724163e-05,16.285,13.731,13.731,0
2mer-0+330,-0.29257266,1,-0.14628633,-65.68622438,5.684563e-05,14.277,13.763,13.763,0
2mer-0+384,0.17912103,2,0.17912103,-65.50710335,5.671474e-05,15.502,13.773,13.773,0
2mer-0+379,-0.16260362,1,-0.08130181,-65.58840515,5.609234e-05,14.659,13.824,13.824,0
2mer-0+328,0.34823169,1,0.17411585,-65.41428931,5.572411e-05,17.543,13.854,13.854,0
2mer-0+198,-0.17630903,1,-0.08815451,-65.50244382,5.541365e-05,14.595,13.88,13.88,0
2mer-0+332,0.026559,1,0.0132795,-65.48916432,5.526733e-05,15.495,13.892,13.892,0
2mer-0+214,-0.27389109,2,-0.27389109,-65.76305541,5.389076e-05,15.298,14.01,14.01,0
2mer-0+345,0.28657091,1,0.14328545,-65.61976996,5.37792e-05,17.475,14.019,14.019,0
2mer-0+257,-0.11556826,1,-0.05778413,-65.67755409,5.363235e-05,15.097,14.032,14.032,0
2mer-0+285,0.12046055,2,0.12046055,-65.55709354,5.345818e-05,16.448,14.047,14.047,0
2mer-0+250,-0.19711195,1,-0.09855597,-65.65564951,5.342428e-05,16.615,14.05,14.05,0
2mer-0+374,0.11974288,2,0.11974288,-65.53590663,5.335788e-05,16.656,14.056,14.056,0
2mer-0+413,0.26738283,1,0.13369141,-65.40221522,5.325576e-05,15.992,14.065,14.065,0
2mer-0+191,0.19184546,2,0.19184546,-65.21036976,5.324744e-05,14.832,14.066,14.066,0
2mer-0+237,-0.20945292,2,-0.20945292,-65.41982268,5.3217e-05,16.458,14.069,14.069,0
2mer-0+270,-0.11818503,2,-0.11818503,-65.53800771,5.283973e-05,16.493,14.102,14.102,0
2mer-0+297,0.18734016,2,0.18734016,-65.35066755,5.27625e-05,16.748,14.109,14.109,0
2mer-0+268,-0.04284091,1,-0.02142046,-65.37208801,5.258152e-05,15.279,14.125,14.125,0
2mer-0+387,-0.22095909,2,-0.22095909,-65.5930471,5.239454e-05,16.266,14.142,14.142,0
2mer-0+307,0.34855879,2,0.34855879,-65.24448831,5.234163e-05,16.048,14.147,14.147,0
2mer-0+277,0.14192122,2,0.14192122,-65.10256708,5.230116e-05,16.701,14.15,14.15,0
2mer-0+373,0.27039141,2,0.27039141,-64.83217567,5.194346e-05,14.988,14.183,14.183,0
2mer-0+289,-0.0507263,2,-0.0507263,-64.88290197,5.146837e-05,16.656,14.226,14.226,0
2mer-0+194,-0.21747316,1,-0.10873658,-64.99163855,5.144534e-05,15.207,14.228,14.228,0
2mer-0+301,-0.14419702,2,-0.14419702,-65.13583557,5.123748e-05,15.973,14.247,14.247,0
2mer-0+317,0.21463496,2,0.21463496,-64.92120062,5.102496e-05,16.864,14.267,14.267,0
2mer-0+197,0.22886528,2,0.22886528,-64.69233534,5.09965e-05,14.832,14.27,14.27,0
2mer-0+341,-0.22432464,2,-0.22432464,-64.91665998,5.014942e-05,16.557,14.35,14.35,0
2mer-0+371,0.17916822,1,0.08958411,-64.82707587,4.931388e-05,16.055,14.43,14.43,0
2mer-0+395,-0.13858932,1,-0.06929466,-64.89637053,4.907578e-05,15.19,14.454,14.454,0
2mer-0+286,-0.19626354,1,-0.09813177,-64.9945023,4.875364e-05,17.089,14.485,14.485,0
2mer-0+229,0.16290838,2,0.16290838,-64.83159391,4.872177e-05,16.045,14.489,14.489,0
2mer-0+251,-0.17325436,1,-0.08662718,-64.91822109,4.835543e-05,16.912,14.525,14.525,0
2mer-0+340,-0.22129081,2,-0.22129081,-65.1395119,4.814229e-05,16.725,14.547,14.547,0
2mer-0+254,0.18083646,2,0.18083646,-64.95867545,4.79793e-05,16.047,14.563,14.563,0
2mer-0+411,0.20452196,1,0.10226098,-64.85641447,4.775112e-05,17.652,14.586,14.586,0
2mer-0+359,0.31914879,1,0.15957439,-64.69684007,4.756029e-05,18.334,14.606,14.606,0
2mer-0+253,0.11516672,1,0.05758336,-64.63925671,4.75242e-05,17.225,14.609,14.609,0
2mer-0+220,-0.19022536,2,-0.19022536,-64.82948207,4.731509e-05,15.822,14.631,14.631,0
2mer-0+406,-0.17878196,2,-0.17878196,-65.00826403,4.666115e-05,16.769,14.699,14.699,0
2mer-0+343,-0.04412069,2,-0.04412069,-65.05238472,4.637939e-05,16.588,14.729,14.729,0
2mer-0+409,0.24094679,1,0.1204734,-64.93191132,4.62459e-05,17.977,14.743,14.743,0
2mer-0+275,0.12725445,2,0.12725445,-64.80465687,4.622108e-05,16.656,14.745,14.745,0
2mer-0+311,0.12549663,2,0.12549663,-64.67916024,4.614639e-05,16.588,14.753,14.753,0
2mer-0+309,0.05330815,1,0.02665407,-64.65250617,4.606457e-05,16.877,14.762,14.762,0
2mer-0+256,0.15638953,2,0.15638953,-64.49611664,4.581807e-05,16.493,14.788,14.788,0
2mer-0+282,-0.13533842,2,-0.13533842,-64.63145507,4.573566e-05,17.106,14.797,14.797,0
2mer-0+303,-0.11979812,2,-0.11979812,-64.75125319,4.5227e-05,17.624,14.853,14.853,0
2mer-0+239,0.18818729,2,0.18818729,-64.5630659,4.494103e-05,16.687,14.884,14.884,0
2mer-0+225,0.19743349,2,0.19743349,-64.36563241,4.483119e-05,16.088,14.896,14.896,0
2mer-0+315,-0.12927118,2,-0.12927118,-64.49490359,4.403884e-05,17.017,14.985,14.985,0
2mer-0+382,-0.22212678,1,-0.11106339,-64.60596698,4.390521e-05,16.701,15.0,15.0,0
2mer-0+366,0.02146459,2,0.02146459,-64.58450239,4.330155e-05,17.573,15.07,15.07,0
2mer-0+429,0.17016095,1,0.08508047,-64.49942192,4.329195e-05,18.138,15.071,15.071,0
2mer-0+295,-0.16061979,2,-0.16061979,-64.66004171,4.290958e-05,17.371,15.115,15.115,0
2mer-0+298,-0.13747935,2,-0.13747935,-64.79752106,4.240895e-05,17.709,15.175,15.175,0
2mer-0+312,0.22908829,2,0.22908829,-64.56843277,4.147694e-05,17.062,15.287,15.287,0
2mer-0+397,-0.28090545,2,-0.28090545,-64.84933822,4.141742e-05,18.083,15.295,15.295,0
2mer-0+494,0.17192279,2,0.17192279,-64.67741543,4.136423e-05,16.73,15.301,15.301,0
2mer-0+459,0.12002277,1,0.06001138,-64.61740405,4.135991e-05,18.056,15.302,15.302,0
2mer-0+396,0.12246608,2,0.12246608,-64.49493797,4.135677e-05,17.896,15.302,15.302,0
2mer-0+284,-0.21797681,2,-0.21797681,-64.71291478,4.131688e-05,16.362,15.307,15.307,0
2mer-0+408,0.1280806,2,0.1280806,-64.58483418,4.125146e-05,16.629,15.315,15.315,0
2mer-0+401,-0.05973898,1,-0.02986949,-64.61470367,4.120838e-05,16.936,15.32,15.32,0
2mer-0+338,0.04001236,1,0.02000618,-64.59469749,4.112984e-05,18.48,15.33,15.33,0
2mer-0+352,0.17695387,2,0.17695387,-64.41774362,4.064237e-05,17.133,15.391,15.391,0
2mer-0+361,-0.09682822,2,-0.09682822,-64.51457184,4.063703e-05,18.264,15.392,15.392,0
2mer-0+435,-0.18129842,1,-0.09064921,-64.60522105,4.030727e-05,16.164,15.434,15.434,0
2mer-0+349,0.04987262,2,0.04987262,-64.55534843,4.010751e-05,17.764,15.459,15.459,0
2mer-0+431,-0.02732992,1,-0.01366496,-64.56901339,3.998142e-05,18.082,15.476,15.476,0
2mer-0+337,0.06239582,2,0.06239582,-64.50661757,3.990903e-05,17.807,15.485,15.485,0
2mer-0+439,-0.30519334,2,-0.30519334,-64.81181092,3.957311e-05,18.438,15.529,15.529,0
2mer-0+522,-0.16366785,1,-0.08183393,-64.89364484,3.942636e-05,17.977,15.548,15.548,0
2mer-0+262,-0.17105603,1,-0.08552802,-64.97917286,3.938899e-05,16.067,15.553,15.553,0
2mer-0+339,0.0916564,2,0.0916564,-64.88751646,3.933008e-05,17.573,15.561,15.561,0
2mer-0+283,0.16237707,2,0.16237707,-64.72513939,3.841753e-05,17.106,15.683,15.683,0
2mer-0+393,0.00295885,1,0.00147942,-64.72365997,3.807342e-05,18.908,15.73,15.73,0
2mer-0+556,-0.15319918,1,-0.07659959,-64.80025956,3.805594e-05,17.867,15.732,15.732,0
2mer-0+452,0.21393877,1,0.10696938,-64.69329017,3.796104e-05,18.993,15.745,15.745,0
2mer-0+389,-0.17019481,1,-0.0850974,-64.77838758,3.789116e-05,18.277,15.755,15.755,0
2mer-0+344,0.05678449,1,0.02839224,-64.74999533,3.780943e-05,18.748,15.766,15.766,0
2mer-0+502,-0.10518874,2,-0.10518874,-64.85518407,3.749316e-05,17.702,15.811,15.811,0
2mer-0+561,0.18773354,1,0.09386677,-64.7613173,3.739107e-05,17.689,15.825,15.825,0
