N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),dAPNet2
2mer-0+33,-1.18477782,2,-1.18477782,-166.86516028,0.0004235878,11.02,7.046,7.046,0.013239281252026558
2mer-0+58,1.65344356,2,1.65344356,-165.21171672,0.0004092237,12.454,7.128,7.128,0.010036783292889595
2mer-0+24,-0.70573108,2,-0.70573108,-165.9174478,0.0004027611,10.607,7.166,7.166,0.0021411622874438763
2mer-0+42,0.6111959,2,0.6111959,-165.3062519,0.0003905103,9.925,7.24,7.24,0.004078100435435772
2mer-0+46,4.33414518,2,4.33414518,-160.97210672,0.0003124828,10.444,7.798,7.798,0.0005435276543721557
2mer-0+64,0.69637432,2,0.69637432,-160.2757324,0.0002905249,12.371,7.99,7.99,0.003187004942446947
2mer-0+31,-0.00615112,2,-0.00615112,-160.28188352,0.0002861295,10.332,8.031,8.031,0
2mer-0+79,1.45378484,2,1.45378484,-158.82809868,0.0002710287,13.647,8.177,8.177,0
2mer-0+68,-0.3709039,2,-0.3709039,-159.19900259,0.0002657258,12.66,8.231,8.231,0
2mer-0+51,0.14193091,2,0.14193091,-159.05707168,0.0002595832,12.181,8.295,8.295,0
2mer-0+45,-0.88093632,2,-0.88093632,-159.938008,0.00025522,10.555,8.343,8.343,0
2mer-0+52,1.29739666,2,1.29739666,-158.64061134,0.0002336634,12.181,8.592,8.592,0
2mer-0+50,-0.95734075,2,-0.95734075,-159.59795209,0.0002255714,11.195,8.693,8.693,0
2mer-0+75,-0.01711584,2,-0.01711584,-159.61506793,0.0002206772,13.3,8.757,8.757,0
2mer-0+60,-2.18002235,2,-2.18002235,-161.79509027,0.0002194277,13.59,8.773,8.773,0
2mer-0+62,0.80350346,2,0.80350346,-160.99158682,0.0002178313,13.883,8.795,8.795,0
2mer-0+56,-1.55412399,2,-1.55412399,-162.54571081,0.0002069112,13.044,8.947,8.947,0
2mer-0+61,1.76155382,2,1.76155382,-160.78415699,0.0001935639,11.755,9.148,9.148,0
2mer-0+82,-1.34808049,2,-1.34808049,-162.13223748,0.0001827981,12.288,9.324,9.324,0
2mer-0+44,0.57012142,2,0.57012142,-161.56211606,0.0001823477,13.086,9.332,9.332,0
2mer-0+84,-0.14680972,2,-0.14680972,-161.70892578,0.0001822192,13.144,9.334,9.334,0
2mer-0+49,-1.18007049,2,-1.18007049,-162.88899627,0.0001787746,11.032,9.394,9.394,0
2mer-0+65,-1.13354919,2,-1.13354919,-164.02254546,0.0001669409,14.443,9.611,9.611,0
2mer-0+67,-0.52445837,2,-0.52445837,-164.54700383,0.0001646364,12.768,9.655,9.655,0
2mer-0+63,-0.93041486,2,-0.93041486,-165.47741869,0.0001596448,14.514,9.755,9.755,0
2mer-0+59,0.94757856,2,0.94757856,-164.52984013,0.0001450263,11.442,10.072,10.072,0
2mer-0+91,-1.60977477,2,-1.60977477,-166.1396149,0.00014294,15.111,10.121,10.121,0
2mer-0+54,-0.64766207,2,-0.64766207,-166.78727697,0.0001398213,13.065,10.196,10.196,0
2mer-0+94,-0.17009311,2,-0.17009311,-166.95737007,0.0001358457,13.419,10.294,10.294,0
2mer-0+86,0.36660131,2,0.36660131,-166.59076877,0.0001349344,14.894,10.317,10.317,0
2mer-0+71,-0.36738377,2,-0.36738377,-166.95815253,0.0001309555,13.59,10.421,10.421,0
2mer-0+124,0.83435583,2,0.83435583,-166.1237967,0.0001249874,15.7,10.584,10.584,0
2mer-0+74,-0.67054718,2,-0.67054718,-166.79434388,0.0001239329,15.43,10.614,10.614,0
2mer-0+178,-0.3497563,2,-0.3497563,-167.14410019,0.0001218638,16.424,10.674,10.674,0
2mer-0+112,0.19049504,2,0.19049504,-166.95360515,0.0001206159,14.919,10.71,10.71,0
2mer-0+96,0.84698305,2,0.84698305,-166.10662209,0.0001160702,13.007,10.848,10.848,0
2mer-0+90,-0.98714864,2,-0.98714864,-167.09377073,0.0001146374,15.35,10.893,10.893,0
2mer-0+87,-0.63065901,2,-0.63065901,-167.72442975,0.0001124418,15.55,10.964,10.964,0
2mer-0+122,0.33691163,2,0.33691163,-167.38751811,0.000109446,14.641,11.063,11.063,0
2mer-0+85,0.05588637,2,0.05588637,-167.33163174,0.000108729,16.135,11.087,11.087,0
2mer-0+92,-0.1852736,2,-0.1852736,-167.51690534,0.0001010644,16.579,11.361,11.361,0
2mer-0+76,0.33012863,2,0.33012863,-167.1867767,0.0001000001,13.474,11.401,11.401,0
2mer-0+104,0.34591367,2,0.34591367,-166.84086304,9.870698e-05,14.013,11.45,11.45,0
2mer-0+99,1.17405275,2,1.17405275,-165.66681028,9.780769e-05,15.613,11.485,11.485,0
2mer-0+109,0.11045606,2,0.11045606,-165.55635422,9.22504e-05,14.87,11.711,11.711,0
2mer-0+110,0.71063656,2,0.71063656,-164.84571766,8.815689e-05,14.87,11.89,11.89,0
2mer-0+100,-0.58827379,2,-0.58827379,-165.43399144,8.780661e-05,16.346,11.906,11.906,0
2mer-0+113,1.34843919,2,1.34843919,-164.08555225,8.769984e-05,16.456,11.911,11.911,0
2mer-0+207,-0.37513061,2,-0.37513061,-164.46068286,8.663818e-05,17.287,11.959,11.959,0
2mer-0+111,-0.17650379,2,-0.17650379,-164.63718664,8.636307e-05,14.023,11.972,11.972,0
2mer-0+103,0.42814924,2,0.42814924,-164.20903741,8.432629e-05,15.686,12.067,12.067,0
2mer-0+101,0.29186698,2,0.29186698,-163.91717043,8.410244e-05,16.579,12.078,12.078,0
2mer-0+115,-0.64498801,2,-0.64498801,-164.56215844,8.058693e-05,14.582,12.251,12.251,0
2mer-0+105,0.5933163,2,0.5933163,-163.96884214,7.98163e-05,15.678,12.291,12.291,0
2mer-0+123,-0.05328035,2,-0.05328035,-164.02212249,7.664485e-05,15.287,12.458,12.458,0
2mer-0+155,-0.9712129,2,-0.9712129,-164.99333539,7.592296e-05,16.579,12.497,12.497,0
2mer-0+145,-0.73637436,2,-0.73637436,-165.72970975,7.54796e-05,16.135,12.522,12.522,0
2mer-0+151,-0.89813394,2,-0.89813394,-166.62784368,7.53391e-05,17.352,12.529,12.529,0
2mer-0+131,0.01676166,2,0.01676166,-166.61108202,7.271635e-05,16.734,12.678,12.678,0
2mer-0+128,-0.24341315,2,-0.24341315,-166.85449517,7.252664e-05,17.847,12.689,12.689,0
2mer-0+114,-0.47895888,2,-0.47895888,-167.33345405,7.124745e-05,14.527,12.765,12.765,0
2mer-0+167,0.23311614,2,0.23311614,-167.10033791,7.052685e-05,18.315,12.808,12.808,0
2mer-0+117,0.22783411,2,0.22783411,-166.8725038,6.914422e-05,15.111,12.893,12.893,0
2mer-0+159,-0.7373239,2,-0.7373239,-167.60982771,6.66835e-05,15.437,13.05,13.05,0
2mer-0+137,-0.39153617,2,-0.39153617,-168.00136388,6.591358e-05,17.38,13.1,13.1,0
2mer-0+170,0.07496774,2,0.07496774,-167.92639614,6.453195e-05,18.259,13.193,13.193,0
2mer-0+148,-0.62756877,2,-0.62756877,-168.55396492,6.452897e-05,17.081,13.193,13.193,0
2mer-0+153,-0.41011637,2,-0.41011637,-168.96408129,6.282615e-05,15.369,13.311,13.311,0
2mer-0+118,-0.45647216,2,-0.45647216,-169.42055345,6.245537e-05,16.062,13.338,13.338,0
2mer-0+257,0.47165327,2,0.47165327,-168.94890017,6.109605e-05,18.938,13.436,13.436,0
2mer-0+163,1.06573011,2,1.06573011,-167.88317007,6.089977e-05,18.081,13.45,13.45,0
2mer-0+180,0.2061052,2,0.2061052,-167.67706486,6.043681e-05,17.245,13.484,13.484,0
2mer-0+186,0.27201721,2,0.27201721,-167.40504765,5.97938e-05,19.147,13.533,13.533,0
2mer-0+192,-0.8685752,2,-0.8685752,-168.27362285,5.905241e-05,17.847,13.589,13.589,0
2mer-0+142,0.38920789,2,0.38920789,-167.88441496,5.884574e-05,15.256,13.605,13.605,0
2mer-0+205,0.43582292,2,0.43582292,-167.44859204,5.828995e-05,18.326,13.648,13.648,0
2mer-0+166,-0.30959482,2,-0.30959482,-167.75818687,5.818396e-05,16.579,13.656,13.656,0
2mer-0+195,0.4624399,2,0.4624399,-167.29574697,5.806724e-05,16.883,13.665,13.665,0
2mer-0+225,0.62214759,2,0.62214759,-166.67359937,5.718491e-05,18.248,13.735,13.735,0
2mer-0+156,0.21559498,2,0.21559498,-166.45800439,5.6803e-05,18.81,13.766,13.766,0
2mer-0+169,0.33232412,2,0.33232412,-166.12568027,5.5539e-05,18.992,13.87,13.87,0
2mer-0+138,0.10514041,2,0.10514041,-166.02053987,5.342747e-05,16.642,14.05,14.05,0
2mer-0+143,0.36140373,2,0.36140373,-165.65913613,5.321494e-05,17.847,14.069,14.069,0
2mer-0+147,-0.4515922,2,-0.4515922,-166.11072833,5.241573e-05,18.038,14.14,14.14,0
2mer-0+274,-0.34304725,2,-0.34304725,-166.45377558,5.191964e-05,18.895,14.185,14.185,0
2mer-0+165,0.2775102,2,0.2775102,-166.17626538,5.144211e-05,19.246,14.229,14.229,0
2mer-0+183,0.24223521,2,0.24223521,-165.93403017,5.141491e-05,19.371,14.231,14.231,0
2mer-0+177,0.11495023,2,0.11495023,-165.81907994,5.024596e-05,19.139,14.341,14.341,0
2mer-0+185,0.55467264,2,0.55467264,-165.2644073,4.98729e-05,16.4,14.376,14.376,0
2mer-0+175,-0.07202821,2,-0.07202821,-165.33643551,4.953018e-05,16.842,14.409,14.409,0
2mer-0+287,0.33481635,2,0.33481635,-165.00161916,4.882798e-05,19.692,14.478,14.478,0
2mer-0+184,0.36030059,2,0.36030059,-164.64131857,4.824162e-05,19.371,14.537,14.537,0
2mer-0+202,-0.09895324,2,-0.09895324,-164.74027181,4.761579e-05,18.985,14.6,14.6,0
2mer-0+164,0.27196888,2,0.27196888,-164.46830293,4.639972e-05,16.895,14.726,14.726,0
2mer-0+255,0.46846388,2,0.46846388,-163.99983905,4.611584e-05,19.029,14.757,14.757,0
2mer-0+229,0.10187278,2,0.10187278,-163.89796627,4.580539e-05,17.751,14.79,14.79,0
2mer-0+196,-0.18548238,2,-0.18548238,-164.08344864,4.548665e-05,19.78,14.824,14.824,0
2mer-0+209,-0.66840103,2,-0.66840103,-164.75184967,4.348e-05,19.615,15.049,15.049,0
2mer-0+245,0.21974116,2,0.21974116,-164.53210851,4.212143e-05,20.66,15.209,15.209,0
2mer-0+188,0.29600867,2,0.29600867,-164.23609984,4.159644e-05,18.707,15.273,15.273,0
2mer-0+204,0.08522726,2,0.08522726,-164.15087259,4.124012e-05,17.97,15.317,15.317,0
2mer-0+234,-0.60910804,2,-0.60910804,-164.75998063,4.090751e-05,19.931,15.358,15.358,0
2mer-0+211,0.38926274,2,0.38926274,-164.37071789,4.035239e-05,17.97,15.428,15.428,0
2mer-0+214,-0.11753113,2,-0.11753113,-164.48824901,4.024499e-05,19.165,15.442,15.442,0
2mer-0+253,-0.46962442,2,-0.46962442,-164.95787344,3.969861e-05,20.073,15.512,15.512,0
2mer-0+260,-0.61352144,2,-0.61352144,-165.57139488,3.948979e-05,19.78,15.54,15.54,0
2mer-0+227,0.14659297,2,0.14659297,-165.42480191,3.941783e-05,20.467,15.549,15.549,0
2mer-0+264,0.04745247,2,0.04745247,-165.37734944,3.937578e-05,18.552,15.555,15.555,0
2mer-0+199,0.27302685,2,0.27302685,-165.10432259,3.901942e-05,20.399,15.602,15.602,0
2mer-0+216,0.09681245,2,0.09681245,-165.00751014,3.900651e-05,18.261,15.604,15.604,0
2mer-0+218,-0.06222304,2,-0.06222304,-165.06973318,3.886597e-05,17.634,15.622,15.622,0
2mer-0+210,0.01296026,2,0.01296026,-165.05677293,3.857178e-05,17.847,15.662,15.662,0
2mer-0+217,-0.56781068,2,-0.56781068,-165.62458361,3.836722e-05,20.034,15.69,15.69,0
2mer-0+224,-0.40305957,2,-0.40305957,-166.02764318,3.787667e-05,18.138,15.757,15.757,0
2mer-0+248,0.69233596,2,0.69233596,-165.33530722,3.770322e-05,20.302,15.781,15.781,0
2mer-0+228,0.32117714,2,0.32117714,-165.01413008,3.736264e-05,20.467,15.829,15.829,0
2mer-0+226,0.04264472,2,0.04264472,-164.97148536,3.728764e-05,20.196,15.84,15.84,0
2mer-0+220,-0.23725238,2,-0.23725238,-165.20873773,3.701649e-05,19.784,15.878,15.878,0
2mer-0+190,0.33932442,2,0.33932442,-164.86941331,3.683266e-05,17.352,15.905,15.905,0
2mer-0+240,-0.34075437,2,-0.34075437,-165.21016769,3.564378e-05,19.416,16.08,16.08,0
2mer-0+221,-0.23303701,2,-0.23303701,-165.4432047,3.432754e-05,18.152,16.282,16.282,0
2mer-0+351,0.13217771,2,0.13217771,-165.31102699,3.414857e-05,21.365,16.311,16.311,0
2mer-0+358,0.17228415,2,0.17228415,-165.13874285,3.381239e-05,21.118,16.365,16.365,0
2mer-0+203,-0.11067014,2,-0.11067014,-165.24941299,3.355865e-05,18.363,16.406,16.406,0
2mer-0+285,-0.43503212,2,-0.43503212,-165.68444511,3.2608e-05,20.948,16.564,16.564,0
2mer-0+252,-0.35971112,2,-0.35971112,-166.04415623,3.253351e-05,17.929,16.576,16.576,0
2mer-0+280,-0.42921114,2,-0.42921114,-166.47336736,3.243713e-05,18.833,16.593,16.593,0
2mer-0+313,0.27505381,2,0.27505381,-166.19831355,3.232735e-05,20.501,16.612,16.612,0
2mer-0+282,0.16640486,2,0.16640486,-166.03190869,3.196138e-05,20.032,16.675,16.675,0
2mer-0+376,0.12219213,2,0.12219213,-165.90971656,3.193405e-05,21.75,16.68,16.68,0
2mer-0+278,-0.18718942,2,-0.18718942,-166.09690598,3.191202e-05,20.41,16.683,16.683,0
2mer-0+233,-0.32244809,2,-0.32244809,-166.41935407,3.180732e-05,20.314,16.702,16.702,0
2mer-0+215,0.31614848,2,0.31614848,-166.10320559,3.178483e-05,19.78,16.706,16.706,0
2mer-0+223,-0.3080357,2,-0.3080357,-166.41124129,3.177862e-05,19.348,16.707,16.707,0
2mer-0+318,0.38655769,2,0.38655769,-166.0246836,3.159428e-05,19.616,16.739,16.739,0
2mer-0+254,-0.04932733,2,-0.04932733,-166.07401093,3.120868e-05,20.594,16.808,16.808,0
2mer-0+380,0.14553646,2,0.14553646,-165.92847447,3.112976e-05,21.656,16.822,16.822,0
2mer-0+256,-0.36302351,2,-0.36302351,-166.29149797,3.061199e-05,21.195,16.916,16.916,0
2mer-0+389,-0.2732531,2,-0.2732531,-166.56475107,3.024125e-05,21.079,16.985,16.985,0
2mer-0+328,-0.01547837,2,-0.01547837,-166.58022944,3.010407e-05,20.06,17.011,17.011,0
2mer-0+327,0.23024984,2,0.23024984,-166.3499796,3.006603e-05,21.314,17.018,17.018,0
2mer-0+262,-0.38634165,2,-0.38634165,-166.73632125,2.933304e-05,21.143,17.159,17.159,0
2mer-0+261,-0.13344154,2,-0.13344154,-166.86976279,2.908959e-05,20.644,17.206,17.206,0
2mer-0+269,0.19318692,2,0.19318692,-166.67657587,2.882954e-05,19.071,17.258,17.258,0
2mer-0+277,0.04370345,2,0.04370345,-166.63287242,2.880041e-05,21.24,17.264,17.264,0
2mer-0+281,-0.35511737,2,-0.35511737,-166.98798979,2.855434e-05,21.488,17.313,17.313,0
2mer-0+283,0.39892716,2,0.39892716,-166.58906263,2.844053e-05,21.658,17.336,17.336,0
2mer-0+263,-0.29884582,2,-0.29884582,-166.88790845,2.828213e-05,21.584,17.369,17.369,0
2mer-0+273,0.23044484,2,0.23044484,-166.65746361,2.782251e-05,22.156,17.464,17.464,0
2mer-0+308,-0.11704716,2,-0.11704716,-166.77451077,2.746837e-05,22.206,17.538,17.538,0
2mer-0+338,0.15002328,2,0.15002328,-166.62448749,2.73359e-05,22.72,17.567,17.567,0
2mer-0+332,-0.36176204,2,-0.36176204,-166.98624953,2.716495e-05,22.374,17.603,17.603,0
2mer-0+316,0.0827623,2,0.0827623,-166.90348723,2.713419e-05,22.173,17.61,17.61,0
2mer-0+288,-0.14862545,2,-0.14862545,-167.05211268,2.672888e-05,20.001,17.699,17.699,0
2mer-0+509,0.09536334,2,0.09536334,-166.95674933,2.65432e-05,23.763,17.74,17.74,0
2mer-0+291,0.20077069,2,0.20077069,-166.75597865,2.650569e-05,23.04,17.748,17.748,0
2mer-0+315,0.25329589,2,0.25329589,-166.50268276,2.611696e-05,22.173,17.836,17.836,0
2mer-0+365,-0.32586653,2,-0.32586653,-166.82854928,2.597447e-05,22.651,17.868,17.868,0
2mer-0+375,0.3372629,2,0.3372629,-166.49128638,2.596577e-05,22.084,17.87,17.87,0
2mer-0+424,0.11061225,2,0.11061225,-166.38067413,2.59522e-05,22.777,17.874,17.874,0
2mer-0+326,0.08754136,2,0.08754136,-166.29313276,2.591814e-05,22.973,17.881,17.881,0
2mer-0+323,0.34528856,2,0.34528856,-165.9478442,2.591682e-05,19.946,17.882,17.882,0
2mer-0+304,0.16301279,2,0.16301279,-165.78483141,2.57493e-05,23.354,17.92,17.92,0
2mer-0+320,0.01960976,2,0.01960976,-165.76522165,2.542445e-05,21.876,17.996,17.996,0
2mer-0+378,-0.38739348,2,-0.38739348,-166.15261513,2.5277e-05,22.206,18.031,18.031,0
2mer-0+433,0.15937483,2,0.15937483,-165.99324029,2.483128e-05,22.595,18.139,18.139,0
2mer-0+343,-0.32178493,2,-0.32178493,-166.31502522,2.476646e-05,22.742,18.154,18.154,0
2mer-0+305,0.31807092,2,0.31807092,-165.9969543,2.475955e-05,22.32,18.156,18.156,0
2mer-0+292,0.19285816,2,0.19285816,-165.80409614,2.465536e-05,20.455,18.182,18.182,0
2mer-0+359,0.577613,2,0.577613,-165.22648313,2.436502e-05,22.243,18.253,18.253,0
2mer-0+298,0.15021509,2,0.15021509,-165.07626804,2.436491e-05,19.78,18.254,18.254,0
2mer-0+311,0.21262636,2,0.21262636,-164.86364168,2.408418e-05,23.354,18.324,18.324,0
2mer-0+303,-0.17391621,2,-0.17391621,-165.0375579,2.377164e-05,21.385,18.404,18.404,0
2mer-0+394,-0.25347715,2,-0.25347715,-165.29103504,2.34351e-05,22.572,18.492,18.492,0
2mer-0+348,-0.28309631,2,-0.28309631,-165.57413135,2.33856e-05,22.435,18.505,18.505,0
2mer-0+333,0.10251359,2,0.10251359,-165.47161777,2.336109e-05,22.523,18.511,18.511,0
2mer-0+548,0.06442701,2,0.06442701,-165.40719076,2.32461e-05,24.368,18.542,18.542,0
2mer-0+301,-0.20057181,2,-0.20057181,-165.60776257,2.31682e-05,22.618,18.563,18.563,0
2mer-0+340,-0.13821164,2,-0.13821164,-165.74597421,2.3099e-05,21.993,18.581,18.581,0
2mer-0+404,0.27790675,2,0.27790675,-165.46806746,2.308249e-05,22.733,18.585,18.585,0
2mer-0+381,0.41795974,2,0.41795974,-165.05010773,2.299626e-05,22.945,18.609,18.609,0
2mer-0+363,0.05736102,2,0.05736102,-164.99274671,2.274417e-05,23.598,18.677,18.677,0
2mer-0+324,0.20324046,2,0.20324046,-164.78950625,2.26325e-05,21.975,18.708,18.708,0
2mer-0+416,-0.2487575,2,-0.2487575,-165.03826376,2.23076e-05,23.105,18.798,18.798,0
2mer-0+341,0.06126365,2,0.06126365,-164.9770001,2.230391e-05,21.304,18.799,18.799,0
2mer-0+474,0.05765456,2,0.05765456,-164.91934554,2.214612e-05,23.092,18.844,18.844,0
2mer-0+355,0.11609293,2,0.11609293,-164.80325262,2.202664e-05,24.27,18.878,18.878,0
2mer-0+426,-0.23398445,2,-0.23398445,-165.03723707,2.189748e-05,23.551,18.915,18.915,0
2mer-0+362,-0.23109924,2,-0.23109924,-165.2683363,2.175949e-05,23.86,18.955,18.955,0
2mer-0+370,0.11708381,2,0.11708381,-165.1512525,2.161903e-05,21.502,18.996,18.996,0
2mer-0+353,-0.2144674,2,-0.2144674,-165.3657199,2.160252e-05,23.903,19.001,19.001,0
2mer-0+356,-0.14604502,2,-0.14604502,-165.51176492,2.154006e-05,22.58,19.019,19.019,0
2mer-0+421,0.12761441,2,0.12761441,-165.38415051,2.149489e-05,22.529,19.032,19.032,0
2mer-0+387,0.47555891,2,0.47555891,-164.90859161,2.148966e-05,22.887,19.034,19.034,0
2mer-0+352,-0.12638654,2,-0.12638654,-165.03497814,2.145971e-05,23.94,19.043,19.043,0
2mer-0+373,0.22275674,2,0.22275674,-164.8122214,2.140538e-05,21.304,19.059,19.059,0
2mer-0+448,-0.05533706,2,-0.05533706,-164.86755846,2.117292e-05,22.128,19.128,19.128,0
2mer-0+339,-0.22170444,2,-0.22170444,-165.0892629,2.098111e-05,22.844,19.186,19.186,0
2mer-0+310,0.28618485,2,0.28618485,-164.80307805,2.094377e-05,20.073,19.198,19.198,0
2mer-0+317,-0.15811532,2,-0.15811532,-164.96119336,2.082136e-05,20.653,19.235,19.235,0
2mer-0+436,-0.12474185,2,-0.12474185,-165.08593521,2.082032e-05,23.04,19.236,19.236,0
2mer-0+391,-0.03311859,2,-0.03311859,-165.1190538,2.07885e-05,21.316,19.245,19.245,0
2mer-0+392,-0.17913996,2,-0.17913996,-165.29819376,2.064188e-05,22.166,19.291,19.291,0
2mer-0+399,-0.19285722,2,-0.19285722,-165.49105098,2.062025e-05,22.401,19.298,19.298,0
2mer-0+402,-0.25755427,2,-0.25755427,-165.74860526,2.035896e-05,21.782,19.38,19.38,0
2mer-0+406,-0.23584615,2,-0.23584615,-165.98445141,2.013385e-05,23.725,19.452,19.452,0
2mer-0+455,-0.1816651,2,-0.1816651,-166.16611651,1.999175e-05,23.354,19.498,19.498,0
2mer-0+400,-0.18068319,2,-0.18068319,-166.3467997,1.974389e-05,24.546,19.579,19.579,0
2mer-0+369,-0.22654992,2,-0.22654992,-166.57334961,1.969377e-05,23.001,19.596,19.596,0
2mer-0+372,0.19709215,2,0.19709215,-166.37625747,1.964705e-05,24.27,19.611,19.611,0
2mer-0+411,-0.22149331,2,-0.22149331,-166.59775077,1.95715e-05,24.42,19.636,19.636,0
2mer-0+337,0.24051384,2,0.24051384,-166.35723693,1.940569e-05,22.206,19.692,19.692,0
2mer-0+374,0.20683956,2,0.20683956,-166.15039737,1.940178e-05,23.587,19.693,19.693,0
2mer-0+462,-0.04714876,2,-0.04714876,-166.19754614,1.931815e-05,23.354,19.722,19.722,0
2mer-0+518,0.09559694,2,0.09559694,-166.1019492,1.925389e-05,24.363,19.744,19.744,0
2mer-0+395,-0.12478934,2,-0.12478934,-166.22673854,1.911379e-05,24.54,19.792,19.792,0
2mer-0+401,0.18087672,2,0.18087672,-166.04586182,1.883018e-05,24.388,19.891,19.891,0
2mer-0+550,0.22643734,2,0.22643734,-165.81942448,1.878946e-05,24.904,19.905,19.905,0
2mer-0+393,-0.12784191,2,-0.12784191,-165.94726639,1.877641e-05,21.841,19.91,19.91,0
2mer-0+413,-0.25769115,2,-0.25769115,-166.20495754,1.876826e-05,20.875,19.913,19.913,0
2mer-0+650,-0.11332429,2,-0.11332429,-166.31828183,1.867704e-05,25.615,19.945,19.945,0
